#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
118237at50557_411798_0:000ee6|STRG.2125.2:0-620|+       -            207 118237at50557        -            167   9.3e-87  288.1   0.0   1   1   2.8e-88   1.6e-86  287.4   0.0    11   167    22   200     1   200 0.90 -
108271at50557_197043_0:002be2|STRG.5226.1:15-521|+      -            169 118237at50557        -            167    0.0019   17.1   0.0   1   1   3.8e-05    0.0021   17.0   0.0    56   135    46   125     1   140 0.73 -
140221at50557_568069_0:001a32|STRG.10772.1:211-657|+    -            149 118237at50557        -            167    0.0054   15.6   0.0   1   1   0.00012    0.0068   15.3   0.0    15   131     3   123     1   133 0.62 -
140221at50557_568069_0:001a32|STRG.10772.2:33-479|+     -            149 118237at50557        -            167    0.0054   15.6   0.0   1   1   0.00012    0.0068   15.3   0.0    15   131     3   123     1   133 0.62 -
140221at50557_568069_0:001a32|STRG.2623.1:0-479|+       -            160 118237at50557        -            167    0.0057   15.6   0.0   1   1   0.00012    0.0068   15.3   0.0    13   126     4   121     1   145 0.64 -
108271at50557_7460_0:001bde|STRG.2411.2:729-1201|+      -            119 118237at50557        -            167    0.0075   15.2   0.0   1   1   0.00014    0.0076   15.2   0.0    70   131    16    78     9   117 0.76 -
107216at50557_121845_0:004a6e|STRG.12139.2:134-717|+    -            190 118237at50557        -            167    0.0076   15.2   0.0   1   1   0.00021     0.011   14.6   0.0    48   126    48   120     5   131 0.75 -
105221at50557_121845_0:0034ac|STRG.12679.1:526-1059|+   -            178 118237at50557        -            167     0.011   14.7   0.0   1   1   0.00049     0.027   13.4   0.0    14   125     8   138     5   167 0.63 -
105221at50557_121845_0:0034ac|STRG.12679.2:691-1224|+   -            178 118237at50557        -            167     0.011   14.7   0.0   1   1   0.00049     0.027   13.4   0.0    14   125     8   138     5   167 0.63 -
105221at50557_121845_0:0034ac|STRG.12679.3:228-761|+    -            178 118237at50557        -            167     0.011   14.7   0.0   1   1   0.00049     0.027   13.4   0.0    14   125     8   138     5   167 0.63 -
108271at50557_1629725_0:00106a|STRG.2411.2:448-959|+    -            128 118237at50557        -            167     0.012   14.5   0.0   1   1   0.00025     0.014   14.3   0.0    15   128    13   126     6   128 0.65 -
59918at50557_123851_0:002b0c|STRG.15633.2:0-572|+       -            191 118237at50557        -            167     0.014   14.3   0.0   1   1   0.00033     0.018   14.0   0.0    54   123    91   164    44   183 0.75 -
109573at50557_136037_0:001d92|STRG.11774.2:757-1092|+   -            112 118237at50557        -            167     0.017   14.0   0.0   1   1   0.00044     0.024   13.5   0.0    62   125     1    68     1    84 0.76 -
129498at50557_108931_0:001f24|STRG.14969.1:137-652|+    -            172 118237at50557        -            167     0.023   13.6   0.0   1   1    0.0013     0.072   12.0   0.0    58    95    55    92     1   164 0.78 -
59918at50557_456900_0:001767|STRG.15633.1:0-791|+       -            264 118237at50557        -            167     0.024   13.5   0.0   1   1   0.00066     0.036   13.0   0.0    54   123    91   164    45   190 0.76 -
107216at50557_37001_0:0036b4|STRG.11774.1:273-662|+     -            130 118237at50557        -            167     0.024   13.5   0.0   1   1   0.00068     0.037   12.9   0.0    62   125     1    68     1    83 0.75 -
140221at50557_568069_0:001a32|STRG.10963.1:1157-1648|+  -            164 118237at50557        -            167     0.026   13.4   0.0   1   1   0.00057     0.031   13.2   0.0    12   101     7   101     3   158 0.66 -
140221at50557_568069_0:001a32|STRG.10963.2:1495-1986|+  -            164 118237at50557        -            167     0.026   13.4   0.0   1   1   0.00057     0.031   13.2   0.0    12   101     7   101     3   158 0.66 -
140221at50557_568069_0:001a32|STRG.10963.4:0-488|+      -            163 118237at50557        -            167     0.027   13.4   0.0   1   1   0.00056     0.031   13.2   0.0    12   101     6   100     2   157 0.66 -
117348at50557_93721_0:001173|STRG.11450.2:608-802|+     -             65 118237at50557        -            167     0.038   12.9   0.1   1   1   0.00091      0.05   12.5   0.1   111   157     4    62     1    65 0.69 -
104262at50557_13164_0:00360e|STRG.831.6:471-983|+       -            171 118237at50557        -            167      0.08   11.8   0.0   1   1     0.002      0.11   11.4   0.0    52   126    33   110    11   122 0.68 -
28600at50557_39758_0:00020c|STRG.6895.1:0-194|+         -             65 118237at50557        -            167     0.088   11.7   0.0   1   1    0.0018     0.098   11.5   0.0   111   132     6    27     1    36 0.82 -
28600at50557_39758_0:00020c|STRG.6895.2:0-194|+         -             65 118237at50557        -            167     0.088   11.7   0.0   1   1    0.0018     0.098   11.5   0.0   111   132     6    27     1    36 0.82 -
28600at50557_39758_0:00020c|STRG.6895.3:0-194|+         -             65 118237at50557        -            167     0.088   11.7   0.0   1   1    0.0018     0.098   11.5   0.0   111   132     6    27     1    36 0.82 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/118237at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/118237at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/118237at50557.hmm annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Oct 13 13:52:36 2024
# [ok]
