#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
109797at50557_83485_0:000ec1|STRG.6890.1:452-1357|+     -            302 109797at50557        -            227  3.8e-140  463.7   0.0   1   1  8.8e-142  4.7e-140  463.4   0.0     1   222    21   246    21   251 0.98 -
118237at50557_56086_0:002463|STRG.19661.2:293-802|+     -            170 109797at50557        -            227   2.4e-07   29.3   0.1   1   1   5.7e-09     3e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
118237at50557_56086_0:002463|STRG.19661.3:219-728|+     -            170 109797at50557        -            227   2.4e-07   29.3   0.1   1   1   5.7e-09     3e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
118237at50557_56086_0:002463|STRG.19661.4:185-694|+     -            170 109797at50557        -            227   2.4e-07   29.3   0.1   1   1   5.7e-09     3e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
107216at50557_37001_0:0036b4|STRG.11774.1:273-662|+     -            130 109797at50557        -            227   2.5e-07   29.2   0.1   1   1   5.3e-09   2.8e-07   29.0   0.1    59   160     1   106     1   121 0.83 -
115559at50557_42026_0:0013f7|STRG.2545.1:767-1258|+     -            164 109797at50557        -            227   7.5e-07   27.7   0.0   1   1   2.6e-08   1.4e-06   26.8   0.0    81   156    82   159    78   163 0.91 -
115559at50557_42026_0:0013f7|STRG.2545.2:1467-1958|+    -            164 109797at50557        -            227   7.5e-07   27.7   0.0   1   1   2.6e-08   1.4e-06   26.8   0.0    81   156    82   159    78   163 0.91 -
118237at50557_411798_0:000ee6|STRG.2125.2:0-620|+       -            207 109797at50557        -            227   1.1e-05   23.9   0.0   1   1   2.4e-07   1.3e-05   23.6   0.0    49   175    68   203    24   206 0.75 -
111939at50557_103372_0:001457|STRG.2242.1:0-557|+       -            186 109797at50557        -            227   2.7e-05   22.6   0.0   1   1   6.4e-07   3.4e-05   22.2   0.0    11   121    25   135    18   177 0.74 -
118237at50557_144034_0:0012bb|STRG.2125.1:221-631|+     -            137 109797at50557        -            227   2.7e-05   22.6   0.0   1   1   6.1e-07   3.3e-05   22.3   0.0    53   175     2   133     1   136 0.77 -
108271at50557_13249_0:001644|STRG.10132.1:1942-2427|+   -            162 109797at50557        -            227   2.8e-05   22.5   0.0   1   1   5.9e-07   3.1e-05   22.4   0.0     9   147     2   142     1   158 0.78 -
107216at50557_7394_0:0010f2|STRG.8224.1:804-1400|+      -            199 109797at50557        -            227   7.7e-05   21.1   0.0   1   1   2.4e-05    0.0013   17.1   0.0    47   122    65   139     3   146 0.69 -
107216at50557_7394_0:0010f2|STRG.8224.3:1196-1792|+     -            199 109797at50557        -            227   7.7e-05   21.1   0.0   1   1   2.4e-05    0.0013   17.1   0.0    47   122    65   139     3   146 0.69 -
107216at50557_7394_0:0010f2|STRG.8224.4:900-1496|+      -            199 109797at50557        -            227   7.7e-05   21.1   0.0   1   1   2.4e-05    0.0013   17.1   0.0    47   122    65   139     3   146 0.69 -
118237at50557_7070_0:00080a|STRG.11998.1:118-663|+      -            182 109797at50557        -            227   0.00014   20.2   0.1   1   1   3.2e-06   0.00017   19.9   0.1     3    97    16   107    14   132 0.81 -
118237at50557_121845_0:0047c3|STRG.19737.1:152-670|+    -            173 109797at50557        -            227   0.00021   19.7   0.0   1   1   5.2e-06   0.00027   19.3   0.0     7    88    18    96    15   117 0.85 -
118237at50557_121845_0:0047c3|STRG.19737.2:447-1038|+   -            173 109797at50557        -            227   0.00021   19.7   0.0   1   1   5.2e-06   0.00027   19.3   0.0     7    88    18    96    15   117 0.85 -
118237at50557_121845_0:0047c3|STRG.19737.3:152-743|+    -            173 109797at50557        -            227   0.00021   19.7   0.0   1   1   5.2e-06   0.00027   19.3   0.0     7    88    18    96    15   117 0.85 -
129498at50557_45779_0:0039a1|STRG.15689.2:203-499|+     -             99 109797at50557        -            227   0.00034   19.0   0.0   1   1   8.3e-06   0.00044   18.6   0.0     6    86     2    90     1    97 0.75 -
118237at50557_1155016_0:0017e6|STRG.10809.2:1143-1478|+ -            112 109797at50557        -            227   0.00056   18.3   0.0   1   1   1.2e-05   0.00061   18.1   0.0     9    98     3    90     1   102 0.79 -
118237at50557_28612_0:004a80|STRG.11943.1:51-539|+      -            163 109797at50557        -            227   0.00065   18.0   0.0   1   1   1.5e-05   0.00079   17.8   0.0     8   101     2    92     1   113 0.80 -
108271at50557_35570_0:000679|STRG.9738.1:102-581|+      -            160 109797at50557        -            227   0.00085   17.7   0.0   1   1   2.6e-05    0.0014   17.0   0.0    75   146    64   143    58   156 0.74 -
118237at50557_7070_0:00080a|STRG.10809.1:1146-1622|+    -            159 109797at50557        -            227    0.0013   17.1   0.0   1   1   2.9e-05    0.0015   16.8   0.0    10    99     4    91     1   111 0.79 -
118237at50557_13164_0:001264|STRG.8138.1:39-512|+       -            158 109797at50557        -            227    0.0016   16.8   0.0   1   1   3.7e-05     0.002   16.5   0.0     4   121     2   118     1   129 0.85 -
108271at50557_166361_0:003235|STRG.17341.1:1384-1875|+  -            164 109797at50557        -            227    0.0023   16.2   0.0   1   1   5.4e-05    0.0029   15.9   0.0     8   147     2   146     1   159 0.77 -
117348at50557_110193_0:002167|STRG.11998.2:30-506|+     -            159 109797at50557        -            227    0.0032   15.8   0.0   1   1     7e-05    0.0037   15.6   0.0    18    97     6    82     1   107 0.74 -
104262at50557_52612_0:00098c|STRG.8367.1:606-902|+      -             99 109797at50557        -            227    0.0059   14.9   0.0   1   1   0.00012    0.0063   14.8   0.0   112   167    12    67     3    85 0.88 -
118237at50557_121845_0:0047c3|STRG.11450.1:139-654|+    -            172 109797at50557        -            227    0.0063   14.8   0.1   1   1   0.00014    0.0074   14.6   0.1     8   122    13   126    10   155 0.67 -
118237at50557_121845_0:0047c3|STRG.11450.3:139-663|+    -            175 109797at50557        -            227    0.0065   14.8   0.1   1   1   0.00015    0.0078   14.5   0.1     8   122    13   126    10   155 0.67 -
108271at50557_103372_0:0020f5|STRG.13225.2:346-1002|+   -            219 109797at50557        -            227    0.0095   14.2   0.0   1   1   0.00035     0.019   13.3   0.0    71   119    87   138    11   192 0.69 -
108271at50557_34740_0:0010fd|STRG.13225.1:1464-2102|+   -            213 109797at50557        -            227     0.011   14.1   0.0   1   1    0.0004     0.021   13.1   0.0    71   119   111   162    36   211 0.71 -
117348at50557_7425_0:0012b0|STRG.11450.2:115-802|+      -            172 109797at50557        -            227     0.019   13.2   0.1   1   1   0.00042     0.022   13.0   0.1     8    89    21    99    18   153 0.78 -
108271at50557_246812_0:0007b3|STRG.13225.3:324-836|+    -            171 109797at50557        -            227     0.024   12.9   0.0   1   1   0.00053     0.028   12.7   0.0    71   118    73   123     1   161 0.85 -
117348at50557_104452_0:003894|STRG.12875.2:146-655|+    -            170 109797at50557        -            227     0.064   11.5   0.0   1   1    0.0015     0.082   11.2   0.0     8   119     7   121     3   127 0.73 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/109797at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/109797at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/109797at50557.hmm annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Oct 13 13:52:23 2024
# [ok]
