#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
108755at50557_456900_0:000c82|STRG.10032.1:0-634|+      -            207 108755at50557        -            150   2.2e-95  315.3   2.5   1   1     5e-97   2.6e-95  315.1   2.5     1   150    11   165    11   165 0.98 -
104262at50557_52612_0:00098c|STRG.8367.1:606-902|+      -             99 108755at50557        -            150   7.1e-09   34.5   0.0   1   1   1.8e-10   9.3e-09   34.2   0.0   106   149    11    54     4    55 0.94 -
108271at50557_7536_0:004142|STRG.4390.2:420-959|+       -            180 108755at50557        -            150   6.5e-08   31.4   0.0   1   1   6.9e-09   3.6e-07   29.0   0.0    84   143    84   144     1   152 0.63 -
118237at50557_411798_0:000ee6|STRG.2125.2:0-620|+       -            207 108755at50557        -            150   1.3e-07   30.4   0.0   1   1   3.6e-09   1.9e-07   29.9   0.0     6   125    26   151    23   162 0.81 -
104262at50557_88501_0:0010fe|STRG.8692.1:48-665|+       -            206 108755at50557        -            150   9.5e-07   27.6   0.0   1   2   5.1e-05    0.0027   16.5   0.0     4    70    28    96    25   113 0.83 -
104262at50557_88501_0:0010fe|STRG.8692.1:48-665|+       -            206 108755at50557        -            150   9.5e-07   27.6   0.0   2   2     0.007      0.37    9.5   0.0    74   127   126   179   116   206 0.66 -
118237at50557_7070_0:00080a|STRG.10809.1:1146-1622|+    -            159 108755at50557        -            150     1e-06   27.6   0.0   1   1   2.4e-08   1.3e-06   27.2   0.0     5   119     2   118     1   124 0.85 -
108271at50557_34740_0:0010fd|STRG.13225.1:1464-2102|+   -            213 108755at50557        -            150     2e-06   26.6   0.0   1   1   1.6e-07   8.3e-06   24.6   0.0     2    65    36    99    35   200 0.68 -
108271at50557_103372_0:0020f5|STRG.13225.2:346-1002|+   -            219 108755at50557        -            150   2.1e-06   26.5   0.0   1   1   1.6e-07   8.4e-06   24.6   0.0     2    65    12    75    11   178 0.67 -
108271at50557_246812_0:0007b3|STRG.13225.3:324-836|+    -            171 108755at50557        -            150     5e-06   25.3   0.0   1   1   4.2e-07   2.2e-05   23.2   0.0     5   114     1   124     1   163 0.67 -
105221at50557_67767_0:00134b|STRG.3723.1:47-280|+       -             78 108755at50557        -            150   7.2e-06   24.8   0.0   1   1     2e-07     1e-05   24.3   0.0   109   149     2    43     1    44 0.93 -
108755at50557_7375_0:003bec|STRG.831.8:281-610|+        -            110 108755at50557        -            150   7.9e-06   24.7   0.0   1   1   1.8e-07   9.6e-06   24.4   0.0    82   148    12    81     4    83 0.86 -
109573at50557_136037_0:001d92|STRG.11774.2:757-1092|+   -            112 108755at50557        -            150   8.7e-06   24.5   0.0   1   1   1.9e-07     1e-05   24.3   0.0    58   149     1   100     1   101 0.79 -
107216at50557_37001_0:0036b4|STRG.11774.1:273-662|+     -            130 108755at50557        -            150   1.2e-05   24.0   0.0   1   1   3.3e-07   1.7e-05   23.6   0.0    58   149     1   100     1   101 0.79 -
118237at50557_1155016_0:0017e6|STRG.10809.2:1143-1478|+ -            112 108755at50557        -            150   1.7e-05   23.6   0.0   1   1   3.6e-07   1.9e-05   23.4   0.0     5   112     2   111     1   112 0.82 -
111939at50557_103372_0:001457|STRG.2242.1:0-557|+       -            186 108755at50557        -            150   3.5e-05   22.5   0.0   1   1     1e-06   5.3e-05   22.0   0.0     5   116    22   135    18   150 0.75 -
118237at50557_7070_0:00080a|STRG.19661.5:27-497|+       -            157 108755at50557        -            150   3.8e-05   22.4   0.0   1   1   9.5e-07     5e-05   22.1   0.0     4   119     5   121     2   151 0.70 -
28600at50557_520822_0:000c07|STRG.6896.1:438-1517|+     -            360 108755at50557        -            150   4.9e-05   22.1   0.0   1   1   2.4e-06   0.00013   20.8   0.0     4   148    12   161     9   163 0.77 -
118237at50557_56086_0:002463|STRG.19661.1:288-797|+     -            170 108755at50557        -            150   4.9e-05   22.1   0.0   1   1   1.2e-06   6.5e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.19661.2:293-802|+     -            170 108755at50557        -            150   4.9e-05   22.1   0.0   1   1   1.2e-06   6.5e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.19661.3:219-728|+     -            170 108755at50557        -            150   4.9e-05   22.1   0.0   1   1   1.2e-06   6.5e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.19661.4:185-694|+     -            170 108755at50557        -            150   4.9e-05   22.1   0.0   1   1   1.2e-06   6.5e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
104262at50557_378494_0:000a18|STRG.9147.2:291-425|+     -             45 108755at50557        -            150   0.00016   20.4   0.0   1   1   3.3e-06   0.00017   20.3   0.0   110   148     1    41     1    43 0.86 -
118237at50557_144034_0:0012bb|STRG.2125.1:221-631|+     -            137 108755at50557        -            150   0.00022   19.9   0.0   1   1   5.5e-06   0.00029   19.6   0.0    53   125     3    81     1    92 0.77 -
118237at50557_7070_0:00080a|STRG.11998.1:118-663|+      -            182 108755at50557        -            150   0.00042   19.1   0.0   1   1   1.1e-05    0.0006   18.6   0.0     4    99    20   108    17   135 0.82 -
118237at50557_28612_0:004a80|STRG.11943.1:51-539|+      -            163 108755at50557        -            150    0.0011   17.7   0.0   1   1   2.7e-05    0.0014   17.3   0.0     6   118     3   116     1   129 0.74 -
118237at50557_121845_0:0047c3|STRG.19737.1:152-670|+    -            173 108755at50557        -            150    0.0013   17.5   0.0   1   1   3.4e-05    0.0018   17.0   0.0     4   120    18   135    15   166 0.68 -
118237at50557_121845_0:0047c3|STRG.19737.2:447-1038|+   -            173 108755at50557        -            150    0.0013   17.5   0.0   1   1   3.4e-05    0.0018   17.0   0.0     4   120    18   135    15   166 0.68 -
118237at50557_121845_0:0047c3|STRG.19737.3:152-743|+    -            173 108755at50557        -            150    0.0013   17.5   0.0   1   1   3.4e-05    0.0018   17.0   0.0     4   120    18   135    15   166 0.68 -
117348at50557_7425_0:0012b0|STRG.11450.2:115-802|+      -            172 108755at50557        -            150     0.002   16.8   0.0   1   1   4.6e-05    0.0024   16.6   0.0     3   145    19   157    17   162 0.76 -
117348at50557_110193_0:002167|STRG.11998.2:30-506|+     -            159 108755at50557        -            150    0.0061   15.3   0.0   1   1   0.00015    0.0081   14.9   0.0    13    99     4    83     1   110 0.79 -
129498at50557_45779_0:0039a1|STRG.15689.2:203-499|+     -             99 108755at50557        -            150    0.0067   15.2   0.0   1   1   0.00015     0.008   14.9   0.0     4    87     3    92     1    98 0.69 -
107216at50557_7394_0:0010f2|STRG.8224.1:804-1400|+      -            199 108755at50557        -            150    0.0069   15.1   0.0   1   2      0.02         1    8.1   0.0     5   116     9   138     6   145 0.51 -
107216at50557_7394_0:0010f2|STRG.8224.1:804-1400|+      -            199 108755at50557        -            150    0.0069   15.1   0.0   2   2       1.4        71    2.1   0.0   121   148   166   193   159   195 0.81 -
107216at50557_7394_0:0010f2|STRG.8224.3:1196-1792|+     -            199 108755at50557        -            150    0.0069   15.1   0.0   1   2      0.02         1    8.1   0.0     5   116     9   138     6   145 0.51 -
107216at50557_7394_0:0010f2|STRG.8224.3:1196-1792|+     -            199 108755at50557        -            150    0.0069   15.1   0.0   2   2       1.4        71    2.1   0.0   121   148   166   193   159   195 0.81 -
107216at50557_7394_0:0010f2|STRG.8224.4:900-1496|+      -            199 108755at50557        -            150    0.0069   15.1   0.0   1   2      0.02         1    8.1   0.0     5   116     9   138     6   145 0.51 -
107216at50557_7394_0:0010f2|STRG.8224.4:900-1496|+      -            199 108755at50557        -            150    0.0069   15.1   0.0   2   2       1.4        71    2.1   0.0   121   148   166   193   159   195 0.81 -
117348at50557_104452_0:003894|STRG.12875.2:146-655|+    -            170 108755at50557        -            150     0.072   11.8   0.0   1   2     0.011      0.56    8.9   0.0     9    88    11    87     2   129 0.61 -
117348at50557_104452_0:003894|STRG.12875.2:146-655|+    -            170 108755at50557        -            150     0.072   11.8   0.0   2   2       1.4        73    2.1   0.0    36    66   111   141    97   153 0.74 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/108755at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/108755at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/108755at50557.hmm annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Oct 13 13:52:17 2024
# [ok]
