#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
109573at50557_103372_0:0023c7|STRG.19317.1:0-653|+      -            218 109573at50557        -            185  1.3e-107  356.3   0.0   1   1  3.2e-109  1.6e-107  356.0   0.0     1   182     1   198     1   200 0.96 -
111939at50557_103372_0:001457|STRG.2242.1:0-557|+       -            186 109573at50557        -            185   1.8e-07   29.8   0.0   1   1   4.7e-09   2.3e-07   29.5   0.0     9   107    20   111    13   144 0.76 -
118237at50557_1155016_0:0017e6|STRG.10809.2:1143-1478|+ -            112 109573at50557        -            185   3.2e-07   29.0   0.0   1   1   7.9e-09   3.9e-07   28.8   0.0    11    98     2    85     1    99 0.86 -
118237at50557_7070_0:00080a|STRG.10809.1:1146-1622|+    -            159 109573at50557        -            185     6e-07   28.1   0.0   1   1   1.4e-08   7.1e-07   27.9   0.0    11   100     2    87     1   124 0.83 -
118237at50557_56086_0:002463|STRG.19661.1:288-797|+     -            170 109573at50557        -            185   1.6e-06   26.8   0.0   1   1   3.7e-08   1.8e-06   26.6   0.0     7   111    15   111     8   147 0.75 -
118237at50557_56086_0:002463|STRG.19661.2:293-802|+     -            170 109573at50557        -            185   1.6e-06   26.8   0.0   1   1   3.7e-08   1.8e-06   26.6   0.0     7   111    15   111     8   147 0.75 -
118237at50557_56086_0:002463|STRG.19661.3:219-728|+     -            170 109573at50557        -            185   1.6e-06   26.8   0.0   1   1   3.7e-08   1.8e-06   26.6   0.0     7   111    15   111     8   147 0.75 -
118237at50557_56086_0:002463|STRG.19661.4:185-694|+     -            170 109573at50557        -            185   1.6e-06   26.8   0.0   1   1   3.7e-08   1.8e-06   26.6   0.0     7   111    15   111     8   147 0.75 -
118237at50557_7070_0:00080a|STRG.19661.5:27-497|+       -            157 109573at50557        -            185   2.9e-06   25.9   0.0   1   1   7.1e-08   3.5e-06   25.7   0.0    10   111     5    98     2   135 0.75 -
129498at50557_45779_0:0039a1|STRG.15689.2:203-499|+     -             99 109573at50557        -            185     4e-06   25.5   0.0   1   1   9.2e-08   4.6e-06   25.3   0.0    10    92     3    90     1    97 0.80 -
118237at50557_411798_0:000ee6|STRG.2125.2:0-620|+       -            207 109573at50557        -            185     8e-06   24.5   0.0   1   1   1.9e-07   9.6e-06   24.2   0.0    52   127    65   141    25   164 0.67 -
118237at50557_121845_0:0047c3|STRG.19737.1:152-670|+    -            173 109573at50557        -            185   9.5e-06   24.2   0.0   1   1   2.2e-07   1.1e-05   24.1   0.0     9    94    17    96     8   148 0.78 -
118237at50557_121845_0:0047c3|STRG.19737.2:447-1038|+   -            173 109573at50557        -            185   9.5e-06   24.2   0.0   1   1   2.2e-07   1.1e-05   24.1   0.0     9    94    17    96     8   148 0.78 -
118237at50557_121845_0:0047c3|STRG.19737.3:152-743|+    -            173 109573at50557        -            185   9.5e-06   24.2   0.0   1   1   2.2e-07   1.1e-05   24.1   0.0     9    94    17    96     8   148 0.78 -
118237at50557_144034_0:0012bb|STRG.2125.1:221-631|+     -            137 109573at50557        -            185   1.5e-05   23.6   0.0   1   1   3.5e-07   1.7e-05   23.4   0.0    61   127     4    71     1    96 0.69 -
118237at50557_28612_0:004a80|STRG.11943.1:51-539|+      -            163 109573at50557        -            185   4.7e-05   22.0   0.0   1   1     1e-06   5.2e-05   21.8   0.0    11    95     2    80     1   135 0.71 -
104262at50557_88501_0:0010fe|STRG.8692.1:48-665|+       -            206 109573at50557        -            185   6.5e-05   21.5   0.2   1   2   0.00042     0.021   13.4   0.0     7    73    25    92    21    97 0.85 -
104262at50557_88501_0:0010fe|STRG.8692.1:48-665|+       -            206 109573at50557        -            185   6.5e-05   21.5   0.2   2   2     0.062       3.1    6.3   0.0    80   140   124   182   120   201 0.75 -
118237at50557_13164_0:001264|STRG.8138.1:39-512|+       -            158 109573at50557        -            185   8.6e-05   21.1   0.0   1   1   1.9e-06   9.5e-05   21.0   0.0     7    93     2    82     1   131 0.81 -
118237at50557_7070_0:00080a|STRG.11998.1:118-663|+      -            182 109573at50557        -            185   9.5e-05   21.0   0.0   1   1   2.7e-06   0.00014   20.5   0.0     9    94    19    98    14   109 0.86 -
118237at50557_121845_0:0047c3|STRG.11450.1:139-654|+    -            172 109573at50557        -            185    0.0001   20.9   0.0   1   1   2.2e-06   0.00011   20.8   0.0    10    95    12    91     5   154 0.80 -
118237at50557_121845_0:0047c3|STRG.11450.3:139-663|+    -            175 109573at50557        -            185    0.0001   20.9   0.0   1   1   2.4e-06   0.00012   20.7   0.0    10    95    12    91     5   154 0.80 -
117348at50557_7425_0:0012b0|STRG.11450.2:115-802|+      -            172 109573at50557        -            185   0.00014   20.4   0.1   1   1   4.2e-06   0.00021   19.9   0.1    10    94    20    98    12   108 0.81 -
81145at50557_104421_0:001dae|STRG.3288.1:404-1321|+     -            306 109573at50557        -            185   0.00018   20.1   0.1   1   1   1.2e-05   0.00058   18.4   0.0    12   132     5   131     2   139 0.73 -
81145at50557_104421_0:001dae|STRG.3288.2:488-1405|+     -            306 109573at50557        -            185   0.00018   20.1   0.1   1   1   1.2e-05   0.00058   18.4   0.0    12   132     5   131     2   139 0.73 -
118237at50557_7539_0:0029ad|STRG.10570.1:387-842|+      -            152 109573at50557        -            185   0.00052   18.6   0.0   1   1   1.2e-05   0.00059   18.4   0.0    13   135     2   119     1   147 0.75 -
118237at50557_7539_0:0029ad|STRG.10570.2:160-615|+      -            152 109573at50557        -            185   0.00052   18.6   0.0   1   1   1.2e-05   0.00059   18.4   0.0    13   135     2   119     1   147 0.75 -
108271at50557_35570_0:000679|STRG.9738.1:102-581|+      -            160 109573at50557        -            185    0.0017   16.9   0.1   1   2      0.12       5.8    5.4   0.0    12    41     2    31     1    41 0.84 -
108271at50557_35570_0:000679|STRG.9738.1:102-581|+      -            160 109573at50557        -            185    0.0017   16.9   0.1   2   2    0.0051      0.25    9.8   0.0    86   155    69   140    59   157 0.64 -
108271at50557_7460_0:001bde|STRG.2411.2:729-1201|+      -            119 109573at50557        -            185    0.0017   16.9   0.0   1   1   4.2e-05    0.0021   16.6   0.0    69   153    12    99     8   117 0.79 -
108271at50557_13249_0:001644|STRG.10132.1:1942-2427|+   -            162 109573at50557        -            185    0.0018   16.8   0.0   1   1   4.5e-05    0.0022   16.5   0.0    12   151     2   141     1   149 0.84 -
117348at50557_110193_0:002167|STRG.11998.2:30-506|+     -            159 109573at50557        -            185    0.0028   16.2   0.0   1   1     7e-05    0.0035   15.9   0.0    21    94     6    73     1    86 0.78 -
117348at50557_104452_0:003894|STRG.12875.2:146-655|+    -            170 109573at50557        -            185    0.0031   16.1   0.0   1   1   0.00015    0.0076   14.8   0.0    12    94     8    86     3    89 0.77 -
28600at50557_520822_0:000c07|STRG.6896.1:438-1517|+     -            360 109573at50557        -            185     0.004   15.7   0.1   1   1    0.0012     0.058   11.9   0.1    10   163    12   174     4   197 0.67 -
117348at50557_56086_0:0035e5|STRG.2629.4:69-593|+       -            175 109573at50557        -            185    0.0042   15.6   0.0   1   1   9.9e-05    0.0049   15.4   0.0    13   165     2   149     1   168 0.70 -
108271at50557_166361_0:003235|STRG.17341.1:1384-1875|+  -            164 109573at50557        -            185    0.0097   14.4   0.0   1   1   0.00023     0.011   14.2   0.0    13   134     4   128     1   156 0.75 -
89456at50557_30025_0:000362|STRG.10696.1:910-1428|+     -            173 109573at50557        -            185     0.028   12.9   0.0   1   1    0.0012      0.06   11.9   0.0     9    42     7    39     2    66 0.80 -
89456at50557_30025_0:000362|STRG.10696.2:621-1139|+     -            173 109573at50557        -            185     0.028   12.9   0.0   1   1    0.0012      0.06   11.9   0.0     9    42     7    39     2    66 0.80 -
89456at50557_30025_0:000362|STRG.10696.3:597-1115|+     -            173 109573at50557        -            185     0.028   12.9   0.0   1   1    0.0012      0.06   11.9   0.0     9    42     7    39     2    66 0.80 -
117348at50557_7091_0:000076|STRG.12875.1:176-562|+      -            129 109573at50557        -            185     0.028   12.9   0.0   1   1    0.0015     0.077   11.5   0.0    59    94    10    45     3    48 0.87 -
115559at50557_29031_0:001e69|STRG.4895.1:2-97|-         -             32 109573at50557        -            185     0.031   12.8   0.0   1   1   0.00063     0.031   12.8   0.0    12    42     1    31     1    32 0.91 -
117348at50557_56086_0:0035e5|STRG.2629.2:521-985|+      -            155 109573at50557        -            185     0.033   12.7   0.0   1   1   0.00082      0.04   12.4   0.0    50   165    14   129     6   148 0.68 -
115559at50557_42026_0:0013f7|STRG.2545.1:767-1258|+     -            164 109573at50557        -            185     0.038   12.5   0.0   1   2       6.7   3.3e+02   -0.3   0.0    14    34    13    33     8    60 0.80 -
115559at50557_42026_0:0013f7|STRG.2545.1:767-1258|+     -            164 109573at50557        -            185     0.038   12.5   0.0   2   2    0.0032      0.16   10.5   0.0    88   154    83   152    79   161 0.73 -
115559at50557_42026_0:0013f7|STRG.2545.2:1467-1958|+    -            164 109573at50557        -            185     0.038   12.5   0.0   1   2       6.7   3.3e+02   -0.3   0.0    14    34    13    33     8    60 0.80 -
115559at50557_42026_0:0013f7|STRG.2545.2:1467-1958|+    -            164 109573at50557        -            185     0.038   12.5   0.0   2   2    0.0032      0.16   10.5   0.0    88   154    83   152    79   161 0.73 -
117348at50557_37344_0:00207e|STRG.2629.1:292-654|+      -            121 109573at50557        -            185     0.069   11.7   0.0   1   1    0.0016     0.081   11.4   0.0    12    96    18    96    11   119 0.83 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/109573at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/109573at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/109573at50557.hmm annotation_analysis/annotation_gca/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Oct 13 13:52:20 2024
# [ok]
