#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
80377at50557_456900_0:000374|STRG.1267.1:0-1046|+      -            349 80377at50557         -            287  2.1e-159  528.0   0.1   1   1  1.3e-160  3.7e-159  527.2   0.1     8   287    42   348    36   348 0.95 -
33043at50557_103372_0:000263|STRG.15997.1:192-2582|+   -            797 80377at50557         -            287     1e-24   86.1  18.7   5   6   4.9e-05    0.0014   16.7   0.0    52   105   516   570   511   573 0.87 -
33043at50557_103372_0:000263|STRG.15997.1:192-2582|+   -            797 80377at50557         -            287     1e-24   86.1  18.7   6   6   6.3e-05    0.0018   16.3   0.3   136   193   578   636   570   644 0.89 -
33043at50557_103372_0:000263|STRG.15997.2:192-2916|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   1   6   0.00052     0.015   13.3   0.2    99   201    38   143    26   152 0.74 -
33043at50557_103372_0:000263|STRG.15997.2:192-2916|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   2   6   1.6e-07   4.4e-06   24.9   0.0   134   252   161   284   150   290 0.74 -
33043at50557_103372_0:000263|STRG.15997.2:192-2916|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   3   6   5.4e-05    0.0015   16.6   0.2   133   193   350   411   342   424 0.85 -
33043at50557_103372_0:000263|STRG.15997.2:192-2916|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   4   6      0.15       4.2    5.2   0.0   153   193   470   510   459   514 0.87 -
33043at50557_103372_0:000263|STRG.15997.2:192-2916|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   5   6   4.9e-05    0.0014   16.7   0.0    52   105   516   570   511   573 0.87 -
33043at50557_103372_0:000263|STRG.15997.2:192-2916|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   6   6   6.3e-05    0.0018   16.3   0.3   136   193   578   636   570   644 0.89 -
33043at50557_103372_0:000263|STRG.15997.3:192-2943|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   1   6   0.00052     0.015   13.3   0.2    99   201    38   143    26   152 0.74 -
33043at50557_103372_0:000263|STRG.15997.3:192-2943|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   2   6   1.6e-07   4.4e-06   24.9   0.0   134   252   161   284   150   290 0.74 -
33043at50557_103372_0:000263|STRG.15997.3:192-2943|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   3   6   5.4e-05    0.0015   16.6   0.2   133   193   350   411   342   424 0.85 -
33043at50557_103372_0:000263|STRG.15997.3:192-2943|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   4   6      0.15       4.2    5.2   0.0   153   193   470   510   459   514 0.87 -
33043at50557_103372_0:000263|STRG.15997.3:192-2943|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   5   6   4.9e-05    0.0014   16.7   0.0    52   105   516   570   511   573 0.87 -
33043at50557_103372_0:000263|STRG.15997.3:192-2943|+   -            797 80377at50557         -            287     1e-24   86.0  18.7   6   6   6.3e-05    0.0018   16.3   0.3   136   193   578   636   570   644 0.89 -
25500at50557_13686_0:0020f5|STRG.12295.1:163-1968|+    -            602 80377at50557         -            287   1.2e-24   85.8   2.7   1   5   0.00011    0.0032   15.5   0.0   162   279    54   167    35   175 0.83 -
25500at50557_13686_0:0020f5|STRG.12295.1:163-1968|+    -            602 80377at50557         -            287   1.2e-24   85.8   2.7   2   5       1.9        52    1.7   0.0    76   109   162   196   160   203 0.70 -
25500at50557_13686_0:0020f5|STRG.12295.1:163-1968|+    -            602 80377at50557         -            287   1.2e-24   85.8   2.7   3   5   2.6e-06   7.2e-05   20.9   0.0    25    93   194   265   183   272 0.80 -
25500at50557_13686_0:0020f5|STRG.12295.1:163-1968|+    -            602 80377at50557         -            287   1.2e-24   85.8   2.7   4   5   1.7e-06   4.7e-05   21.5   0.1    50   109   308   369   272   407 0.78 -
25500at50557_13686_0:0020f5|STRG.12295.1:163-1968|+    -            602 80377at50557         -            287   1.2e-24   85.8   2.7   5   5   6.6e-07   1.8e-05   22.8   1.0   106   277   413   590   367   600 0.66 -
40115at50557_1629725_0:001335|STRG.8342.1:1526-2329|+  -            268 80377at50557         -            287   1.3e-24   85.7  13.5   1   4     3e-08   8.4e-07   27.2   0.6   139   195     2    57     1    59 0.85 -
40115at50557_1629725_0:001335|STRG.8342.1:1526-2329|+  -            268 80377at50557         -            287   1.3e-24   85.7  13.5   2   4   5.8e-09   1.6e-07   29.6   1.0    52   122    61   140    57   142 0.80 -
40115at50557_1629725_0:001335|STRG.8342.1:1526-2329|+  -            268 80377at50557         -            287   1.3e-24   85.7  13.5   3   4   9.8e-12   2.7e-10   38.7   0.4    32   122   125   220   119   232 0.67 -
40115at50557_1629725_0:001335|STRG.8342.1:1526-2329|+  -            268 80377at50557         -            287   1.3e-24   85.7  13.5   4   4      0.14       3.8    5.4   0.0    56    89   237   268   230   268 0.79 -
40115at50557_108931_0:001d6b|STRG.17037.1:531-1466|+   -            312 80377at50557         -            287   1.6e-24   85.4   4.0   1   3   2.1e-07   5.8e-06   24.5   0.1   159   248     5    99     2   109 0.82 -
40115at50557_108931_0:001d6b|STRG.17037.1:531-1466|+   -            312 80377at50557         -            287   1.6e-24   85.4   4.0   2   3   3.8e-08   1.1e-06   26.9   0.2   161   279   103   212    98   212 0.91 -
40115at50557_108931_0:001d6b|STRG.17037.1:531-1466|+   -            312 80377at50557         -            287   1.6e-24   85.4   4.0   3   3   1.6e-12   4.3e-11   41.3   0.5    61   193   150   311   140   312 0.70 -
22030at50557_411798_0:00363d|STRG.11535.1:636-2879|+   -            709 80377at50557         -            287   2.1e-24   85.0   8.5   1   3   5.6e-12   1.6e-10   39.5   2.1    58   186    27   175    24   177 0.70 -
22030at50557_411798_0:00363d|STRG.11535.1:636-2879|+   -            709 80377at50557         -            287   2.1e-24   85.0   8.5   2   3   4.9e-13   1.4e-11   43.0   0.3   127   213   169   252   164   279 0.87 -
22030at50557_411798_0:00363d|STRG.11535.1:636-2879|+   -            709 80377at50557         -            287   2.1e-24   85.0   8.5   3   3       5.3   1.5e+02    0.2   0.0    63    91   361   389   345   399 0.85 -
22030at50557_411798_0:00363d|STRG.11535.2:636-2860|+   -            705 80377at50557         -            287   2.1e-24   85.0   8.6   1   3   5.7e-12   1.6e-10   39.5   2.1    58   186    27   175    23   177 0.71 -
22030at50557_411798_0:00363d|STRG.11535.2:636-2860|+   -            705 80377at50557         -            287   2.1e-24   85.0   8.6   2   3   4.9e-13   1.4e-11   42.9   0.3   127   213   169   252   164   279 0.87 -
22030at50557_411798_0:00363d|STRG.11535.2:636-2860|+   -            705 80377at50557         -            287   2.1e-24   85.0   8.6   3   3       5.2   1.5e+02    0.2   0.0    63    91   361   389   345   399 0.85 -
80377at50557_454923_0:001015|STRG.3236.1:148-927|+     -            260 80377at50557         -            287   1.4e-23   82.3   6.9   1   3   6.5e-15   1.8e-13   49.1   1.9   137   269    18   149     7   150 0.82 -
80377at50557_454923_0:001015|STRG.3236.1:148-927|+     -            260 80377at50557         -            287   1.4e-23   82.3   6.9   2   3   4.2e-09   1.2e-07   30.0   0.4    39   113   116   193   115   198 0.89 -
80377at50557_454923_0:001015|STRG.3236.1:148-927|+     -            260 80377at50557         -            287   1.4e-23   82.3   6.9   3   3   0.00012    0.0032   15.5   0.0   138   195   195   251   188   258 0.89 -
49370at50557_456900_0:00265d|STRG.19222.1:235-1800|+   -            522 80377at50557         -            287   1.4e-23   82.3   3.1   1   4    0.0019     0.054   11.4   0.0    67   195   230   353   217   357 0.68 -
49370at50557_456900_0:00265d|STRG.19222.1:235-1800|+   -            522 80377at50557         -            287   1.4e-23   82.3   3.1   2   4   0.00084     0.023   12.6   0.0    38   109   300   373   292   379 0.80 -
49370at50557_456900_0:00265d|STRG.19222.1:235-1800|+   -            522 80377at50557         -            287   1.4e-23   82.3   3.1   3   4   1.4e-07     4e-06   25.0   0.2   146   200   429   485   429   487 0.88 -
49370at50557_456900_0:00265d|STRG.19222.1:235-1800|+   -            522 80377at50557         -            287   1.4e-23   82.3   3.1   4   4   0.00026    0.0072   14.3   0.0    54    88   486   520   481   521 0.93 -
49370at50557_456900_0:00265d|STRG.19222.2:0-1568|+     -            523 80377at50557         -            287   1.5e-23   82.2   3.3   1   3     0.003     0.084   10.8   0.0    66   195   229   353   217   354 0.68 -
49370at50557_456900_0:00265d|STRG.19222.2:0-1568|+     -            523 80377at50557         -            287   1.5e-23   82.2   3.3   2   3   1.3e-15   3.7e-14   51.4   0.9   127   273   326   465   279   487 0.76 -
49370at50557_456900_0:00265d|STRG.19222.2:0-1568|+     -            523 80377at50557         -            287   1.5e-23   82.2   3.3   3   3   0.00026    0.0072   14.3   0.0    55    88   487   520   483   522 0.93 -
57752at50557_103372_0:000c5a|STRG.11653.2:0-1298|+     -            433 80377at50557         -            287   4.9e-23   80.5   5.3   1   3     2e-07   5.7e-06   24.5   0.0   221   279   128   186   116   187 0.88 -
57752at50557_103372_0:000c5a|STRG.11653.2:0-1298|+     -            433 80377at50557         -            287   4.9e-23   80.5   5.3   2   3   1.3e-13   3.7e-12   44.8   0.6   137   281   177   314   172   316 0.87 -
57752at50557_103372_0:000c5a|STRG.11653.2:0-1298|+     -            433 80377at50557         -            287   4.9e-23   80.5   5.3   3   3   4.9e-06   0.00014   20.0   0.1    57   128   287   366   281   411 0.64 -
57752at50557_103372_0:000c5a|STRG.11653.1:397-1758|+   -            454 80377at50557         -            287   5.5e-23   80.3   5.1   1   3   3.4e-07   9.6e-06   23.8   0.0   221   277   149   205   137   207 0.88 -
57752at50557_103372_0:000c5a|STRG.11653.1:397-1758|+   -            454 80377at50557         -            287   5.5e-23   80.3   5.1   2   3   2.9e-13   8.1e-12   43.7   0.5   140   281   201   335   199   337 0.89 -
57752at50557_103372_0:000c5a|STRG.11653.1:397-1758|+   -            454 80377at50557         -            287   5.5e-23   80.3   5.1   3   3     5e-06   0.00014   19.9   0.1    57   128   308   387   300   432 0.65 -
43553at50557_79782_0:002ee3|STRG.1233.1:273-1064|+     -            264 80377at50557         -            287   6.8e-23   80.0   6.4   1   3    0.0004     0.011   13.7   0.3    56    96    10    51     4    63 0.79 -
43553at50557_79782_0:002ee3|STRG.1233.1:273-1064|+     -            264 80377at50557         -            287   6.8e-23   80.0   6.4   2   3   3.9e-12   1.1e-10   40.0   0.1    58   129   143   224   137   231 0.86 -
43553at50557_79782_0:002ee3|STRG.1233.1:273-1064|+     -            264 80377at50557         -            287   6.8e-23   80.0   6.4   3   3     0.011       0.3    9.0   0.0   170   194   236   260   230   263 0.86 -
80377at50557_77166_0:002f29|STRG.9159.1:435-1313|+     -            293 80377at50557         -            287   7.6e-23   79.9   0.3   1   3   1.8e-06   4.9e-05   21.4   0.0    25   115     3    98     1   100 0.88 -
80377at50557_77166_0:002f29|STRG.9159.1:435-1313|+     -            293 80377at50557         -            287   7.6e-23   79.9   0.3   2   3   1.1e-10   3.1e-09   35.2   0.1   128   200    88   167    86   176 0.83 -
80377at50557_77166_0:002f29|STRG.9159.1:435-1313|+     -            293 80377at50557         -            287   7.6e-23   79.9   0.3   3   3   7.1e-08     2e-06   26.0   0.0   206   279   205   282   193   289 0.82 -
69548at50557_103372_0:0010c7|STRG.4281.1:0-1325|+      -            442 80377at50557         -            287   2.7e-22   78.1   8.4   1   2     2e-11   5.6e-10   37.6   3.0   138   248   140   249   132   250 0.88 -
69548at50557_103372_0:0010c7|STRG.4281.1:0-1325|+      -            442 80377at50557         -            287   2.7e-22   78.1   8.4   2   2   6.6e-13   1.9e-11   42.5   0.2    56   193   276   436   272   439 0.80 -
13553at50557_34720_0:0020c1|STRG.15687.2:95-1969|+     -            625 80377at50557         -            287   1.2e-21   76.0   4.5   1   5   2.6e-06   7.2e-05   20.9   0.1   144   270    77   196    63   212 0.78 -
13553at50557_34720_0:0020c1|STRG.15687.2:95-1969|+     -            625 80377at50557         -            287   1.2e-21   76.0   4.5   2   5   4.6e-06   0.00013   20.1   0.0   128   211   229   315   219   319 0.83 -
13553at50557_34720_0:0020c1|STRG.15687.2:95-1969|+     -            625 80377at50557         -            287   1.2e-21   76.0   4.5   3   5         2        55    1.6   0.0    70   104   326   360   310   372 0.67 -
13553at50557_34720_0:0020c1|STRG.15687.2:95-1969|+     -            625 80377at50557         -            287   1.2e-21   76.0   4.5   4   5      0.12       3.3    5.6   0.1   128   158   481   511   476   523 0.80 -
13553at50557_34720_0:0020c1|STRG.15687.2:95-1969|+     -            625 80377at50557         -            287   1.2e-21   76.0   4.5   5   5   2.2e-07   6.1e-06   24.4   0.1    14    93   517   597   508   603 0.71 -
40115at50557_110193_0:00292f|STRG.19716.2:1136-1870|+  -            245 80377at50557         -            287   1.8e-21   75.4   2.3   1   3      0.22       6.1    4.7   0.1    72   109     9    47     1    51 0.73 -
40115at50557_110193_0:00292f|STRG.19716.2:1136-1870|+  -            245 80377at50557         -            287   1.8e-21   75.4   2.3   2   3   6.4e-12   1.8e-10   39.3   0.4   140   251    52   167    47   174 0.82 -
40115at50557_110193_0:00292f|STRG.19716.2:1136-1870|+  -            245 80377at50557         -            287   1.8e-21   75.4   2.3   3   3   2.6e-09   7.1e-08   30.7   0.0   124   193   172   244   166   245 0.88 -
40115at50557_110193_0:00292f|STRG.19716.3:1387-2121|+  -            245 80377at50557         -            287   1.8e-21   75.4   2.3   1   3      0.22       6.1    4.7   0.1    72   109     9    47     1    51 0.73 -
40115at50557_110193_0:00292f|STRG.19716.3:1387-2121|+  -            245 80377at50557         -            287   1.8e-21   75.4   2.3   2   3   6.4e-12   1.8e-10   39.3   0.4   140   251    52   167    47   174 0.82 -
40115at50557_110193_0:00292f|STRG.19716.3:1387-2121|+  -            245 80377at50557         -            287   1.8e-21   75.4   2.3   3   3   2.6e-09   7.1e-08   30.7   0.0   124   193   172   244   166   245 0.88 -
40115at50557_110193_0:00292f|STRG.19716.4:789-1523|+   -            245 80377at50557         -            287   1.8e-21   75.4   2.3   1   3      0.22       6.1    4.7   0.1    72   109     9    47     1    51 0.73 -
40115at50557_110193_0:00292f|STRG.19716.4:789-1523|+   -            245 80377at50557         -            287   1.8e-21   75.4   2.3   2   3   6.4e-12   1.8e-10   39.3   0.4   140   251    52   167    47   174 0.82 -
40115at50557_110193_0:00292f|STRG.19716.4:789-1523|+   -            245 80377at50557         -            287   1.8e-21   75.4   2.3   3   3   2.6e-09   7.1e-08   30.7   0.0   124   193   172   244   166   245 0.88 -
40115at50557_104421_0:0011ee|STRG.19716.1:1025-1888|+  -            288 80377at50557         -            287     2e-21   75.2   3.1   1   3     0.066       1.8    6.4   0.1    41   110    21    91     8    98 0.73 -
40115at50557_104421_0:0011ee|STRG.19716.1:1025-1888|+  -            288 80377at50557         -            287     2e-21   75.2   3.1   2   3   9.2e-12   2.6e-10   38.8   0.3   140   251    95   210    91   217 0.82 -
40115at50557_104421_0:0011ee|STRG.19716.1:1025-1888|+  -            288 80377at50557         -            287     2e-21   75.2   3.1   3   3   3.6e-09     1e-07   30.3   0.0   125   193   216   287   210   288 0.88 -
78072at50557_34720_0:000cf9|STRG.6360.3:144-1058|+     -            305 80377at50557         -            287   4.1e-21   74.2  11.1   1   3   3.6e-05     0.001   17.1   0.1    56    94    13    51     4    57 0.89 -
78072at50557_34720_0:000cf9|STRG.6360.3:144-1058|+     -            305 80377at50557         -            287   4.1e-21   74.2  11.1   2   3   3.7e-15     1e-13   49.9   0.8   162   280    59   173    51   179 0.88 -
78072at50557_34720_0:000cf9|STRG.6360.3:144-1058|+     -            305 80377at50557         -            287   4.1e-21   74.2  11.1   3   3   0.00053     0.015   13.3   0.3    55    88   191   224   177   229 0.91 -
14512at50557_103372_0:0005b9|STRG.10595.3:359-2671|+   -            771 80377at50557         -            287   4.3e-21   74.1   0.0   1   2   3.2e-20     9e-19   66.5   0.0   108   281    34   210    27   217 0.84 -
14512at50557_103372_0:0005b9|STRG.10595.3:359-2671|+   -            771 80377at50557         -            287   4.3e-21   74.1   0.0   2   2      0.77        21    2.9   0.0   219   276   232   289   210   301 0.59 -
13553at50557_64793_0:0003df|STRG.15687.1:95-2738|+     -            851 80377at50557         -            287   4.8e-21   74.0   3.5   1   5     4e-06   0.00011   20.3   0.1   144   270    77   196    60   211 0.77 -
13553at50557_64793_0:0003df|STRG.15687.1:95-2738|+     -            851 80377at50557         -            287   4.8e-21   74.0   3.5   2   5   7.1e-06    0.0002   19.4   0.0   128   211   229   315   219   319 0.83 -
13553at50557_64793_0:0003df|STRG.15687.1:95-2738|+     -            851 80377at50557         -            287   4.8e-21   74.0   3.5   3   5       2.4        66    1.3   0.0    69   104   325   360   304   372 0.67 -
13553at50557_64793_0:0003df|STRG.15687.1:95-2738|+     -            851 80377at50557         -            287   4.8e-21   74.0   3.5   4   5      0.11       2.9    5.8   0.1   128   160   481   513   475   541 0.76 -
13553at50557_64793_0:0003df|STRG.15687.1:95-2738|+     -            851 80377at50557         -            287   4.8e-21   74.0   3.5   5   5   6.2e-07   1.7e-05   22.9   0.1    49    93   550   594   512   600 0.69 -
43553at50557_136037_0:001d49|STRG.1233.2:37-822|+      -            262 80377at50557         -            287   5.3e-21   73.8   3.9   1   3   3.6e-07     1e-05   23.7   0.3   139   249    27   135    21   139 0.83 -
43553at50557_136037_0:001d49|STRG.1233.2:37-822|+      -            262 80377at50557         -            287   5.3e-21   73.8   3.9   2   3     4e-12   1.1e-10   39.9   0.1    58   129   141   222   135   226 0.86 -
43553at50557_136037_0:001d49|STRG.1233.2:37-822|+      -            262 80377at50557         -            287   5.3e-21   73.8   3.9   3   3   0.00045     0.012   13.5   0.1   146   194   207   258   203   261 0.78 -
14512at50557_103372_0:0005b9|STRG.10595.1:359-2938|+   -            860 80377at50557         -            287   6.5e-21   73.5   0.0   1   3    0.0021     0.059   11.3   0.0   226   278    29    81     7    86 0.86 -
14512at50557_103372_0:0005b9|STRG.10595.1:359-2938|+   -            860 80377at50557         -            287   6.5e-21   73.5   0.0   2   3     4e-20   1.1e-18   66.2   0.0   108   281    34   210    27   216 0.84 -
14512at50557_103372_0:0005b9|STRG.10595.1:359-2938|+   -            860 80377at50557         -            287   6.5e-21   73.5   0.0   3   3      0.88        25    2.7   0.0   219   276   232   289   210   301 0.59 -
13553at50557_64793_0:0003df|STRG.15687.3:95-2661|+     -            854 80377at50557         -            287     7e-21   73.4   4.1   1   5   4.1e-06   0.00011   20.2   0.1   144   270    77   196    60   211 0.77 -
13553at50557_64793_0:0003df|STRG.15687.3:95-2661|+     -            854 80377at50557         -            287     7e-21   73.4   4.1   2   5   7.2e-06    0.0002   19.4   0.0   128   211   229   315   219   319 0.83 -
13553at50557_64793_0:0003df|STRG.15687.3:95-2661|+     -            854 80377at50557         -            287     7e-21   73.4   4.1   3   5       2.4        66    1.3   0.0    69   104   325   360   304   372 0.67 -
13553at50557_64793_0:0003df|STRG.15687.3:95-2661|+     -            854 80377at50557         -            287     7e-21   73.4   4.1   4   5      0.16       4.5    5.2   0.1   128   158   481   511   474   523 0.80 -
13553at50557_64793_0:0003df|STRG.15687.3:95-2661|+     -            854 80377at50557         -            287     7e-21   73.4   4.1   5   5   4.3e-07   1.2e-05   23.5   0.2    15    93   518   597   511   603 0.69 -
14512at50557_103372_0:0005b9|STRG.10595.2:359-2995|+   -            879 80377at50557         -            287   7.1e-21   73.4   0.0   1   2   3.8e-20   1.1e-18   66.3   0.0   107   281    33   210    26   217 0.84 -
14512at50557_103372_0:0005b9|STRG.10595.2:359-2995|+   -            879 80377at50557         -            287   7.1e-21   73.4   0.0   2   2       0.9        25    2.7   0.0   219   276   232   289   210   301 0.59 -
13553at50557_34720_0:0020c1|STRG.15687.4:0-2663|+      -            888 80377at50557         -            287   8.1e-21   73.2   4.0   1   5   4.6e-06   0.00013   20.1   0.1   144   270    77   196    64   211 0.78 -
13553at50557_34720_0:0020c1|STRG.15687.4:0-2663|+      -            888 80377at50557         -            287   8.1e-21   73.2   4.0   2   5   7.8e-06   0.00022   19.3   0.0   128   211   229   315   221   319 0.83 -
13553at50557_34720_0:0020c1|STRG.15687.4:0-2663|+      -            888 80377at50557         -            287   8.1e-21   73.2   4.0   3   5       2.5        69    1.3   0.0    69   104   325   360   304   372 0.67 -
13553at50557_34720_0:0020c1|STRG.15687.4:0-2663|+      -            888 80377at50557         -            287   8.1e-21   73.2   4.0   4   5      0.17       4.7    5.1   0.1   128   158   481   511   474   523 0.80 -
13553at50557_34720_0:0020c1|STRG.15687.4:0-2663|+      -            888 80377at50557         -            287   8.1e-21   73.2   4.0   5   5   3.5e-07   9.8e-06   23.7   0.1    14    93   517   597   508   603 0.71 -
76755at50557_64793_0:0021c2|STRG.15954.2:0-959|+       -            320 80377at50557         -            287   1.2e-20   72.7   0.6   1   4   0.00064     0.018   13.0   0.0   138   197    10    71     3    78 0.84 -
76755at50557_64793_0:0021c2|STRG.15954.2:0-959|+       -            320 80377at50557         -            287   1.2e-20   72.7   0.6   2   4    0.0017     0.047   11.7   0.0   160   206    78   122    72   128 0.73 -
76755at50557_64793_0:0021c2|STRG.15954.2:0-959|+       -            320 80377at50557         -            287   1.2e-20   72.7   0.6   3   4   2.5e-08   6.9e-07   27.5   0.0   128   246   130   249   122   263 0.86 -
76755at50557_64793_0:0021c2|STRG.15954.2:0-959|+       -            320 80377at50557         -            287   1.2e-20   72.7   0.6   4   4   6.3e-05    0.0018   16.3   0.0    64   109   265   311   250   317 0.83 -
78072at50557_286306_0:00290a|STRG.6360.1:136-1603|+    -            463 80377at50557         -            287   1.5e-20   72.4  10.7   1   3   5.6e-05    0.0016   16.5   0.1    55    94    13    52     2    59 0.89 -
78072at50557_286306_0:00290a|STRG.6360.1:136-1603|+    -            463 80377at50557         -            287   1.5e-20   72.4  10.7   2   3     8e-15   2.2e-13   48.8   0.7   162   280    60   174    52   182 0.87 -
78072at50557_286306_0:00290a|STRG.6360.1:136-1603|+    -            463 80377at50557         -            287   1.5e-20   72.4  10.7   3   3   0.00091     0.025   12.5   0.3    55    88   192   225   177   230 0.91 -
77772at50557_103372_0:001ea3|STRG.11847.1:0-944|+      -            315 80377at50557         -            287   2.5e-20   71.6   0.0   1   3    0.0026     0.072   11.0   0.0   159   195    14    50     4    56 0.69 -
77772at50557_103372_0:001ea3|STRG.11847.1:0-944|+      -            315 80377at50557         -            287   2.5e-20   71.6   0.0   2   3   4.6e-08   1.3e-06   26.6   0.0   123   197    61   138    51   151 0.86 -
77772at50557_103372_0:001ea3|STRG.11847.1:0-944|+      -            315 80377at50557         -            287   2.5e-20   71.6   0.0   3   3   3.1e-09   8.7e-08   30.5   0.0   139   280   160   304   150   312 0.79 -
58729at50557_103372_0:00194e|STRG.5987.3:96-1487|+     -            464 80377at50557         -            287     4e-20   71.0   2.2   1   1     3e-21   8.3e-20   69.9   2.2    45   270    47   293    27   309 0.75 -
58729at50557_103372_0:00194e|STRG.5987.4:152-1699|+    -            516 80377at50557         -            287   4.6e-20   70.7   2.1   1   1   3.6e-21     1e-19   69.6   2.1    44   270   106   353    86   369 0.75 -
58729at50557_103372_0:00194e|STRG.5987.2:0-1571|+      -            524 80377at50557         -            287   4.9e-20   70.7   2.1   1   1   3.8e-21   1.1e-19   69.6   2.2    44   270   106   353    86   369 0.75 -
71739at50557_103372_0:00145d|STRG.17862.1:0-965|+      -            322 80377at50557         -            287   7.6e-20   70.0   3.1   1   3   5.7e-09   1.6e-07   29.6   0.1    57   122     2    77     1    79 0.82 -
71739at50557_103372_0:00145d|STRG.17862.1:0-965|+      -            322 80377at50557         -            287   7.6e-20   70.0   3.1   2   3   2.8e-09   7.9e-08   30.6   0.2   128   194   146   213   111   221 0.87 -
71739at50557_103372_0:00145d|STRG.17862.1:0-965|+      -            322 80377at50557         -            287   7.6e-20   70.0   3.1   3   3     0.064       1.8    6.5   0.0    29    85   253   306   221   313 0.71 -
71739at50557_103372_0:00145d|STRG.17862.2:112-1044|+   -            311 80377at50557         -            287   8.8e-20   69.8   3.4   1   4   3.1e-09   8.6e-08   30.5   0.1    56   122     5    81     3    87 0.83 -
71739at50557_103372_0:00145d|STRG.17862.2:112-1044|+   -            311 80377at50557         -            287   8.8e-20   69.8   3.4   2   4   3.8e-05     0.001   17.1   0.3    52   100    43    92    41   125 0.75 -
71739at50557_103372_0:00145d|STRG.17862.2:112-1044|+   -            311 80377at50557         -            287   8.8e-20   69.8   3.4   3   4   2.4e-09   6.8e-08   30.8   0.2   128   195   150   218   117   233 0.88 -
71739at50557_103372_0:00145d|STRG.17862.2:112-1044|+   -            311 80377at50557         -            287   8.8e-20   69.8   3.4   4   4      0.11       3.2    5.7   0.0    29    82   257   307   225   310 0.70 -
57752at50557_69319_0:000ee5|STRG.10430.1:187-990|+     -            268 80377at50557         -            287     3e-19   68.1   1.0   1   2   4.7e-13   1.3e-11   43.0   0.9   128   267    33   167     9   177 0.88 -
57752at50557_69319_0:000ee5|STRG.10430.1:187-990|+     -            268 80377at50557         -            287     3e-19   68.1   1.0   2   2   4.5e-07   1.3e-05   23.4   0.0   140   194   175   230   169   238 0.74 -
57752at50557_69319_0:000ee5|STRG.10430.2:78-881|+      -            268 80377at50557         -            287     3e-19   68.1   1.0   1   2   4.7e-13   1.3e-11   43.0   0.9   128   267    33   167     9   177 0.88 -
57752at50557_69319_0:000ee5|STRG.10430.2:78-881|+      -            268 80377at50557         -            287     3e-19   68.1   1.0   2   2   4.5e-07   1.3e-05   23.4   0.0   140   194   175   230   169   238 0.74 -
37700at50557_34720_0:0020a5|STRG.15644.1:48-2267|+     -            740 80377at50557         -            287   4.1e-19   67.6   0.9   1   3    0.0012     0.033   12.2   0.0   155   202   422   469   396   475 0.75 -
37700at50557_34720_0:0020a5|STRG.15644.1:48-2267|+     -            740 80377at50557         -            287   4.1e-19   67.6   0.9   2   3     0.038       1.1    7.2   0.1    56    98   481   523   471   567 0.56 -
37700at50557_34720_0:0020a5|STRG.15644.1:48-2267|+     -            740 80377at50557         -            287   4.1e-19   67.6   0.9   3   3   1.3e-12   3.6e-11   41.5   0.0   134   241   633   737   605   740 0.88 -
37700at50557_34720_0:0020a5|STRG.15644.2:48-2270|+     -            741 80377at50557         -            287   4.1e-19   67.6   0.9   1   3    0.0012     0.033   12.2   0.0   155   202   423   470   397   476 0.75 -
37700at50557_34720_0:0020a5|STRG.15644.2:48-2270|+     -            741 80377at50557         -            287   4.1e-19   67.6   0.9   2   3     0.038       1.1    7.2   0.1    56    98   482   524   472   568 0.56 -
37700at50557_34720_0:0020a5|STRG.15644.2:48-2270|+     -            741 80377at50557         -            287   4.1e-19   67.6   0.9   3   3   1.3e-12   3.7e-11   41.5   0.0   134   241   634   738   606   741 0.88 -
78072at50557_7070_0:002a52|STRG.2231.1:617-1459|+      -            281 80377at50557         -            287   4.6e-19   67.5   2.7   1   3      0.86        24    2.8   0.0   222   276     4    58     1    64 0.79 -
78072at50557_7070_0:002a52|STRG.2231.1:617-1459|+      -            281 80377at50557         -            287   4.6e-19   67.5   2.7   2   3   5.9e-10   1.7e-08   32.8   0.3    44   123    64   155    46   156 0.75 -
78072at50557_7070_0:002a52|STRG.2231.1:617-1459|+      -            281 80377at50557         -            287   4.6e-19   67.5   2.7   3   3   6.6e-11   1.8e-09   36.0   0.4   128   280   126   276   123   281 0.85 -
80377at50557_37344_0:0017d3|STRG.18292.1:868-1827|+    -            320 80377at50557         -            287   7.7e-19   66.7   1.5   1   3   0.00033    0.0092   14.0   0.3    54    92     4    46     2    60 0.81 -
