#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
106896at50557_34720_0:0025d6|STRG.18036.1:527-1954|+    -            476 106896at50557        -             70   1.9e-34  116.3   4.0   1   1   6.3e-36   1.9e-34  116.3   4.0    12    70   376   435   369   435 0.93 -
106896at50557_1049336_0:0046e6|STRG.18359.1:4303-4809|+ -            169 106896at50557        -             70   6.7e-09   34.5  15.9   3   4     0.038       1.1    8.1   0.2    48    69   119   140   112   141 0.87 -
106896at50557_1049336_0:0046e6|STRG.18359.1:4303-4809|+ -            169 106896at50557        -             70   6.7e-09   34.5  15.9   4   4     0.085       2.6    7.0   4.6    22    60   121   157   119   166 0.86 -
106896at50557_1049336_0:0046e6|STRG.18359.2:2796-3302|+ -            169 106896at50557        -             70   6.7e-09   34.5  15.9   1   4   2.8e-08   8.6e-07   27.7   1.5    21    69     7    56     3    62 0.92 -
106896at50557_1049336_0:0046e6|STRG.18359.2:2796-3302|+ -            169 106896at50557        -             70   6.7e-09   34.5  15.9   2   4      0.29       8.9    5.3   0.0    46    69    83   106    77   107 0.88 -
106896at50557_1049336_0:0046e6|STRG.18359.2:2796-3302|+ -            169 106896at50557        -             70   6.7e-09   34.5  15.9   3   4     0.038       1.1    8.1   0.2    48    69   119   140   112   141 0.87 -
106896at50557_1049336_0:0046e6|STRG.18359.2:2796-3302|+ -            169 106896at50557        -             70   6.7e-09   34.5  15.9   4   4     0.085       2.6    7.0   4.6    22    60   121   157   119   166 0.86 -
66842at50557_286706_0:0023e2|STRG.1419.1:1699-2277|+    -            193 106896at50557        -             70   7.7e-09   34.3  26.8   1   5     0.041       1.3    8.0   2.9    19    59     1    42     1    45 0.90 -
66842at50557_286706_0:0023e2|STRG.1419.1:1699-2277|+    -            193 106896at50557        -             70   7.7e-09   34.3  26.8   2   5   0.00035     0.011   14.6   1.7    19    68    30    79    27    81 0.84 -
66842at50557_286706_0:0023e2|STRG.1419.1:1699-2277|+    -            193 106896at50557        -             70   7.7e-09   34.3  26.8   3   5    0.0047      0.14   11.0   0.2     4    44    72   111    70   116 0.80 -
66842at50557_286706_0:0023e2|STRG.1419.1:1699-2277|+    -            193 106896at50557        -             70   7.7e-09   34.3  26.8   4   5   0.00018    0.0056   15.5   5.1    16    68   113   164   109   166 0.89 -
66842at50557_286706_0:0023e2|STRG.1419.1:1699-2277|+    -            193 106896at50557        -             70   7.7e-09   34.3  26.8   5   5      0.63        19    4.2   0.1    16    33   168   185   155   192 0.67 -
66842at50557_286706_0:0023e2|STRG.1419.2:1446-2024|+    -            193 106896at50557        -             70   7.7e-09   34.3  26.8   1   5     0.041       1.3    8.0   2.9    19    59     1    42     1    45 0.90 -
66842at50557_286706_0:0023e2|STRG.1419.2:1446-2024|+    -            193 106896at50557        -             70   7.7e-09   34.3  26.8   2   5   0.00035     0.011   14.6   1.7    19    68    30    79    27    81 0.84 -
66842at50557_286706_0:0023e2|STRG.1419.2:1446-2024|+    -            193 106896at50557        -             70   7.7e-09   34.3  26.8   3   5    0.0047      0.14   11.0   0.2     4    44    72   111    70   116 0.80 -
66842at50557_286706_0:0023e2|STRG.1419.2:1446-2024|+    -            193 106896at50557        -             70   7.7e-09   34.3  26.8   4   5   0.00018    0.0056   15.5   5.1    16    68   113   164   109   166 0.89 -
66842at50557_286706_0:0023e2|STRG.1419.2:1446-2024|+    -            193 106896at50557        -             70   7.7e-09   34.3  26.8   5   5      0.63        19    4.2   0.1    16    33   168   185   155   192 0.67 -
45419at50557_168631_0:000720|STRG.10321.1:3914-4657|+   -            248 106896at50557        -             70   8.2e-09   34.2  29.1   1   5   1.2e-06   3.8e-05   22.5   3.4     6    70    14    79     9    79 0.91 -
45419at50557_168631_0:000720|STRG.10321.1:3914-4657|+   -            248 106896at50557        -             70   8.2e-09   34.2  29.1   2   5    0.0025     0.075   11.9   5.4    16    68    53   105    45   107 0.85 -
45419at50557_168631_0:000720|STRG.10321.1:3914-4657|+   -            248 106896at50557        -             70   8.2e-09   34.2  29.1   3   5     0.056       1.7    7.6   4.2    18    59    83   125    78   137 0.88 -
45419at50557_168631_0:000720|STRG.10321.1:3914-4657|+   -            248 106896at50557        -             70   8.2e-09   34.2  29.1   4   5      0.76        23    3.9   3.5    17    63   111   155   106   161 0.70 -
45419at50557_168631_0:000720|STRG.10321.1:3914-4657|+   -            248 106896at50557        -             70   8.2e-09   34.2  29.1   5   5     5e-05    0.0015   17.3   2.3    16    69   164   217   151   218 0.80 -
39871at50557_1155016_0:0008ce|STRG.3187.5:2149-2367|+   -             73 106896at50557        -             70   9.2e-09   34.1   1.3   1   1   4.4e-10   1.3e-08   33.5   0.1    23    68     1    46     1    48 0.95 -
57812at50557_139723_0:0023b3|STRG.6123.1:762-1238|+     -            159 106896at50557        -             70   1.7e-08   33.2  27.8   1   4   0.00074     0.022   13.6   4.5    23    67     2    46     1    49 0.94 -
57812at50557_139723_0:0023b3|STRG.6123.1:762-1238|+     -            159 106896at50557        -             70   1.7e-08   33.2  27.8   2   4    0.0089      0.27   10.1   0.6    16    39    52    75    45    76 0.80 -
57812at50557_139723_0:0023b3|STRG.6123.1:762-1238|+     -            159 106896at50557        -             70   1.7e-08   33.2  27.8   3   4   1.4e-05   0.00042   19.1   4.8    10    68    74   132    72   134 0.90 -
57812at50557_139723_0:0023b3|STRG.6123.1:762-1238|+     -            159 106896at50557        -             70   1.7e-08   33.2  27.8   4   4     0.006      0.18   10.7   4.0    19    67   111   159   105   159 0.90 -
14133at50557_34720_0:002a26|STRG.20159.2:819-5713|+     -           1607 106896at50557        -             70   1.7e-08   33.2  51.2   1   7      0.66        20    4.1   0.7    49    68   103   122    68   124 0.74 -
14133at50557_34720_0:002a26|STRG.20159.2:819-5713|+     -           1607 106896at50557        -             70   1.7e-08   33.2  51.2   2   7      0.32       9.9    5.1   0.6    19    45   101   127    92   137 0.73 -
14133at50557_34720_0:002a26|STRG.20159.2:819-5713|+     -           1607 106896at50557        -             70   1.7e-08   33.2  51.2   3   7    0.0034       0.1   11.5   0.6     4    67   208   268   205   270 0.87 -
14133at50557_34720_0:002a26|STRG.20159.2:819-5713|+     -           1607 106896at50557        -             70   1.7e-08   33.2  51.2   4   7    0.0037      0.11   11.4   0.9    18    69   528   579   498   587 0.85 -
14133at50557_34720_0:002a26|STRG.20159.2:819-5713|+     -           1607 106896at50557        -             70   1.7e-08   33.2  51.2   5   7       1.3        39    3.2   2.4    50    69   955   974   947   977 0.87 -
14133at50557_34720_0:002a26|STRG.20159.2:819-5713|+     -           1607 106896at50557        -             70   1.7e-08   33.2  51.2   6   7   1.7e-05   0.00053   18.8   4.0    17    70  1242  1295  1228  1295 0.87 -
14133at50557_34720_0:002a26|STRG.20159.2:819-5713|+     -           1607 106896at50557        -             70   1.7e-08   33.2  51.2   7   7      0.02       0.6    9.0   3.3    21    67  1514  1560  1506  1563 0.88 -
14133at50557_286706_0:001942|STRG.1067.2:1108-2451|+    -            448 106896at50557        -             70   3.9e-08   32.0  40.5   1   6   0.00055     0.017   14.0   2.3    15    69     6    60     2    61 0.90 -
14133at50557_286706_0:001942|STRG.1067.2:1108-2451|+    -            448 106896at50557        -             70   3.9e-08   32.0  40.5   2   6   2.6e-05    0.0008   18.2   0.7    18    70    37    89    33    89 0.92 -
14133at50557_286706_0:001942|STRG.1067.2:1108-2451|+    -            448 106896at50557        -             70   3.9e-08   32.0  40.5   3   6    0.0026     0.078   11.9   0.9    22    70    69   121    64   121 0.85 -
14133at50557_286706_0:001942|STRG.1067.2:1108-2451|+    -            448 106896at50557        -             70   3.9e-08   32.0  40.5   4   6      0.49        15    4.6   0.1    50    68   243   261   213   263 0.82 -
14133at50557_286706_0:001942|STRG.1067.2:1108-2451|+    -            448 106896at50557        -             70   3.9e-08   32.0  40.5   5   6   4.9e-06   0.00015   20.6   3.6    17    67   266   316   262   319 0.86 -
14133at50557_286706_0:001942|STRG.1067.2:1108-2451|+    -            448 106896at50557        -             70   3.9e-08   32.0  40.5   6   6       1.9        57    2.7   0.1    16    41   319   344   317   348 0.83 -
19336at50557_67767_0:002e7c|STRG.18928.1:445-669|+      -             75 106896at50557        -             70   5.6e-08   31.5   3.0   1   2   6.4e-08   1.9e-06   26.6   0.4    23    69     1    47     1    48 0.90 -
19336at50557_67767_0:002e7c|STRG.18928.1:445-669|+      -             75 106896at50557        -             70   5.6e-08   31.5   3.0   2   2      0.22       6.8    5.7   0.1    19    35    53    69    48    75 0.69 -
39871at50557_74873_0:00210c|STRG.19784.1:1731-1991|+    -             87 106896at50557        -             70   6.2e-08   31.4  13.6   1   2   3.2e-06   9.9e-05   21.1   3.8    17    68     5    56     1    58 0.90 -
39871at50557_74873_0:00210c|STRG.19784.1:1731-1991|+    -             87 106896at50557        -             70   6.2e-08   31.4  13.6   2   2   2.6e-06     8e-05   21.4   2.2    18    70    34    86    31    86 0.92 -
39871at50557_74873_0:00210c|STRG.19784.3:1572-1832|+    -             87 106896at50557        -             70   6.2e-08   31.4  13.6   1   2   3.2e-06   9.9e-05   21.1   3.8    17    68     5    56     1    58 0.90 -
39871at50557_74873_0:00210c|STRG.19784.3:1572-1832|+    -             87 106896at50557        -             70   6.2e-08   31.4  13.6   2   2   2.6e-06     8e-05   21.4   2.2    18    70    34    86    31    86 0.92 -
39871at50557_74873_0:00210c|STRG.1067.5:541-786|+       -             82 106896at50557        -             70   8.3e-08   31.0   6.5   1   2     0.083       2.5    7.0   0.1    50    68     5    23     3    25 0.90 -
39871at50557_74873_0:00210c|STRG.1067.5:541-786|+       -             82 106896at50557        -             70   8.3e-08   31.0   6.5   2   2   1.8e-07   5.5e-06   25.2   3.6    17    67    28    78    24    80 0.86 -
14133at50557_34720_0:002a26|STRG.20159.1:819-5393|+     -           1525 106896at50557        -             70   1.2e-07   30.4  40.4   1   6      0.57        17    4.4   0.6    49    68   103   122    68   124 0.74 -
14133at50557_34720_0:002a26|STRG.20159.1:819-5393|+     -           1525 106896at50557        -             70   1.2e-07   30.4  40.4   2   6      0.29       8.7    5.3   0.5    19    45   101   127    92   137 0.73 -
14133at50557_34720_0:002a26|STRG.20159.1:819-5393|+     -           1525 106896at50557        -             70   1.2e-07   30.4  40.4   3   6    0.0032     0.097   11.6   0.6     4    67   208   268   205   270 0.87 -
14133at50557_34720_0:002a26|STRG.20159.1:819-5393|+     -           1525 106896at50557        -             70   1.2e-07   30.4  40.4   4   6    0.0035      0.11   11.4   0.7    17    69   527   579   513   581 0.86 -
14133at50557_34720_0:002a26|STRG.20159.1:819-5393|+     -           1525 106896at50557        -             70   1.2e-07   30.4  40.4   5   6       1.2        37    3.3   2.4    50    69   955   974   947   977 0.87 -
14133at50557_34720_0:002a26|STRG.20159.1:819-5393|+     -           1525 106896at50557        -             70   1.2e-07   30.4  40.4   6   6   1.6e-05    0.0005   18.9   4.0    17    70  1242  1295  1228  1295 0.87 -
57812at50557_286306_0:00000f|STRG.14129.1:55-201|+      -             49 106896at50557        -             70   2.4e-07   29.5   3.6   1   1   8.5e-09   2.6e-07   29.4   3.6    21    68     1    48     1    49 0.98 -
57812at50557_139723_0:0023b3|STRG.3189.1:757-1059|+     -            101 106896at50557        -             70   4.5e-07   28.7   4.8   1   2   1.9e-07   5.6e-06   25.1   2.4    13    65    19    71     9    76 0.87 -
57812at50557_139723_0:0023b3|STRG.3189.1:757-1059|+     -            101 106896at50557        -             70   4.5e-07   28.7   4.8   2   2      0.32       9.7    5.1   0.1    36    67    70   101    67   101 0.73 -
57812at50557_139723_0:0023b3|STRG.12634.1:90-410|+      -            107 106896at50557        -             70   4.8e-07   28.6  14.8   1   2    0.0016     0.048   12.5   0.4    18    44    28    54    22    56 0.90 -
57812at50557_139723_0:0023b3|STRG.12634.1:90-410|+      -            107 106896at50557        -             70   4.8e-07   28.6  14.8   2   2   4.5e-05    0.0014   17.5   4.4    18    68    57   107    50   107 0.91 -
92708at50557_378494_0:006da2|STRG.11495.1:1035-1301|+   -             89 106896at50557        -             70   6.3e-07   28.2   8.1   1   2   1.8e-05   0.00054   18.8   1.7    25    67    11    55     3    58 0.86 -
92708at50557_378494_0:006da2|STRG.11495.1:1035-1301|+   -             89 106896at50557        -             70   6.3e-07   28.2   8.1   2   2   1.7e-05   0.00051   18.8   3.8    24    69    40    85    32    86 0.88 -
45419at50557_51655_0:002e4f|STRG.9416.1:1302-1559|+     -             86 106896at50557        -             70   7.8e-07   27.9   9.0   1   2    0.0012     0.037   12.9   4.1    18    68     7    57     2    59 0.91 -
45419at50557_51655_0:002e4f|STRG.9416.1:1302-1559|+     -             86 106896at50557        -             70   7.8e-07   27.9   9.0   2   2   2.9e-05   0.00089   18.1   0.2    16    41    61    86    58    86 0.95 -
45419at50557_51655_0:002e4f|STRG.9416.2:1603-1860|+     -             86 106896at50557        -             70   7.8e-07   27.9   9.0   1   2    0.0012     0.037   12.9   4.1    18    68     7    57     2    59 0.91 -
45419at50557_51655_0:002e4f|STRG.9416.2:1603-1860|+     -             86 106896at50557        -             70   7.8e-07   27.9   9.0   2   2   2.9e-05   0.00089   18.1   0.2    16    41    61    86    58    86 0.95 -
39871at50557_1155016_0:0008ce|STRG.9139.2:1201-1470|+   -             90 106896at50557        -             70   8.8e-07   27.7   1.8   1   2     0.041       1.3    8.0   0.1    18    40     5    27     1    33 0.80 -
39871at50557_1155016_0:0008ce|STRG.9139.2:1201-1470|+   -             90 106896at50557        -             70   8.8e-07   27.7   1.8   2   2     1e-05   0.00031   19.6   0.3    21    67    36    83    30    85 0.92 -
150919at50557_91411_0:0004a9|STRG.20063.3:386-613|+     -             76 106896at50557        -             70   9.8e-07   27.6   5.2   1   1   4.6e-08   1.4e-06   27.1   5.2    18    67    27    76    13    76 0.90 -
39871at50557_1155016_0:0008ce|STRG.1341.1:611-895|+     -             95 106896at50557        -             70   1.3e-06   27.2  15.7   1   2   4.7e-06   0.00014   20.6   6.5    18    68     5    55     1    57 0.93 -
39871at50557_1155016_0:0008ce|STRG.1341.1:611-895|+     -             95 106896at50557        -             70   1.3e-06   27.2  15.7   2   2   3.7e-05    0.0011   17.8   1.7    18    68    33    83    29    85 0.89 -
39871at50557_1155016_0:0008ce|STRG.18345.2:1959-2192|+  -             78 106896at50557        -             70   1.3e-06   27.2   7.1   1   2    0.0025     0.076   11.9   0.7    50    69     5    24     3    25 0.92 -
39871at50557_1155016_0:0008ce|STRG.18345.2:1959-2192|+  -             78 106896at50557        -             70   1.3e-06   27.2   7.1   2   2   1.6e-05   0.00047   19.0   1.2    18    67    29    78    24    78 0.94 -
39871at50557_1155016_0:0008ce|STRG.18345.3:1488-1721|+  -             78 106896at50557        -             70   1.3e-06   27.2   7.1   1   2    0.0025     0.076   11.9   0.7    50    69     5    24     3    25 0.92 -
39871at50557_1155016_0:0008ce|STRG.18345.3:1488-1721|+  -             78 106896at50557        -             70   1.3e-06   27.2   7.1   2   2   1.6e-05   0.00047   19.0   1.2    18    67    29    78    24    78 0.94 -
39871at50557_1155016_0:0008ce|STRG.18345.5:1428-1661|+  -             78 106896at50557        -             70   1.3e-06   27.2   7.1   1   2    0.0025     0.076   11.9   0.7    50    69     5    24     3    25 0.92 -
39871at50557_1155016_0:0008ce|STRG.18345.5:1428-1661|+  -             78 106896at50557        -             70   1.3e-06   27.2   7.1   2   2   1.6e-05   0.00047   19.0   1.2    18    67    29    78    24    78 0.94 -
150919at50557_222816_0:001fb0|STRG.20063.1:386-1304|+   -             99 106896at50557        -             70   1.3e-06   27.1   5.1   1   1   6.6e-08     2e-06   26.6   5.1    19    67    28    76    15    79 0.90 -
150919at50557_222816_0:001fb0|STRG.20063.2:386-682|+    -             99 106896at50557        -             70   1.3e-06   27.1   5.1   1   1   6.6e-08     2e-06   26.6   5.1    19    67    28    76    15    79 0.90 -
70122at50557_286706_0:000bf4|STRG.9100.3:347-1552|+     -            402 106896at50557        -             70   2.8e-06   26.1   1.9   1   1   9.1e-08   2.8e-06   26.1   1.9    22    67   351   397   340   399 0.91 -
70122at50557_286706_0:000bf4|STRG.9100.2:347-1555|+     -            403 106896at50557        -             70   2.8e-06   26.1   1.9   1   1   9.2e-08   2.8e-06   26.1   1.9    22    67   352   398   341   400 0.91 -
70122at50557_7091_0:0008c7|STRG.9100.1:368-1615|+       -            416 106896at50557        -             70   2.9e-06   26.0   1.9   1   1   9.6e-08   2.9e-06   26.0   1.9    22    67   365   411   354   413 0.91 -
70122at50557_79782_0:0022b6|STRG.9100.4:0-1253|+        -            418 106896at50557        -             70   2.9e-06   26.0   1.9   1   1   9.7e-08   2.9e-06   26.0   1.9    22    67   367   413   356   415 0.91 -
66842at50557_7536_0:002867|STRG.1930.1:1243-1881|+      -            213 106896at50557        -             70   3.1e-06   26.0   9.5   1   3   0.00016    0.0047   15.8   0.7    18    69    27    78    10    79 0.90 -
66842at50557_7536_0:002867|STRG.1930.1:1243-1881|+      -            213 106896at50557        -             70   3.1e-06   26.0   9.5   2   3       2.8        84    2.1   0.0    33    44   119   130   113   132 0.85 -
66842at50557_7536_0:002867|STRG.1930.1:1243-1881|+      -            213 106896at50557        -             70   3.1e-06   26.0   9.5   3   3    0.0024     0.074   11.9   0.3     9    69   149   208   143   209 0.90 -
45419at50557_51655_0:002e4f|STRG.6633.2:1072-1293|+     -             74 106896at50557        -             70     4e-06   25.6   1.4   1   2       4.9   1.5e+02    1.3   0.1    23    42     1    20     1    24 0.71 -
45419at50557_51655_0:002e4f|STRG.6633.2:1072-1293|+     -             74 106896at50557        -             70     4e-06   25.6   1.4   2   2   1.3e-07     4e-06   25.6   1.4    14    59    21    66    13    74 0.88 -
45419at50557_51655_0:002e4f|STRG.5371.1:867-1139|+      -             91 106896at50557        -             70   5.3e-06   25.2   3.7   1   2    0.0027     0.083   11.8   1.0    19    61     8    50     2    60 0.81 -
45419at50557_51655_0:002e4f|STRG.5371.1:867-1139|+      -             91 106896at50557        -             70   5.3e-06   25.2   3.7   2   2    0.0012     0.037   12.9   0.1    19    41    64    86    58    88 0.90 -
45419at50557_51655_0:002e4f|STRG.5371.2:888-1160|+      -             91 106896at50557        -             70   5.3e-06   25.2   3.7   1   2    0.0027     0.083   11.8   1.0    19    61     8    50     2    60 0.81 -
45419at50557_51655_0:002e4f|STRG.5371.2:888-1160|+      -             91 106896at50557        -             70   5.3e-06   25.2   3.7   2   2    0.0012     0.037   12.9   0.1    19    41    64    86    58    88 0.90 -
45419at50557_51655_0:002e4f|STRG.5371.3:932-1204|+      -             91 106896at50557        -             70   5.3e-06   25.2   3.7   1   2    0.0027     0.083   11.8   1.0    19    61     8    50     2    60 0.81 -
45419at50557_51655_0:002e4f|STRG.5371.3:932-1204|+      -             91 106896at50557        -             70   5.3e-06   25.2   3.7   2   2    0.0012     0.037   12.9   0.1    19    41    64    86    58    88 0.90 -
45419at50557_51655_0:002e4f|STRG.5371.4:894-1166|+      -             91 106896at50557        -             70   5.3e-06   25.2   3.7   1   2    0.0027     0.083   11.8   1.0    19    61     8    50     2    60 0.81 -
45419at50557_51655_0:002e4f|STRG.5371.4:894-1166|+      -             91 106896at50557        -             70   5.3e-06   25.2   3.7   2   2    0.0012     0.037   12.9   0.1    19    41    64    86    58    88 0.90 -
45419at50557_51655_0:002e4f|STRG.5371.5:642-914|+       -             91 106896at50557        -             70   5.3e-06   25.2   3.7   1   2    0.0027     0.083   11.8   1.0    19    61     8    50     2    60 0.81 -
45419at50557_51655_0:002e4f|STRG.5371.5:642-914|+       -             91 106896at50557        -             70   5.3e-06   25.2   3.7   2   2    0.0012     0.037   12.9   0.1    19    41    64    86    58    88 0.90 -
39871at50557_7536_0:000d98|STRG.8161.1:2008-2244|+      -             79 106896at50557        -             70   6.3e-06   25.0   9.8   1   2   2.3e-05    0.0007   18.4   0.6    19    69     1    51     1    52 0.88 -
39871at50557_7536_0:000d98|STRG.8161.1:2008-2244|+      -             79 106896at50557        -             70   6.3e-06   25.0   9.8   2   2    0.0001    0.0031   16.4   2.8    12    68    21    79    18    79 0.83 -
39871at50557_7536_0:000d98|STRG.8161.2:1749-1985|+      -             79 106896at50557        -             70   6.3e-06   25.0   9.8   1   2   2.3e-05    0.0007   18.4   0.6    19    69     1    51     1    52 0.88 -
39871at50557_7536_0:000d98|STRG.8161.2:1749-1985|+      -             79 106896at50557        -             70   6.3e-06   25.0   9.8   2   2    0.0001    0.0031   16.4   2.8    12    68    21    79    18    79 0.83 -
150919at50557_1049336_0:001af2|STRG.5417.3:2341-2550|+  -             70 106896at50557        -             70   6.7e-06   24.9   3.2   1   1   2.7e-07   8.1e-06   24.6   3.2    16    68    15    67     2    68 0.91 -
39871at50557_1155016_0:0008ce|STRG.12320.1:1275-1496|+  -             74 106896at50557        -             70   7.3e-06   24.8   3.4   1   2       4.5   1.4e+02    1.5   0.1    22    41     1    20     1    25 0.67 -
39871at50557_1155016_0:0008ce|STRG.12320.1:1275-1496|+  -             74 106896at50557        -             70   7.3e-06   24.8   3.4   2   2   2.4e-07   7.3e-06   24.8   3.4    17    67    24    74    15    74 0.83 -
39871at50557_1155016_0:0008ce|STRG.5116.1:1232-1519|+   -             96 106896at50557        -             70   8.7e-06   24.5   7.8   1   2     0.025      0.75    8.7   2.6    19    67     4    52     1    57 0.86 -
39871at50557_1155016_0:0008ce|STRG.5116.1:1232-1519|+   -             96 106896at50557        -             70   8.7e-06   24.5   7.8   2   2   1.8e-05   0.00054   18.8   0.2    19    46    62    89    53    95 0.89 -
39871at50557_1155016_0:0008ce|STRG.5116.2:1232-1519|+   -             96 106896at50557        -             70   8.7e-06   24.5   7.8   1   2     0.025      0.75    8.7   2.6    19    67     4    52     1    57 0.86 -
39871at50557_1155016_0:0008ce|STRG.5116.2:1232-1519|+   -             96 106896at50557        -             70   8.7e-06   24.5   7.8   2   2   1.8e-05   0.00054   18.8   0.2    19    46    62    89    53    95 0.89 -
70122at50557_7200_0:000332|STRG.7751.1:2751-3011|+      -             87 106896at50557        -             70   9.3e-06   24.4   3.0   1   2   0.00096     0.029   13.2   0.2    50    69    14    33     5    34 0.82 -
70122at50557_7200_0:000332|STRG.7751.1:2751-3011|+      -             87 106896at50557        -             70   9.3e-06   24.4   3.0   2   2    0.0023      0.07   12.0   0.3    22    46    44    68    35    72 0.74 -
70122at50557_7200_0:000332|STRG.7751.2:1802-2062|+      -             87 106896at50557        -             70   9.3e-06   24.4   3.0   1   2   0.00096     0.029   13.2   0.2    50    69    14    33     5    34 0.82 -
70122at50557_7200_0:000332|STRG.7751.2:1802-2062|+      -             87 106896at50557        -             70   9.3e-06   24.4   3.0   2   2    0.0023      0.07   12.0   0.3    22    46    44    68    35    72 0.74 -
45419at50557_51655_0:002e4f|STRG.6542.1:1131-1373|+     -             81 106896at50557        -             70   9.4e-06   24.4   1.2   1   2      0.92        28    3.7   0.0    51    62     1    12     1    18 0.74 -
45419at50557_51655_0:002e4f|STRG.6542.1:1131-1373|+     -             81 106896at50557        -             70   9.4e-06   24.4   1.2   2   2   8.7e-06   0.00026   19.8   0.5    15    69    21    75    15    76 0.86 -
45419at50557_51655_0:002e4f|STRG.6542.2:1676-1918|+     -             81 106896at50557        -             70   9.4e-06   24.4   1.2   1   2      0.92        28    3.7   0.0    51    62     1    12     1    18 0.74 -
45419at50557_51655_0:002e4f|STRG.6542.2:1676-1918|+     -             81 106896at50557        -             70   9.4e-06   24.4   1.2   2   2   8.7e-06   0.00026   19.8   0.5    15    69    21    75    15    76 0.86 -
45419at50557_51655_0:002e4f|STRG.6633.1:1072-1290|+     -             73 106896at50557        -             70   1.3e-05   24.0   1.7   1   2       5.8   1.8e+02    1.1   0.1    23    41     1    19     1    24 0.70 -
45419at50557_51655_0:002e4f|STRG.6633.1:1072-1290|+     -             73 106896at50557        -             70   1.3e-05   24.0   1.7   2   2   4.2e-07   1.3e-05   24.0   1.7    17    59    23    65    14    73 0.86 -
150919at50557_91411_0:0004a9|STRG.12613.1:399-575|+     -             59 106896at50557        -             70   1.5e-05   23.8   2.5   1   1   1.1e-05   0.00032   19.5   2.5    15    67     6    59     1    59 0.87 -
57812at50557_139723_0:0023b3|STRG.11904.2:3595-3942|+   -            116 106896at50557        -             70   1.6e-05   23.7  17.1   1   3     0.024      0.72    8.8   0.2    51    69     2    20     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.11904.2:3595-3942|+   -            116 106896at50557        -             70   1.6e-05   23.7  17.1   2   3   4.4e-06   0.00013   20.7   3.1    11    67    17    73    14    76 0.95 -
57812at50557_139723_0:0023b3|STRG.11904.2:3595-3942|+   -            116 106896at50557        -             70   1.6e-05   23.7  17.1   3   3      0.18       5.3    6.0   0.3    50    67    84   101    82   106 0.92 -
57812at50557_139723_0:0023b3|STRG.11904.3:3580-3927|+   -            116 106896at50557        -             70   1.6e-05   23.7  17.1   1   3     0.024      0.72    8.8   0.2    51    69     2    20     1    21 0.92 -
57812at50557_139723_0:0023b3|STRG.11904.3:3580-3927|+   -            116 106896at50557        -             70   1.6e-05   23.7  17.1   2   3   4.4e-06   0.00013   20.7   3.1    11    67    17    73    14    76 0.95 -
57812at50557_139723_0:0023b3|STRG.11904.3:3580-3927|+   -            116 106896at50557        -             70   1.6e-05   23.7  17.1   3   3      0.18       5.3    6.0   0.3    50    67    84   101    82   106 0.92 -
39871at50557_1155016_0:0008ce|STRG.11097.1:2807-3133|+  -            109 106896at50557        -             70     2e-05   23.4   3.0   1   2    0.0038      0.11   11.3   0.1    21    68    16    62     5    64 0.83 -
39871at50557_1155016_0:0008ce|STRG.11097.1:2807-3133|+  -            109 106896at50557        -             70     2e-05   23.4   3.0   2   2    0.0013     0.039   12.8   1.1    36    68    63    95    44    97 0.86 -
39871at50557_1155016_0:0008ce|STRG.11097.3:2577-2903|+  -            109 106896at50557        -             70     2e-05   23.4   3.0   1   2    0.0038      0.11   11.3   0.1    21    68    16    62     5    64 0.83 -
39871at50557_1155016_0:0008ce|STRG.11097.3:2577-2903|+  -            109 106896at50557        -             70     2e-05   23.4   3.0   2   2    0.0013     0.039   12.8   1.1    36    68    63    95    44    97 0.86 -
45419at50557_51655_0:002e4f|STRG.3187.8:3001-3261|+     -             87 106896at50557        -             70     2e-05   23.4   7.1   1   2    0.0079      0.24   10.3   1.3    48    68    10    30     2    34 0.83 -
45419at50557_51655_0:002e4f|STRG.3187.8:3001-3261|+     -             87 106896at50557        -             70     2e-05   23.4   7.1   2   2   4.9e-05    0.0015   17.4   1.0    14    61    33    79    25    85 0.84 -
150919at50557_286306_0:0041d9|STRG.18077.1:620-820|+    -             67 106896at50557        -             70   2.1e-05   23.3   1.5   1   2      0.21       6.3    5.8   0.3    50    61    18    29     3    38 0.74 -
150919at50557_286306_0:0041d9|STRG.18077.1:620-820|+    -             67 106896at50557        -             70   2.1e-05   23.3   1.5   2   2   9.4e-05    0.0028   16.5   0.0    18    43    42    67    36    67 0.92 -
14133at50557_286706_0:001942|STRG.13838.1:1104-2279|+   -            392 106896at50557        -             70   2.2e-05   23.2  58.3   1   7    0.0084      0.25   10.2   1.8    16    61    10    55     2    63 0.88 -
14133at50557_286706_0:001942|STRG.13838.1:1104-2279|+   -            392 106896at50557        -             70   2.2e-05   23.2  58.3   2   7      0.13       3.9    6.4   2.6    21    68   111   158    99   160 0.91 -
14133at50557_286706_0:001942|STRG.13838.1:1104-2279|+   -            392 106896at50557        -             70   2.2e-05   23.2  58.3   3   7      0.53        16    4.4   0.2    48    68   166   186   160   188 0.78 -
