#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
42371at50557_144034_0:001692|STRG.1519.1:0-863|+      -            288 42371at50557         -            451  9.9e-134  442.5   2.4   1   1  2.2e-134  1.2e-133  442.2   2.4   213   451     4   259     2   259 0.95 -
42371at50557_121845_0:003473|STRG.11985.2:1386-2228|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   5   6     0.001    0.0053   11.6   0.0   177   224   165   213   160   224 0.78 -
42371at50557_121845_0:003473|STRG.11985.2:1386-2228|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   6   6   3.7e-05    0.0002   16.3   0.2   383   449   215   281   203   281 0.73 -
42371at50557_121845_0:003473|STRG.11985.3:1042-1884|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   1   6    0.0004    0.0021   12.9   0.1   174   227     1    56     1    62 0.80 -
42371at50557_121845_0:003473|STRG.11985.3:1042-1884|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   2   6   1.3e-06   7.1e-06   21.0   0.2   393   450    64   119    57   120 0.89 -
42371at50557_121845_0:003473|STRG.11985.3:1042-1884|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   3   6   6.8e-06   3.6e-05   18.7   0.1   393   451   104   160   101   160 0.90 -
42371at50557_121845_0:003473|STRG.11985.3:1042-1884|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   4   6   3.7e-06     2e-05   19.6   0.2   391   449   142   198   128   200 0.86 -
42371at50557_121845_0:003473|STRG.11985.3:1042-1884|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   5   6     0.001    0.0053   11.6   0.0   177   224   165   213   160   224 0.78 -
42371at50557_121845_0:003473|STRG.11985.3:1042-1884|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   6   6   3.7e-05    0.0002   16.3   0.2   383   449   215   281   203   281 0.73 -
42371at50557_121845_0:003473|STRG.11985.4:1606-2448|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   1   6    0.0004    0.0021   12.9   0.1   174   227     1    56     1    62 0.80 -
42371at50557_121845_0:003473|STRG.11985.4:1606-2448|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   2   6   1.3e-06   7.1e-06   21.0   0.2   393   450    64   119    57   120 0.89 -
42371at50557_121845_0:003473|STRG.11985.4:1606-2448|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   3   6   6.8e-06   3.6e-05   18.7   0.1   393   451   104   160   101   160 0.90 -
42371at50557_121845_0:003473|STRG.11985.4:1606-2448|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   4   6   3.7e-06     2e-05   19.6   0.2   391   449   142   198   128   200 0.86 -
42371at50557_121845_0:003473|STRG.11985.4:1606-2448|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   5   6     0.001    0.0053   11.6   0.0   177   224   165   213   160   224 0.78 -
42371at50557_121845_0:003473|STRG.11985.4:1606-2448|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   6   6   3.7e-05    0.0002   16.3   0.2   383   449   215   281   203   281 0.73 -
42371at50557_121845_0:003473|STRG.11985.5:1386-2228|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   1   6    0.0004    0.0021   12.9   0.1   174   227     1    56     1    62 0.80 -
42371at50557_121845_0:003473|STRG.11985.5:1386-2228|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   2   6   1.3e-06   7.1e-06   21.0   0.2   393   450    64   119    57   120 0.89 -
42371at50557_121845_0:003473|STRG.11985.5:1386-2228|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   3   6   6.8e-06   3.6e-05   18.7   0.1   393   451   104   160   101   160 0.90 -
42371at50557_121845_0:003473|STRG.11985.5:1386-2228|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   4   6   3.7e-06     2e-05   19.6   0.2   391   449   142   198   128   200 0.86 -
42371at50557_121845_0:003473|STRG.11985.5:1386-2228|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   5   6     0.001    0.0053   11.6   0.0   177   224   165   213   160   224 0.78 -
42371at50557_121845_0:003473|STRG.11985.5:1386-2228|+ -            281 42371at50557         -            451   1.5e-19   66.1  10.7   6   6   3.7e-05    0.0002   16.3   0.2   383   449   215   281   203   281 0.73 -
42371at50557_121845_0:003473|STRG.11985.8:930-1772|+  -            281 42371at50557         -            451   1.5e-19   66.1  10.7   1   6    0.0004    0.0021   12.9   0.1   174   227     1    56     1    62 0.80 -
42371at50557_121845_0:003473|STRG.11985.8:930-1772|+  -            281 42371at50557         -            451   1.5e-19   66.1  10.7   2   6   1.3e-06   7.1e-06   21.0   0.2   393   450    64   119    57   120 0.89 -
42371at50557_121845_0:003473|STRG.11985.8:930-1772|+  -            281 42371at50557         -            451   1.5e-19   66.1  10.7   3   6   6.8e-06   3.6e-05   18.7   0.1   393   451   104   160   101   160 0.90 -
42371at50557_121845_0:003473|STRG.11985.8:930-1772|+  -            281 42371at50557         -            451   1.5e-19   66.1  10.7   4   6   3.7e-06     2e-05   19.6   0.2   391   449   142   198   128   200 0.86 -
42371at50557_121845_0:003473|STRG.11985.8:930-1772|+  -            281 42371at50557         -            451   1.5e-19   66.1  10.7   5   6     0.001    0.0053   11.6   0.0   177   224   165   213   160   224 0.78 -
42371at50557_121845_0:003473|STRG.11985.8:930-1772|+  -            281 42371at50557         -            451   1.5e-19   66.1  10.7   6   6   3.7e-05    0.0002   16.3   0.2   383   449   215   281   203   281 0.73 -
42371at50557_7038_0:00292b|STRG.1411.1:30-938|+       -            303 42371at50557         -            451   2.6e-19   65.3   3.8   1   5   3.7e-05   0.00019   16.3   0.2   181   232    14    70     5    71 0.81 -
42371at50557_7038_0:00292b|STRG.1411.1:30-938|+       -            303 42371at50557         -            451   2.6e-19   65.3   3.8   2   5    0.0002    0.0011   13.9   0.0   416   450    57    91    53    92 0.94 -
42371at50557_7038_0:00292b|STRG.1411.1:30-938|+       -            303 42371at50557         -            451   2.6e-19   65.3   3.8   3   5   0.00016   0.00083   14.2   0.0   191   249   110   170   100   177 0.80 -
42371at50557_7038_0:00292b|STRG.1411.1:30-938|+       -            303 42371at50557         -            451   2.6e-19   65.3   3.8   4   5   1.2e-05   6.2e-05   17.9   0.0   176   243   178   248   170   250 0.82 -
42371at50557_7038_0:00292b|STRG.1411.1:30-938|+       -            303 42371at50557         -            451   2.6e-19   65.3   3.8   5   5    0.0061     0.032    9.0   0.0   191   246   235   291   229   296 0.71 -
42371at50557_13037_0:00305e|STRG.7563.1:72-917|+      -            282 42371at50557         -            451   5.1e-19   64.4   0.6   1   2     4e-08   2.1e-07   26.1   0.1   208   302    21   120     8   129 0.77 -
42371at50557_13037_0:00305e|STRG.7563.1:72-917|+      -            282 42371at50557         -            451   5.1e-19   64.4   0.6   2   2     2e-11     1e-10   37.0   0.1   343   449   133   238   116   240 0.91 -
42371at50557_7004_0:002041|STRG.1233.1:291-1049|+     -            253 42371at50557         -            451   3.5e-18   61.6   4.7   1   3   2.4e-06   1.3e-05   20.2   0.2   179   250     3    77     1    85 0.80 -
42371at50557_7004_0:002041|STRG.1233.1:291-1049|+     -            253 42371at50557         -            451   3.5e-18   61.6   4.7   2   3   2.1e-06   1.1e-05   20.4   0.1   191   238   105   154    89   156 0.86 -
42371at50557_7004_0:002041|STRG.1233.1:291-1049|+     -            253 42371at50557         -            451   3.5e-18   61.6   4.7   3   3   1.4e-09   7.2e-09   30.9   0.1   182   277   137   240   133   252 0.82 -
42371at50557_7160_0:002f96|STRG.6727.1:168-1115|+     -            316 42371at50557         -            451   3.8e-18   61.5   0.8   1   2   6.3e-07   3.3e-06   22.1   0.1   171   261    16   110     4   125 0.80 -
42371at50557_7160_0:002f96|STRG.6727.1:168-1115|+     -            316 42371at50557         -            451   3.8e-18   61.5   0.8   2   2   1.5e-11   7.9e-11   37.4   0.1   367   449   229   312   206   316 0.88 -
42371at50557_7160_0:002f96|STRG.6727.2:260-1207|+     -            316 42371at50557         -            451   3.8e-18   61.5   0.8   1   2   6.3e-07   3.3e-06   22.1   0.1   171   261    16   110     4   125 0.80 -
42371at50557_7160_0:002f96|STRG.6727.2:260-1207|+     -            316 42371at50557         -            451   3.8e-18   61.5   0.8   2   2   1.5e-11   7.9e-11   37.4   0.1   367   449   229   312   206   316 0.88 -
42371at50557_7160_0:002f96|STRG.6727.3:259-1206|+     -            316 42371at50557         -            451   3.8e-18   61.5   0.8   1   2   6.3e-07   3.3e-06   22.1   0.1   171   261    16   110     4   125 0.80 -
42371at50557_7160_0:002f96|STRG.6727.3:259-1206|+     -            316 42371at50557         -            451   3.8e-18   61.5   0.8   2   2   1.5e-11   7.9e-11   37.4   0.1   367   449   229   312   206   316 0.88 -
42371at50557_39758_0:001c62|STRG.1233.4:70-933|+      -            288 42371at50557         -            451   5.8e-18   60.9   7.9   1   4    0.0054     0.028    9.2   0.0   171   219    30    78    11    92 0.73 -
42371at50557_39758_0:001c62|STRG.1233.4:70-933|+      -            288 42371at50557         -            451   5.8e-18   60.9   7.9   2   4   2.6e-06   1.4e-05   20.1   0.1   191   238    98   147    83   149 0.86 -
42371at50557_39758_0:001c62|STRG.1233.4:70-933|+      -            288 42371at50557         -            451   5.8e-18   60.9   7.9   3   4   7.1e-09   3.8e-08   28.5   0.1   182   260   130   211   125   219 0.90 -
42371at50557_39758_0:001c62|STRG.1233.4:70-933|+      -            288 42371at50557         -            451   5.8e-18   60.9   7.9   4   4   7.9e-05   0.00042   15.2   0.5   386   449   225   288   216   288 0.84 -
42371at50557_246812_0:000224|STRG.6360.1:172-672|+    -            167 42371at50557         -            451   1.1e-17   60.0   6.7   1   3     2e-09   1.1e-08   30.3   0.3   179   251     1    79     1    82 0.82 -
42371at50557_246812_0:000224|STRG.6360.1:172-672|+    -            167 42371at50557         -            451   1.1e-17   60.0   6.7   2   3   2.8e-09   1.5e-08   29.9   1.6   182   256    49   126    40   135 0.83 -
42371at50557_246812_0:000224|STRG.6360.1:172-672|+    -            167 42371at50557         -            451   1.1e-17   60.0   6.7   3   3   1.6e-05   8.5e-05   17.5   0.9   402   449   119   167   117   167 0.87 -
42371at50557_246812_0:000224|STRG.6360.3:177-677|+    -            167 42371at50557         -            451   1.1e-17   60.0   6.7   1   3     2e-09   1.1e-08   30.3   0.3   179   251     1    79     1    82 0.82 -
42371at50557_246812_0:000224|STRG.6360.3:177-677|+    -            167 42371at50557         -            451   1.1e-17   60.0   6.7   2   3   2.8e-09   1.5e-08   29.9   1.6   182   256    49   126    40   135 0.83 -
42371at50557_246812_0:000224|STRG.6360.3:177-677|+    -            167 42371at50557         -            451   1.1e-17   60.0   6.7   3   3   1.6e-05   8.5e-05   17.5   0.9   402   449   119   167   117   167 0.87 -
42371at50557_110193_0:001afa|STRG.5794.1:3613-4779|+  -            389 42371at50557         -            451   6.5e-17   57.4   3.0   1   4      0.12      0.63    4.7   0.0   336   413    18    93    10   103 0.86 -
42371at50557_110193_0:001afa|STRG.5794.1:3613-4779|+  -            389 42371at50557         -            451   6.5e-17   57.4   3.0   2   4   6.9e-07   3.6e-06   22.0   0.1   395   450   126   180   101   181 0.81 -
42371at50557_110193_0:001afa|STRG.5794.1:3613-4779|+  -            389 42371at50557         -            451   6.5e-17   57.4   3.0   3   4   1.1e-05   5.8e-05   18.0   0.9   386   449   280   344   197   346 0.81 -
42371at50557_110193_0:001afa|STRG.5794.1:3613-4779|+  -            389 42371at50557         -            451   6.5e-17   57.4   3.0   4   4     0.015      0.08    7.7   0.0   179   214   353   388   347   389 0.89 -
42371at50557_110193_0:001afa|STRG.5794.2:2573-3739|+  -            389 42371at50557         -            451   6.5e-17   57.4   3.0   1   4      0.12      0.63    4.7   0.0   336   413    18    93    10   103 0.86 -
42371at50557_110193_0:001afa|STRG.5794.2:2573-3739|+  -            389 42371at50557         -            451   6.5e-17   57.4   3.0   2   4   6.9e-07   3.6e-06   22.0   0.1   395   450   126   180   101   181 0.81 -
42371at50557_110193_0:001afa|STRG.5794.2:2573-3739|+  -            389 42371at50557         -            451   6.5e-17   57.4   3.0   3   4   1.1e-05   5.8e-05   18.0   0.9   386   449   280   344   197   346 0.81 -
42371at50557_110193_0:001afa|STRG.5794.2:2573-3739|+  -            389 42371at50557         -            451   6.5e-17   57.4   3.0   4   4     0.015      0.08    7.7   0.0   179   214   353   388   347   389 0.89 -
42371at50557_39758_0:001c62|STRG.8342.1:1457-2326|+   -            290 42371at50557         -            451   6.3e-16   54.2   6.3   1   6     1e-05   5.4e-05   18.1   0.1   392   450    23    79    13    80 0.84 -
42371at50557_39758_0:001c62|STRG.8342.1:1457-2326|+   -            290 42371at50557         -            451   6.3e-16   54.2   6.3   2   6   0.00032    0.0017   13.2   0.0   177   228    85   140    81   145 0.73 -
42371at50557_39758_0:001c62|STRG.8342.1:1457-2326|+   -            290 42371at50557         -            451   6.3e-16   54.2   6.3   3   6   1.6e-06   8.2e-06   20.8   0.1   391   449   145   201   137   203 0.90 -
42371at50557_39758_0:001c62|STRG.8342.1:1457-2326|+   -            290 42371at50557         -            451   6.3e-16   54.2   6.3   4   6   0.00063    0.0033   12.2   0.1   393   449   187   241   184   243 0.83 -
42371at50557_39758_0:001c62|STRG.8342.1:1457-2326|+   -            290 42371at50557         -            451   6.3e-16   54.2   6.3   5   6       1.6       8.6    1.0   0.0   178   214   209   243   204   260 0.67 -
42371at50557_39758_0:001c62|STRG.8342.1:1457-2326|+   -            290 42371at50557         -            451   6.3e-16   54.2   6.3   6   6       4.6        24   -0.5   0.0   178   212   258   290   251   290 0.84 -
42371at50557_217634_0:0022ee|STRG.19222.1:865-1719|+  -            285 42371at50557         -            451   7.7e-16   53.9   2.4   1   4   0.00053    0.0028   12.5   0.0   188   237    17    69     9    79 0.87 -
42371at50557_217634_0:0022ee|STRG.19222.1:865-1719|+  -            285 42371at50557         -            451   7.7e-16   53.9   2.4   2   4       1.3       6.6    1.4   0.0   424   450    72    98    67   100 0.87 -
42371at50557_217634_0:0022ee|STRG.19222.1:865-1719|+  -            285 42371at50557         -            451   7.7e-16   53.9   2.4   3   4   0.00015   0.00078   14.3   0.1   200   284    85   177    80   188 0.78 -
42371at50557_217634_0:0022ee|STRG.19222.1:865-1719|+  -            285 42371at50557         -            451   7.7e-16   53.9   2.4   4   4   1.1e-07   5.9e-07   24.6   0.1   178   251   191   268   183   278 0.84 -
42371at50557_217634_0:0022ee|STRG.19222.2:630-1484|+  -            285 42371at50557         -            451   7.7e-16   53.9   2.4   1   4   0.00053    0.0028   12.5   0.0   188   237    17    69     9    79 0.87 -
42371at50557_217634_0:0022ee|STRG.19222.2:630-1484|+  -            285 42371at50557         -            451   7.7e-16   53.9   2.4   2   4       1.3       6.6    1.4   0.0   424   450    72    98    67   100 0.87 -
42371at50557_217634_0:0022ee|STRG.19222.2:630-1484|+  -            285 42371at50557         -            451   7.7e-16   53.9   2.4   3   4   0.00015   0.00078   14.3   0.1   200   284    85   177    80   188 0.78 -
42371at50557_217634_0:0022ee|STRG.19222.2:630-1484|+  -            285 42371at50557         -            451   7.7e-16   53.9   2.4   4   4   1.1e-07   5.9e-07   24.6   0.1   178   251   191   268   183   278 0.84 -
42371at50557_6973_0:002ae9|STRG.8786.6:532-960|+      -            143 42371at50557         -            451   8.1e-16   53.8   3.3   1   3     2e-11     1e-10   37.0   0.2   181   248     1    71     1    84 0.85 -
42371at50557_6973_0:002ae9|STRG.8786.6:532-960|+      -            143 42371at50557         -            451   8.1e-16   53.8   3.3   2   3   1.1e-05   5.7e-05   18.1   0.2   402   450    70   123    63   124 0.81 -
42371at50557_6973_0:002ae9|STRG.8786.6:532-960|+      -            143 42371at50557         -            451   8.1e-16   53.8   3.3   3   3       3.7        19   -0.2   0.0   175   189   127   141   123   143 0.84 -
42371at50557_67767_0:003013|STRG.10595.1:515-874|+    -            120 42371at50557         -            451   2.3e-15   52.3   0.1   1   2   1.7e-07   8.8e-07   24.0   0.0   383   449    12    78     1    79 0.87 -
42371at50557_67767_0:003013|STRG.10595.1:515-874|+    -            120 42371at50557         -            451   2.3e-15   52.3   0.1   2   2   4.8e-10   2.6e-09   32.4   0.0   179   251    45   120    40   120 0.90 -
42371at50557_67767_0:003013|STRG.10595.2:515-874|+    -            120 42371at50557         -            451   2.3e-15   52.3   0.1   1   2   1.7e-07   8.8e-07   24.0   0.0   383   449    12    78     1    79 0.87 -
42371at50557_67767_0:003013|STRG.10595.2:515-874|+    -            120 42371at50557         -            451   2.3e-15   52.3   0.1   2   2   4.8e-10   2.6e-09   32.4   0.0   179   251    45   120    40   120 0.90 -
42371at50557_67767_0:003013|STRG.10595.3:515-874|+    -            120 42371at50557         -            451   2.3e-15   52.3   0.1   1   2   1.7e-07   8.8e-07   24.0   0.0   383   449    12    78     1    79 0.87 -
42371at50557_67767_0:003013|STRG.10595.3:515-874|+    -            120 42371at50557         -            451   2.3e-15   52.3   0.1   2   2   4.8e-10   2.6e-09   32.4   0.0   179   251    45   120    40   120 0.90 -
42371at50557_197043_0:001b42|STRG.8786.8:1273-1581|+  -            103 42371at50557         -            451   2.6e-15   52.1   0.3   1   2   1.1e-11   5.8e-11   37.8   0.1   191   258     6    74     3    80 0.83 -
42371at50557_197043_0:001b42|STRG.8786.8:1273-1581|+  -            103 42371at50557         -            451   2.6e-15   52.1   0.3   2   2   0.00028    0.0015   13.4   0.0   180   203    79   102    75   103 0.90 -
42371at50557_197043_0:001b42|STRG.10435.1:1266-1607|+ -            114 42371at50557         -            451   2.7e-15   52.1   0.1   1   2   1.7e-09   9.2e-09   30.6   0.0   179   246     2    72     1    73 0.85 -
42371at50557_197043_0:001b42|STRG.10435.1:1266-1607|+ -            114 42371at50557         -            451   2.7e-15   52.1   0.1   2   2   5.5e-08   2.9e-07   25.6   0.0   188   242    53   110    41   114 0.84 -
42371at50557_197043_0:001b42|STRG.10435.2:1454-1795|+ -            114 42371at50557         -            451   2.7e-15   52.1   0.1   1   2   1.7e-09   9.2e-09   30.6   0.0   179   246     2    72     1    73 0.85 -
42371at50557_197043_0:001b42|STRG.10435.2:1454-1795|+ -            114 42371at50557         -            451   2.7e-15   52.1   0.1   2   2   5.5e-08   2.9e-07   25.6   0.0   188   242    53   110    41   114 0.84 -
42371at50557_224129_0:001b8c|STRG.11847.1:42-926|+    -            295 42371at50557         -            451   3.6e-15   51.7   0.1   1   3   7.2e-06   3.8e-05   18.6   0.0   180   233     2    58     1    67 0.86 -
42371at50557_224129_0:001b8c|STRG.11847.1:42-926|+    -            295 42371at50557         -            451   3.6e-15   51.7   0.1   2   3     0.012     0.064    8.0   0.0   399   449    71   120    55   122 0.82 -
42371at50557_224129_0:001b8c|STRG.11847.1:42-926|+    -            295 42371at50557         -            451   3.6e-15   51.7   0.1   3   3   7.2e-07   3.8e-06   21.9   0.0   344   444   189   290   169   295 0.80 -
42371at50557_51655_0:0040a0|STRG.11388.1:1169-1888|+  -            240 42371at50557         -            451   5.7e-15   51.0   0.0   1   3      0.25       1.3    3.7   0.0   266   293     1    28     1    43 0.85 -
42371at50557_51655_0:0040a0|STRG.11388.1:1169-1888|+  -            240 42371at50557         -            451   5.7e-15   51.0   0.0   2   3     4e-05   0.00021   16.2   0.1   204   280    60   141    42   154 0.61 -
42371at50557_51655_0:0040a0|STRG.11388.1:1169-1888|+  -            240 42371at50557         -            451   5.7e-15   51.0   0.0   3   3     1e-08   5.5e-08   28.0   0.0   368   449   155   240   117   240 0.85 -
42371at50557_28588_0:0000ea|STRG.17025.1:88-1074|+    -            329 42371at50557         -            451   5.8e-15   51.0   0.7   1   2   3.2e-10   1.7e-09   33.0   0.8     5   219    13   254     9   265 0.71 -
42371at50557_28588_0:0000ea|STRG.17025.1:88-1074|+    -            329 42371at50557         -            451   5.8e-15   51.0   0.7   2   2   0.00075    0.0039   12.0   0.0   188   239   273   328   266   329 0.86 -
42371at50557_7004_0:002041|STRG.1421.1:774-1517|+     -            248 42371at50557         -            451   8.5e-15   50.4   0.6   1   3   2.4e-05   0.00012   16.9   0.1   178   242     3    70     1    81 0.76 -
42371at50557_7004_0:002041|STRG.1421.1:774-1517|+     -            248 42371at50557         -            451   8.5e-15   50.4   0.6   2   3     1e-08   5.4e-08   28.0   0.1   191   291   101   208    87   214 0.83 -
42371at50557_7004_0:002041|STRG.1421.1:774-1517|+     -            248 42371at50557         -            451   8.5e-15   50.4   0.6   3   3      0.89       4.7    1.8   0.0   176   211   211   246   207   248 0.80 -
42371at50557_67767_0:003013|STRG.10430.1:409-873|+    -            155 42371at50557         -            451   1.2e-14   49.9   2.0   1   2   5.7e-08     3e-07   25.6   1.4   350   449    13   113     1   113 0.81 -
42371at50557_67767_0:003013|STRG.10430.1:409-873|+    -            155 42371at50557         -            451   1.2e-14   49.9   2.0   2   2   2.2e-09   1.2e-08   30.2   0.0   387   449    93   155    82   155 0.88 -
42371at50557_67767_0:003013|STRG.10430.2:300-764|+    -            155 42371at50557         -            451   1.2e-14   49.9   2.0   1   2   5.7e-08     3e-07   25.6   1.4   350   449    13   113     1   113 0.81 -
42371at50557_67767_0:003013|STRG.10430.2:300-764|+    -            155 42371at50557         -            451   1.2e-14   49.9   2.0   2   2   2.2e-09   1.2e-08   30.2   0.0   387   449    93   155    82   155 0.88 -
42371at50557_39758_0:001c62|STRG.7336.1:1326-2255|+   -            310 42371at50557         -            451   1.3e-14   49.8   1.2   1   4      0.12      0.61    4.8   0.0   183   215     6    38     2    49 0.86 -
42371at50557_39758_0:001c62|STRG.7336.1:1326-2255|+   -            310 42371at50557         -            451   1.3e-14   49.8   1.2   2   4    0.0042     0.022    9.5   0.0   390   448    66   123    51   124 0.85 -
42371at50557_39758_0:001c62|STRG.7336.1:1326-2255|+   -            310 42371at50557         -            451   1.3e-14   49.8   1.2   3   4   5.2e-05   0.00027   15.8   0.0   391   449   108   167   103   169 0.89 -
42371at50557_39758_0:001c62|STRG.7336.1:1326-2255|+   -            310 42371at50557         -            451   1.3e-14   49.8   1.2   4   4   2.8e-07   1.5e-06   23.3   0.1   384   451   234   308   216   308 0.82 -
42371at50557_246812_0:000224|STRG.19716.1:1367-1885|+ -            173 42371at50557         -            451     2e-14   49.2   0.6   1   2   1.4e-10   7.3e-10   34.2   0.4   178   279     3   118     1   125 0.72 -
42371at50557_246812_0:000224|STRG.19716.1:1367-1885|+ -            173 42371at50557         -            451     2e-14   49.2   0.6   2   2   0.00016   0.00086   14.2   0.0   203   251   122   173    95   173 0.68 -
42371at50557_246812_0:000224|STRG.19716.2:1349-1867|+ -            173 42371at50557         -            451     2e-14   49.2   0.6   1   2   1.4e-10   7.3e-10   34.2   0.4   178   279     3   118     1   125 0.72 -
42371at50557_246812_0:000224|STRG.19716.2:1349-1867|+ -            173 42371at50557         -            451     2e-14   49.2   0.6   2   2   0.00016   0.00086   14.2   0.0   203   251   122   173    95   173 0.68 -
42371at50557_246812_0:000224|STRG.19716.3:1600-2118|+ -            173 42371at50557         -            451     2e-14   49.2   0.6   1   2   1.4e-10   7.3e-10   34.2   0.4   178   279     3   118     1   125 0.72 -
42371at50557_246812_0:000224|STRG.19716.3:1600-2118|+ -            173 42371at50557         -            451     2e-14   49.2   0.6   2   2   0.00016   0.00086   14.2   0.0   203   251   122   173    95   173 0.68 -
42371at50557_246812_0:000224|STRG.19716.4:1002-1520|+ -            173 42371at50557         -            451     2e-14   49.2   0.6   1   2   1.4e-10   7.3e-10   34.2   0.4   178   279     3   118     1   125 0.72 -
42371at50557_246812_0:000224|STRG.19716.4:1002-1520|+ -            173 42371at50557         -            451     2e-14   49.2   0.6   2   2   0.00016   0.00086   14.2   0.0   203   251   122   173    95   173 0.68 -
42371at50557_38123_0:00086a|STRG.9047.4:404-862|+     -            153 42371at50557         -            451   2.2e-14   49.1   0.2   1   2   1.8e-08   9.7e-08   27.2   0.2   183   254     5    79     1    88 0.82 -
42371at50557_38123_0:00086a|STRG.9047.4:404-862|+     -            153 42371at50557         -            451   2.2e-14   49.1   0.2   2   2   1.8e-06   9.7e-06   20.6   0.0   182   243    88   152    80   153 0.87 -
42371at50557_7130_0:002bd2|STRG.12890.2:183-1052|+    -            290 42371at50557         -            451   2.2e-14   49.1   0.4   1   4   0.00036    0.0019   13.1   0.1   182   282     2   112     1   119 0.73 -
42371at50557_7130_0:002bd2|STRG.12890.2:183-1052|+    -            290 42371at50557         -            451   2.2e-14   49.1   0.4   2   4    0.0056     0.029    9.1   0.0   390   449   104   162    93   169 0.89 -
42371at50557_7130_0:002bd2|STRG.12890.2:183-1052|+    -            290 42371at50557         -            451   2.2e-14   49.1   0.4   3   4    0.0031     0.016   10.0   0.0   390   446   145   201   140   206 0.73 -
42371at50557_7130_0:002bd2|STRG.12890.2:183-1052|+    -            290 42371at50557         -            451   2.2e-14   49.1   0.4   4   4   1.6e-06   8.2e-06   20.8   0.0   177   247   212   286   203   290 0.80 -
42371at50557_7130_0:002bd2|STRG.9159.1:270-1298|+     -            343 42371at50557         -            451   3.3e-14   48.5   0.8   1   4     0.065      0.34    5.6   0.1   181   247     3    76     1    87 0.76 -
42371at50557_7130_0:002bd2|STRG.9159.1:270-1298|+     -            343 42371at50557         -            451   3.3e-14   48.5   0.8   2   4   5.4e-05   0.00029   15.7   0.0   380   449    98   168    93   170 0.88 -
42371at50557_7130_0:002bd2|STRG.9159.1:270-1298|+     -            343 42371at50557         -            451   3.3e-14   48.5   0.8   3   4    0.0037      0.02    9.7   0.0   178   215   181   218   174   239 0.82 -
42371at50557_7130_0:002bd2|STRG.9159.1:270-1298|+     -            343 42371at50557         -            451   3.3e-14   48.5   0.8   4   4   0.00032    0.0017   13.2   0.0   392   442   286   337   254   343 0.83 -
42371at50557_37344_0:000136|STRG.11728.3:108-1016|+   -            303 42371at50557         -            451   4.4e-14   48.1   0.3   1   2     0.091      0.48    5.1   0.0   212   251    18    57     6    65 0.82 -
42371at50557_37344_0:000136|STRG.11728.3:108-1016|+   -            303 42371at50557         -            451   4.4e-14   48.1   0.3   2   2   1.6e-12   8.3e-12   40.6   0.4   191   424    36   285    33   303 0.73 -
42371at50557_123851_0:0045ab|STRG.11985.6:1208-1771|+ -            188 42371at50557         -            451   5.8e-14   47.7   3.4   1   4   0.00019     0.001   13.9   0.1   174   227     1    56     1    63 0.81 -
42371at50557_123851_0:0045ab|STRG.11985.6:1208-1771|+ -            188 42371at50557         -            451   5.8e-14   47.7   3.4   2   4   6.5e-07   3.5e-06   22.1   0.2   393   450    64   119    57   120 0.89 -
42371at50557_123851_0:0045ab|STRG.11985.6:1208-1771|+ -            188 42371at50557         -            451   5.8e-14   47.7   3.4   3   4   3.1e-06   1.6e-05   19.9   0.1   393   451   104   160   100   160 0.90 -
42371at50557_123851_0:0045ab|STRG.11985.6:1208-1771|+ -            188 42371at50557         -            451   5.8e-14   47.7   3.4   4   4    0.0028     0.015   10.1   0.1   391   428   142   180   127   187 0.76 -
42371at50557_67767_0:003013|STRG.2402.1:27-368|+      -            114 42371at50557         -            451   1.2e-13   46.7   0.6   1   2   9.6e-09   5.1e-08   28.1   0.0   386   450    10    73     6    74 0.92 -
42371at50557_67767_0:003013|STRG.2402.1:27-368|+      -            114 42371at50557         -            451   1.2e-13   46.7   0.6   2   2   7.4e-06   3.9e-05   18.6   0.4   406   449    72   114    72   114 0.93 -
