#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
129498at50557_103372_0:001a9c|STRG.15507.1:423-1127|+  -            235 129498at50557        -            154     4e-84  279.4   4.5   1   1     2e-84   1.1e-82  274.7   4.5     1   152    11   178    11   180 0.94 -
104262at50557_6973_0:00268c|STRG.16692.2:504-1030|+    -            170 129498at50557        -            154   4.5e-08   32.4   0.2   2   2     0.034       1.9    7.7   0.0   107   126    82   101    74   145 0.88 -
118237at50557_121845_0:0047c3|STRG.11737.1:129-647|+   -            173 129498at50557        -            154     6e-08   32.0   0.0   1   1   1.4e-09     8e-08   31.6   0.0     3   120    19   134    17   145 0.78 -
118237at50557_121845_0:0047c3|STRG.11737.2:312-830|+   -            173 129498at50557        -            154     6e-08   32.0   0.0   1   1   1.4e-09     8e-08   31.6   0.0     3   120    19   134    17   145 0.78 -
107216at50557_28612_0:00371f|STRG.1934.1:1259-1612|+   -            118 129498at50557        -            154   9.6e-08   31.3   0.0   1   2   3.1e-07   1.7e-05   24.0   0.1     2    46     2    47     1    53 0.83 -
107216at50557_28612_0:00371f|STRG.1934.1:1259-1612|+   -            118 129498at50557        -            154   9.6e-08   31.3   0.0   2   2     0.025       1.4    8.1   0.0    80   120    39    83    35    99 0.74 -
118237at50557_7070_0:00080a|STRG.12030.1:1510-1986|+   -            159 129498at50557        -            154   2.1e-07   30.2   0.0   1   1   6.1e-09   3.4e-07   29.6   0.0     3   116     2   114     1   122 0.85 -
118237at50557_7070_0:00080a|STRG.12030.2:1510-1986|+   -            159 129498at50557        -            154   2.1e-07   30.2   0.0   1   1   6.1e-09   3.4e-07   29.6   0.0     3   116     2   114     1   122 0.85 -
108271at50557_7536_0:004142|STRG.1997.1:651-1190|+     -            180 129498at50557        -            154   3.5e-07   29.5   0.0   1   1   1.1e-08     6e-07   28.8   0.0     3   131     1   132     1   165 0.76 -
118237at50557_411798_0:000ee6|STRG.15223.1:521-1141|+  -            207 129498at50557        -            154   4.2e-07   29.3   0.0   1   1     1e-08   5.7e-07   28.8   0.0     3   117    25   142    23   157 0.80 -
118237at50557_7539_0:0029ad|STRG.5616.1:383-838|+      -            152 129498at50557        -            154     8e-07   28.4   0.2   1   1   1.8e-08   9.8e-07   28.1   0.2     4   123     1   118     1   135 0.80 -
118237at50557_28612_0:004a80|STRG.16267.1:498-1037|+   -            180 129498at50557        -            154   9.4e-07   28.1   0.0   1   1   2.2e-08   1.2e-06   27.7   0.0     3   121    19   135    17   147 0.75 -
111939at50557_69319_0:001fe2|STRG.5044.2:210-515|+     -            102 129498at50557        -            154   1.2e-05   24.6   0.0   1   1   3.1e-07   1.7e-05   24.0   0.0     3    93     2   100     1   102 0.68 -
111939at50557_69319_0:001fe2|STRG.5044.3:210-515|+     -            102 129498at50557        -            154   1.2e-05   24.6   0.0   1   1   3.1e-07   1.7e-05   24.0   0.0     3    93     2   100     1   102 0.68 -
117348at50557_7091_0:000076|STRG.12661.1:2-370|+       -            123 129498at50557        -            154   1.3e-05   24.4   0.0   1   1   2.8e-07   1.5e-05   24.2   0.0    45   119     1    78     1    95 0.89 -
117348at50557_103372_0:000852|STRG.4348.2:1-585|+      -            195 129498at50557        -            154   1.6e-05   24.2   0.0   1   1   3.5e-07   1.9e-05   23.9   0.0     4    93    10   104     7   150 0.67 -
117348at50557_103372_0:000852|STRG.4348.1:131-745|+    -            205 129498at50557        -            154   1.8e-05   24.0   0.0   1   1     4e-07   2.2e-05   23.7   0.0     4    93    20   114    17   160 0.67 -
118237at50557_121845_0:0047c3|STRG.1828.1:150-674|+    -            175 129498at50557        -            154   5.9e-05   22.3   0.1   1   1   1.3e-06   7.1e-05   22.0   0.1     2   117    12   125    11   162 0.80 -
118237at50557_13164_0:001264|STRG.3211.1:200-724|+     -            175 129498at50557        -            154   6.4e-05   22.2   0.0   1   1   1.5e-06   8.3e-05   21.8   0.0     2   116    13   125    12   145 0.80 -
115559at50557_110193_0:002217|STRG.1997.2:166-552|+    -            129 129498at50557        -            154   7.3e-05   22.0   0.0   1   1   1.4e-06   7.9e-05   21.9   0.0    72   131    39   100    15   126 0.77 -
115559at50557_42026_0:0013f7|STRG.10193.1:1103-1594|+  -            164 129498at50557        -            154   9.6e-05   21.6   0.0   1   2      0.36        20    4.3   0.0     3    25    10    32     8    74 0.85 -
115559at50557_42026_0:0013f7|STRG.10193.1:1103-1594|+  -            164 129498at50557        -            154   9.6e-05   21.6   0.0   2   2   0.00012    0.0068   15.6   0.0    75   123    81   130    77   153 0.85 -
115559at50557_42026_0:0013f7|STRG.10193.2:1250-1741|+  -            164 129498at50557        -            154   9.6e-05   21.6   0.0   1   2      0.36        20    4.3   0.0     3    25    10    32     8    74 0.85 -
115559at50557_42026_0:0013f7|STRG.10193.2:1250-1741|+  -            164 129498at50557        -            154   9.6e-05   21.6   0.0   2   2   0.00012    0.0068   15.6   0.0    75   123    81   130    77   153 0.85 -
105221at50557_121225_0:0007c0|STRG.12621.1:111-476|+   -            122 129498at50557        -            154   0.00012   21.3   0.1   1   1   2.7e-06   0.00015   21.0   0.1     3   113     1   122     1   122 0.74 -
117348at50557_54969_0:003e1b|STRG.15180.4:357-788|+    -            106 129498at50557        -            154   0.00015   21.0   0.1   1   1     3e-06   0.00017   20.8   0.1     7    97     4    93     1   100 0.81 -
117348at50557_54969_0:003e1b|STRG.15180.5:821-1252|+   -            106 129498at50557        -            154   0.00015   21.0   0.1   1   1     3e-06   0.00017   20.8   0.1     7    97     4    93     1   100 0.81 -
117348at50557_29031_0:00277d|STRG.15180.2:357-893|+    -            179 129498at50557        -            154   0.00047   19.4   0.0   1   1   9.9e-06   0.00055   19.1   0.0    18   117    14   112     1   129 0.73 -
117348at50557_7159_0:000a6a|STRG.15180.3:373-684|+     -            104 129498at50557        -            154    0.0006   19.0   0.0   1   1   1.1e-05   0.00062   19.0   0.0    13    97    10    91     1    98 0.76 -
107216at50557_7394_0:0010f2|STRG.16582.4:1009-1605|+   -            199 129498at50557        -            154   0.00097   18.3   0.0   1   1   0.00024     0.013   14.7   0.0     3   117     9   138     7   152 0.67 -
107216at50557_7394_0:0010f2|STRG.16582.5:678-1274|+    -            199 129498at50557        -            154   0.00097   18.3   0.0   1   1   0.00024     0.013   14.7   0.0     3   117     9   138     7   152 0.67 -
107216at50557_7394_0:0010f2|STRG.16582.7:836-1432|+    -            199 129498at50557        -            154   0.00097   18.3   0.0   1   1   0.00024     0.013   14.7   0.0     3   117     9   138     7   152 0.67 -
107216at50557_7394_0:0010f2|STRG.16582.8:1736-2332|+   -            199 129498at50557        -            154   0.00097   18.3   0.0   1   1   0.00024     0.013   14.7   0.0     3   117     9   138     7   152 0.67 -
104262at50557_2015173_0:0022de|STRG.8472.1:144-596|+   -            151 129498at50557        -            154    0.0012   18.1   0.1   1   1   2.5e-05    0.0014   17.8   0.1     2   109     1   116     1   138 0.82 -
104262at50557_2015173_0:0022de|STRG.8472.2:353-805|+   -            151 129498at50557        -            154    0.0012   18.1   0.1   1   1   2.5e-05    0.0014   17.8   0.1     2   109     1   116     1   138 0.82 -
104262at50557_2015173_0:0022de|STRG.8472.3:447-899|+   -            151 129498at50557        -            154    0.0012   18.1   0.1   1   1   2.5e-05    0.0014   17.8   0.1     2   109     1   116     1   138 0.82 -
115559at50557_51655_0:001474|STRG.7379.1:1-372|+       -            124 129498at50557        -            154    0.0094   15.1   0.0   1   1   0.00029     0.016   14.4   0.0    12   123     2   117     1   123 0.76 -
117348at50557_116153_0:00098a|STRG.12371.1:8-415|+     -            136 129498at50557        -            154     0.033   13.3   0.0   1   1    0.0007     0.039   13.1   0.0    38   123     8    94     2   116 0.72 -
81145at50557_104421_0:001dae|STRG.6229.1:328-1230|+    -            301 129498at50557        -            154     0.042   13.0   0.2   1   1    0.0015     0.084   12.0   0.0     3   102     4   110     2   138 0.62 -
81145at50557_104421_0:001dae|STRG.6229.2:352-1254|+    -            301 129498at50557        -            154     0.042   13.0   0.2   1   1    0.0015     0.084   12.0   0.0     3   102     4   110     2   138 0.62 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/129498at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/129498at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/129498at50557.hmm annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 20:22:44 2024
# [ok]
