#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
109573at50557_103372_0:0023c7|STRG.6778.1:486-1139|+   -            218 109573at50557        -            185  1.2e-107  356.4   0.0   1   1  2.6e-109  1.5e-107  356.1   0.0     1   182     1   198     1   200 0.96 -
111939at50557_69319_0:001fe2|STRG.5044.2:210-515|+     -            102 109573at50557        -            185   3.1e-05   22.6   0.0   1   1   6.1e-07   3.5e-05   22.4   0.0    11    92     2    88     1    99 0.82 -
111939at50557_69319_0:001fe2|STRG.5044.3:210-515|+     -            102 109573at50557        -            185   3.1e-05   22.6   0.0   1   1   6.1e-07   3.5e-05   22.4   0.0    11    92     2    88     1    99 0.82 -
105221at50557_121225_0:0007c0|STRG.12621.1:111-476|+   -            122 109573at50557        -            185   9.5e-05   21.0   0.0   1   1   1.8e-06    0.0001   20.9   0.0    11    94     1    91     1   120 0.78 -
118237at50557_13164_0:001264|STRG.3211.1:200-724|+     -            175 109573at50557        -            185    0.0001   21.0   0.0   1   1   2.4e-06   0.00014   20.5   0.0     9    94    12    91     7   110 0.87 -
118237at50557_121845_0:0047c3|STRG.1828.1:150-674|+    -            175 109573at50557        -            185   0.00011   20.9   0.0   1   1   2.1e-06   0.00012   20.7   0.0    10    95    12    91     5   154 0.80 -
104262at50557_88501_0:0010fe|STRG.4120.1:200-820|+     -            207 109573at50557        -            185   0.00011   20.8   0.2   1   2   0.00038     0.022   13.4   0.0     7    73    26    93    22    98 0.85 -
104262at50557_88501_0:0010fe|STRG.4120.1:200-820|+     -            207 109573at50557        -            185   0.00011   20.8   0.2   2   2     0.093       5.4    5.6   0.0    80   140   125   183   121   202 0.74 -
81145at50557_104421_0:001dae|STRG.6229.1:328-1230|+    -            301 109573at50557        -            185   0.00017   20.2   0.1   1   1   9.7e-06   0.00056   18.5   0.0    12   132     5   131     2   141 0.73 -
81145at50557_104421_0:001dae|STRG.6229.2:352-1254|+    -            301 109573at50557        -            185   0.00017   20.2   0.1   1   1   9.7e-06   0.00056   18.5   0.0    12   132     5   131     2   141 0.73 -
129498at50557_6973_0:0041f7|STRG.3953.1:203-484|+      -             94 109573at50557        -            185   0.00019   20.1   0.0   1   1   7.2e-06   0.00042   18.9   0.0    61   107     5    52     1    94 0.88 -
117348at50557_54969_0:003e1b|STRG.15180.4:357-788|+    -            106 109573at50557        -            185    0.0002   20.0   0.0   1   1   3.6e-06   0.00021   19.9   0.0    12    96     1    81     1   104 0.86 -
117348at50557_54969_0:003e1b|STRG.15180.5:821-1252|+   -            106 109573at50557        -            185    0.0002   20.0   0.0   1   1   3.6e-06   0.00021   19.9   0.0    12    96     1    81     1   104 0.86 -
28600at50557_520822_0:000c07|STRG.16357.1:661-2541|+   -            627 109573at50557        -            185   0.00049   18.7   0.4   1   2    0.0022      0.13   10.8   0.1    10   166    12   177     4   198 0.65 -
28600at50557_520822_0:000c07|STRG.16357.1:661-2541|+   -            627 109573at50557        -            185   0.00049   18.7   0.4   2   2      0.65        37    2.8   0.0    14   103   428   518   422   545 0.69 -
118237at50557_7539_0:0029ad|STRG.5616.1:383-838|+      -            152 109573at50557        -            185   0.00054   18.6   0.0   1   1   1.1e-05   0.00061   18.4   0.0    13   135     2   119     1   147 0.75 -
28600at50557_13686_0:0008a3|STRG.16357.2:661-2580|+    -            640 109573at50557        -            185   0.00055   18.6   0.4   1   2    0.0023      0.13   10.8   0.1    10   166    12   177     4   198 0.65 -
28600at50557_13686_0:0008a3|STRG.16357.2:661-2580|+    -            640 109573at50557        -            185   0.00055   18.6   0.4   2   2      0.66        38    2.8   0.0    14   103   428   518   422   546 0.69 -
28600at50557_13686_0:0008a3|STRG.16357.3:742-2661|+    -            640 109573at50557        -            185   0.00055   18.6   0.4   1   2    0.0023      0.13   10.8   0.1    10   166    12   177     4   198 0.65 -
28600at50557_13686_0:0008a3|STRG.16357.3:742-2661|+    -            640 109573at50557        -            185   0.00055   18.6   0.4   2   2      0.66        38    2.8   0.0    14   103   428   518   422   546 0.69 -
117348at50557_29031_0:00277d|STRG.15180.2:357-893|+    -            179 109573at50557        -            185     0.001   17.7   0.0   1   1   2.2e-05    0.0013   17.4   0.0    12   168     1   152     1   166 0.73 -
108271at50557_13249_0:001644|STRG.6204.1:1847-2332|+   -            162 109573at50557        -            185    0.0019   16.8   0.0   1   1     4e-05    0.0023   16.5   0.0    12   151     2   141     1   149 0.84 -
108271at50557_13249_0:001644|STRG.6204.2:2106-2591|+   -            162 109573at50557        -            185    0.0019   16.8   0.0   1   1     4e-05    0.0023   16.5   0.0    12   151     2   141     1   149 0.84 -
117348at50557_103372_0:000852|STRG.4348.2:1-585|+      -            195 109573at50557        -            185    0.0039   15.8   0.0   1   1   9.2e-05    0.0053   15.3   0.0    55    94    55    94     5   116 0.76 -
117348at50557_103372_0:000852|STRG.4348.1:131-745|+    -            205 109573at50557        -            185    0.0042   15.7   0.0   1   1    0.0001    0.0058   15.2   0.0    55    94    65   104    14   126 0.76 -
89456at50557_30025_0:000362|STRG.11374.1:820-1335|+    -            172 109573at50557        -            185     0.028   13.0   0.0   1   1   0.00092     0.053   12.1   0.0     9    43     7    40     2    68 0.77 -
117348at50557_7091_0:000076|STRG.12661.1:2-370|+       -            123 109573at50557        -            185     0.033   12.7   0.0   1   1   0.00094     0.054   12.1   0.0    59    94     4    39     1    75 0.91 -
115559at50557_51655_0:001474|STRG.7379.1:1-372|+       -            124 109573at50557        -            185     0.034   12.7   0.1   1   1    0.0008     0.046   12.3   0.1    20   137     2   122     1   124 0.78 -
115559at50557_42026_0:0013f7|STRG.10193.1:1103-1594|+  -            164 109573at50557        -            185     0.039   12.5   0.0   1   2         6   3.4e+02   -0.3   0.0    14    34    13    33     8    60 0.80 -
115559at50557_42026_0:0013f7|STRG.10193.1:1103-1594|+  -            164 109573at50557        -            185     0.039   12.5   0.0   2   2    0.0029      0.16   10.5   0.0    88   154    83   152    79   161 0.73 -
115559at50557_42026_0:0013f7|STRG.10193.2:1250-1741|+  -            164 109573at50557        -            185     0.039   12.5   0.0   1   2         6   3.4e+02   -0.3   0.0    14    34    13    33     8    60 0.80 -
115559at50557_42026_0:0013f7|STRG.10193.2:1250-1741|+  -            164 109573at50557        -            185     0.039   12.5   0.0   2   2    0.0029      0.16   10.5   0.0    88   154    83   152    79   161 0.73 -
117348at50557_7159_0:000a6a|STRG.15180.3:373-684|+     -            104 109573at50557        -            185      0.04   12.5   0.0   1   1   0.00075     0.043   12.4   0.0    12    96     1    79     1   102 0.83 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/109573at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/109573at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/109573at50557.hmm annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 20:21:29 2024
# [ok]
