#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96662at50557_286306_0:0043a3|STRG.8956.1:261-2224|+    -            463 96662at50557         -            445  4.5e-180  598.3   0.2   1   1  1.2e-181    5e-180  598.1   0.2     1   411    22   462    22   463 0.97 -
2648at50557_7539_0:00235a|STRG.5019.5:292-2526|+       -            745 96662at50557         -            445   4.6e-63  212.6  17.1  10  10     0.017      0.74    7.6   0.1   369   424   683   738   680   741 0.88 -
96662at50557_104452_0:001c4a|STRG.8956.1:1634-2347|+   -            238 96662at50557         -            445   9.4e-62  208.3   0.1   1   1   2.7e-63   1.1e-61  208.1   0.1   232   444    14   230     3   231 0.95 -
96662at50557_104452_0:001c4a|STRG.8956.3:88-801|+      -            238 96662at50557         -            445   9.4e-62  208.3   0.1   1   1   2.7e-63   1.1e-61  208.1   0.1   232   444    14   230     3   231 0.95 -
2648at50557_1629725_0:0018e5|STRG.14481.2:52-2268|+    -            739 96662at50557         -            445   3.8e-60  203.0   0.6   1   8   3.4e-08   1.4e-06   26.4   0.0   374   443    11    81     1    83 0.90 -
2648at50557_1629725_0:0018e5|STRG.14481.2:52-2268|+    -            739 96662at50557         -            445   3.8e-60  203.0   0.6   2   8   9.7e-12   4.1e-10   38.1   0.0   336   441   115   221    84   226 0.83 -
2648at50557_1629725_0:0018e5|STRG.14481.2:52-2268|+    -            739 96662at50557         -            445   3.8e-60  203.0   0.6   3   8     0.041       1.7    6.4   0.0   390   431   202   243   201   259 0.88 -
2648at50557_1629725_0:0018e5|STRG.14481.2:52-2268|+    -            739 96662at50557         -            445   3.8e-60  203.0   0.6   4   8   5.8e-08   2.4e-06   25.7   0.2   352   424   320   389   313   411 0.86 -
2648at50557_1629725_0:0018e5|STRG.14481.2:52-2268|+    -            739 96662at50557         -            445   3.8e-60  203.0   0.6   5   8   4.3e-12   1.8e-10   39.3   0.0   334   431   424   523   387   527 0.86 -
2648at50557_1629725_0:0018e5|STRG.14481.2:52-2268|+    -            739 96662at50557         -            445   3.8e-60  203.0   0.6   6   8   0.00026     0.011   13.6   0.0   394   443   519   569   518   571 0.90 -
2648at50557_1629725_0:0018e5|STRG.14481.2:52-2268|+    -            739 96662at50557         -            445   3.8e-60  203.0   0.6   7   8   9.3e-12   3.9e-10   38.2   0.0   335   428   580   673   573   676 0.90 -
2648at50557_1629725_0:0018e5|STRG.14481.2:52-2268|+    -            739 96662at50557         -            445   3.8e-60  203.0   0.6   8   8   1.6e-05   0.00067   17.6   0.0   392   444   670   723   669   724 0.92 -
2648at50557_1218281_0:0030f8|STRG.14481.3:79-2100|+    -            674 96662at50557         -            445   6.9e-57  192.3   3.3   1   7   3.8e-10   1.6e-08   32.9   0.0   354   444    15   106    11   107 0.91 -
2648at50557_1218281_0:0030f8|STRG.14481.3:79-2100|+    -            674 96662at50557         -            445   6.9e-57  192.3   3.3   2   7     2e-11   8.6e-10   37.1   0.0   339   441   120   223   108   227 0.91 -
2648at50557_1218281_0:0030f8|STRG.14481.3:79-2100|+    -            674 96662at50557         -            445   6.9e-57  192.3   3.3   3   7     0.037       1.6    6.5   0.0   390   431   204   245   203   260 0.88 -
2648at50557_1218281_0:0030f8|STRG.14481.3:79-2100|+    -            674 96662at50557         -            445   6.9e-57  192.3   3.3   4   7   5.1e-10   2.1e-08   32.5   0.2   352   428   322   398   310   416 0.91 -
2648at50557_1218281_0:0030f8|STRG.14481.3:79-2100|+    -            674 96662at50557         -            445   6.9e-57  192.3   3.3   5   7   5.2e-12   2.2e-10   39.0   0.0   335   431   430   528   410   532 0.90 -
2648at50557_1218281_0:0030f8|STRG.14481.3:79-2100|+    -            674 96662at50557         -            445   6.9e-57  192.3   3.3   6   7   5.9e-05    0.0025   15.8   0.0   392   443   522   574   521   576 0.90 -
2648at50557_1218281_0:0030f8|STRG.14481.3:79-2100|+    -            674 96662at50557         -            445   6.9e-57  192.3   3.3   7   7   2.6e-10   1.1e-08   33.4   0.0   335   423   585   673   578   674 0.90 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8   1  12   1.3e-09   5.7e-08   31.1   0.2   342   444     2   104     1   105 0.92 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8   2  12   4.1e-07   1.7e-05   22.9   0.2   356   431    81   156    79   163 0.89 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8   3  12   5.6e-10   2.4e-08   32.3   0.1   366   444   157   236   154   237 0.94 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8   4  12   1.7e-05   0.00072   17.5   0.0   374   444   231   303   228   304 0.88 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8   5  12   5.3e-05    0.0022   15.9   0.0   368   444   292   369   290   370 0.92 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8   6  12     6e-09   2.5e-07   28.9   0.0   353   444   377   469   371   470 0.93 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8   7  12     0.024         1    7.2   0.0   379   427   474   522   467   527 0.84 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8   8  12    0.0011     0.046   11.6   0.0   372   442   545   617   528   620 0.86 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8   9  12     0.092       3.9    5.2   0.1   377   441   617   685   614   689 0.79 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8  10  12   1.4e-06   5.7e-05   21.1   0.1   386   442   696   754   685   757 0.85 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8  11  12     0.044       1.8    6.3   0.0   352   427   763   840   751   852 0.72 -
2648at50557_13164_0:002d4a|STRG.8867.1:5-2728|+        -            908 96662at50557         -            445   1.4e-56  191.2  19.8  12  12   0.00046      0.02   12.8   0.1   369   424   852   907   846   908 0.88 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9   1  11      0.07         3    5.6   0.0   371   426   110   165   103   172 0.91 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9   2  11   1.6e-09   6.7e-08   30.8   0.0   341   444   220   325   207   326 0.88 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9   3  11   0.00028     0.012   13.5   0.0   341   443   354   458   340   460 0.81 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9   4  11    0.0022     0.093   10.6   0.0   351   424   465   538   451   547 0.55 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9   5  11       8.1   3.4e+02   -1.2   0.0   364   387   554   577   528   624 0.56 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9   6  11   3.5e-08   1.5e-06   26.4   0.1   342   430   636   724   614   731 0.89 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9   7  11   1.1e-06   4.6e-05   21.5   0.2   374   439   734   801   726   806 0.86 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9   8  11   4.1e-05    0.0017   16.3   0.5   347   444   774   875   772   876 0.82 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9   9  11      0.38        16    3.2   0.0   369   427   865   923   861   939 0.82 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9  10  11   0.00019     0.008   14.1   0.0   369   436   944  1013   886  1018 0.83 -
2648at50557_103372_0:001fc5|STRG.11076.5:253-5275|+    -           1665 96662at50557         -            445     2e-49  167.7   8.9  11  11   3.3e-10   1.4e-08   33.0   0.0   356   441  1000  1086   997  1090 0.90 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7   1  12     0.072         3    5.6   0.0   371   426   111   166   104   173 0.91 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7   2  12   1.6e-09   6.8e-08   30.8   0.0   341   444   221   326   208   327 0.88 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7   3  12   0.00027     0.011   13.6   0.0   341   443   355   459   339   461 0.81 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7   4  12    0.0039      0.16    9.8   0.0   386   444   468   527   428   528 0.80 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7   5  12    0.0023     0.095   10.5   0.0   351   424   466   539   452   548 0.55 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7   6  12       8.3   3.5e+02   -1.2   0.0   364   387   555   578   529   625 0.56 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7   7  12   3.5e-08   1.5e-06   26.4   0.1   342   430   637   725   615   732 0.89 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7   8  12   1.1e-06   4.7e-05   21.4   0.2   374   439   735   802   727   807 0.86 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7   9  12   4.2e-05    0.0018   16.2   0.5   347   444   775   876   773   877 0.82 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7  10  12      0.39        16    3.2   0.0   369   427   866   924   862   940 0.82 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7  11  12   0.00019    0.0082   14.0   0.0   369   436   945  1014   887  1019 0.83 -
2648at50557_286306_0:001fd8|STRG.11076.8:392-5510|+    -           1697 96662at50557         -            445   2.2e-49  167.5   8.7  12  12   3.4e-10   1.4e-08   33.0   0.0   356   441  1001  1087   998  1091 0.90 -
2648at50557_64793_0:001655|STRG.6495.1:2904-4625|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   1   8   2.7e-06   0.00011   20.2   0.1   365   430     8    75     2    80 0.87 -
2648at50557_64793_0:001655|STRG.6495.1:2904-4625|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   2   8   2.3e-07   9.8e-06   23.7   0.9   366   440    77   152    74   153 0.92 -
2648at50557_64793_0:001655|STRG.6495.1:2904-4625|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   3   8   2.7e-09   1.1e-07   30.1   0.1   366   444   143   227   141   228 0.94 -
2648at50557_64793_0:001655|STRG.6495.1:2904-4625|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   4   8   1.5e-06   6.4e-05   21.0   0.0   367   444   215   293   214   294 0.95 -
2648at50557_64793_0:001655|STRG.6495.1:2904-4625|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   5   8   2.6e-10   1.1e-08   33.4   0.2   367   444   281   359   277   360 0.92 -
2648at50557_64793_0:001655|STRG.6495.1:2904-4625|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   6   8     5e-07   2.1e-05   22.6   0.4   366   440   346   422   344   427 0.84 -
2648at50557_64793_0:001655|STRG.6495.1:2904-4625|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   7   8     1e-07   4.4e-06   24.8   0.1   346   429   427   511   421   513 0.88 -
2648at50557_64793_0:001655|STRG.6495.1:2904-4625|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   8   8   9.7e-05    0.0041   15.0   0.3   356   424   504   572   498   574 0.90 -
2648at50557_64793_0:001655|STRG.6495.2:2912-4633|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   1   8   2.7e-06   0.00011   20.2   0.1   365   430     8    75     2    80 0.87 -
2648at50557_64793_0:001655|STRG.6495.2:2912-4633|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   2   8   2.3e-07   9.8e-06   23.7   0.9   366   440    77   152    74   153 0.92 -
2648at50557_64793_0:001655|STRG.6495.2:2912-4633|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   3   8   2.7e-09   1.1e-07   30.1   0.1   366   444   143   227   141   228 0.94 -
2648at50557_64793_0:001655|STRG.6495.2:2912-4633|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   4   8   1.5e-06   6.4e-05   21.0   0.0   367   444   215   293   214   294 0.95 -
2648at50557_64793_0:001655|STRG.6495.2:2912-4633|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   5   8   2.6e-10   1.1e-08   33.4   0.2   367   444   281   359   277   360 0.92 -
2648at50557_64793_0:001655|STRG.6495.2:2912-4633|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   6   8     5e-07   2.1e-05   22.6   0.4   366   440   346   422   344   427 0.84 -
2648at50557_64793_0:001655|STRG.6495.2:2912-4633|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   7   8     1e-07   4.4e-06   24.8   0.1   346   429   427   511   421   513 0.88 -
2648at50557_64793_0:001655|STRG.6495.2:2912-4633|+     -            574 96662at50557         -            445   2.7e-44  150.8  26.0   8   8   9.7e-05    0.0041   15.0   0.3   356   424   504   572   498   574 0.90 -
2648at50557_7536_0:00180e|STRG.5019.1:227-1687|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   1   6   3.6e-10   1.5e-08   33.0   0.1   345   444     4   103     1   104 0.74 -
2648at50557_7536_0:00180e|STRG.5019.1:227-1687|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   2   6     3e-07   1.3e-05   23.3   0.1   365   444   118   198   103   199 0.85 -
2648at50557_7536_0:00180e|STRG.5019.1:227-1687|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   3   6   3.5e-05    0.0015   16.5   0.0   370   429   189   248   184   252 0.91 -
2648at50557_7536_0:00180e|STRG.5019.1:227-1687|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   4   6   3.3e-09   1.4e-07   29.8   0.1   358   444   243   330   237   331 0.87 -
2648at50557_7536_0:00180e|STRG.5019.1:227-1687|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   5   6   2.3e-05   0.00098   17.1   0.0   369   429   320   380   313   392 0.90 -
2648at50557_7536_0:00180e|STRG.5019.1:227-1687|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   6   6   2.4e-07   9.9e-06   23.7   0.1   372   444   389   462   382   463 0.89 -
2648at50557_7536_0:00180e|STRG.5019.6:285-1745|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   1   6   3.6e-10   1.5e-08   33.0   0.1   345   444     4   103     1   104 0.74 -
2648at50557_7536_0:00180e|STRG.5019.6:285-1745|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   2   6     3e-07   1.3e-05   23.3   0.1   365   444   118   198   103   199 0.85 -
2648at50557_7536_0:00180e|STRG.5019.6:285-1745|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   3   6   3.5e-05    0.0015   16.5   0.0   370   429   189   248   184   252 0.91 -
2648at50557_7536_0:00180e|STRG.5019.6:285-1745|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   4   6   3.3e-09   1.4e-07   29.8   0.1   358   444   243   330   237   331 0.87 -
2648at50557_7536_0:00180e|STRG.5019.6:285-1745|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   5   6   2.3e-05   0.00098   17.1   0.0   369   429   320   380   313   392 0.90 -
2648at50557_7536_0:00180e|STRG.5019.6:285-1745|+       -            487 96662at50557         -            445   2.7e-40  137.6   7.4   6   6   2.4e-07   9.9e-06   23.7   0.1   372   444   389   462   382   463 0.89 -
12555at50557_51655_0:003c27|STRG.1785.1:370-1389|+     -            340 96662at50557         -            445   3.7e-38  130.5   9.4   1   4     5e-16   2.1e-14   52.2   0.2   344   433     3    91     1   102 0.89 -
12555at50557_51655_0:003c27|STRG.1785.1:370-1389|+     -            340 96662at50557         -            445   3.7e-38  130.5   9.4   2   4      0.01      0.44    8.3   0.1   376   426   100   152    90   159 0.73 -
12555at50557_51655_0:003c27|STRG.1785.1:370-1389|+     -            340 96662at50557         -            445   3.7e-38  130.5   9.4   3   4   1.2e-12   4.9e-11   41.2   0.2   362   444   155   238   145   239 0.91 -
12555at50557_51655_0:003c27|STRG.1785.1:370-1389|+     -            340 96662at50557         -            445   3.7e-38  130.5   9.4   4   4   1.6e-10   6.6e-09   34.1   0.1   361   444   253   337   240   338 0.90 -
12555at50557_51655_0:003c27|STRG.1785.2:370-1389|+     -            340 96662at50557         -            445   3.7e-38  130.5   9.4   1   4     5e-16   2.1e-14   52.2   0.2   344   433     3    91     1   102 0.89 -
12555at50557_51655_0:003c27|STRG.1785.2:370-1389|+     -            340 96662at50557         -            445   3.7e-38  130.5   9.4   2   4      0.01      0.44    8.3   0.1   376   426   100   152    90   159 0.73 -
12555at50557_51655_0:003c27|STRG.1785.2:370-1389|+     -            340 96662at50557         -            445   3.7e-38  130.5   9.4   3   4   1.2e-12   4.9e-11   41.2   0.2   362   444   155   238   145   239 0.91 -
12555at50557_51655_0:003c27|STRG.1785.2:370-1389|+     -            340 96662at50557         -            445   3.7e-38  130.5   9.4   4   4   1.6e-10   6.6e-09   34.1   0.1   361   444   253   337   240   338 0.90 -
2648at50557_67767_0:000c37|STRG.11084.1:558-2207|+     -            550 96662at50557         -            445   1.4e-32  112.2   7.5   1   6     4e-08   1.7e-06   26.2   0.0   319   441    48   171    34   175 0.87 -
2648at50557_67767_0:000c37|STRG.11084.1:558-2207|+     -            550 96662at50557         -            445   1.4e-32  112.2   7.5   2   6   1.9e-05   0.00081   17.4   0.0   371   434   166   229   161   241 0.85 -
2648at50557_67767_0:000c37|STRG.11084.1:558-2207|+     -            550 96662at50557         -            445   1.4e-32  112.2   7.5   3   6   7.3e-08   3.1e-06   25.3   0.0   345   442   241   338   231   341 0.84 -
2648at50557_67767_0:000c37|STRG.11084.1:558-2207|+     -            550 96662at50557         -            445   1.4e-32  112.2   7.5   4   6   1.3e-06   5.5e-05   21.2   0.0   357   431   318   393   309   402 0.88 -
2648at50557_67767_0:000c37|STRG.11084.1:558-2207|+     -            550 96662at50557         -            445   1.4e-32  112.2   7.5   5   6   3.1e-08   1.3e-06   26.6   0.1   376   441   401   467   396   471 0.88 -
2648at50557_67767_0:000c37|STRG.11084.1:558-2207|+     -            550 96662at50557         -            445   1.4e-32  112.2   7.5   6   6     0.061       2.6    5.8   0.0   369   435   460   530   457   537 0.76 -
12555at50557_51655_0:003c27|STRG.5019.6:738-1682|+     -            315 96662at50557         -            445   3.3e-29  101.0   0.9   1   4   6.6e-08   2.8e-06   25.5   0.0   369   444     4    80     1    81 0.95 -
12555at50557_51655_0:003c27|STRG.5019.6:738-1682|+     -            315 96662at50557         -            445   3.3e-29  101.0   0.9   2   4   4.8e-09     2e-07   29.2   0.1   350   429    85   163    79   165 0.85 -
12555at50557_51655_0:003c27|STRG.5019.6:738-1682|+     -            315 96662at50557         -            445   3.3e-29  101.0   0.9   3   4   1.5e-05   0.00065   17.7   0.0   370   429   170   229   164   233 0.90 -
12555at50557_51655_0:003c27|STRG.5019.6:738-1682|+     -            315 96662at50557         -            445   3.3e-29  101.0   0.9   4   4     1e-07   4.3e-06   24.9   0.1   372   444   238   311   225   312 0.88 -
28503at50557_69004_0:0020b1|STRG.9662.1:399-3752|+     -           1118 96662at50557         -            445   5.8e-29  100.2  22.9   1   9     0.028       1.2    6.9   0.0   358   426   232   300   203   309 0.79 -
28503at50557_69004_0:0020b1|STRG.9662.1:399-3752|+     -           1118 96662at50557         -            445   5.8e-29  100.2  22.9   2   9    0.0038      0.16    9.8   0.3   361   441   321   406   303   410 0.70 -
28503at50557_69004_0:0020b1|STRG.9662.1:399-3752|+     -           1118 96662at50557         -            445   5.8e-29  100.2  22.9   3   9    0.0001    0.0044   14.9   0.1   340   444   439   549   426   550 0.78 -
28503at50557_69004_0:0020b1|STRG.9662.1:399-3752|+     -           1118 96662at50557         -            445   5.8e-29  100.2  22.9   4   9     3e-06   0.00013   20.0   0.1   357   429   564   635   554   639 0.83 -
28503at50557_69004_0:0020b1|STRG.9662.1:399-3752|+     -           1118 96662at50557         -            445   5.8e-29  100.2  22.9   5   9     0.031       1.3    6.8   0.1   379   431   646   702   635   705 0.80 -
28503at50557_69004_0:0020b1|STRG.9662.1:399-3752|+     -           1118 96662at50557         -            445   5.8e-29  100.2  22.9   6   9   0.00013    0.0057   14.6   0.1   371   441   720   792   715   796 0.79 -
28503at50557_69004_0:0020b1|STRG.9662.1:399-3752|+     -           1118 96662at50557         -            445   5.8e-29  100.2  22.9   7   9   7.9e-06   0.00033   18.6   0.0   353   434   803   886   794   892 0.85 -
28503at50557_69004_0:0020b1|STRG.9662.1:399-3752|+     -           1118 96662at50557         -            445   5.8e-29  100.2  22.9   8   9   2.5e-05     0.001   17.0   0.6   366   427   884   945   882   961 0.91 -
28503at50557_69004_0:0020b1|STRG.9662.1:399-3752|+     -           1118 96662at50557         -            445   5.8e-29  100.2  22.9   9   9       1.2        50    1.6   0.0   380   439   968  1030   950  1038 0.70 -
12555at50557_51655_0:003c27|STRG.8855.1:1481-2650|+    -            390 96662at50557         -            445     1e-26   92.8   3.2   1   4   4.2e-11   1.8e-09   36.0   0.1   368   444     1    78     1    79 0.96 -
12555at50557_51655_0:003c27|STRG.8855.1:1481-2650|+    -            390 96662at50557         -            445     1e-26   92.8   3.2   2   4   7.3e-07   3.1e-05   22.0   0.0   368   443    67   149    65   151 0.79 -
12555at50557_51655_0:003c27|STRG.8855.1:1481-2650|+    -            390 96662at50557         -            445     1e-26   92.8   3.2   3   4   1.3e-05   0.00053   18.0   0.0   396   444   281   331   259   332 0.90 -
12555at50557_51655_0:003c27|STRG.8855.1:1481-2650|+    -            390 96662at50557         -            445     1e-26   92.8   3.2   4   4   7.1e-09     3e-07   28.7   0.1   369   430   321   383   315   388 0.92 -
12555at50557_121225_0:000df9|STRG.2537.1:1506-2258|+   -            251 96662at50557         -            445   3.3e-23   81.2   3.1   1   3   3.2e-11   1.3e-09   36.4   0.0   344   442     4   103     1   106 0.85 -
12555at50557_121225_0:000df9|STRG.2537.1:1506-2258|+   -            251 96662at50557         -            445   3.3e-23   81.2   3.1   2   3    0.0023     0.098   10.5   0.0   368   425    94   151    91   154 0.90 -
12555at50557_121225_0:000df9|STRG.2537.1:1506-2258|+   -            251 96662at50557         -            445   3.3e-23   81.2   3.1   3   3   1.8e-12   7.5e-11   40.5   0.2   362   442   157   239   144   242 0.88 -
12555at50557_121225_0:000df9|STRG.12319.1:87-887|+     -            267 96662at50557         -            445   4.9e-23   80.7   2.9   1   4   0.00087     0.037   11.9   0.1   375   431     3    60     1    65 0.89 -
12555at50557_121225_0:000df9|STRG.12319.1:87-887|+     -            267 96662at50557         -            445   4.9e-23   80.7   2.9   2   4   8.3e-06   0.00035   18.6   0.0   371   431    65   125    60   130 0.93 -
12555at50557_121225_0:000df9|STRG.12319.1:87-887|+     -            267 96662at50557         -            445   4.9e-23   80.7   2.9   3   4   2.2e-10   9.3e-09   33.6   0.1   374   444   135   206   126   209 0.93 -
12555at50557_121225_0:000df9|STRG.12319.1:87-887|+     -            267 96662at50557         -            445   4.9e-23   80.7   2.9   4   4   2.9e-07   1.2e-05   23.4   0.0   366   432   193   261   191   266 0.89 -
12555at50557_29031_0:000522|STRG.5342.1:404-1000|+     -            199 96662at50557         -            445     5e-23   80.7   0.5   1   3   1.8e-10   7.6e-09   33.9   0.0   353   431     5    83     1    87 0.96 -
12555at50557_29031_0:000522|STRG.5342.1:404-1000|+     -            199 96662at50557         -            445     5e-23   80.7   0.5   2   3   2.1e-08   8.9e-07   27.1   0.1   370   435    88   153    83   155 0.92 -
12555at50557_29031_0:000522|STRG.5342.1:404-1000|+     -            199 96662at50557         -            445     5e-23   80.7   0.5   3   3   3.8e-06   0.00016   19.7   0.0   396   444   149   198   147   199 0.94 -
966at50557_1218281_0:0025fb|STRG.13592.1:538-1377|+    -            280 96662at50557         -            445   6.5e-22   77.0   0.0   1   3   4.4e-10   1.9e-08   32.6   0.0   348   443     7   103     1   105 0.88 -
966at50557_1218281_0:0025fb|STRG.13592.1:538-1377|+    -            280 96662at50557         -            445   6.5e-22   77.0   0.0   2   3   4.8e-08     2e-06   25.9   0.0   352   441   111   200   101   204 0.85 -
966at50557_1218281_0:0025fb|STRG.13592.1:538-1377|+    -            280 96662at50557         -            445   6.5e-22   77.0   0.0   3   3   5.5e-06   0.00023   19.2   0.0   369   444   193   268   188   269 0.90 -
966at50557_1218281_0:0025fb|STRG.13592.2:538-1377|+    -            280 96662at50557         -            445   6.5e-22   77.0   0.0   1   3   4.4e-10   1.9e-08   32.6   0.0   348   443     7   103     1   105 0.88 -
966at50557_1218281_0:0025fb|STRG.13592.2:538-1377|+    -            280 96662at50557         -            445   6.5e-22   77.0   0.0   2   3   4.8e-08     2e-06   25.9   0.0   352   441   111   200   101   204 0.85 -
966at50557_1218281_0:0025fb|STRG.13592.2:538-1377|+    -            280 96662at50557         -            445   6.5e-22   77.0   0.0   3   3   5.5e-06   0.00023   19.2   0.0   369   444   193   268   188   269 0.90 -
12555at50557_166423_0:002c53|STRG.14056.11:466-1365|+  -            300 96662at50557         -            445   9.6e-22   76.4   5.3   1   4     1e-08   4.3e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
12555at50557_166423_0:002c53|STRG.14056.11:466-1365|+  -            300 96662at50557         -            445   9.6e-22   76.4   5.3   2   4   6.9e-09   2.9e-07   28.7   0.3   368   444   103   180    98   181 0.93 -
12555at50557_166423_0:002c53|STRG.14056.11:466-1365|+  -            300 96662at50557         -            445   9.6e-22   76.4   5.3   3   4     3e-07   1.3e-05   23.3   0.5   356   440   157   242   155   247 0.86 -
12555at50557_166423_0:002c53|STRG.14056.11:466-1365|+  -            300 96662at50557         -            445   9.6e-22   76.4   5.3   4   4   0.00017    0.0074   14.2   0.0   341   431   209   298   207   300 0.89 -
12555at50557_166423_0:002c53|STRG.14056.12:455-1354|+  -            300 96662at50557         -            445   9.6e-22   76.4   5.3   1   4     1e-08   4.3e-07   28.1   0.0   339   431     9   100     2   106 0.92 -
