#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
80377at50557_456900_0:000374|STRG.2144.1:90-1136|+     -            349 80377at50557         -            287  3.2e-159  527.4   0.0   1   1  1.8e-160  5.5e-159  526.7   0.0     8   287    42   348    36   348 0.95 -
57752at50557_103372_0:000c5a|STRG.2346.3:163-1527|+    -            455 80377at50557         -            287   1.1e-22   79.4   4.7   2   3   2.2e-13   6.9e-12   44.0   0.3   133   281   195   336   193   337 0.89 -
57752at50557_103372_0:000c5a|STRG.2346.3:163-1527|+    -            455 80377at50557         -            287   1.1e-22   79.4   4.7   3   3   3.2e-06    0.0001   20.5   0.2    58   237   310   424   304   439 0.49 -
69548at50557_103372_0:0010c7|STRG.11560.1:140-1468|+   -            443 80377at50557         -            287   6.7e-22   76.8   8.0   1   2   5.8e-11   1.8e-09   36.0   2.7   138   248   140   249   132   250 0.88 -
69548at50557_103372_0:0010c7|STRG.11560.1:140-1468|+   -            443 80377at50557         -            287   6.7e-22   76.8   8.0   2   2   4.9e-13   1.5e-11   42.8   0.2    56   193   276   436   270   441 0.80 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 80377at50557         -            287   8.7e-21   73.2   9.5   1   3     3e-05   0.00095   17.3   0.1    56    94    11    49     3    54 0.90 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 80377at50557         -            287   8.7e-21   73.2   9.5   2   3   7.2e-15   2.3e-13   48.8   0.6   162   280    57   171    49   178 0.88 -
78072at50557_286306_0:00290a|STRG.13119.1:313-2259|+   -            605 80377at50557         -            287   8.7e-21   73.2   9.5   3   3    0.0026     0.081   10.9   0.2    55    88   189   222   182   227 0.89 -
76755at50557_64793_0:0021c2|STRG.1211.1:129-1100|+     -            324 80377at50557         -            287   8.7e-21   73.2   0.9   1   4   0.00051     0.016   13.2   0.0   138   196    14    74     2    79 0.82 -
76755at50557_64793_0:0021c2|STRG.1211.1:129-1100|+     -            324 80377at50557         -            287   8.7e-21   73.2   0.9   2   4    0.0003    0.0093   14.0   0.0   148   208    67   128    59   133 0.77 -
76755at50557_64793_0:0021c2|STRG.1211.1:129-1100|+     -            324 80377at50557         -            287   8.7e-21   73.2   0.9   3   4   1.4e-08   4.3e-07   28.3   0.0   128   246   134   253   126   267 0.86 -
76755at50557_64793_0:0021c2|STRG.1211.1:129-1100|+     -            324 80377at50557         -            287   8.7e-21   73.2   0.9   4   4   6.4e-05     0.002   16.2   0.0    64   109   269   315   256   321 0.83 -
40115at50557_110193_0:00292f|STRG.6409.1:914-1648|+    -            245 80377at50557         -            287   9.1e-21   73.1   1.6   1   3      0.79        25    2.8   0.0    72   109     9    47     1    54 0.70 -
40115at50557_110193_0:00292f|STRG.6409.1:914-1648|+    -            245 80377at50557         -            287   9.1e-21   73.1   1.6   2   3     5e-12   1.6e-10   39.5   0.3   139   251    51   167    47   174 0.84 -
40115at50557_110193_0:00292f|STRG.6409.1:914-1648|+    -            245 80377at50557         -            287   9.1e-21   73.1   1.6   3   3   4.8e-09   1.5e-07   29.8   0.0   124   193   172   244   164   245 0.87 -
40115at50557_110193_0:00292f|STRG.6409.2:791-1525|+    -            245 80377at50557         -            287   9.1e-21   73.1   1.6   1   3      0.79        25    2.8   0.0    72   109     9    47     1    54 0.70 -
40115at50557_110193_0:00292f|STRG.6409.2:791-1525|+    -            245 80377at50557         -            287   9.1e-21   73.1   1.6   2   3     5e-12   1.6e-10   39.5   0.3   139   251    51   167    47   174 0.84 -
40115at50557_110193_0:00292f|STRG.6409.2:791-1525|+    -            245 80377at50557         -            287   9.1e-21   73.1   1.6   3   3   4.8e-09   1.5e-07   29.8   0.0   124   193   172   244   164   245 0.87 -
43121at50557_103372_0:001d6c|STRG.7934.1:0-1529|+      -            510 80377at50557         -            287   1.7e-20   72.2   1.1   1   3   1.2e-11   3.7e-10   38.3   0.0    61   194   214   335   208   339 0.82 -
43121at50557_103372_0:001d6c|STRG.7934.1:0-1529|+      -            510 80377at50557         -            287   1.7e-20   72.2   1.1   2   3   1.4e-06   4.2e-05   21.7   0.2    56    94   344   382   336   404 0.82 -
43121at50557_103372_0:001d6c|STRG.7934.1:0-1529|+      -            510 80377at50557         -            287   1.7e-20   72.2   1.1   3   3      0.39        12    3.8   0.0   223   280   446   503   439   509 0.84 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+    -            281 80377at50557         -            287   2.1e-20   71.9   0.4   1   3   3.7e-07   1.2e-05   23.5   0.0    26   117     4   100     1   116 0.80 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+    -            281 80377at50557         -            287   2.1e-20   71.9   0.4   2   3   2.8e-09   8.6e-08   30.5   0.2   128   200    88   167    87   173 0.82 -
80377at50557_77166_0:002f29|STRG.12291.1:645-1487|+    -            281 80377at50557         -            287   2.1e-20   71.9   0.4   3   3   1.5e-06   4.8e-05   21.5   0.0   198   278   195   277   188   281 0.77 -
71739at50557_103372_0:00145d|STRG.6295.1:109-1086|+    -            326 80377at50557         -            287   3.3e-20   71.3   3.5   1   3   2.6e-09     8e-08   30.6   0.2    56   122     5    81     3    94 0.83 -
71739at50557_103372_0:00145d|STRG.6295.1:109-1086|+    -            326 80377at50557         -            287   3.3e-20   71.3   3.5   2   3   1.5e-09   4.7e-08   31.4   0.3   128   194   150   217   108   225 0.87 -
71739at50557_103372_0:00145d|STRG.6295.1:109-1086|+    -            326 80377at50557         -            287   3.3e-20   71.3   3.5   3   3     0.064         2    6.4   0.0    30    85   258   310   228   317 0.71 -
14512at50557_103372_0:0005b9|STRG.15079.1:353-2929|+   -            859 80377at50557         -            287   3.8e-20   71.1   0.0   1   2   3.8e-19   1.2e-17   62.9   0.0   108   281    34   210    27   215 0.84 -
14512at50557_103372_0:0005b9|STRG.15079.1:353-2929|+   -            859 80377at50557         -            287   3.8e-20   71.1   0.0   2   2      0.64        20    3.1   0.0   220   279   233   292   221   302 0.65 -
14512at50557_103372_0:0005b9|STRG.15079.2:353-2986|+   -            878 80377at50557         -            287   4.2e-20   70.9   0.0   1   2   3.9e-19   1.2e-17   62.9   0.0   107   280    33   209    26   213 0.84 -
14512at50557_103372_0:0005b9|STRG.15079.2:353-2986|+   -            878 80377at50557         -            287   4.2e-20   70.9   0.0   2   2      0.55        17    3.3   0.0   219   278   232   291   210   302 0.65 -
77772at50557_121845_0:003bba|STRG.11923.5:1653-2559|-  -            300 80377at50557         -            287   2.9e-19   68.2   0.2   1   3    0.0025     0.078   11.0   0.0   159   195    13    49     5    54 0.69 -
77772at50557_121845_0:003bba|STRG.11923.5:1653-2559|-  -            300 80377at50557         -            287   2.9e-19   68.2   0.2   2   3   2.2e-08   6.7e-07   27.6   0.1   123   197    60   137    52   149 0.86 -
77772at50557_121845_0:003bba|STRG.11923.5:1653-2559|-  -            300 80377at50557         -            287   2.9e-19   68.2   0.2   3   3   7.1e-08   2.2e-06   25.9   0.0   149   280   170   290   149   298 0.78 -
77772at50557_121845_0:003bba|STRG.11925.1:3-909|+      -            300 80377at50557         -            287   2.9e-19   68.2   0.2   1   3    0.0025     0.078   11.0   0.0   159   195    13    49     5    54 0.69 -
77772at50557_121845_0:003bba|STRG.11925.1:3-909|+      -            300 80377at50557         -            287   2.9e-19   68.2   0.2   2   3   2.2e-08   6.7e-07   27.6   0.1   123   197    60   137    52   149 0.86 -
77772at50557_121845_0:003bba|STRG.11925.1:3-909|+      -            300 80377at50557         -            287   2.9e-19   68.2   0.2   3   3   7.1e-08   2.2e-06   25.9   0.0   149   280   170   290   149   298 0.78 -
31374at50557_133901_0:001035|STRG.14278.1:1137-2681|+  -            515 80377at50557         -            287   3.5e-19   67.9   4.0   1   3   1.3e-08   3.9e-07   28.4   0.1   160   281   265   378   252   383 0.89 -
31374at50557_133901_0:001035|STRG.14278.1:1137-2681|+  -            515 80377at50557         -            287   3.5e-19   67.9   4.0   2   3   6.6e-07   2.1e-05   22.7   0.0   126   195   356   426   329   430 0.76 -
31374at50557_133901_0:001035|STRG.14278.1:1137-2681|+  -            515 80377at50557         -            287   3.5e-19   67.9   4.0   3   3   5.9e-10   1.8e-08   32.7   0.2   111   199   384   472   380   476 0.85 -
31374at50557_133901_0:001035|STRG.14278.3:356-1900|+   -            515 80377at50557         -            287   3.5e-19   67.9   4.0   1   3   1.3e-08   3.9e-07   28.4   0.1   160   281   265   378   252   383 0.89 -
31374at50557_133901_0:001035|STRG.14278.3:356-1900|+   -            515 80377at50557         -            287   3.5e-19   67.9   4.0   2   3   6.6e-07   2.1e-05   22.7   0.0   126   195   356   426   329   430 0.76 -
31374at50557_133901_0:001035|STRG.14278.3:356-1900|+   -            515 80377at50557         -            287   3.5e-19   67.9   4.0   3   3   5.9e-10   1.8e-08   32.7   0.2   111   199   384   472   380   476 0.85 -
31374at50557_133901_0:001035|STRG.14278.2:1079-2605|+  -            509 80377at50557         -            287   3.6e-19   67.9   4.3   1   3   1.2e-08   3.9e-07   28.4   0.1   160   281   259   372   246   377 0.89 -
31374at50557_133901_0:001035|STRG.14278.2:1079-2605|+  -            509 80377at50557         -            287   3.6e-19   67.9   4.3   2   3   6.5e-07     2e-05   22.8   0.0   126   195   350   420   323   424 0.76 -
31374at50557_133901_0:001035|STRG.14278.2:1079-2605|+  -            509 80377at50557         -            287   3.6e-19   67.9   4.3   3   3   5.4e-10   1.7e-08   32.9   0.3   110   199   377   466   372   470 0.85 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 80377at50557         -            287   3.8e-19   67.8   1.2   1   3   0.00083     0.026   12.5   0.0   144   202   410   468   396   473 0.76 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 80377at50557         -            287   3.8e-19   67.8   1.2   2   3     0.035       1.1    7.2   0.1    56    98   480   522   472   567 0.54 -
37700at50557_34720_0:0020a5|STRG.7708.1:497-2713|+     -            739 80377at50557         -            287   3.8e-19   67.8   1.2   3   3   1.2e-12   3.8e-11   41.6   0.0   134   241   632   736   604   739 0.88 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 80377at50557         -            287   4.2e-19   67.7   0.9   1   3    0.0011     0.034   12.2   0.0   155   202   423   470   397   476 0.75 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 80377at50557         -            287   4.2e-19   67.7   0.9   2   3     0.036       1.1    7.2   0.1    56    98   482   524   472   568 0.56 -
37700at50557_34720_0:0020a5|STRG.7708.2:511-2733|+     -            741 80377at50557         -            287   4.2e-19   67.7   0.9   3   3   1.2e-12   3.8e-11   41.5   0.0   134   241   634   738   606   741 0.88 -
57752at50557_69319_0:000ee5|STRG.14283.1:195-998|+     -            268 80377at50557         -            287   4.4e-19   67.6   0.9   1   2   6.3e-13     2e-11   42.5   0.7   128   267    33   167     9   177 0.88 -
57752at50557_69319_0:000ee5|STRG.14283.1:195-998|+     -            268 80377at50557         -            287   4.4e-19   67.6   0.9   2   2   4.2e-07   1.3e-05   23.4   0.0   140   194   175   230   169   238 0.74 -
78072at50557_7070_0:002a52|STRG.16420.1:1014-1856|+    -            281 80377at50557         -            287   4.8e-19   67.5   2.7   1   3       0.8        25    2.8   0.0   222   276     4    58     1    64 0.79 -
78072at50557_7070_0:002a52|STRG.16420.1:1014-1856|+    -            281 80377at50557         -            287   4.8e-19   67.5   2.7   2   3   5.5e-10   1.7e-08   32.8   0.3    44   123    64   155    46   156 0.75 -
78072at50557_7070_0:002a52|STRG.16420.1:1014-1856|+    -            281 80377at50557         -            287   4.8e-19   67.5   2.7   3   3   6.1e-11   1.9e-09   36.0   0.4   128   280   126   276   123   281 0.85 -
78072at50557_7070_0:002a52|STRG.16420.2:1143-1985|+    -            281 80377at50557         -            287   4.8e-19   67.5   2.7   1   3       0.8        25    2.8   0.0   222   276     4    58     1    64 0.79 -
78072at50557_7070_0:002a52|STRG.16420.2:1143-1985|+    -            281 80377at50557         -            287   4.8e-19   67.5   2.7   2   3   5.5e-10   1.7e-08   32.8   0.3    44   123    64   155    46   156 0.75 -
78072at50557_7070_0:002a52|STRG.16420.2:1143-1985|+    -            281 80377at50557         -            287   4.8e-19   67.5   2.7   3   3   6.1e-11   1.9e-09   36.0   0.4   128   280   126   276   123   281 0.85 -
58729at50557_103372_0:00194e|STRG.940.1:143-1714|+     -            524 80377at50557         -            287   7.7e-19   66.8   2.3   1   1   5.2e-20   1.6e-18   65.7   2.3    43   272   105   355    81   369 0.75 -
80377at50557_37344_0:0017d3|STRG.13748.1:892-1851|+    -            320 80377at50557         -            287     8e-19   66.7   1.5   1   3   0.00031    0.0096   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.13748.1:892-1851|+    -            320 80377at50557         -            287     8e-19   66.7   1.5   2   3    0.0013     0.041   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.13748.1:892-1851|+    -            320 80377at50557         -            287     8e-19   66.7   1.5   3   3   1.4e-11   4.5e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.13748.2:892-1851|+    -            320 80377at50557         -            287     8e-19   66.7   1.5   1   3   0.00031    0.0096   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.13748.2:892-1851|+    -            320 80377at50557         -            287     8e-19   66.7   1.5   2   3    0.0013     0.041   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.13748.2:892-1851|+    -            320 80377at50557         -            287     8e-19   66.7   1.5   3   3   1.4e-11   4.5e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.13748.3:892-1851|+    -            320 80377at50557         -            287     8e-19   66.7   1.5   1   3   0.00031    0.0096   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.13748.3:892-1851|+    -            320 80377at50557         -            287     8e-19   66.7   1.5   2   3    0.0013     0.041   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.13748.3:892-1851|+    -            320 80377at50557         -            287     8e-19   66.7   1.5   3   3   1.4e-11   4.5e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_38123_0:002ff9|STRG.10661.1:126-1727|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   1   4   1.4e-13   4.4e-12   44.6   0.3   127   280    11   157     5   159 0.90 -
80377at50557_38123_0:002ff9|STRG.10661.1:126-1727|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   2   4   3.5e-06   0.00011   20.4   0.6   129   195   139   206   138   213 0.88 -
80377at50557_38123_0:002ff9|STRG.10661.1:126-1727|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   3   4      0.26       8.2    4.4   0.0    54    89   380   414   372   425 0.84 -
80377at50557_38123_0:002ff9|STRG.10661.1:126-1727|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   4   4      0.33        10    4.0   0.0   130   195   431   497   422   514 0.81 -
80377at50557_38123_0:002ff9|STRG.10661.2:120-1721|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   1   4   1.4e-13   4.4e-12   44.6   0.3   127   280    11   157     5   159 0.90 -
80377at50557_38123_0:002ff9|STRG.10661.2:120-1721|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   2   4   3.5e-06   0.00011   20.4   0.6   129   195   139   206   138   213 0.88 -
80377at50557_38123_0:002ff9|STRG.10661.2:120-1721|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   3   4      0.26       8.2    4.4   0.0    54    89   380   414   372   425 0.84 -
80377at50557_38123_0:002ff9|STRG.10661.2:120-1721|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   4   4      0.33        10    4.0   0.0   130   195   431   497   422   514 0.81 -
80377at50557_38123_0:002ff9|STRG.10661.3:243-1844|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   1   4   1.4e-13   4.4e-12   44.6   0.3   127   280    11   157     5   159 0.90 -
80377at50557_38123_0:002ff9|STRG.10661.3:243-1844|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   2   4   3.5e-06   0.00011   20.4   0.6   129   195   139   206   138   213 0.88 -
80377at50557_38123_0:002ff9|STRG.10661.3:243-1844|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   3   4      0.26       8.2    4.4   0.0    54    89   380   414   372   425 0.84 -
80377at50557_38123_0:002ff9|STRG.10661.3:243-1844|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   4   4      0.33        10    4.0   0.0   130   195   431   497   422   514 0.81 -
80377at50557_38123_0:002ff9|STRG.10661.4:125-1726|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   1   4   1.4e-13   4.4e-12   44.6   0.3   127   280    11   157     5   159 0.90 -
80377at50557_38123_0:002ff9|STRG.10661.4:125-1726|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   2   4   3.5e-06   0.00011   20.4   0.6   129   195   139   206   138   213 0.88 -
80377at50557_38123_0:002ff9|STRG.10661.4:125-1726|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   3   4      0.26       8.2    4.4   0.0    54    89   380   414   372   425 0.84 -
80377at50557_38123_0:002ff9|STRG.10661.4:125-1726|+    -            534 80377at50557         -            287   9.6e-19   66.5   5.3   4   4      0.33        10    4.0   0.0   130   195   431   497   422   514 0.81 -
13553at50557_34720_0:0020c1|STRG.5042.1:97-2760|+      -            888 80377at50557         -            287   1.2e-18   66.1   3.4   1   5   4.4e-05    0.0014   16.7   0.1   144   268    77   194    63   210 0.65 -
13553at50557_34720_0:0020c1|STRG.5042.1:97-2760|+      -            888 80377at50557         -            287   1.2e-18   66.1   3.4   2   5   4.9e-05    0.0015   16.6   0.0   128   212   229   316   225   349 0.82 -
13553at50557_34720_0:0020c1|STRG.5042.1:97-2760|+      -            888 80377at50557         -            287   1.2e-18   66.1   3.4   3   5       1.7        54    1.7   0.0    70    91   326   347   309   368 0.60 -
13553at50557_34720_0:0020c1|STRG.5042.1:97-2760|+      -            888 80377at50557         -            287   1.2e-18   66.1   3.4   4   5      0.54        17    3.3   0.0   128   155   481   508   476   521 0.86 -
13553at50557_34720_0:0020c1|STRG.5042.1:97-2760|+      -            888 80377at50557         -            287   1.2e-18   66.1   3.4   5   5   9.7e-07     3e-05   22.2   0.0    52    93   556   597   515   603 0.75 -
31374at50557_197043_0:003de5|STRG.11659.1:192-809|+    -            206 80377at50557         -            287   1.5e-18   65.9   1.2   1   3     4e-07   1.2e-05   23.5   0.1    37   120    38   130    22   133 0.73 -
31374at50557_197043_0:003de5|STRG.11659.1:192-809|+    -            206 80377at50557         -            287   1.5e-18   65.9   1.2   2   3   4.3e-05    0.0013   16.8   0.0    58   105   100   148    93   150 0.90 -
31374at50557_197043_0:003de5|STRG.11659.1:192-809|+    -            206 80377at50557         -            287   1.5e-18   65.9   1.2   3   3   1.6e-10     5e-09   34.6   0.1    55   101   139   185   135   194 0.83 -
43553at50557_103372_0:0013d1|STRG.6288.1:355-1868|+    -            494 80377at50557         -            287   2.3e-18   65.2   3.5   1   3   5.1e-08   1.6e-06   26.4   0.0   231   279   177   225   165   231 0.93 -
43553at50557_103372_0:0013d1|STRG.6288.1:355-1868|+    -            494 80377at50557         -            287   2.3e-18   65.2   3.5   2   3   4.2e-09   1.3e-07   29.9   1.6   128   244   289   398   257   399 0.84 -
43553at50557_103372_0:0013d1|STRG.6288.1:355-1868|+    -            494 80377at50557         -            287   2.3e-18   65.2   3.5   3   3       6.5     2e+02   -0.2   0.0    83   117   433   472   414   483 0.76 -
43553at50557_103372_0:0013d1|STRG.6288.2:735-2248|+    -            494 80377at50557         -            287   2.3e-18   65.2   3.5   1   3   5.1e-08   1.6e-06   26.4   0.0   231   279   177   225   165   231 0.93 -
43553at50557_103372_0:0013d1|STRG.6288.2:735-2248|+    -            494 80377at50557         -            287   2.3e-18   65.2   3.5   2   3   4.2e-09   1.3e-07   29.9   1.6   128   244   289   398   257   399 0.84 -
43553at50557_103372_0:0013d1|STRG.6288.2:735-2248|+    -            494 80377at50557         -            287   2.3e-18   65.2   3.5   3   3       6.5     2e+02   -0.2   0.0    83   117   433   472   414   483 0.76 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 80377at50557         -            287   2.8e-18   64.9   0.7   1   3     0.012      0.39    8.7   0.0   128   197    10    86     6    95 0.76 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 80377at50557         -            287   2.8e-18   64.9   0.7   2   3   1.6e-11     5e-10   37.9   0.1   131   196   105   171   101   177 0.89 -
80377at50557_166361_0:002fc1|STRG.872.1:2699-3577|+    -            293 80377at50557         -            287   2.8e-18   64.9   0.7   3   3   0.00023    0.0073   14.4   0.1   128   244   185   292   180   293 0.84 -
14512at50557_56086_0:000590|STRG.6561.1:586-1053|+     -            156 80377at50557         -            287   2.8e-18   64.9   0.1   1   1   1.7e-19   5.4e-18   64.0   0.1   129   280     5   150     2   155 0.91 -
76755at50557_64793_0:0021c2|STRG.1211.2:14-848|+       -            273 80377at50557         -            287   5.7e-18   63.9   0.7   1   3   8.2e-05    0.0025   15.9   0.0   138   208    14    77     2    81 0.78 -
76755at50557_64793_0:0021c2|STRG.1211.2:14-848|+       -            273 80377at50557         -            287   5.7e-18   63.9   0.7   2   3   1.5e-10   4.6e-09   34.7   0.1   110   246    54   202    52   215 0.82 -
76755at50557_64793_0:0021c2|STRG.1211.2:14-848|+       -            273 80377at50557         -            287   5.7e-18   63.9   0.7   3   3   5.1e-05    0.0016   16.5   0.0    64   109   218   264   205   269 0.83 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+  -            262 80377at50557         -            287   1.4e-17   62.6   0.6   1   3     2e-05   0.00062   17.9   0.1   221   283    26    86    16    90 0.87 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+  -            262 80377at50557         -            287   1.4e-17   62.6   0.6   2   3   3.1e-06   9.6e-05   20.5   0.0   142   247    78   181    72   203 0.73 -
40115at50557_411798_0:002bfa|STRG.16114.1:1087-1872|+  -            262 80377at50557         -            287   1.4e-17   62.6   0.6   3   3   8.5e-07   2.7e-05   22.4   0.0    39    88   214   262   198   262 0.79 -
69548at50557_609295_0:0005e7|STRG.1258.2:282-1139|+    -            286 80377at50557         -            287   2.2e-17   62.0   2.6   1   2   3.7e-05    0.0012   17.0   0.1    58   116    12    73     7    74 0.83 -
69548at50557_609295_0:0005e7|STRG.1258.2:282-1139|+    -            286 80377at50557         -            287   2.2e-17   62.0   2.6   2   2   3.6e-15   1.1e-13   49.9   0.6    52   267    50   278    47   285 0.79 -
48053at50557_13249_0:0016bb|STRG.3351.1:750-1724|+     -            325 80377at50557         -            287   2.7e-17   61.7   1.6   1   2   7.6e-10   2.4e-08   32.4   0.0    34    92    87   145    60   156 0.82 -
48053at50557_13249_0:0016bb|STRG.3351.1:750-1724|+     -            325 80377at50557         -            287   2.7e-17   61.7   1.6   2   2   2.4e-07   7.5e-06   24.2   0.5    71   195   167   319   162   323 0.67 -
49370at50557_79782_0:001886|STRG.4583.1:1568-2554|+    -            329 80377at50557         -            287   3.2e-17   61.5   6.5   1   3   4.9e-10   1.5e-08   33.0   0.2   151   275    28   145    21   157 0.85 -
49370at50557_79782_0:001886|STRG.4583.1:1568-2554|+    -            329 80377at50557         -            287   3.2e-17   61.5   6.5   2   3   0.00018    0.0057   14.7   0.0    56    91   248   284   237   288 0.88 -
49370at50557_79782_0:001886|STRG.4583.1:1568-2554|+    -            329 80377at50557         -            287   3.2e-17   61.5   6.5   3   3    0.0013     0.039   12.0   0.0   159   195   289   325   285   328 0.84 -
68957at50557_103372_0:001943|STRG.918.3:450-1697|+     -            416 80377at50557         -            287     4e-17   61.2   0.8   1   2   2.1e-13   6.6e-12   44.0   0.2    16   150   103   249    95   311 0.71 -
68957at50557_103372_0:001943|STRG.918.3:450-1697|+     -            416 80377at50557         -            287     4e-17   61.2   0.8   2   2   0.00014    0.0045   15.0   0.0   161   199   358   396   321   404 0.76 -
68957at50557_103372_0:001943|STRG.918.1:255-1547|+     -            431 80377at50557         -            287     4e-17   61.2   0.7   1   2   2.3e-13   7.1e-12   43.9   0.2    16   150   103   249    95   311 0.72 -
68957at50557_103372_0:001943|STRG.918.1:255-1547|+     -            431 80377at50557         -            287     4e-17   61.2   0.7   2   2   0.00014    0.0044   15.1   0.0   161   199   358   396   321   415 0.78 -
68957at50557_103372_0:001943|STRG.918.2:176-1468|+     -            431 80377at50557         -            287     4e-17   61.2   0.7   1   2   2.3e-13   7.1e-12   43.9   0.2    16   150   103   249    95   311 0.72 -
68957at50557_103372_0:001943|STRG.918.2:176-1468|+     -            431 80377at50557         -            287     4e-17   61.2   0.7   2   2   0.00014    0.0044   15.1   0.0   161   199   358   396   321   415 0.78 -
80377at50557_7222_0:00003c|STRG.3282.1:5-457|+         -            151 80377at50557         -            287   4.6e-17   60.9   2.9   1   2   1.3e-05    0.0004   18.5   0.2    38   103     4    69     1    71 0.84 -
80377at50557_7222_0:00003c|STRG.3282.1:5-457|+         -            151 80377at50557         -            287   4.6e-17   60.9   2.9   2   2   2.9e-13   9.2e-12   43.6   0.3   127   210    70   150    68   151 0.87 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+     -            257 80377at50557         -            287   9.4e-17   59.9   1.0   1   3      0.57        18    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+     -            257 80377at50557         -            287   9.4e-17   59.9   1.0   2   3   1.2e-11   3.6e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.872.2:2813-3583|+     -            257 80377at50557         -            287   9.4e-17   59.9   1.0   3   3   0.00016    0.0051   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+     -            257 80377at50557         -            287   9.4e-17   59.9   1.0   1   3      0.57        18    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+     -            257 80377at50557         -            287   9.4e-17   59.9   1.0   2   3   1.2e-11   3.6e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.872.3:2808-3578|+     -            257 80377at50557         -            287   9.4e-17   59.9   1.0   3   3   0.00016    0.0051   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+     -            257 80377at50557         -            287   9.4e-17   59.9   1.0   1   3      0.57        18    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+     -            257 80377at50557         -            287   9.4e-17   59.9   1.0   2   3   1.2e-11   3.6e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.872.4:2786-3556|+     -            257 80377at50557         -            287   9.4e-17   59.9   1.0   3   3   0.00016    0.0051   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.872.6:2827-3597|+     -            257 80377at50557         -            287   9.4e-17   59.9   1.0   1   3      0.57        18    3.2   0.0   168   196    21    49    11    61 0.64 -
