#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
104262at50557_103372_0:002a03|STRG.14299.1:1-1022|+    -            217 104262at50557        -            174   7.2e-88  291.8   7.5   1   1   4.4e-89   2.8e-87  289.9   7.5     1   171    24   187    24   190 0.93 -
105221at50557_121845_0:0034ac|STRG.14839.1:338-871|+   -            178 104262at50557        -            174   9.3e-05   21.2   0.1   1   1   9.8e-06   0.00062   18.6   0.1     9   134     6   148     4   173 0.68 -
118237at50557_121845_0:0047c3|STRG.11737.1:129-647|+   -            173 104262at50557        -            174   0.00015   20.5   0.0   1   1   3.1e-06   0.00019   20.2   0.0    10   123    18   130    14   146 0.78 -
118237at50557_121845_0:0047c3|STRG.11737.2:312-830|+   -            173 104262at50557        -            174   0.00015   20.5   0.0   1   1   3.1e-06   0.00019   20.2   0.0    10   123    18   130    14   146 0.78 -
105221at50557_29053_0:00200e|STRG.8635.1:50-580|+      -            177 104262at50557        -            174   0.00017   20.3   0.0   1   1     7e-06   0.00044   19.0   0.0    10   126    10   130     4   139 0.86 -
115559at50557_51655_0:001474|STRG.7379.1:1-372|+       -            124 104262at50557        -            174   0.00023   19.9   0.1   1   1   5.6e-06   0.00035   19.4   0.0    82   136    68   123    58   124 0.73 -
108755at50557_7070_0:0026e1|STRG.16026.1:302-890|+     -            173 104262at50557        -            174   0.00032   19.5   0.0   1   2     0.041       2.6    6.8   0.0    11    64     1    59     1    63 0.71 -
108755at50557_7070_0:0026e1|STRG.16026.1:302-890|+     -            173 104262at50557        -            174   0.00032   19.5   0.0   2   2    0.0012     0.075   11.8   0.0    90   125    60    94    52   111 0.86 -
105221at50557_121845_0:0034ac|STRG.14839.2:335-973|+   -            175 104262at50557        -            174   0.00065   18.5   0.2   1   1   9.9e-05    0.0062   15.3   0.2     9   134     6   145     4   170 0.60 -
109573at50557_1507135_0:000e82|STRG.3953.2:127-720|+   -            198 104262at50557        -            174   0.00068   18.4   0.0   1   1   2.3e-05    0.0014   17.4   0.0    11   104     1   102     1   109 0.73 -
118237at50557_7539_0:0029ad|STRG.5616.1:383-838|+      -            152 104262at50557        -            174   0.00071   18.4   0.1   1   1   1.3e-05    0.0008   18.2   0.1    14   126     3   114     1   133 0.78 -
118237at50557_411798_0:000ee6|STRG.15223.1:521-1141|+  -            207 104262at50557        -            174   0.00098   17.9   0.0   1   1   2.1e-05    0.0013   17.5   0.0    14   130    28   148    23   157 0.74 -
107216at50557_28612_0:00371f|STRG.1934.1:1259-1612|+   -            118 104262at50557        -            174    0.0013   17.6   0.1   1   2    0.0013     0.083   11.6   0.0    10    53     2    47     1    56 0.87 -
107216at50557_28612_0:00371f|STRG.1934.1:1259-1612|+   -            118 104262at50557        -            174    0.0013   17.6   0.1   2   2      0.21        14    4.4   0.0   114   135    70    92    57   108 0.83 -
108271at50557_34740_0:0010fd|STRG.9181.2:1467-2105|+   -            213 104262at50557        -            174    0.0067   15.2   0.1   1   1   0.00029     0.018   13.8   0.1    76   139   115   179   107   211 0.79 -
129498at50557_6973_0:0041f7|STRG.3953.1:203-484|+      -             94 104262at50557        -            174      0.01   14.6   0.0   1   1    0.0002     0.013   14.3   0.0    59   104     7    52     1    60 0.88 -
118237at50557_7070_0:00080a|STRG.12030.1:1510-1986|+   -            159 104262at50557        -            174     0.025   13.3   0.0   1   1   0.00045     0.028   13.1   0.0    13   122     4   113     1   127 0.76 -
118237at50557_7070_0:00080a|STRG.12030.2:1510-1986|+   -            159 104262at50557        -            174     0.025   13.3   0.0   1   1   0.00045     0.028   13.1   0.0    13   122     4   113     1   127 0.76 -
117348at50557_7091_0:000076|STRG.12661.1:2-370|+       -            123 104262at50557        -            174     0.078   11.7   0.0   1   1    0.0014     0.086   11.6   0.0    59   123     8    75     1    87 0.72 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/104262at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/104262at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/104262at50557.hmm annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 20:21:08 2024
# [ok]
