#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
108755at50557_178035_0:0020de|STRG.10765.2:251-877|+   -            209 108755at50557        -            150   2.3e-95  315.3   2.5   1   1   4.7e-97   2.8e-95  315.0   2.5     1   150    11   165    11   165 0.98 -
105221at50557_166361_0:00208a|STRG.13597.4:753-1076|+  -            108 108755at50557        -            150   7.3e-06   24.8   0.0   1   1   1.4e-07   8.4e-06   24.6   0.0    58   149     1   100     1   101 0.79 -
111939at50557_103372_0:001457|STRG.16430.1:189-746|+   -            186 108755at50557        -            150   3.7e-05   22.5   0.0   1   1   9.3e-07   5.5e-05   22.0   0.0     5   116    22   135    18   150 0.75 -
118237at50557_56086_0:002463|STRG.9598.1:733-1242|+    -            170 108755at50557        -            150   5.1e-05   22.1   0.0   1   1   1.1e-06   6.8e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.9598.2:211-720|+     -            170 108755at50557        -            150   5.1e-05   22.1   0.0   1   1   1.1e-06   6.8e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.9598.3:539-1048|+    -            170 108755at50557        -            150   5.1e-05   22.1   0.0   1   1   1.1e-06   6.8e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.9598.4:216-725|+     -            170 108755at50557        -            150   5.1e-05   22.1   0.0   1   1   1.1e-06   6.8e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.9598.5:443-952|+     -            170 108755at50557        -            150   5.1e-05   22.1   0.0   1   1   1.1e-06   6.8e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.9598.6:516-1025|+    -            170 108755at50557        -            150   5.1e-05   22.1   0.0   1   1   1.1e-06   6.8e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.9598.7:510-1019|+    -            170 108755at50557        -            150   5.1e-05   22.1   0.0   1   1   1.1e-06   6.8e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
104262at50557_2015173_0:0022de|STRG.8472.1:144-596|+   -            151 108755at50557        -            150   0.00036   19.3   0.1   1   1   6.8e-06    0.0004   19.2   0.1     4    92     1    94     1   135 0.82 -
104262at50557_2015173_0:0022de|STRG.8472.2:353-805|+   -            151 108755at50557        -            150   0.00036   19.3   0.1   1   1   6.8e-06    0.0004   19.2   0.1     4    92     1    94     1   135 0.82 -
104262at50557_2015173_0:0022de|STRG.8472.3:447-899|+   -            151 108755at50557        -            150   0.00036   19.3   0.1   1   1   6.8e-06    0.0004   19.2   0.1     4    92     1    94     1   135 0.82 -
105221at50557_121225_0:0007c0|STRG.12621.1:111-476|+   -            122 108755at50557        -            150   0.00048   18.9   0.0   1   1   9.6e-06   0.00057   18.7   0.0     6    71     2    69     1   122 0.87 -
129498at50557_7282_0:0022e4|STRG.5677.2:76-462|+       -            129 108755at50557        -            150   0.00049   18.9   0.0   1   1   1.1e-05   0.00067   18.5   0.0    51    82     4    35     1    57 0.79 -
118237at50557_28612_0:004a80|STRG.16267.1:498-1037|+   -            180 108755at50557        -            150   0.00062   18.5   0.0   1   1   1.5e-05   0.00087   18.1   0.0     3   118    17   133    15   145 0.75 -
111939at50557_69319_0:001fe2|STRG.5044.2:210-515|+     -            102 108755at50557        -            150   0.00083   18.1   0.0   1   1   1.7e-05   0.00099   17.9   0.0     5    90     2    94     1   100 0.70 -
111939at50557_69319_0:001fe2|STRG.5044.3:210-515|+     -            102 108755at50557        -            150   0.00083   18.1   0.0   1   1   1.7e-05   0.00099   17.9   0.0     5    90     2    94     1   100 0.70 -
118237at50557_13164_0:001264|STRG.3211.1:200-724|+     -            175 108755at50557        -            150   0.00091   18.0   0.0   1   1   2.2e-05    0.0013   17.5   0.0     4    96    13    98    10   129 0.79 -
118237at50557_121845_0:0047c3|STRG.11737.1:129-647|+   -            173 108755at50557        -            150    0.0013   17.5   0.0   1   1   3.1e-05    0.0019   17.0   0.0     4   120    18   135    15   166 0.68 -
118237at50557_121845_0:0047c3|STRG.11737.2:312-830|+   -            173 108755at50557        -            150    0.0013   17.5   0.0   1   1   3.1e-05    0.0019   17.0   0.0     4   120    18   135    15   166 0.68 -
107216at50557_7394_0:0010f2|STRG.16582.4:1009-1605|+   -            199 108755at50557        -            150    0.0072   15.1   0.0   1   2     0.018       1.1    8.1   0.0     5   116     9   138     6   145 0.51 -
107216at50557_7394_0:0010f2|STRG.16582.4:1009-1605|+   -            199 108755at50557        -            150    0.0072   15.1   0.0   2   2       1.3        74    2.1   0.0   121   148   166   193   159   195 0.81 -
107216at50557_7394_0:0010f2|STRG.16582.5:678-1274|+    -            199 108755at50557        -            150    0.0072   15.1   0.0   1   2     0.018       1.1    8.1   0.0     5   116     9   138     6   145 0.51 -
107216at50557_7394_0:0010f2|STRG.16582.5:678-1274|+    -            199 108755at50557        -            150    0.0072   15.1   0.0   2   2       1.3        74    2.1   0.0   121   148   166   193   159   195 0.81 -
107216at50557_7394_0:0010f2|STRG.16582.7:836-1432|+    -            199 108755at50557        -            150    0.0072   15.1   0.0   1   2     0.018       1.1    8.1   0.0     5   116     9   138     6   145 0.51 -
107216at50557_7394_0:0010f2|STRG.16582.7:836-1432|+    -            199 108755at50557        -            150    0.0072   15.1   0.0   2   2       1.3        74    2.1   0.0   121   148   166   193   159   195 0.81 -
107216at50557_7394_0:0010f2|STRG.16582.8:1736-2332|+   -            199 108755at50557        -            150    0.0072   15.1   0.0   1   2     0.018       1.1    8.1   0.0     5   116     9   138     6   145 0.51 -
107216at50557_7394_0:0010f2|STRG.16582.8:1736-2332|+   -            199 108755at50557        -            150    0.0072   15.1   0.0   2   2       1.3        74    2.1   0.0   121   148   166   193   159   195 0.81 -
117348at50557_103372_0:000852|STRG.4348.1:131-745|+    -            205 108755at50557        -            150     0.027   13.2   0.1   1   1    0.0024      0.14   10.9   0.1    50   117    67   140    17   149 0.63 -
117348at50557_103372_0:000852|STRG.4348.2:1-585|+      -            195 108755at50557        -            150     0.029   13.1   0.1   1   1     0.002      0.12   11.2   0.1    50   117    57   130     6   139 0.62 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/108755at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/108755at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/108755at50557.hmm annotation_analysis/annotation_gcf/T_zeteki/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Dec  1 20:21:23 2024
# [ok]
