#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
117348at50557_103372_0:000852|STRG.4767.1:130-744|+    -            205 117348at50557        -            180  1.4e-107  356.5   0.1   1   1  2.3e-109  1.6e-107  356.3   0.1     1   180     1   189     1   189 0.97 -
140221at50557_568069_0:001a32|STRG.16475.7:306-770|+   -            155 117348at50557        -            180     0.001   18.1   0.0   1   1   1.8e-05    0.0013   17.8   0.0    59   134    35   117     1   135 0.67 -
140221at50557_568069_0:001a32|STRG.16475.8:110-574|+   -            155 117348at50557        -            180     0.001   18.1   0.0   1   1   1.8e-05    0.0013   17.8   0.0    59   134    35   117     1   135 0.67 -
140221at50557_568069_0:001a32|STRG.16475.9:305-769|+   -            155 117348at50557        -            180     0.001   18.1   0.0   1   1   1.8e-05    0.0013   17.8   0.0    59   134    35   117     1   135 0.67 -
108271at50557_28612_0:005172|STRG.4235.1:254-823|+     -            190 117348at50557        -            180     0.001   18.1   0.2   1   1   1.9e-05    0.0013   17.8   0.2    62   138    44   126     5   131 0.79 -
129498at50557_45779_0:0039a1|STRG.13324.2:78-374|+     -             99 117348at50557        -            180    0.0013   17.8   0.0   1   1     2e-05    0.0013   17.7   0.0    20   110     5    98     1    99 0.77 -
129498at50557_28612_0:005150|STRG.4026.5:175-662|+     -            158 117348at50557        -            180    0.0015   17.5   0.0   1   1   2.5e-05    0.0017   17.4   0.0    49   134    13   101     1   140 0.69 -
107216at50557_51655_0:0016fc|STRG.10335.1:632-1135|+   -            168 117348at50557        -            180    0.0019   17.2   0.0   1   1   3.9e-05    0.0026   16.7   0.0    59   135    46   132     4   138 0.61 -
107216at50557_51655_0:0016fc|STRG.10335.2:631-1134|+   -            168 117348at50557        -            180    0.0019   17.2   0.0   1   1   3.9e-05    0.0026   16.7   0.0    59   135    46   132     4   138 0.61 -
107216at50557_51655_0:0016fc|STRG.10335.3:628-1131|+   -            168 117348at50557        -            180    0.0019   17.2   0.0   1   1   3.9e-05    0.0026   16.7   0.0    59   135    46   132     4   138 0.61 -
107216at50557_51655_0:0016fc|STRG.10335.4:628-1131|+   -            168 117348at50557        -            180    0.0019   17.2   0.0   1   1   3.9e-05    0.0026   16.7   0.0    59   135    46   132     4   138 0.61 -
108271at50557_43151_0:001e01|STRG.16853.1:39-596|+     -            186 117348at50557        -            180    0.0024   16.9   0.1   1   1   3.8e-05    0.0026   16.8   0.1    66   173    45   156     3   163 0.70 -
107216at50557_121225_0:0005b8|STRG.5018.1:383-604|+    -             74 117348at50557        -            180    0.0024   16.9   0.0   1   1   3.6e-05    0.0024   16.9   0.0    22    92     4    71     1    74 0.70 -
129498at50557_108931_0:001f24|STRG.12713.1:383-898|+   -            172 117348at50557        -            180     0.017   14.2   0.1   1   2    0.0034      0.23   10.4   0.0    71   110    55    94    45   109 0.84 -
129498at50557_108931_0:001f24|STRG.12713.1:383-898|+   -            172 117348at50557        -            180     0.017   14.2   0.1   2   2       1.4        94    1.9   0.0   107   133   109   140   101   151 0.68 -
129498at50557_108931_0:001f24|STRG.12713.2:280-795|+   -            172 117348at50557        -            180     0.017   14.2   0.1   1   2    0.0034      0.23   10.4   0.0    71   110    55    94    45   109 0.84 -
129498at50557_108931_0:001f24|STRG.12713.2:280-795|+   -            172 117348at50557        -            180     0.017   14.2   0.1   2   2       1.4        94    1.9   0.0   107   133   109   140   101   151 0.68 -
129498at50557_441921_0:002416|STRG.12713.3:280-792|+   -            171 117348at50557        -            180     0.017   14.1   0.1   1   2    0.0038      0.26   10.3   0.0    71   110    57    96    48   109 0.84 -
129498at50557_441921_0:002416|STRG.12713.3:280-792|+   -            171 117348at50557        -            180     0.017   14.1   0.1   2   2       1.5     1e+02    1.8   0.0   113   133   122   142   104   152 0.68 -
105221at50557_1629725_0:001345|STRG.10022.1:191-454|+  -             88 117348at50557        -            180     0.055   12.4   0.0   1   1     0.001     0.068   12.2   0.0   119   176    34    88    14    88 0.79 -
104262at50557_6973_0:00268c|STRG.7146.1:649-1154|+     -            163 117348at50557        -            180     0.056   12.4   0.1   1   2         7   4.7e+02   -0.4   0.0    19    45     5    25     2    47 0.49 -
104262at50557_6973_0:00268c|STRG.7146.1:649-1154|+     -            163 117348at50557        -            180     0.056   12.4   0.1   2   2    0.0031      0.21   10.5   0.0    96   180    47   130    40   130 0.78 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/117348at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/117348at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/117348at50557.hmm annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Oct 13 10:05:52 2024
# [ok]
