#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
109797at50557_83485_0:000ec1|STRG.5891.1:1-906|+       -            302 109797at50557        -            227  4.4e-140  463.7   0.0   1   1  9.4e-142  5.5e-140  463.4   0.0     1   222    21   246    21   251 0.98 -
129498at50557_108931_0:001f24|STRG.12713.2:280-795|+   -            172 109797at50557        -            227   1.1e-07   30.6   0.1   1   1   4.1e-09   2.4e-07   29.5   0.1     8   105     1   105     1   114 0.68 -
118237at50557_56086_0:002463|STRG.16663.1:271-780|+    -            170 109797at50557        -            227   2.8e-07   29.3   0.1   1   1   6.1e-09   3.5e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
118237at50557_56086_0:002463|STRG.16663.2:265-774|+    -            170 109797at50557        -            227   2.8e-07   29.3   0.1   1   1   6.1e-09   3.5e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
118237at50557_56086_0:002463|STRG.16663.3:529-1038|+   -            170 109797at50557        -            227   2.8e-07   29.3   0.1   1   1   6.1e-09   3.5e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
118237at50557_56086_0:002463|STRG.16663.4:494-1003|+   -            170 109797at50557        -            227   2.8e-07   29.3   0.1   1   1   6.1e-09   3.5e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
118237at50557_56086_0:002463|STRG.16663.5:562-1071|+   -            170 109797at50557        -            227   2.8e-07   29.3   0.1   1   1   6.1e-09   3.5e-07   28.9   0.1     7    96    18   104    15   129 0.82 -
115559at50557_42026_0:0013f7|STRG.2218.1:1291-1782|+   -            164 109797at50557        -            227   8.8e-07   27.7   0.0   1   1   2.8e-08   1.6e-06   26.8   0.0    81   156    82   159    78   163 0.91 -
115559at50557_42026_0:0013f7|STRG.2218.2:1146-1637|+   -            164 109797at50557        -            227   8.8e-07   27.7   0.0   1   1   2.8e-08   1.6e-06   26.8   0.0    81   156    82   159    78   163 0.91 -
115559at50557_42026_0:0013f7|STRG.2218.3:727-1218|+    -            164 109797at50557        -            227   8.8e-07   27.7   0.0   1   1   2.8e-08   1.6e-06   26.8   0.0    81   156    82   159    78   163 0.91 -
129498at50557_441921_0:002416|STRG.12713.3:280-792|+   -            171 109797at50557        -            227     2e-06   26.5   0.0   1   1   4.3e-08   2.5e-06   26.2   0.0    51   105    53   107     1   116 0.85 -
118237at50557_411798_0:000ee6|STRG.1858.1:18-638|+     -            207 109797at50557        -            227   1.3e-05   23.9   0.0   1   1   2.6e-07   1.5e-05   23.6   0.0    49   175    68   203    24   206 0.75 -
111939at50557_103372_0:001457|STRG.1949.1:76-633|+     -            186 109797at50557        -            227   3.1e-05   22.6   0.0   1   1   6.9e-07     4e-05   22.2   0.0    11   121    25   135    18   177 0.74 -
118237at50557_144034_0:0012bb|STRG.1858.2:221-631|+    -            137 109797at50557        -            227   3.2e-05   22.6   0.0   1   1   6.6e-07   3.8e-05   22.3   0.0    53   175     2   133     1   136 0.77 -
108271at50557_13249_0:001644|STRG.8644.3:482-967|+     -            162 109797at50557        -            227   3.3e-05   22.5   0.0   1   1   6.3e-07   3.6e-05   22.4   0.0     9   147     2   142     1   158 0.78 -
108271at50557_13249_0:001644|STRG.8644.4:1303-1788|+   -            162 109797at50557        -            227   3.3e-05   22.5   0.0   1   1   6.3e-07   3.6e-05   22.4   0.0     9   147     2   142     1   158 0.78 -
107216at50557_7394_0:0010f2|STRG.7033.1:804-1400|+     -            199 109797at50557        -            227   8.9e-05   21.1   0.0   1   1   2.6e-05    0.0015   17.1   0.0    47   122    65   139     3   146 0.69 -
107216at50557_7394_0:0010f2|STRG.7033.3:721-1317|+     -            199 109797at50557        -            227   8.9e-05   21.1   0.0   1   1   2.6e-05    0.0015   17.1   0.0    47   122    65   139     3   146 0.69 -
107216at50557_7394_0:0010f2|STRG.7033.4:860-1456|+     -            199 109797at50557        -            227   8.9e-05   21.1   0.0   1   1   2.6e-05    0.0015   17.1   0.0    47   122    65   139     3   146 0.69 -
107216at50557_7394_0:0010f2|STRG.7033.5:900-1496|+     -            199 109797at50557        -            227   8.9e-05   21.1   0.0   1   1   2.6e-05    0.0015   17.1   0.0    47   122    65   139     3   146 0.69 -
107216at50557_7394_0:0010f2|STRG.7033.6:886-1482|+     -            199 109797at50557        -            227   8.9e-05   21.1   0.0   1   1   2.6e-05    0.0015   17.1   0.0    47   122    65   139     3   146 0.69 -
108271at50557_13249_0:001644|STRG.8644.2:1303-1731|+   -            143 109797at50557        -            227   0.00014   20.4   0.0   1   1   2.6e-06   0.00015   20.3   0.0    70   147    44   123     8   140 0.85 -
118237at50557_7070_0:00080a|STRG.10215.1:254-799|+     -            182 109797at50557        -            227   0.00016   20.2   0.1   1   1   3.5e-06    0.0002   19.9   0.1     3    97    16   107    14   132 0.81 -
118237at50557_121845_0:0047c3|STRG.16723.1:130-648|+   -            173 109797at50557        -            227   0.00025   19.7   0.0   1   1   5.5e-06   0.00032   19.3   0.0     7    88    18    96    15   117 0.85 -
118237at50557_121845_0:0047c3|STRG.16723.2:311-829|+   -            173 109797at50557        -            227   0.00025   19.7   0.0   1   1   5.5e-06   0.00032   19.3   0.0     7    88    18    96    15   117 0.85 -
105221at50557_108931_0:004984|STRG.8644.1:1187-1405|+  -             73 109797at50557        -            227   0.00031   19.3   0.0   1   1   5.5e-06   0.00032   19.3   0.0    80   146     4    72     1    73 0.89 -
129498at50557_45779_0:0039a1|STRG.13324.2:78-374|+     -             99 109797at50557        -            227    0.0004   19.0   0.0   1   1   8.9e-06   0.00051   18.6   0.0     6    86     2    90     1    97 0.75 -
105221at50557_1629725_0:001345|STRG.10022.1:191-454|+  -             88 109797at50557        -            227   0.00047   18.7   0.1   1   1   8.5e-06   0.00049   18.7   0.1    82   154     4    80     1    87 0.79 -
118237at50557_1155016_0:0017e6|STRG.9206.3:1143-1478|+ -            112 109797at50557        -            227   0.00066   18.3   0.0   1   1   1.2e-05   0.00072   18.1   0.0     9    98     3    90     1   102 0.79 -
118237at50557_28612_0:004a80|STRG.10168.1:537-1025|+   -            163 109797at50557        -            227   0.00076   18.0   0.0   1   1   1.6e-05   0.00092   17.8   0.0     8   101     2    92     1   113 0.80 -
108271at50557_35570_0:000679|STRG.8309.1:109-588|+     -            160 109797at50557        -            227   0.00099   17.7   0.0   1   1   2.8e-05    0.0016   17.0   0.0    75   146    64   143    58   156 0.74 -
118237at50557_7070_0:00080a|STRG.9206.1:1292-1768|+    -            159 109797at50557        -            227    0.0015   17.1   0.0   1   1   3.1e-05    0.0018   16.8   0.0    10    99     4    91     1   111 0.79 -
118237at50557_7070_0:00080a|STRG.9206.2:1450-1926|+    -            159 109797at50557        -            227    0.0015   17.1   0.0   1   1   3.1e-05    0.0018   16.8   0.0    10    99     4    91     1   111 0.79 -
118237at50557_13164_0:001264|STRG.6959.1:113-586|+     -            158 109797at50557        -            227    0.0019   16.8   0.0   1   1     4e-05    0.0023   16.5   0.0     4   121     2   118     1   129 0.85 -
118237at50557_13164_0:001264|STRG.6959.2:112-585|+     -            158 109797at50557        -            227    0.0019   16.8   0.0   1   1     4e-05    0.0023   16.5   0.0     4   121     2   118     1   129 0.85 -
108271at50557_166361_0:003235|STRG.14688.1:1101-1592|+ -            164 109797at50557        -            227    0.0027   16.2   0.0   1   1   5.8e-05    0.0033   15.9   0.0     8   147     2   146     1   159 0.77 -
117348at50557_110193_0:002167|STRG.10215.2:252-728|+   -            159 109797at50557        -            227    0.0038   15.8   0.0   1   1   7.4e-05    0.0043   15.6   0.0    18    97     6    82     1   107 0.74 -
104262at50557_52612_0:00098c|STRG.7146.1:858-1154|+    -             99 109797at50557        -            227    0.0069   14.9   0.0   1   1   0.00013    0.0073   14.8   0.0   112   167    12    67     3    85 0.88 -
118237at50557_121845_0:0047c3|STRG.9734.1:143-667|+    -            175 109797at50557        -            227    0.0075   14.8   0.1   1   1   0.00016    0.0091   14.5   0.1     8   122    13   126    10   155 0.67 -
104262at50557_83485_0:001dc3|STRG.5949.2:238-747|+     -            170 109797at50557        -            227    0.0092   14.5   0.1   1   1   0.00016    0.0094   14.5   0.1     8    96     2    98     1   158 0.75 -
108271at50557_103372_0:0020f5|STRG.11251.2:284-940|+   -            219 109797at50557        -            227     0.011   14.2   0.0   1   1   0.00038     0.022   13.3   0.0    71   119    87   138    11   192 0.69 -
108271at50557_34740_0:0010fd|STRG.11251.1:1464-2102|+  -            213 109797at50557        -            227     0.013   14.1   0.0   1   1   0.00043     0.025   13.1   0.0    71   119   111   162    36   211 0.71 -
108755at50557_116153_0:002245|STRG.7968.1:137-511|+    -            125 109797at50557        -            227     0.019   13.5   0.0   1   1    0.0004     0.023   13.2   0.0     9   117     5   125     2   125 0.73 -
117348at50557_104452_0:003894|STRG.10938.1:82-591|+    -            170 109797at50557        -            227     0.074   11.5   0.0   1   1    0.0017     0.096   11.2   0.0     8   119     7   121     3   127 0.73 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/109797at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/109797at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/109797at50557.hmm annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Oct 13 10:05:31 2024
# [ok]
