#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
118237at50557_411798_0:000ee6|STRG.1858.1:18-638|+     -            207 118237at50557        -            167   1.1e-86  288.1   0.0   1   1   2.7e-88   1.8e-86  287.4   0.0    11   167    22   200     1   200 0.90 -
108271at50557_197043_0:002be2|STRG.4523.1:34-540|+     -            169 118237at50557        -            167    0.0023   17.1   0.0   1   1   3.6e-05    0.0024   17.0   0.0    56   135    46   125     1   140 0.73 -
140221at50557_568069_0:001a32|STRG.9169.1:282-728|+    -            149 118237at50557        -            167    0.0063   15.6   0.0   1   1   0.00012    0.0079   15.3   0.0    15   131     3   123     1   133 0.62 -
140221at50557_568069_0:001a32|STRG.9169.2:965-1411|+   -            149 118237at50557        -            167    0.0063   15.6   0.0   1   1   0.00012    0.0079   15.3   0.0    15   131     3   123     1   133 0.62 -
140221at50557_568069_0:001a32|STRG.2283.1:37-516|+     -            160 118237at50557        -            167    0.0067   15.6   0.0   1   1   0.00012    0.0079   15.3   0.0    13   126     4   121     1   145 0.64 -
108271at50557_7460_0:001bde|STRG.2098.2:803-1275|+     -            119 118237at50557        -            167    0.0087   15.2   0.0   1   1   0.00013    0.0089   15.2   0.0    70   131    16    78     9   117 0.76 -
105221at50557_121845_0:0034ac|STRG.10766.1:526-1059|+  -            178 118237at50557        -            167     0.013   14.7   0.0   1   1   0.00047     0.031   13.4   0.0    14   125     8   138     5   167 0.63 -
105221at50557_121845_0:0034ac|STRG.10766.2:338-871|+   -            178 118237at50557        -            167     0.013   14.7   0.0   1   1   0.00047     0.031   13.4   0.0    14   125     8   138     5   167 0.63 -
28600at50557_520822_0:000c07|STRG.5897.2:532-2412|+    -            627 118237at50557        -            167     0.014   14.6   0.1   1   2      0.56        37    3.4   0.0    14   135    13   139     7   166 0.57 -
28600at50557_520822_0:000c07|STRG.5897.2:532-2412|+    -            627 118237at50557        -            167     0.014   14.6   0.1   2   2      0.02       1.3    8.1   0.0   106   131   521   546   421   555 0.76 -
108271at50557_1629725_0:00106a|STRG.2098.2:522-1033|+  -            128 118237at50557        -            167     0.014   14.5   0.0   1   1   0.00024     0.016   14.3   0.0    15   128    13   126     6   128 0.65 -
28600at50557_13686_0:0008a3|STRG.5897.1:532-2451|+     -            640 118237at50557        -            167     0.015   14.5   0.1   1   2      0.58        38    3.3   0.0    14   135    13   139     7   166 0.57 -
28600at50557_13686_0:0008a3|STRG.5897.1:532-2451|+     -            640 118237at50557        -            167     0.015   14.5   0.1   2   2     0.021       1.4    8.0   0.0   106   131   521   546   422   555 0.76 -
59918at50557_123851_0:002b0c|STRG.13276.3:382-954|+    -            191 118237at50557        -            167     0.016   14.3   0.0   1   1   0.00031     0.021   14.0   0.0    54   123    91   164    44   183 0.75 -
129498at50557_108931_0:001f24|STRG.12713.1:383-898|+   -            172 118237at50557        -            167     0.027   13.6   0.0   1   1    0.0013     0.084   12.0   0.0    58    95    55    92     1   164 0.78 -
129498at50557_108931_0:001f24|STRG.12713.2:280-795|+   -            172 118237at50557        -            167     0.027   13.6   0.0   1   1    0.0013     0.084   12.0   0.0    58    95    55    92     1   164 0.78 -
59918at50557_456900_0:001767|STRG.13276.1:270-1061|+   -            264 118237at50557        -            167     0.028   13.5   0.0   1   1   0.00064     0.042   13.0   0.0    54   123    91   164    45   190 0.76 -
140221at50557_568069_0:001a32|STRG.9334.1:85-576|+     -            164 118237at50557        -            167     0.031   13.4   0.0   1   1   0.00055     0.036   13.2   0.0    12   101     7   101     3   158 0.66 -
140221at50557_568069_0:001a32|STRG.9334.2:72-563|+     -            164 118237at50557        -            167     0.031   13.4   0.0   1   1   0.00055     0.036   13.2   0.0    12   101     7   101     3   158 0.66 -
59918at50557_286306_0:00078b|STRG.13276.2:175-1173|+   -            280 118237at50557        -            167     0.032   13.3   0.0   1   1   0.00073     0.048   12.8   0.0    54   123   107   180    61   206 0.76 -
129498at50557_441921_0:002416|STRG.12713.3:280-792|+   -            171 118237at50557        -            167     0.044   12.9   0.0   1   1     0.002      0.13   11.4   0.0    59    95    58    94    10   165 0.87 -
104262at50557_13164_0:00360e|STRG.726.7:471-983|+      -            171 118237at50557        -            167     0.093   11.8   0.0   1   1    0.0019      0.13   11.4   0.0    52   126    33   110    11   122 0.68 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/118237at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/118237at50557.out --cpu 1 /data/projet1/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/118237at50557.hmm annotation_analysis/annotation_gcf/T_septentrionalis/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /data/projet1/projet_tutore
# Date:            Sun Oct 13 10:05:57 2024
# [ok]
