#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
80377at50557_456900_0:000374|STRG.1093.1:114-1160|+    -            349 80377at50557         -            287  2.5e-159  528.0   0.1   1   1  1.5e-160  4.3e-159  527.2   0.1     8   287    42   348    36   348 0.95 -
14512at50557_103372_0:0005b9|STRG.9027.2:361-2997|+    -            879 80377at50557         -            287   8.3e-21   73.4   0.0   2   2         1        29    2.7   0.0   219   276   232   289   210   301 0.59 -
13553at50557_34720_0:0020c1|STRG.13322.3:72-2735|+     -            888 80377at50557         -            287   9.4e-21   73.2   4.0   1   5   5.3e-06   0.00015   20.1   0.1   144   270    77   196    64   211 0.78 -
13553at50557_34720_0:0020c1|STRG.13322.3:72-2735|+     -            888 80377at50557         -            287   9.4e-21   73.2   4.0   2   5     9e-06   0.00026   19.3   0.0   128   211   229   315   221   319 0.83 -
13553at50557_34720_0:0020c1|STRG.13322.3:72-2735|+     -            888 80377at50557         -            287   9.4e-21   73.2   4.0   3   5       2.8        80    1.3   0.0    69   104   325   360   304   372 0.67 -
13553at50557_34720_0:0020c1|STRG.13322.3:72-2735|+     -            888 80377at50557         -            287   9.4e-21   73.2   4.0   4   5      0.19       5.5    5.1   0.1   128   158   481   511   474   523 0.80 -
13553at50557_34720_0:0020c1|STRG.13322.3:72-2735|+     -            888 80377at50557         -            287   9.4e-21   73.2   4.0   5   5     4e-07   1.1e-05   23.7   0.1    14    93   517   597   508   603 0.71 -
76755at50557_64793_0:0021c2|STRG.13528.1:257-1228|+    -            324 80377at50557         -            287   1.3e-20   72.7   0.7   1   4   0.00058     0.017   13.4   0.0   138   197    14    75     2    81 0.83 -
76755at50557_64793_0:0021c2|STRG.13528.1:257-1228|+    -            324 80377at50557         -            287   1.3e-20   72.7   0.7   2   4   0.00035    0.0099   14.1   0.0   148   207    67   127    59   131 0.76 -
76755at50557_64793_0:0021c2|STRG.13528.1:257-1228|+    -            324 80377at50557         -            287   1.3e-20   72.7   0.7   3   4     3e-08   8.4e-07   27.4   0.0   128   246   134   253   126   266 0.86 -
76755at50557_64793_0:0021c2|STRG.13528.1:257-1228|+    -            324 80377at50557         -            287   1.3e-20   72.7   0.7   4   4   7.6e-05    0.0022   16.3   0.0    64   109   269   315   254   320 0.83 -
58729at50557_34720_0:000c0a|STRG.5131.4:96-806|+       -            237 80377at50557         -            287   1.6e-20   72.4   0.1   1   1   8.1e-22   2.3e-20   72.0   0.1    43   198    45   220    21   225 0.82 -
77772at50557_103372_0:001ea3|STRG.10089.1:0-944|+      -            315 80377at50557         -            287   2.9e-20   71.6   0.0   1   3    0.0029     0.084   11.0   0.0   159   195    14    50     4    56 0.69 -
77772at50557_103372_0:001ea3|STRG.10089.1:0-944|+      -            315 80377at50557         -            287   2.9e-20   71.6   0.0   2   3   5.2e-08   1.5e-06   26.6   0.0   123   197    61   138    51   151 0.86 -
77772at50557_103372_0:001ea3|STRG.10089.1:0-944|+      -            315 80377at50557         -            287   2.9e-20   71.6   0.0   3   3   3.6e-09     1e-07   30.5   0.0   139   280   160   304   150   312 0.79 -
58729at50557_34720_0:000c0a|STRG.5131.3:146-1102|+     -            319 80377at50557         -            287   3.6e-20   71.3   0.2   1   1   1.9e-21   5.3e-20   70.8   0.2    42   198   104   280    71   285 0.82 -
58729at50557_103372_0:00194e|STRG.5131.2:96-1487|+     -            464 80377at50557         -            287   4.6e-20   71.0   2.2   1   1   3.4e-21   9.7e-20   69.9   2.2    45   270    47   293    27   309 0.75 -
58729at50557_103372_0:00194e|STRG.5131.1:48-1529|+     -            494 80377at50557         -            287   4.7e-20   70.9   2.1   1   1   3.7e-21   1.1e-19   69.8   2.1    44   270    76   323    56   339 0.75 -
71739at50557_103372_0:00145d|STRG.15110.1:94-1071|+    -            326 80377at50557         -            287     7e-20   70.4   3.3   1   3   5.6e-09   1.6e-07   29.8   0.2    56   122     5    81     3    82 0.83 -
71739at50557_103372_0:00145d|STRG.15110.1:94-1071|+    -            326 80377at50557         -            287     7e-20   70.4   3.3   2   3   3.7e-09   1.1e-07   30.4   0.2   128   194   150   217   127   225 0.87 -
71739at50557_103372_0:00145d|STRG.15110.1:94-1071|+    -            326 80377at50557         -            287     7e-20   70.4   3.3   3   3     0.075       2.1    6.4   0.0    29    85   257   310   225   317 0.72 -
57752at50557_69319_0:000ee5|STRG.8887.1:190-993|+      -            268 80377at50557         -            287   3.5e-19   68.1   1.0   1   2   5.3e-13   1.5e-11   43.0   0.9   128   267    33   167     9   177 0.88 -
57752at50557_69319_0:000ee5|STRG.8887.1:190-993|+      -            268 80377at50557         -            287   3.5e-19   68.1   1.0   2   2   5.2e-07   1.5e-05   23.4   0.0   140   194   175   230   169   238 0.74 -
37700at50557_34720_0:0020a5|STRG.13286.1:537-2756|+    -            740 80377at50557         -            287   4.7e-19   67.6   0.9   1   3    0.0013     0.038   12.2   0.0   155   202   422   469   396   475 0.75 -
37700at50557_34720_0:0020a5|STRG.13286.1:537-2756|+    -            740 80377at50557         -            287   4.7e-19   67.6   0.9   2   3     0.044       1.2    7.2   0.1    56    98   481   523   471   567 0.56 -
37700at50557_34720_0:0020a5|STRG.13286.1:537-2756|+    -            740 80377at50557         -            287   4.7e-19   67.6   0.9   3   3   1.5e-12   4.2e-11   41.5   0.0   134   241   633   737   605   740 0.88 -
37700at50557_34720_0:0020a5|STRG.13286.2:537-2759|+    -            741 80377at50557         -            287   4.8e-19   67.6   0.9   1   3    0.0013     0.038   12.2   0.0   155   202   423   470   397   476 0.75 -
37700at50557_34720_0:0020a5|STRG.13286.2:537-2759|+    -            741 80377at50557         -            287   4.8e-19   67.6   0.9   2   3     0.044       1.2    7.2   0.1    56    98   482   524   472   568 0.56 -
37700at50557_34720_0:0020a5|STRG.13286.2:537-2759|+    -            741 80377at50557         -            287   4.8e-19   67.6   0.9   3   3   1.5e-12   4.3e-11   41.5   0.0   134   241   634   738   606   741 0.88 -
37700at50557_34720_0:0020a5|STRG.13286.3:665-2887|+    -            741 80377at50557         -            287   4.8e-19   67.6   0.9   1   3    0.0013     0.038   12.2   0.0   155   202   423   470   397   476 0.75 -
37700at50557_34720_0:0020a5|STRG.13286.3:665-2887|+    -            741 80377at50557         -            287   4.8e-19   67.6   0.9   2   3     0.044       1.2    7.2   0.1    56    98   482   524   472   568 0.56 -
37700at50557_34720_0:0020a5|STRG.13286.3:665-2887|+    -            741 80377at50557         -            287   4.8e-19   67.6   0.9   3   3   1.5e-12   4.3e-11   41.5   0.0   134   241   634   738   606   741 0.88 -
78072at50557_7070_0:002a52|STRG.1939.1:1066-1908|+     -            281 80377at50557         -            287   5.4e-19   67.5   2.7   1   3      0.98        28    2.8   0.0   222   276     4    58     1    64 0.79 -
78072at50557_7070_0:002a52|STRG.1939.1:1066-1908|+     -            281 80377at50557         -            287   5.4e-19   67.5   2.7   2   3   6.8e-10   1.9e-08   32.8   0.3    44   123    64   155    46   156 0.75 -
78072at50557_7070_0:002a52|STRG.1939.1:1066-1908|+     -            281 80377at50557         -            287   5.4e-19   67.5   2.7   3   3   7.5e-11   2.1e-09   36.0   0.4   128   280   126   276   123   281 0.85 -
78072at50557_7070_0:002a52|STRG.1939.2:1025-1867|+     -            281 80377at50557         -            287   5.4e-19   67.5   2.7   1   3      0.98        28    2.8   0.0   222   276     4    58     1    64 0.79 -
78072at50557_7070_0:002a52|STRG.1939.2:1025-1867|+     -            281 80377at50557         -            287   5.4e-19   67.5   2.7   2   3   6.8e-10   1.9e-08   32.8   0.3    44   123    64   155    46   156 0.75 -
78072at50557_7070_0:002a52|STRG.1939.2:1025-1867|+     -            281 80377at50557         -            287   5.4e-19   67.5   2.7   3   3   7.5e-11   2.1e-09   36.0   0.4   128   280   126   276   123   281 0.85 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   1   3   0.00038     0.011   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   2   3    0.0016     0.047   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.15493.1:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   3   3   1.8e-11     5e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   1   3   0.00038     0.011   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   2   3    0.0016     0.047   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.15493.2:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   3   3   1.8e-11     5e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   1   3   0.00038     0.011   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   2   3    0.0016     0.047   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.15493.3:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   3   3   1.8e-11     5e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   1   3   0.00038     0.011   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   2   3    0.0016     0.047   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.15493.4:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   3   3   1.8e-11     5e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   1   3   0.00038     0.011   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   2   3    0.0016     0.047   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.15493.5:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   3   3   1.8e-11     5e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   1   3   0.00038     0.011   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   2   3    0.0016     0.047   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.15493.6:881-1840|+    -            320 80377at50557         -            287     9e-19   66.7   1.5   3   3   1.8e-11     5e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
69548at50557_609295_0:0005e7|STRG.5753.1:321-1145|+    -            275 80377at50557         -            287   1.9e-18   65.7   1.6   1   2   5.2e-06   0.00015   20.1   0.1    59   116     2    62     1    63 0.83 -
69548at50557_609295_0:0005e7|STRG.5753.1:321-1145|+    -            275 80377at50557         -            287   1.9e-18   65.7   1.6   2   2   1.9e-15   5.3e-14   51.1   0.8    52   267    39   267    37   274 0.78 -
14512at50557_56086_0:000590|STRG.5472.1:620-1087|+     -            156 80377at50557         -            287   3.2e-18   64.9   0.1   1   1   2.1e-19     6e-18   64.0   0.1   129   280     5   150     2   155 0.91 -
43553at50557_13686_0:000241|STRG.15103.1:425-1957|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   1   3   1.3e-07   3.7e-06   25.3   0.0   231   279   194   242   181   247 0.93 -
43553at50557_13686_0:000241|STRG.15103.1:425-1957|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   2   3   2.5e-10   7.2e-09   34.2   2.7   129   248   307   419   302   443 0.83 -
43553at50557_13686_0:000241|STRG.15103.1:425-1957|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   3   3   8.4e-08   2.4e-06   26.0   1.0    57   131   341   425   338   507 0.56 -
43553at50557_13686_0:000241|STRG.15103.2:241-1773|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   1   3   1.3e-07   3.7e-06   25.3   0.0   231   279   194   242   181   247 0.93 -
43553at50557_13686_0:000241|STRG.15103.2:241-1773|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   2   3   2.5e-10   7.2e-09   34.2   2.7   129   248   307   419   302   443 0.83 -
43553at50557_13686_0:000241|STRG.15103.2:241-1773|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   3   3   8.4e-08   2.4e-06   26.0   1.0    57   131   341   425   338   507 0.56 -
43553at50557_13686_0:000241|STRG.15103.3:390-1922|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   1   3   1.3e-07   3.7e-06   25.3   0.0   231   279   194   242   181   247 0.93 -
43553at50557_13686_0:000241|STRG.15103.3:390-1922|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   2   3   2.5e-10   7.2e-09   34.2   2.7   129   248   307   419   302   443 0.83 -
43553at50557_13686_0:000241|STRG.15103.3:390-1922|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   3   3   8.4e-08   2.4e-06   26.0   1.0    57   131   341   425   338   507 0.56 -
43553at50557_13686_0:000241|STRG.15103.4:315-1847|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   1   3   1.3e-07   3.7e-06   25.3   0.0   231   279   194   242   181   247 0.93 -
43553at50557_13686_0:000241|STRG.15103.4:315-1847|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   2   3   2.5e-10   7.2e-09   34.2   2.7   129   248   307   419   302   443 0.83 -
43553at50557_13686_0:000241|STRG.15103.4:315-1847|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   3   3   8.4e-08   2.4e-06   26.0   1.0    57   131   341   425   338   507 0.56 -
43553at50557_13686_0:000241|STRG.15103.5:405-1937|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   1   3   1.3e-07   3.7e-06   25.3   0.0   231   279   194   242   181   247 0.93 -
43553at50557_13686_0:000241|STRG.15103.5:405-1937|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   2   3   2.5e-10   7.2e-09   34.2   2.7   129   248   307   419   302   443 0.83 -
43553at50557_13686_0:000241|STRG.15103.5:405-1937|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   3   3   8.4e-08   2.4e-06   26.0   1.0    57   131   341   425   338   507 0.56 -
43553at50557_13686_0:000241|STRG.15103.6:241-1773|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   1   3   1.3e-07   3.7e-06   25.3   0.0   231   279   194   242   181   247 0.93 -
43553at50557_13686_0:000241|STRG.15103.6:241-1773|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   2   3   2.5e-10   7.2e-09   34.2   2.7   129   248   307   419   302   443 0.83 -
43553at50557_13686_0:000241|STRG.15103.6:241-1773|+    -            511 80377at50557         -            287   4.1e-18   64.6  12.4   3   3   8.4e-08   2.4e-06   26.0   1.0    57   131   341   425   338   507 0.56 -
43553at50557_13686_0:000241|STRG.15103.7:1549-3015|+   -            489 80377at50557         -            287   4.3e-18   64.5   3.6   1   2   1.2e-07   3.4e-06   25.5   0.0   231   279   194   242   180   247 0.93 -
43553at50557_13686_0:000241|STRG.15103.7:1549-3015|+   -            489 80377at50557         -            287   4.3e-18   64.5   3.6   2   2   1.4e-10   3.9e-09   35.1   2.5   129   249   307   420   302   458 0.80 -
43553at50557_13686_0:000241|STRG.15103.8:511-1977|+    -            489 80377at50557         -            287   4.3e-18   64.5   3.6   1   2   1.2e-07   3.4e-06   25.5   0.0   231   279   194   242   180   247 0.93 -
43553at50557_13686_0:000241|STRG.15103.8:511-1977|+    -            489 80377at50557         -            287   4.3e-18   64.5   3.6   2   2   1.4e-10   3.9e-09   35.1   2.5   129   249   307   420   302   458 0.80 -
31374at50557_1155016_0:001371|STRG.8891.2:390-1844|+   -            485 80377at50557         -            287     1e-17   63.3   2.4   1   2   1.4e-08   3.9e-07   28.6   0.1   160   281   270   383   257   389 0.89 -
31374at50557_1155016_0:001371|STRG.8891.2:390-1844|+   -            485 80377at50557         -            287     1e-17   63.3   2.4   2   2   1.2e-09   3.4e-08   32.0   0.3   115   199   393   477   386   480 0.84 -
31374at50557_133901_0:001035|STRG.8891.1:326-1870|+    -            515 80377at50557         -            287   1.1e-17   63.2   2.2   1   2   1.6e-08   4.5e-07   28.4   0.1   160   281   265   378   252   382 0.89 -
31374at50557_133901_0:001035|STRG.8891.1:326-1870|+    -            515 80377at50557         -            287   1.1e-17   63.2   2.2   2   2   1.2e-09   3.5e-08   32.0   0.3   115   199   388   472   381   476 0.84 -
40115at50557_411798_0:002bfa|STRG.649.1:1078-1863|+    -            262 80377at50557         -            287   1.8e-17   62.5   0.7   1   3   2.6e-05   0.00075   17.8   0.1   221   283    26    86    21    90 0.87 -
40115at50557_411798_0:002bfa|STRG.649.1:1078-1863|+    -            262 80377at50557         -            287   1.8e-17   62.5   0.7   2   3   1.8e-05   0.00051   18.3   0.0   161   247   100   181    87   204 0.75 -
40115at50557_411798_0:002bfa|STRG.649.1:1078-1863|+    -            262 80377at50557         -            287   1.8e-17   62.5   0.7   3   3     1e-06     3e-05   22.4   0.0    39    88   214   262   198   262 0.79 -
80377at50557_319348_0:0016a3|STRG.5197.1:1725-2483|+   -            253 80377at50557         -            287   2.1e-17   62.2   1.0   1   3      0.73        21    3.2   0.0   169   196    18    45     8    59 0.60 -
80377at50557_319348_0:0016a3|STRG.5197.1:1725-2483|+   -            253 80377at50557         -            287   2.1e-17   62.2   1.0   2   3   1.4e-11     4e-10   38.3   0.1   130   196    64   131    51   135 0.90 -
80377at50557_319348_0:0016a3|STRG.5197.1:1725-2483|+   -            253 80377at50557         -            287   2.1e-17   62.2   1.0   3   3   3.4e-05   0.00098   17.4   0.1   127   244   144   252   132   253 0.89 -
80377at50557_319348_0:0016a3|STRG.5197.2:2148-2906|+   -            253 80377at50557         -            287   2.1e-17   62.2   1.0   1   3      0.73        21    3.2   0.0   169   196    18    45     8    59 0.60 -
80377at50557_319348_0:0016a3|STRG.5197.2:2148-2906|+   -            253 80377at50557         -            287   2.1e-17   62.2   1.0   2   3   1.4e-11     4e-10   38.3   0.1   130   196    64   131    51   135 0.90 -
80377at50557_319348_0:0016a3|STRG.5197.2:2148-2906|+   -            253 80377at50557         -            287   2.1e-17   62.2   1.0   3   3   3.4e-05   0.00098   17.4   0.1   127   244   144   252   132   253 0.89 -
49370at50557_79782_0:001886|STRG.10460.1:1564-2550|+   -            329 80377at50557         -            287   2.2e-17   62.1   5.6   1   3   1.2e-09   3.3e-08   32.1   0.1   151   275    28   145    21   158 0.85 -
49370at50557_79782_0:001886|STRG.10460.1:1564-2550|+   -            329 80377at50557         -            287   2.2e-17   62.1   5.6   2   3   0.00022    0.0064   14.7   0.0    56    91   248   284   237   288 0.88 -
49370at50557_79782_0:001886|STRG.10460.1:1564-2550|+   -            329 80377at50557         -            287   2.2e-17   62.1   5.6   3   3    0.0015     0.044   12.0   0.0   159   195   289   325   285   328 0.84 -
80377at50557_38123_0:002ff9|STRG.2371.2:329-1870|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   1   4   2.2e-12   6.3e-11   41.0   0.5   147   280    11   137     3   139 0.90 -
80377at50557_38123_0:002ff9|STRG.2371.2:329-1870|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   2   4   3.2e-06     9e-05   20.8   0.6   129   195   119   186   117   196 0.89 -
80377at50557_38123_0:002ff9|STRG.2371.2:329-1870|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   3   4      0.52        15    3.7   0.0    57    89   363   394   354   402 0.86 -
80377at50557_38123_0:002ff9|STRG.2371.2:329-1870|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   4   4       0.4        11    4.1   0.0   131   195   412   477   402   494 0.82 -
80377at50557_38123_0:002ff9|STRG.2371.3:180-1721|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   1   4   2.2e-12   6.3e-11   41.0   0.5   147   280    11   137     3   139 0.90 -
80377at50557_38123_0:002ff9|STRG.2371.3:180-1721|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   2   4   3.2e-06     9e-05   20.8   0.6   129   195   119   186   117   196 0.89 -
80377at50557_38123_0:002ff9|STRG.2371.3:180-1721|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   3   4      0.52        15    3.7   0.0    57    89   363   394   354   402 0.86 -
80377at50557_38123_0:002ff9|STRG.2371.3:180-1721|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   4   4       0.4        11    4.1   0.0   131   195   412   477   402   494 0.82 -
80377at50557_38123_0:002ff9|STRG.2371.4:183-1724|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   1   4   2.2e-12   6.3e-11   41.0   0.5   147   280    11   137     3   139 0.90 -
80377at50557_38123_0:002ff9|STRG.2371.4:183-1724|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   2   4   3.2e-06     9e-05   20.8   0.6   129   195   119   186   117   196 0.89 -
80377at50557_38123_0:002ff9|STRG.2371.4:183-1724|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   3   4      0.52        15    3.7   0.0    57    89   363   394   354   402 0.86 -
80377at50557_38123_0:002ff9|STRG.2371.4:183-1724|+     -            514 80377at50557         -            287   4.2e-17   61.2   7.2   4   4       0.4        11    4.1   0.0   131   195   412   477   402   494 0.82 -
80377at50557_39758_0:001a6c|STRG.5194.1:3617-4387|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   1   3       0.7        20    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.5194.1:3617-4387|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   2   3   1.4e-11   4.1e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.5194.1:3617-4387|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   3   3    0.0002    0.0057   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.5194.2:995-1765|+     -            257 80377at50557         -            287   1.1e-16   59.9   1.0   1   3       0.7        20    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.5194.2:995-1765|+     -            257 80377at50557         -            287   1.1e-16   59.9   1.0   2   3   1.4e-11   4.1e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.5194.2:995-1765|+     -            257 80377at50557         -            287   1.1e-16   59.9   1.0   3   3    0.0002    0.0057   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.5194.3:3681-4451|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   1   3       0.7        20    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.5194.3:3681-4451|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   2   3   1.4e-11   4.1e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.5194.3:3681-4451|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   3   3    0.0002    0.0057   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.5194.4:2814-3584|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   1   3       0.7        20    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.5194.4:2814-3584|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   2   3   1.4e-11   4.1e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.5194.4:2814-3584|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   3   3    0.0002    0.0057   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.5194.5:2814-3584|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   1   3       0.7        20    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.5194.5:2814-3584|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   2   3   1.4e-11   4.1e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.5194.5:2814-3584|+    -            257 80377at50557         -            287   1.1e-16   59.9   1.0   3   3    0.0002    0.0057   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.5163.1:2236-2997|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   1   3      0.77        22    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.5163.1:2236-2997|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   2   3   1.9e-11   5.5e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.5163.1:2236-2997|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   3   3    0.0001    0.0029   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.5163.2:1992-2753|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   1   3      0.77        22    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.5163.2:1992-2753|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   2   3   1.9e-11   5.5e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.5163.2:1992-2753|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   3   3    0.0001    0.0029   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.5163.3:1270-2031|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   1   3      0.77        22    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.5163.3:1270-2031|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   2   3   1.9e-11   5.5e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.5163.3:1270-2031|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   3   3    0.0001    0.0029   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.5163.4:1938-2699|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   1   3      0.77        22    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.5163.4:1938-2699|+    -            254 80377at50557         -            287   1.2e-16   59.8   1.6   2   3   1.9e-11   5.5e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
