#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
84764at50557_13686_0:002310|STRG.16003.1:0-1013|+     -            338 84764at50557         -            287  4.3e-160  530.2   4.0   1   1  2.2e-160    4e-159  527.0   4.0     1   286     7   324     7   325 0.93 -
8547at50557_74869_0:0028a5|STRG.2745.2:1156-1950|+    -            265 84764at50557         -            287   2.6e-18   64.9   0.2   1   2   1.9e-15   3.5e-14   51.4   0.3     8   150     2   144     1   161 0.85 -
8547at50557_74869_0:0028a5|STRG.2745.2:1156-1950|+    -            265 84764at50557         -            287   2.6e-18   64.9   0.2   2   2    0.0021     0.038   11.8   0.0   152   212   168   232   156   246 0.75 -
8547at50557_74869_0:0028a5|STRG.2745.3:1478-2272|+    -            265 84764at50557         -            287   2.6e-18   64.9   0.2   1   2   1.9e-15   3.5e-14   51.4   0.3     8   150     2   144     1   161 0.85 -
8547at50557_74869_0:0028a5|STRG.2745.3:1478-2272|+    -            265 84764at50557         -            287   2.6e-18   64.9   0.2   2   2    0.0021     0.038   11.8   0.0   152   212   168   232   156   246 0.75 -
8547at50557_74869_0:0028a5|STRG.2745.5:1682-2476|+    -            265 84764at50557         -            287   2.6e-18   64.9   0.2   1   2   1.9e-15   3.5e-14   51.4   0.3     8   150     2   144     1   161 0.85 -
8547at50557_74869_0:0028a5|STRG.2745.5:1682-2476|+    -            265 84764at50557         -            287   2.6e-18   64.9   0.2   2   2    0.0021     0.038   11.8   0.0   152   212   168   232   156   246 0.75 -
125117at50557_54969_0:0029cc|STRG.16267.1:718-1842|+  -            375 84764at50557         -            287   3.6e-18   64.5   0.0   1   1   2.5e-19   4.5e-18   64.1   0.0     2   201    52   256    51   276 0.82 -
125117at50557_54969_0:0029cc|STRG.16267.2:644-1768|+  -            375 84764at50557         -            287   3.6e-18   64.5   0.0   1   1   2.5e-19   4.5e-18   64.1   0.0     2   201    52   256    51   276 0.82 -
125117at50557_54969_0:0029cc|STRG.16267.3:606-1730|+  -            375 84764at50557         -            287   3.6e-18   64.5   0.0   1   1   2.5e-19   4.5e-18   64.1   0.0     2   201    52   256    51   276 0.82 -
125117at50557_54969_0:0029cc|STRG.16267.4:795-1919|+  -            375 84764at50557         -            287   3.6e-18   64.5   0.0   1   1   2.5e-19   4.5e-18   64.1   0.0     2   201    52   256    51   276 0.82 -
125117at50557_54969_0:0029cc|STRG.16267.5:466-1590|+  -            375 84764at50557         -            287   3.6e-18   64.5   0.0   1   1   2.5e-19   4.5e-18   64.1   0.0     2   201    52   256    51   276 0.82 -
17813at50557_103372_0:00172b|STRG.10847.1:0-2690|+    -            897 84764at50557         -            287   3.7e-18   64.4   0.0   1   1   3.5e-19   6.4e-18   63.6   0.0     4   232    30   260    27   269 0.85 -
63962at50557_286706_0:0004e9|STRG.6905.1:108-956|+    -            283 84764at50557         -            287     5e-18   64.0   0.0   1   1   3.4e-19   6.3e-18   63.6   0.0     2   196    10   203     9   238 0.82 -
57980at50557_211228_0:0018dc|STRG.5142.3:463-1227|+   -            255 84764at50557         -            287   1.1e-17   62.9   0.0   1   1     7e-19   1.3e-17   62.6   0.0    26   197    21   196     5   231 0.79 -
84764at50557_69319_0:000569|STRG.3374.1:1367-2350|+   -            328 84764at50557         -            287   1.1e-17   62.9   0.3   1   1   9.4e-18   1.7e-16   58.9   0.3     1   220     1   241     1   256 0.72 -
84764at50557_69319_0:000569|STRG.3374.2:807-1790|+    -            328 84764at50557         -            287   1.1e-17   62.9   0.3   1   1   9.4e-18   1.7e-16   58.9   0.3     1   220     1   241     1   256 0.72 -
84764at50557_69319_0:000569|STRG.3374.3:2092-3075|+   -            328 84764at50557         -            287   1.1e-17   62.9   0.3   1   1   9.4e-18   1.7e-16   58.9   0.3     1   220     1   241     1   256 0.72 -
84764at50557_69319_0:000569|STRG.3374.5:1791-2774|+   -            328 84764at50557         -            287   1.1e-17   62.9   0.3   1   1   9.4e-18   1.7e-16   58.9   0.3     1   220     1   241     1   256 0.72 -
84764at50557_69319_0:000569|STRG.3374.6:1514-2497|+   -            328 84764at50557         -            287   1.1e-17   62.9   0.3   1   1   9.4e-18   1.7e-16   58.9   0.3     1   220     1   241     1   256 0.72 -
57980at50557_7493_0:0030d1|STRG.5142.1:463-1188|+     -            242 84764at50557         -            287   1.2e-17   62.7   0.0   1   1   8.3e-19   1.5e-17   62.4   0.0    26   194    21   192     5   209 0.79 -
57980at50557_7493_0:0030d1|STRG.5142.4:90-815|+       -            242 84764at50557         -            287   1.2e-17   62.7   0.0   1   1   8.3e-19   1.5e-17   62.4   0.0    26   194    21   192     5   209 0.79 -
57980at50557_7493_0:0030d1|STRG.5142.2:571-1260|+     -            230 84764at50557         -            287   1.5e-17   62.4   0.1   1   1     1e-18   1.9e-17   62.1   0.1    30   194    13   180     2   197 0.79 -
84269at50557_108931_0:00068a|STRG.13014.1:255-857|+   -            201 84764at50557         -            287     2e-17   62.0   0.2   1   1   1.3e-18   2.3e-17   61.8   0.2     2   191     9   199     8   201 0.85 -
84269at50557_108931_0:00068a|STRG.16417.4:147-764|+   -            206 84764at50557         -            287   2.1e-17   61.9   0.0   1   1   1.3e-18   2.5e-17   61.7   0.0    56   213     4   163     1   196 0.82 -
57980at50557_7536_0:003723|STRG.16417.1:284-1132|+    -            283 84764at50557         -            287   2.3e-17   61.8   0.0   1   1   3.6e-18   6.6e-17   60.3   0.0    56   213    80   239    76   272 0.82 -
57980at50557_7237_0:0026c2|STRG.18333.1:1311-2132|+   -            274 84764at50557         -            287   2.9e-17   61.5   0.0   1   1   1.9e-18   3.5e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
125117at50557_54969_0:0029cc|STRG.9337.2:1377-2363|+  -            329 84764at50557         -            287   3.2e-17   61.3   0.0   1   1   2.3e-18   4.2e-17   61.0   0.0     3   206    12   220    10   234 0.80 -
57980at50557_224129_0:002c37|STRG.8011.4:95-673|+     -            193 84764at50557         -            287   6.9e-17   60.2   0.0   1   1   6.8e-18   1.2e-16   59.4   0.0    11   192     7   187     1   189 0.74 -
57980at50557_224129_0:002c37|STRG.8011.1:95-661|+     -            189 84764at50557         -            287     7e-17   60.2   0.0   1   1   6.9e-18   1.3e-16   59.4   0.0    11   192     7   187     1   188 0.74 -
57980at50557_224129_0:002c37|STRG.8011.3:95-661|+     -            189 84764at50557         -            287     7e-17   60.2   0.0   1   1   6.9e-18   1.3e-16   59.4   0.0    11   192     7   187     1   188 0.74 -
84764at50557_7260_0:00114a|STRG.11951.1:2496-3032|+   -            179 84764at50557         -            287   7.1e-17   60.2   0.0   1   1   5.2e-18   9.4e-17   59.8   0.0     7   175     5   178     1   179 0.79 -
125117at50557_54969_0:0029cc|STRG.8291.1:878-1801|+   -            308 84764at50557         -            287   7.6e-17   60.1   0.1   1   1   1.3e-17   2.4e-16   58.4   0.1     2   200     2   217     1   243 0.74 -
125117at50557_54969_0:0029cc|STRG.8291.2:878-1801|+   -            308 84764at50557         -            287   7.6e-17   60.1   0.1   1   1   1.3e-17   2.4e-16   58.4   0.1     2   200     2   217     1   243 0.74 -
57980at50557_7038_0:000334|STRG.8011.2:62-838|+       -            259 84764at50557         -            287   9.6e-17   59.8   0.0   1   1     1e-17   1.8e-16   58.8   0.0     8   192    12   198    10   206 0.74 -
57980at50557_7038_0:000334|STRG.8011.5:62-838|+       -            259 84764at50557         -            287   9.6e-17   59.8   0.0   1   1     1e-17   1.8e-16   58.8   0.0     8   192    12   198    10   206 0.74 -
125117at50557_54969_0:0029cc|STRG.9050.1:60-989|+     -            310 84764at50557         -            287   9.7e-17   59.7   0.0   1   1   8.3e-18   1.5e-16   59.1   0.0    43   196    43   195     4   211 0.79 -
8547at50557_45779_0:000864|STRG.17149.1:1897-2727|+   -            277 84764at50557         -            287     1e-16   59.7   0.0   1   1   2.3e-17   4.3e-16   57.6   0.0     7   191    14   218     9   221 0.72 -
8547at50557_45779_0:000864|STRG.17149.2:2898-3728|+   -            277 84764at50557         -            287     1e-16   59.7   0.0   1   1   2.3e-17   4.3e-16   57.6   0.0     7   191    14   218     9   221 0.72 -
84269at50557_108931_0:00068a|STRG.16417.3:104-706|+   -            201 84764at50557         -            287   1.7e-16   58.9   0.0   1   1   1.1e-17     2e-16   58.7   0.0    58   213     1   158     1   191 0.82 -
57980at50557_7220_0:000304|STRG.11802.1:412-1278|+    -            289 84764at50557         -            287   1.8e-16   58.9   0.0   1   1   1.2e-17   2.2e-16   58.6   0.0     8   192    11   205     5   226 0.85 -
125117at50557_54969_0:0029cc|STRG.9720.1:732-1640|+   -            303 84764at50557         -            287   1.8e-16   58.9   0.0   1   1   1.3e-17   2.4e-16   58.5   0.0     5   197    11   207     7   215 0.80 -
125117at50557_54969_0:0029cc|STRG.9720.2:4214-5122|+  -            303 84764at50557         -            287   1.8e-16   58.9   0.0   1   1   1.3e-17   2.4e-16   58.5   0.0     5   197    11   207     7   215 0.80 -
17813at50557_378494_0:006207|STRG.15519.1:997-1578|+  -            194 84764at50557         -            287   2.2e-16   58.6   0.0   1   1   4.3e-17   7.8e-16   56.8   0.0     4   192    12   189     9   193 0.88 -
17813at50557_378494_0:006207|STRG.15519.2:1006-1587|+ -            194 84764at50557         -            287   2.2e-16   58.6   0.0   1   1   4.3e-17   7.8e-16   56.8   0.0     4   192    12   189     9   193 0.88 -
17813at50557_378494_0:006207|STRG.15519.3:806-1387|+  -            194 84764at50557         -            287   2.2e-16   58.6   0.0   1   1   4.3e-17   7.8e-16   56.8   0.0     4   192    12   189     9   193 0.88 -
17813at50557_378494_0:006207|STRG.15519.6:846-1427|+  -            194 84764at50557         -            287   2.2e-16   58.6   0.0   1   1   4.3e-17   7.8e-16   56.8   0.0     4   192    12   189     9   193 0.88 -
17813at50557_378494_0:006207|STRG.15519.7:388-978|+   -            197 84764at50557         -            287   2.3e-16   58.5   0.0   1   1   4.6e-17   8.5e-16   56.7   0.0     4   192    15   192    12   195 0.88 -
84764at50557_69319_0:000569|STRG.3374.4:2188-3150|+   -            321 84764at50557         -            287   2.6e-16   58.4   0.2   1   1   2.3e-16   4.3e-15   54.4   0.2     8   220     1   234     1   249 0.72 -
57980at50557_28612_0:0052c4|STRG.11664.2:1-873|+      -            291 84764at50557         -            287     3e-16   58.2   0.0   1   1   2.2e-17   4.1e-16   57.7   0.0    47   196    38   191     6   207 0.81 -
57980at50557_28612_0:0052c4|STRG.11664.5:1-873|+      -            291 84764at50557         -            287     3e-16   58.2   0.0   1   1   2.2e-17   4.1e-16   57.7   0.0    47   196    38   191     6   207 0.81 -
57980at50557_28612_0:0052c4|STRG.11664.7:1-873|+      -            291 84764at50557         -            287     3e-16   58.2   0.0   1   1   2.2e-17   4.1e-16   57.7   0.0    47   196    38   191     6   207 0.81 -
57980at50557_28612_0:0052c4|STRG.11664.8:1-873|+      -            291 84764at50557         -            287     3e-16   58.2   0.0   1   1   2.2e-17   4.1e-16   57.7   0.0    47   196    38   191     6   207 0.81 -
57980at50557_28612_0:0052c4|STRG.11664.9:1-873|+      -            291 84764at50557         -            287     3e-16   58.2   0.0   1   1   2.2e-17   4.1e-16   57.7   0.0    47   196    38   191     6   207 0.81 -
17813at50557_378494_0:006207|STRG.15519.5:586-1134|+  -            183 84764at50557         -            287     3e-16   58.1   0.0   1   1   6.2e-17   1.1e-15   56.3   0.0     5   192     2   178     1   180 0.87 -
57980at50557_28612_0:0052c4|STRG.11664.10:1-891|+     -            297 84764at50557         -            287   3.1e-16   58.1   0.0   1   1   2.4e-17   4.3e-16   57.6   0.0    47   196    38   191     6   207 0.81 -
57980at50557_28612_0:0052c4|STRG.11664.1:1-891|+      -            297 84764at50557         -            287   3.1e-16   58.1   0.0   1   1   2.4e-17   4.3e-16   57.6   0.0    47   196    38   191     6   207 0.81 -
125117at50557_54969_0:0029cc|STRG.8851.1:1564-2523|+  -            320 84764at50557         -            287   3.3e-16   58.0   0.0   1   1   2.3e-17   4.3e-16   57.6   0.0     6   204    10   211     5   230 0.83 -
125117at50557_54969_0:0029cc|STRG.8851.2:1561-2520|+  -            320 84764at50557         -            287   3.3e-16   58.0   0.0   1   1   2.3e-17   4.3e-16   57.6   0.0     6   204    10   211     5   230 0.83 -
125117at50557_54969_0:0029cc|STRG.8851.3:859-1818|+   -            320 84764at50557         -            287   3.3e-16   58.0   0.0   1   1   2.3e-17   4.3e-16   57.6   0.0     6   204    10   211     5   230 0.83 -
84269at50557_143948_0:001d06|STRG.13725.3:252-815|+   -            188 84764at50557         -            287   3.8e-16   57.8   0.0   1   1   2.3e-17   4.2e-16   57.7   0.0   105   211    31   142    15   180 0.79 -
84269at50557_143948_0:001d06|STRG.13725.1:252-839|+   -            196 84764at50557         -            287   4.2e-16   57.7   0.0   1   1   2.6e-17   4.7e-16   57.5   0.0   105   211    31   142    15   181 0.79 -
63962at50557_116153_0:001347|STRG.1651.1:144-863|+    -            240 84764at50557         -            287   5.2e-16   57.4   0.0   1   1   3.3e-17     6e-16   57.1   0.0     7   197     6   204     1   229 0.80 -
63962at50557_520822_0:001ab6|STRG.17625.2:0-1649|+    -            550 84764at50557         -            287   5.8e-16   57.2   0.3   1   1   1.9e-16   3.4e-15   54.7   0.3     7   211    49   272    46   277 0.73 -
8547at50557_74869_0:0028a5|STRG.275.1:3344-4126|+     -            261 84764at50557         -            287   6.3e-16   57.1   0.0   1   1   4.9e-17     9e-16   56.6   0.0     5   191    13   200    10   208 0.77 -
8547at50557_74869_0:0028a5|STRG.275.3:756-1538|+      -            261 84764at50557         -            287   6.3e-16   57.1   0.0   1   1   4.9e-17     9e-16   56.6   0.0     5   191    13   200    10   208 0.77 -
63962at50557_520822_0:001ab6|STRG.17625.1:503-2221|+  -            573 84764at50557         -            287   6.6e-16   57.0   0.3   1   1   2.1e-16   3.8e-15   54.5   0.3     7   211    72   295    69   300 0.73 -
47at50557_121225_0:00189b|STRG.13379.1:1-4083|+       -           1361 84764at50557         -            287     7e-16   56.9   0.0   1   1   5.9e-17   1.1e-15   56.3   0.0     1   233  1085  1318  1085  1351 0.79 -
17813at50557_378494_0:006207|STRG.8579.1:166-774|+    -            203 84764at50557         -            287   8.6e-16   56.6   0.0   1   1   5.8e-17   1.1e-15   56.3   0.0     2   191     6   197     5   202 0.85 -
17813at50557_378494_0:006207|STRG.8579.2:166-774|+    -            203 84764at50557         -            287   8.6e-16   56.6   0.0   1   1   5.8e-17   1.1e-15   56.3   0.0     2   191     6   197     5   202 0.85 -
17813at50557_378494_0:006207|STRG.8579.3:374-982|+    -            203 84764at50557         -            287   8.6e-16   56.6   0.0   1   1   5.8e-17   1.1e-15   56.3   0.0     2   191     6   197     5   202 0.85 -
8547at50557_74869_0:0028a5|STRG.13011.1:1153-1944|+   -            264 84764at50557         -            287   9.2e-16   56.5   0.0   1   1   6.8e-17   1.2e-15   56.1   0.0     8   191    16   200    11   210 0.79 -
8547at50557_74869_0:0028a5|STRG.13011.2:1153-1944|+   -            264 84764at50557         -            287   9.2e-16   56.5   0.0   1   1   6.8e-17   1.2e-15   56.1   0.0     8   191    16   200    11   210 0.79 -
8547at50557_74869_0:0028a5|STRG.13011.3:837-1628|+    -            264 84764at50557         -            287   9.2e-16   56.5   0.0   1   1   6.8e-17   1.2e-15   56.1   0.0     8   191    16   200    11   210 0.79 -
8547at50557_74869_0:0028a5|STRG.13011.4:1153-1944|+   -            264 84764at50557         -            287   9.2e-16   56.5   0.0   1   1   6.8e-17   1.2e-15   56.1   0.0     8   191    16   200    11   210 0.79 -
8547at50557_74869_0:0028a5|STRG.13011.5:1153-1944|+   -            264 84764at50557         -            287   9.2e-16   56.5   0.0   1   1   6.8e-17   1.2e-15   56.1   0.0     8   191    16   200    11   210 0.79 -
8547at50557_74869_0:0028a5|STRG.13011.6:837-1628|+    -            264 84764at50557         -            287   9.2e-16   56.5   0.0   1   1   6.8e-17   1.2e-15   56.1   0.0     8   191    16   200    11   210 0.79 -
17813at50557_378494_0:006207|STRG.12523.1:1367-1960|+ -            198 84764at50557         -            287   9.3e-16   56.5   0.0   1   1     6e-17   1.1e-15   56.3   0.0     8   190    17   197    10   198 0.82 -
63962at50557_116153_0:001347|STRG.1651.3:69-923|+     -            285 84764at50557         -            287   9.5e-16   56.5   0.0   1   1   6.3e-17   1.1e-15   56.2   0.0     7   197     6   204     1   230 0.80 -
58206at50557_224129_0:0011bc|STRG.3628.2:375-1262|+   -            296 84764at50557         -            287   1.3e-15   56.1   0.0   1   1   8.9e-17   1.6e-15   55.7   0.0     7   212     7   219     2   245 0.84 -
8547at50557_74869_0:0028a5|STRG.15088.1:1563-2414|+   -            284 84764at50557         -            287   1.3e-15   56.1   0.0   1   2      0.39       7.1    4.4   0.0     8    79    11    86     6    93 0.66 -
8547at50557_74869_0:0028a5|STRG.15088.1:1563-2414|+   -            284 84764at50557         -            287   1.3e-15   56.1   0.0   2   2   6.4e-15   1.2e-13   49.6   0.0    96   192   120   219   113   249 0.81 -
8547at50557_74869_0:0028a5|STRG.15088.2:1560-2411|+   -            284 84764at50557         -            287   1.3e-15   56.1   0.0   1   2      0.39       7.1    4.4   0.0     8    79    11    86     6    93 0.66 -
8547at50557_74869_0:0028a5|STRG.15088.2:1560-2411|+   -            284 84764at50557         -            287   1.3e-15   56.1   0.0   2   2   6.4e-15   1.2e-13   49.6   0.0    96   192   120   219   113   249 0.81 -
84269at50557_7159_0:0033d6|STRG.15705.2:438-1004|+    -            189 84764at50557         -            287   1.6e-15   55.8   0.0   1   1   9.1e-17   1.7e-15   55.7   0.0    74   193     4   125     1   162 0.85 -
8547at50557_74869_0:0028a5|STRG.9118.1:726-1544|+     -            273 84764at50557         -            287   2.2e-15   55.3   0.0   1   1   1.6e-16   2.9e-15   54.9   0.0     5   209    13   221     9   240 0.79 -
57980at50557_7038_0:000334|STRG.790.1:499-1263|+      -            255 84764at50557         -            287   2.5e-15   55.1   0.0   1   1   1.9e-16   3.4e-15   54.7   0.0     2   198     1   198     1   234 0.83 -
125117at50557_54969_0:0029cc|STRG.4425.1:1335-2231|+  -            299 84764at50557         -            287   2.6e-15   55.1   0.0   1   1   1.9e-16   3.4e-15   54.7   0.0    22   206    32   214     9   226 0.83 -
8547at50557_74869_0:0028a5|STRG.18201.1:1611-2372|+   -            254 84764at50557         -            287     3e-15   54.8   0.0   1   1     2e-16   3.7e-15   54.6   0.0     8   196     2   195     1   209 0.81 -
8547at50557_74869_0:0028a5|STRG.18201.2:1611-2372|+   -            254 84764at50557         -            287     3e-15   54.8   0.0   1   1     2e-16   3.7e-15   54.6   0.0     8   196     2   195     1   209 0.81 -
125117at50557_54969_0:0029cc|STRG.4371.1:209-1258|+   -            350 84764at50557         -            287   3.2e-15   54.8   0.0   1   1   2.4e-16   4.3e-15   54.3   0.0     4   199    59   261    56   275 0.85 -
63962at50557_568069_0:00441d|STRG.1066.1:168-1190|+   -            341 84764at50557         -            287   3.6e-15   54.6   0.1   1   2   1.6e-12     3e-11   41.8   0.1     3   150    10   159     8   173 0.74 -
63962at50557_568069_0:00441d|STRG.1066.1:168-1190|+   -            341 84764at50557         -            287   3.6e-15   54.6   0.1   2   2    0.0038     0.069   11.0   0.0   157   202   209   253   188   272 0.81 -
63962at50557_29031_0:00144f|STRG.9050.2:1662-2270|+   -            203 84764at50557         -            287     4e-15   54.5   0.0   1   1   2.8e-16   5.2e-15   54.1   0.0   110   196    43   126    34   142 0.89 -
65033at50557_535359_0:001e04|STRG.2515.1:3360-4181|+  -            274 84764at50557         -            287     4e-15   54.4   0.0   1   1   2.7e-16   4.9e-15   54.2   0.0     8   192     4   197     2   227 0.79 -
84269at50557_38123_0:002f06|STRG.7922.5:628-1161|+    -            178 84764at50557         -            287   4.6e-15   54.2   0.0   1   1   2.8e-16   5.2e-15   54.1   0.0    90   233     9   154     3   171 0.82 -
58206at50557_103372_0:002486|STRG.9257.1:227-913|+    -            229 84764at50557         -            287   6.9e-15   53.7   0.0   1   1     5e-16   9.2e-15   53.3   0.0     6   194    17   202    10   212 0.80 -
17813at50557_378494_0:006207|STRG.16696.1:296-904|+   -            203 84764at50557         -            287   8.3e-15   53.4   0.1   1   1   7.8e-16   1.4e-14   52.6   0.1     3   191     9   196     7   199 0.85 -
17813at50557_378494_0:006207|STRG.16696.2:296-904|+   -            203 84764at50557         -            287   8.3e-15   53.4   0.1   1   1   7.8e-16   1.4e-14   52.6   0.1     3   191     9   196     7   199 0.85 -
84269at50557_411798_0:00215d|STRG.13411.1:1026-1769|+ -            248 84764at50557         -            287     9e-15   53.3   0.0   1   1   6.5e-16   1.2e-14   52.9   0.0     6   192    35   230    30   238 0.80 -
8547at50557_74869_0:0028a5|STRG.13411.1:1110-1916|+   -            269 84764at50557         -            287   1.2e-14   52.9   0.0   1   1   8.6e-16   1.6e-14   52.5   0.0     6   192     7   202     3   212 0.80 -
57980at50557_113334_0:003726|STRG.10617.1:591-1055|+  -            155 84764at50557         -            287   1.8e-14   52.3   0.0   1   1     1e-15   1.9e-14   52.2   0.0     2   133     1   140     1   155 0.79 -
57980at50557_113334_0:003726|STRG.10617.2:591-1055|+  -            155 84764at50557         -            287   1.8e-14   52.3   0.0   1   1     1e-15   1.9e-14   52.2   0.0     2   133     1   140     1   155 0.79 -
57980at50557_166361_0:000265|STRG.16309.2:574-1312|+  -            241 84764at50557         -            287   2.5e-14   51.9   0.3   1   1     2e-15   3.7e-14   51.3   0.3     8   190     7   179     1   200 0.78 -
63962at50557_441921_0:002083|STRG.16525.1:2145-3011|+ -            289 84764at50557         -            287   2.8e-14   51.7   0.0   1   1     2e-15   3.7e-14   51.3   0.0     7   192    10   199     4   209 0.80 -
63962at50557_441921_0:002083|STRG.16525.2:819-1685|+  -            289 84764at50557         -            287   2.8e-14   51.7   0.0   1   1     2e-15   3.7e-14   51.3   0.0     7   192    10   199     4   209 0.80 -
63962at50557_441921_0:002083|STRG.16525.3:661-1527|+  -            289 84764at50557         -            287   2.8e-14   51.7   0.0   1   1     2e-15   3.7e-14   51.3   0.0     7   192    10   199     4   209 0.80 -
57980at50557_286706_0:000fec|STRG.16685.2:996-1769|+  -            258 84764at50557         -            287   2.8e-14   51.7   0.0   1   1   1.9e-15   3.5e-14   51.3   0.0    10   210     7   211     4   237 0.85 -
63962at50557_13249_0:000dee|STRG.16083.1:1801-2715|+  -            305 84764at50557         -            287   3.1e-14   51.5   0.1   1   1   2.2e-15     4e-14   51.2   0.1    24   212    38   223    17   246 0.78 -
63962at50557_13249_0:000dee|STRG.16083.2:1424-2338|+  -            305 84764at50557         -            287   3.1e-14   51.5   0.1   1   1   2.2e-15     4e-14   51.2   0.1    24   212    38   223    17   246 0.78 -
63962at50557_13249_0:000dee|STRG.16083.3:1794-2708|+  -            305 84764at50557         -            287   3.1e-14   51.5   0.1   1   1   2.2e-15     4e-14   51.2   0.1    24   212    38   223    17   246 0.78 -
63962at50557_13249_0:000dee|STRG.16083.4:2231-3145|+  -            305 84764at50557         -            287   3.1e-14   51.5   0.1   1   1   2.2e-15     4e-14   51.2   0.1    24   212    38   223    17   246 0.78 -
57980at50557_224129_0:002c37|STRG.16405.1:78-878|+    -            267 84764at50557         -            287   3.3e-14   51.4   0.0   1   1   2.4e-15   4.4e-14   51.0   0.0    19   200    16   208     1   218 0.75 -
57980at50557_224129_0:002c37|STRG.16405.2:78-878|+    -            267 84764at50557         -            287   3.3e-14   51.4   0.0   1   1   2.4e-15   4.4e-14   51.0   0.0    19   200    16   208     1   218 0.75 -
57980at50557_224129_0:002c37|STRG.16405.3:78-878|+    -            267 84764at50557         -            287   3.3e-14   51.4   0.0   1   1   2.4e-15   4.4e-14   51.0   0.0    19   200    16   208     1   218 0.75 -
8547at50557_74869_0:0028a5|STRG.18770.1:639-1295|+    -            219 84764at50557         -            287   3.4e-14   51.4   0.0   1   1   2.4e-15   4.4e-14   51.0   0.0     6   191     2   198     1   203 0.75 -
8547at50557_74869_0:0028a5|STRG.18770.2:644-1300|+    -            219 84764at50557         -            287   3.4e-14   51.4   0.0   1   1   2.4e-15   4.4e-14   51.0   0.0     6   191     2   198     1   203 0.75 -
84269at50557_39758_0:003309|STRG.16685.3:954-1911|+   -            292 84764at50557         -            287   3.6e-14   51.3   0.0   1   1   2.5e-15   4.6e-14   51.0   0.0     9   210    20   225    14   252 0.85 -
8547at50557_74869_0:0028a5|STRG.5344.1:3425-4066|+    -            214 84764at50557         -            287   3.8e-14   51.2   0.1   1   1   4.9e-15     9e-14   50.0   0.1     8   191     9   209     4   211 0.71 -
8547at50557_74869_0:0028a5|STRG.5344.2:3425-4066|+    -            214 84764at50557         -            287   3.8e-14   51.2   0.1   1   1   4.9e-15     9e-14   50.0   0.1     8   191     9   209     4   211 0.71 -
8547at50557_43041_0:000727|STRG.18801.1:960-1892|+    -            311 84764at50557         -            287   4.2e-14   51.1   0.0   1   2   1.3e-05   0.00024   19.1   0.0     8    83    37   116    31   127 0.79 -
8547at50557_43041_0:000727|STRG.18801.1:960-1892|+    -            311 84764at50557         -            287   4.2e-14   51.1   0.0   2   2     7e-09   1.3e-07   29.8   0.1   109   191   165   249   152   254 0.82 -
17813at50557_378494_0:006207|STRG.1761.2:1735-2401|+  -            213 84764at50557         -            287   4.3e-14   51.1   0.1   1   1   2.9e-15   5.3e-14   50.8   0.1     2   188     4   204     3   208 0.76 -
63962at50557_286306_0:002be9|STRG.4606.2:421-1280|+   -            282 84764at50557         -            287   4.4e-14   51.0   0.0   1   1   3.1e-15   5.7e-14   50.7   0.0    73   211    76   215    12   234 0.83 -
63962at50557_121845_0:003d3a|STRG.18045.1:990-1706|+  -            239 84764at50557         -            287     5e-14   50.9   0.2   1   2   1.1e-11     2e-10   39.0   0.1    11   149     9   146     2   157 0.76 -
63962at50557_121845_0:003d3a|STRG.18045.1:990-1706|+  -            239 84764at50557         -            287     5e-14   50.9   0.2   2   2    0.0069      0.13   10.1   0.0   158   196   200   237   174   239 0.82 -
17813at50557_378494_0:006207|STRG.2745.1:1085-1645|+  -            187 84764at50557         -            287   5.5e-14   50.7   0.1   1   1   1.1e-12   1.9e-11   42.4   0.1    51   203     3   183     1   185 0.72 -
17813at50557_378494_0:006207|STRG.2745.4:1175-1735|+  -            187 84764at50557         -            287   5.5e-14   50.7   0.1   1   1   1.1e-12   1.9e-11   42.4   0.1    51   203     3   183     1   185 0.72 -
8547at50557_45779_0:000864|STRG.10508.1:2549-3340|+   -            264 84764at50557         -            287   6.1e-14   50.6   0.0   1   1   4.5e-15   8.3e-14   50.1   0.0    25   192    32   200    10   203 0.83 -
8547at50557_45779_0:000864|STRG.10508.2:2549-3340|+   -            264 84764at50557         -            287   6.1e-14   50.6   0.0   1   1   4.5e-15   8.3e-14   50.1   0.0    25   192    32   200    10   203 0.83 -
8547at50557_45779_0:000864|STRG.10508.3:2534-3325|+   -            264 84764at50557         -            287   6.1e-14   50.6   0.0   1   1   4.5e-15   8.3e-14   50.1   0.0    25   192    32   200    10   203 0.83 -
8547at50557_74869_0:0028a5|STRG.6686.1:2001-2768|+    -            256 84764at50557         -            287   6.2e-14   50.5   0.0   1   1   4.6e-15   8.5e-14   50.1   0.0     8   210     5   207     2   229 0.80 -
8547at50557_74869_0:0028a5|STRG.6686.2:3881-4648|+    -            256 84764at50557         -            287   6.2e-14   50.5   0.0   1   1   4.6e-15   8.5e-14   50.1   0.0     8   210     5   207     2   229 0.80 -
