#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
80377at50557_456900_0:000374|STRG.2435.1:0-1046|+      -            349 80377at50557         -            287  2.8e-159  527.4   0.0   1   1  1.6e-160  4.8e-159  526.7   0.0     8   287    42   348    36   348 0.95 -
77772at50557_121845_0:003bba|STRG.14135.1:2659-3565|-  -            300 80377at50557         -            287   2.5e-19   68.2   0.2   1   3    0.0023     0.068   11.0   0.0   159   195    13    49     5    54 0.69 -
77772at50557_121845_0:003bba|STRG.14135.1:2659-3565|-  -            300 80377at50557         -            287   2.5e-19   68.2   0.2   2   3   1.9e-08   5.8e-07   27.6   0.1   123   197    60   137    52   149 0.86 -
77772at50557_121845_0:003bba|STRG.14135.1:2659-3565|-  -            300 80377at50557         -            287   2.5e-19   68.2   0.2   3   3   6.4e-08   1.9e-06   25.9   0.0   149   280   170   290   149   298 0.78 -
77772at50557_121845_0:003bba|STRG.14137.1:4588-5494|-  -            300 80377at50557         -            287   2.5e-19   68.2   0.2   1   3    0.0023     0.068   11.0   0.0   159   195    13    49     5    54 0.69 -
77772at50557_121845_0:003bba|STRG.14137.1:4588-5494|-  -            300 80377at50557         -            287   2.5e-19   68.2   0.2   2   3   1.9e-08   5.8e-07   27.6   0.1   123   197    60   137    52   149 0.86 -
77772at50557_121845_0:003bba|STRG.14137.1:4588-5494|-  -            300 80377at50557         -            287   2.5e-19   68.2   0.2   3   3   6.4e-08   1.9e-06   25.9   0.0   149   280   170   290   149   298 0.78 -
31374at50557_133901_0:001035|STRG.16923.1:1137-2681|+  -            515 80377at50557         -            287     3e-19   67.9   4.0   1   3   1.1e-08   3.4e-07   28.4   0.1   160   281   265   378   252   383 0.89 -
31374at50557_133901_0:001035|STRG.16923.1:1137-2681|+  -            515 80377at50557         -            287     3e-19   67.9   4.0   2   3   5.9e-07   1.8e-05   22.7   0.0   126   195   356   426   329   430 0.76 -
31374at50557_133901_0:001035|STRG.16923.1:1137-2681|+  -            515 80377at50557         -            287     3e-19   67.9   4.0   3   3   5.3e-10   1.6e-08   32.7   0.2   111   199   384   472   380   476 0.85 -
31374at50557_133901_0:001035|STRG.16923.2:335-1879|+   -            515 80377at50557         -            287     3e-19   67.9   4.0   1   3   1.1e-08   3.4e-07   28.4   0.1   160   281   265   378   252   383 0.89 -
31374at50557_133901_0:001035|STRG.16923.2:335-1879|+   -            515 80377at50557         -            287     3e-19   67.9   4.0   2   3   5.9e-07   1.8e-05   22.7   0.0   126   195   356   426   329   430 0.76 -
31374at50557_133901_0:001035|STRG.16923.2:335-1879|+   -            515 80377at50557         -            287     3e-19   67.9   4.0   3   3   5.3e-10   1.6e-08   32.7   0.2   111   199   384   472   380   476 0.85 -
37700at50557_34720_0:0020a5|STRG.9037.2:497-2716|+     -            740 80377at50557         -            287   3.3e-19   67.8   1.2   1   3   0.00075     0.023   12.5   0.0   144   202   411   469   397   474 0.76 -
37700at50557_34720_0:0020a5|STRG.9037.2:497-2716|+     -            740 80377at50557         -            287   3.3e-19   67.8   1.2   2   3     0.032      0.95    7.2   0.1    56    98   481   523   473   568 0.54 -
37700at50557_34720_0:0020a5|STRG.9037.2:497-2716|+     -            740 80377at50557         -            287   3.3e-19   67.8   1.2   3   3   1.1e-12   3.3e-11   41.5   0.0   134   241   633   737   605   740 0.88 -
37700at50557_34720_0:0020a5|STRG.9037.1:497-2719|+     -            741 80377at50557         -            287   3.6e-19   67.7   0.9   1   3   0.00098      0.03   12.2   0.0   155   202   423   470   397   476 0.75 -
37700at50557_34720_0:0020a5|STRG.9037.1:497-2719|+     -            741 80377at50557         -            287   3.6e-19   67.7   0.9   2   3     0.032      0.96    7.2   0.1    56    98   482   524   472   568 0.56 -
37700at50557_34720_0:0020a5|STRG.9037.1:497-2719|+     -            741 80377at50557         -            287   3.6e-19   67.7   0.9   3   3   1.1e-12   3.3e-11   41.5   0.0   134   241   634   738   606   741 0.88 -
57752at50557_69319_0:000ee5|STRG.16929.1:169-972|+     -            268 80377at50557         -            287   3.8e-19   67.6   0.9   1   2   5.7e-13   1.7e-11   42.5   0.7   128   267    33   167     9   177 0.88 -
57752at50557_69319_0:000ee5|STRG.16929.1:169-972|+     -            268 80377at50557         -            287   3.8e-19   67.6   0.9   2   2   3.8e-07   1.1e-05   23.4   0.0   140   194   175   230   169   238 0.74 -
78072at50557_7070_0:002a52|STRG.19597.1:483-1325|+     -            281 80377at50557         -            287   4.2e-19   67.5   2.7   1   3      0.71        22    2.8   0.0   222   276     4    58     1    64 0.79 -
78072at50557_7070_0:002a52|STRG.19597.1:483-1325|+     -            281 80377at50557         -            287   4.2e-19   67.5   2.7   2   3   4.9e-10   1.5e-08   32.8   0.3    44   123    64   155    46   156 0.75 -
78072at50557_7070_0:002a52|STRG.19597.1:483-1325|+     -            281 80377at50557         -            287   4.2e-19   67.5   2.7   3   3   5.5e-11   1.6e-09   36.0   0.4   128   280   126   276   123   281 0.85 -
43553at50557_103372_0:0013d1|STRG.7364.1:0-1127|+      -            376 80377at50557         -            287   5.7e-19   67.0   3.7   1   2     3e-08   9.2e-07   27.0   0.0   231   279    59   107    46   113 0.93 -
43553at50557_103372_0:0013d1|STRG.7364.1:0-1127|+      -            376 80377at50557         -            287   5.7e-19   67.0   3.7   2   2       4.7   1.4e+02    0.1   0.0    83   116   315   353   299   360 0.76 -
58729at50557_103372_0:00194e|STRG.1025.1:0-1571|+      -            524 80377at50557         -            287   6.7e-19   66.8   2.3   1   1   4.6e-20   1.4e-18   65.7   2.3    43   272   105   355    81   369 0.75 -
80377at50557_37344_0:0017d3|STRG.16297.1:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   1   3   0.00027    0.0083   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.16297.1:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   2   3    0.0012     0.036   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.16297.1:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   3   3   1.3e-11   3.9e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.16297.2:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   1   3   0.00027    0.0083   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.16297.2:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   2   3    0.0012     0.036   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.16297.2:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   3   3   1.3e-11   3.9e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.16297.3:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   1   3   0.00027    0.0083   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.16297.3:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   2   3    0.0012     0.036   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.16297.3:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   3   3   1.3e-11   3.9e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.16297.4:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   1   3   0.00027    0.0083   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.16297.4:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   2   3    0.0012     0.036   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.16297.4:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   3   3   1.3e-11   3.9e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
80377at50557_37344_0:0017d3|STRG.16297.5:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   1   3   0.00027    0.0083   14.0   0.3    54    92     4    46     2    60 0.81 -
80377at50557_37344_0:0017d3|STRG.16297.5:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   2   3    0.0012     0.036   11.9   0.0   161   252    64   150    44   161 0.59 -
80377at50557_37344_0:0017d3|STRG.16297.5:1013-1972|+   -            320 80377at50557         -            287     7e-19   66.7   1.5   3   3   1.3e-11   3.9e-10   38.0   0.0   121   241   168   287   164   299 0.87 -
43553at50557_103372_0:0013d1|STRG.7364.3:48-1112|+     -            355 80377at50557         -            287     8e-19   66.5   3.7   1   3   2.8e-08   8.4e-07   27.1   0.0   231   279    60   108    47   114 0.93 -
43553at50557_103372_0:0013d1|STRG.7364.3:48-1112|+     -            355 80377at50557         -            287     8e-19   66.5   3.7   2   3   1.7e-09   5.1e-08   31.1   1.7   128   244   172   281   140   283 0.82 -
43553at50557_103372_0:0013d1|STRG.7364.3:48-1112|+     -            355 80377at50557         -            287     8e-19   66.5   3.7   3   3       7.1   2.1e+02   -0.5   0.0    83   109   316   347   289   354 0.73 -
80377at50557_38123_0:002ff9|STRG.12642.1:488-2089|+    -            534 80377at50557         -            287   8.3e-19   66.5   5.3   1   4   1.3e-13   3.8e-12   44.6   0.3   127   280    11   157     5   159 0.90 -
80377at50557_38123_0:002ff9|STRG.12642.1:488-2089|+    -            534 80377at50557         -            287   8.3e-19   66.5   5.3   2   4   3.1e-06   9.5e-05   20.4   0.6   129   195   139   206   138   213 0.88 -
80377at50557_38123_0:002ff9|STRG.12642.1:488-2089|+    -            534 80377at50557         -            287   8.3e-19   66.5   5.3   3   4      0.24       7.1    4.4   0.0    54    89   380   414   372   425 0.84 -
80377at50557_38123_0:002ff9|STRG.12642.1:488-2089|+    -            534 80377at50557         -            287   8.3e-19   66.5   5.3   4   4      0.29       8.9    4.0   0.0   130   195   431   497   422   514 0.81 -
80377at50557_38123_0:002ff9|STRG.12642.2:42-1643|+     -            534 80377at50557         -            287   8.3e-19   66.5   5.3   1   4   1.3e-13   3.8e-12   44.6   0.3   127   280    11   157     5   159 0.90 -
80377at50557_38123_0:002ff9|STRG.12642.2:42-1643|+     -            534 80377at50557         -            287   8.3e-19   66.5   5.3   2   4   3.1e-06   9.5e-05   20.4   0.6   129   195   139   206   138   213 0.88 -
80377at50557_38123_0:002ff9|STRG.12642.2:42-1643|+     -            534 80377at50557         -            287   8.3e-19   66.5   5.3   3   4      0.24       7.1    4.4   0.0    54    89   380   414   372   425 0.84 -
80377at50557_38123_0:002ff9|STRG.12642.2:42-1643|+     -            534 80377at50557         -            287   8.3e-19   66.5   5.3   4   4      0.29       8.9    4.0   0.0   130   195   431   497   422   514 0.81 -
13553at50557_34720_0:0020c1|STRG.5928.1:0-2663|+       -            888 80377at50557         -            287   1.1e-18   66.1   3.4   1   5     4e-05    0.0012   16.7   0.1   144   268    77   194    63   210 0.65 -
13553at50557_34720_0:0020c1|STRG.5928.1:0-2663|+       -            888 80377at50557         -            287   1.1e-18   66.1   3.4   2   5   4.4e-05    0.0013   16.6   0.0   128   212   229   316   225   349 0.82 -
13553at50557_34720_0:0020c1|STRG.5928.1:0-2663|+       -            888 80377at50557         -            287   1.1e-18   66.1   3.4   3   5       1.6        47    1.7   0.0    70    91   326   347   309   368 0.60 -
13553at50557_34720_0:0020c1|STRG.5928.1:0-2663|+       -            888 80377at50557         -            287   1.1e-18   66.1   3.4   4   5      0.48        15    3.3   0.0   128   155   481   508   476   521 0.86 -
13553at50557_34720_0:0020c1|STRG.5928.1:0-2663|+       -            888 80377at50557         -            287   1.1e-18   66.1   3.4   5   5   8.7e-07   2.6e-05   22.2   0.0    52    93   556   597   515   603 0.75 -
31374at50557_197043_0:003de5|STRG.13802.1:192-809|+    -            206 80377at50557         -            287   1.3e-18   65.9   1.2   1   3   3.6e-07   1.1e-05   23.5   0.1    37   120    38   130    22   133 0.73 -
31374at50557_197043_0:003de5|STRG.13802.1:192-809|+    -            206 80377at50557         -            287   1.3e-18   65.9   1.2   2   3   3.9e-05    0.0012   16.8   0.0    58   105   100   148    93   150 0.90 -
31374at50557_197043_0:003de5|STRG.13802.1:192-809|+    -            206 80377at50557         -            287   1.3e-18   65.9   1.2   3   3   1.4e-10   4.4e-09   34.6   0.1    55   101   139   185   135   194 0.83 -
43553at50557_103372_0:0013d1|STRG.7364.2:0-1190|+      -            397 80377at50557         -            287   1.4e-18   65.8   3.6   1   3   3.3e-08   9.9e-07   26.8   0.0   231   279   102   150    89   156 0.93 -
43553at50557_103372_0:0013d1|STRG.7364.2:0-1190|+      -            397 80377at50557         -            287   1.4e-18   65.8   3.6   2   3   1.5e-09   4.5e-08   31.2   2.1   128   246   214   325   184   329 0.81 -
43553at50557_103372_0:0013d1|STRG.7364.2:0-1190|+      -            397 80377at50557         -            287   1.4e-18   65.8   3.6   3   3    0.0053      0.16    9.8   0.1   107   142   309   344   303   396 0.65 -
14512at50557_56086_0:000590|STRG.7692.1:647-1114|+     -            156 80377at50557         -            287   2.5e-18   64.9   0.1   1   1   1.5e-19   4.6e-18   64.0   0.1   129   280     5   150     2   155 0.91 -
40115at50557_411798_0:002bfa|STRG.19236.1:627-1412|+   -            262 80377at50557         -            287   1.3e-17   62.6   0.6   1   3   1.8e-05   0.00053   17.9   0.1   221   283    26    86    16    90 0.87 -
40115at50557_411798_0:002bfa|STRG.19236.1:627-1412|+   -            262 80377at50557         -            287   1.3e-17   62.6   0.6   2   3   2.8e-06   8.3e-05   20.5   0.0   142   247    78   181    72   203 0.73 -
40115at50557_411798_0:002bfa|STRG.19236.1:627-1412|+   -            262 80377at50557         -            287   1.3e-17   62.6   0.6   3   3   7.6e-07   2.3e-05   22.4   0.0    39    88   214   262   198   262 0.79 -
69548at50557_609295_0:0005e7|STRG.1420.2:222-1079|+    -            286 80377at50557         -            287   1.9e-17   62.0   2.6   1   2   3.3e-05     0.001   17.0   0.1    58   116    12    73     7    74 0.83 -
69548at50557_609295_0:0005e7|STRG.1420.2:222-1079|+    -            286 80377at50557         -            287   1.9e-17   62.0   2.6   2   2   3.2e-15   9.7e-14   49.9   0.6    52   267    50   278    47   285 0.79 -
48053at50557_13249_0:0016bb|STRG.3888.1:612-1586|+     -            325 80377at50557         -            287   2.4e-17   61.7   1.6   1   2   6.8e-10   2.1e-08   32.4   0.0    34    92    87   145    60   156 0.82 -
48053at50557_13249_0:0016bb|STRG.3888.1:612-1586|+     -            325 80377at50557         -            287   2.4e-17   61.7   1.6   2   2   2.2e-07   6.5e-06   24.2   0.5    71   195   167   319   162   323 0.67 -
49370at50557_79782_0:001886|STRG.5325.1:1802-2788|+    -            329 80377at50557         -            287   2.7e-17   61.5   6.5   1   4       9.4   2.9e+02   -0.9   0.0    76    91     4    19     1    24 0.54 -
49370at50557_79782_0:001886|STRG.5325.1:1802-2788|+    -            329 80377at50557         -            287   2.7e-17   61.5   6.5   2   4   4.4e-10   1.3e-08   33.0   0.2   151   275    28   145    21   157 0.85 -
49370at50557_79782_0:001886|STRG.5325.1:1802-2788|+    -            329 80377at50557         -            287   2.7e-17   61.5   6.5   3   4   0.00016    0.0049   14.7   0.0    56    91   248   284   237   288 0.88 -
49370at50557_79782_0:001886|STRG.5325.1:1802-2788|+    -            329 80377at50557         -            287   2.7e-17   61.5   6.5   4   4    0.0011     0.034   12.0   0.0   159   195   289   325   285   328 0.84 -
68957at50557_103372_0:001943|STRG.1001.1:0-1235|+      -            412 80377at50557         -            287     3e-17   61.4   0.7   1   2   1.8e-13   5.6e-12   44.1   0.2    16   150    84   230    76   292 0.71 -
68957at50557_103372_0:001943|STRG.1001.1:0-1235|+      -            412 80377at50557         -            287     3e-17   61.4   0.7   2   2   0.00012    0.0036   15.2   0.0   161   199   339   377   302   396 0.78 -
68957at50557_103372_0:001943|STRG.1001.2:527-1774|+    -            416 80377at50557         -            287   3.5e-17   61.2   0.8   1   2   1.9e-13   5.7e-12   44.0   0.2    16   150   103   249    95   311 0.71 -
68957at50557_103372_0:001943|STRG.1001.2:527-1774|+    -            416 80377at50557         -            287   3.5e-17   61.2   0.8   2   2   0.00013    0.0039   15.0   0.0   161   199   358   396   321   404 0.76 -
68957at50557_103372_0:001943|STRG.1001.3:527-1872|+    -            416 80377at50557         -            287   3.5e-17   61.2   0.8   1   2   1.9e-13   5.7e-12   44.0   0.2    16   150   103   249    95   311 0.71 -
68957at50557_103372_0:001943|STRG.1001.3:527-1872|+    -            416 80377at50557         -            287   3.5e-17   61.2   0.8   2   2   0.00013    0.0039   15.0   0.0   161   199   358   396   321   404 0.76 -
80377at50557_7222_0:00003c|STRG.3809.1:5-457|+         -            151 80377at50557         -            287     4e-17   60.9   2.9   1   2   1.2e-05   0.00035   18.5   0.2    38   103     4    69     1    71 0.84 -
80377at50557_7222_0:00003c|STRG.3809.1:5-457|+         -            151 80377at50557         -            287     4e-17   60.9   2.9   2   2   2.6e-13     8e-12   43.6   0.3   127   210    70   150    68   151 0.87 -
14512at50557_197043_0:0050fb|STRG.4714.1:382-726|+     -            115 80377at50557         -            287     4e-17   60.9   4.6   1   2   9.6e-11   2.9e-09   35.2   0.6    57   108     1    54     1    56 0.89 -
14512at50557_197043_0:0050fb|STRG.4714.1:382-726|+     -            115 80377at50557         -            287     4e-17   60.9   4.6   2   2   2.9e-10   8.8e-09   33.6   0.2   204   279    40   111    39   115 0.49 -
80377at50557_39758_0:001a6c|STRG.955.1:2786-3556|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   1   3      0.51        16    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.955.1:2786-3556|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   2   3     1e-11   3.1e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.955.1:2786-3556|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   3   3   0.00015    0.0044   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.955.3:2891-3661|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   1   3      0.51        16    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.955.3:2891-3661|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   2   3     1e-11   3.1e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.955.3:2891-3661|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   3   3   0.00015    0.0044   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.955.5:2756-3526|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   1   3      0.51        16    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.955.5:2756-3526|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   2   3     1e-11   3.1e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.955.5:2756-3526|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   3   3   0.00015    0.0044   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.955.6:1581-2351|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   1   3      0.51        16    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.955.6:1581-2351|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   2   3     1e-11   3.1e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.955.6:1581-2351|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   3   3   0.00015    0.0044   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.955.7:1666-2436|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   1   3      0.51        16    3.2   0.0   168   196    21    49    11    61 0.64 -
80377at50557_39758_0:001a6c|STRG.955.7:1666-2436|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   2   3     1e-11   3.1e-10   38.3   0.1   131   196    69   135    63   142 0.89 -
80377at50557_39758_0:001a6c|STRG.955.7:1666-2436|+     -            257 80377at50557         -            287   8.2e-17   59.9   1.0   3   3   0.00015    0.0044   14.9   0.0   127   244   148   256   141   257 0.85 -
80377at50557_39758_0:001a6c|STRG.989.1:599-1360|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   1   3      0.56        17    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.989.1:599-1360|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   2   3   1.4e-11   4.2e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.989.1:599-1360|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   3   3   7.4e-05    0.0022   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.989.2:1048-1809|+     -            254 80377at50557         -            287   9.3e-17   59.8   1.6   1   3      0.56        17    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.989.2:1048-1809|+     -            254 80377at50557         -            287   9.3e-17   59.8   1.6   2   3   1.4e-11   4.2e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.989.2:1048-1809|+     -            254 80377at50557         -            287   9.3e-17   59.8   1.6   3   3   7.4e-05    0.0022   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.989.3:931-1692|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   1   3      0.56        17    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.989.3:931-1692|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   2   3   1.4e-11   4.2e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.989.3:931-1692|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   3   3   7.4e-05    0.0022   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.989.4:856-1617|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   1   3      0.56        17    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.989.4:856-1617|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   2   3   1.4e-11   4.2e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.989.4:856-1617|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   3   3   7.4e-05    0.0022   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_39758_0:001a6c|STRG.989.5:823-1584|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   1   3      0.56        17    3.1   0.0   169   196    19    46     9    57 0.58 -
80377at50557_39758_0:001a6c|STRG.989.5:823-1584|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   2   3   1.4e-11   4.2e-10   37.9   0.1   131   196    66   132    61   137 0.89 -
80377at50557_39758_0:001a6c|STRG.989.5:823-1584|+      -            254 80377at50557         -            287   9.3e-17   59.8   1.6   3   3   7.4e-05    0.0022   15.9   0.1   127   244   145   253   135   254 0.86 -
80377at50557_116153_0:0002e6|STRG.955.2:2834-3547|+    -            238 80377at50557         -            287   1.4e-16   59.2   0.8   1   3      0.73        22    2.7   0.0    67    92     7    32     1    43 0.57 -
80377at50557_116153_0:0002e6|STRG.955.2:2834-3547|+    -            238 80377at50557         -            287   1.4e-16   59.2   0.8   2   3   9.6e-12   2.9e-10   38.5   0.1   131   196    51   117    47   124 0.89 -
80377at50557_116153_0:0002e6|STRG.955.2:2834-3547|+    -            238 80377at50557         -            287   1.4e-16   59.2   0.8   3   3   0.00019    0.0056   14.5   0.1   127   243   130   237   121   238 0.84 -
80377at50557_7237_0:001b62|STRG.12687.1:731-1588|+     -            286 80377at50557         -            287   1.5e-16   59.1   0.1   1   2   2.2e-08   6.6e-07   27.4   0.0   132   195     3    67     1    96 0.89 -
80377at50557_7237_0:001b62|STRG.12687.1:731-1588|+     -            286 80377at50557         -            287   1.5e-16   59.1   0.1   2   2   4.6e-09   1.4e-07   29.6   0.0   135   278   132   286   120   286 0.75 -
13625at50557_103372_0:00203b|STRG.1917.2:0-2378|+      -            793 80377at50557         -            287   3.1e-16   58.0   4.0   1   6      0.58        17    3.1   0.0   161   200     4    43     1    47 0.83 -
13625at50557_103372_0:00203b|STRG.1917.2:0-2378|+      -            793 80377at50557         -            287   3.1e-16   58.0   4.0   2   6      0.25       7.5    4.3   0.0    56    90    48    82    45    85 0.93 -
13625at50557_103372_0:00203b|STRG.1917.2:0-2378|+      -            793 80377at50557         -            287   3.1e-16   58.0   4.0   3   6   1.2e-06   3.5e-05   21.8   0.0   125   194   218   289   212   296 0.87 -
13625at50557_103372_0:00203b|STRG.1917.2:0-2378|+      -            793 80377at50557         -            287   3.1e-16   58.0   4.0   4   6   2.7e-05   0.00081   17.3   0.1   140   198   276   335   276   342 0.90 -
13625at50557_103372_0:00203b|STRG.1917.2:0-2378|+      -            793 80377at50557         -            287   3.1e-16   58.0   4.0   5   6   0.00028    0.0086   13.9   0.0    52    90   380   420   353   428 0.80 -
13625at50557_103372_0:00203b|STRG.1917.2:0-2378|+      -            793 80377at50557         -            287   3.1e-16   58.0   4.0   6   6       1.7        52    1.5   0.0   166   196   495   525   436   544 0.67 -
13625at50557_103372_0:00203b|STRG.1917.1:2-2560|+      -            853 80377at50557         -            287   3.9e-16   57.7   4.1   1   6      0.54        16    3.2   0.0   160   200    63   103    59   107 0.84 -
13625at50557_103372_0:00203b|STRG.1917.1:2-2560|+      -            853 80377at50557         -            287   3.9e-16   57.7   4.1   2   6      0.26       7.7    4.2   0.0    56    90   108   142   103   145 0.92 -
13625at50557_103372_0:00203b|STRG.1917.1:2-2560|+      -            853 80377at50557         -            287   3.9e-16   57.7   4.1   3   6   1.3e-06   3.9e-05   21.6   0.0   125   194   278   349   272   356 0.87 -
13625at50557_103372_0:00203b|STRG.1917.1:2-2560|+      -            853 80377at50557         -            287   3.9e-16   57.7   4.1   4   6   2.9e-05   0.00089   17.2   0.1   140   198   336   395   336   402 0.90 -
13625at50557_103372_0:00203b|STRG.1917.1:2-2560|+      -            853 80377at50557         -            287   3.9e-16   57.7   4.1   5   6   0.00031    0.0094   13.8   0.0    52    90   440   480   413   488 0.80 -
13625at50557_103372_0:00203b|STRG.1917.1:2-2560|+      -            853 80377at50557         -            287   3.9e-16   57.7   4.1   6   6       1.9        57    1.4   0.0   166   196   555   585   496   604 0.67 -
78072at50557_110193_0:0018f8|STRG.17214.1:15-785|+     -            257 80377at50557         -            287   6.1e-16   57.1   6.3   1   2   9.1e-10   2.8e-08   32.0   4.1    71   270    21   197     2   204 0.70 -
78072at50557_110193_0:0018f8|STRG.17214.1:15-785|+     -            257 80377at50557         -            287   6.1e-16   57.1   6.3   2   2   0.00013    0.0039   15.1   0.0   139   193   198   253   195   255 0.86 -
71739at50557_7375_0:001d21|STRG.15382.1:21-878|+       -            286 80377at50557         -            287   2.9e-15   54.9   1.9   1   2   3.7e-06   0.00011   20.1   0.1    59   195    51   123    36   126 0.56 -
