#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
27737at50557_103372_0:000a01|STRG.12292.1:0-1832|+    -            611 27737at50557         -            506  2.8e-264  876.2   9.2   1   1  1.3e-265    1e-263  874.4   9.2     6   506    27   605    22   605 0.91 -
31374at50557_133901_0:001035|STRG.11576.4:1018-1998|+ -            327 27737at50557         -            506   0.00031   18.3   0.0   2   4     0.064         5    4.4   0.0   185   218   172   205   166   212 0.89 -
31374at50557_133901_0:001035|STRG.11576.4:1018-1998|+ -            327 27737at50557         -            506   0.00031   18.3   0.0   3   4     0.053       4.1    4.7   0.0   185   215   214   244   208   249 0.88 -
31374at50557_133901_0:001035|STRG.11576.4:1018-1998|+ -            327 27737at50557         -            506   0.00031   18.3   0.0   4   4     0.044       3.4    5.0   0.0    31    65   250   285   246   296 0.86 -
33043at50557_454923_0:001231|STRG.11184.1:4335-5705|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   1   6       1.5   1.1e+02   -0.0   0.0    31    59     1    30     1    37 0.84 -
33043at50557_454923_0:001231|STRG.11184.1:4335-5705|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   2   6      0.23        18    2.6   0.0   185   218    90   123    84   139 0.90 -
33043at50557_454923_0:001231|STRG.11184.1:4335-5705|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   3   6       6.1   4.7e+02   -2.1   0.0    34    58   130   154   127   159 0.79 -
33043at50557_454923_0:001231|STRG.11184.1:4335-5705|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   4   6       1.7   1.3e+02   -0.3   0.0   182   215   222   255   208   267 0.80 -
33043at50557_454923_0:001231|STRG.11184.1:4335-5705|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   5   6       4.9   3.8e+02   -1.8   0.0   183   215   264   296   250   299 0.61 -
33043at50557_454923_0:001231|STRG.11184.1:4335-5705|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   6   6     0.004      0.31    8.4   0.1    30    96   340   414   324   434 0.62 -
33043at50557_454923_0:001231|STRG.11184.2:2811-4181|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   1   6       1.5   1.1e+02   -0.0   0.0    31    59     1    30     1    37 0.84 -
33043at50557_454923_0:001231|STRG.11184.2:2811-4181|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   2   6      0.23        18    2.6   0.0   185   218    90   123    84   139 0.90 -
33043at50557_454923_0:001231|STRG.11184.2:2811-4181|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   3   6       6.1   4.7e+02   -2.1   0.0    34    58   130   154   127   159 0.79 -
33043at50557_454923_0:001231|STRG.11184.2:2811-4181|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   4   6       1.7   1.3e+02   -0.3   0.0   182   215   222   255   208   267 0.80 -
33043at50557_454923_0:001231|STRG.11184.2:2811-4181|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   5   6       4.9   3.8e+02   -1.8   0.0   183   215   264   296   250   299 0.61 -
33043at50557_454923_0:001231|STRG.11184.2:2811-4181|+ -            457 27737at50557         -            506   0.00032   18.3   1.7   6   6     0.004      0.31    8.4   0.1    30    96   340   414   324   434 0.62 -
25500at50557_121845_0:000041|STRG.2667.1:325-1038|+   -            238 27737at50557         -            506   0.00041   17.9   0.2   1   2      0.55        42    1.4   0.1    31    78    41    89    20    99 0.71 -
25500at50557_121845_0:000041|STRG.2667.1:325-1038|+   -            238 27737at50557         -            506   0.00041   17.9   0.2   2   2   7.9e-05    0.0061   14.0   0.0    48    97   103   159    96   169 0.83 -
25500at50557_121845_0:000041|STRG.2667.2:143-772|+    -            210 27737at50557         -            506   0.00044   17.8   0.1   1   2      0.53        41    1.4   0.1    31    79    13    62     6    74 0.69 -
25500at50557_121845_0:000041|STRG.2667.2:143-772|+    -            210 27737at50557         -            506   0.00044   17.8   0.1   2   2   6.3e-05    0.0049   14.3   0.0    48    97    75   131    68   140 0.83 -
31374at50557_116153_0:0023e9|STRG.21446.2:60-665|+    -            202 27737at50557         -            506   0.00045   17.8   0.1   1   3       8.8   6.9e+02   -2.6   0.0    78   207    17    33     6    49 0.59 -
31374at50557_116153_0:0023e9|STRG.21446.2:60-665|+    -            202 27737at50557         -            506   0.00045   17.8   0.1   2   3      0.09         7    3.9   0.0   182   218    92   128    81   134 0.84 -
31374at50557_116153_0:0023e9|STRG.21446.2:60-665|+    -            202 27737at50557         -            506   0.00045   17.8   0.1   3   3   0.00069     0.054   10.9   0.0   184   220   136   172   131   190 0.85 -
43553at50557_136037_0:001d49|STRG.10646.1:84-893|+    -            270 27737at50557         -            506   0.00054   17.5   0.0   1   4      0.52        40    1.4   0.0    48   102     1    61     1    70 0.73 -
43553at50557_136037_0:001d49|STRG.10646.1:84-893|+    -            270 27737at50557         -            506   0.00054   17.5   0.0   2   4     0.093       7.2    3.9   0.0   173   213   108   148    83   157 0.64 -
43553at50557_136037_0:001d49|STRG.10646.1:84-893|+    -            270 27737at50557         -            506   0.00054   17.5   0.0   3   4      0.36        28    2.0   0.0   185   214   162   191   153   197 0.85 -
43553at50557_136037_0:001d49|STRG.10646.1:84-893|+    -            270 27737at50557         -            506   0.00054   17.5   0.0   4   4     0.055       4.3    4.7   0.0   181   206   244   269   217   270 0.91 -
78072at50557_315563_0:002315|STRG.8652.1:17-490|+     -            158 27737at50557         -            506   0.00091   16.8   1.0   1   4      0.24        18    2.6   0.0    74    96    10    32     4    45 0.85 -
78072at50557_315563_0:002315|STRG.8652.1:17-490|+     -            158 27737at50557         -            506   0.00091   16.8   1.0   2   4     0.099       7.7    3.8   0.0   185   210    50    75    36    85 0.79 -
78072at50557_315563_0:002315|STRG.8652.1:17-490|+     -            158 27737at50557         -            506   0.00091   16.8   1.0   3   4     0.019       1.5    6.2   0.0   184   213    92   121    86   131 0.83 -
78072at50557_315563_0:002315|STRG.8652.1:17-490|+     -            158 27737at50557         -            506   0.00091   16.8   1.0   4   4       1.4   1.1e+02    0.0   0.1    31    59   129   158   120   158 0.73 -
57752at50557_69319_0:000ee5|STRG.11571.1:79-882|+     -            268 27737at50557         -            506    0.0017   15.9   2.9   1   3      0.31        24    2.2   0.1    40    75    39    73    32    81 0.77 -
57752at50557_69319_0:000ee5|STRG.11571.1:79-882|+     -            268 27737at50557         -            506    0.0017   15.9   2.9   2   3   0.00012    0.0097   13.4   0.6    30    96    70   145    49   155 0.76 -
57752at50557_69319_0:000ee5|STRG.11571.1:79-882|+     -            268 27737at50557         -            506    0.0017   15.9   2.9   3   3       1.6   1.3e+02   -0.2   0.0    45    59   216   230   200   237 0.76 -
80377at50557_456900_0:000374|STRG.10678.2:98-1102|+   -            335 27737at50557         -            506    0.0017   15.9   0.0   1   4       9.3   7.2e+02   -2.7   0.0   186   209    63    86    61    93 0.86 -
80377at50557_456900_0:000374|STRG.10678.2:98-1102|+   -            335 27737at50557         -            506    0.0017   15.9   0.0   2   4     0.095       7.4    3.9   0.0    43    95   112   171    79   196 0.60 -
80377at50557_456900_0:000374|STRG.10678.2:98-1102|+   -            335 27737at50557         -            506    0.0017   15.9   0.0   3   4     0.015       1.1    6.6   0.0    35    99   187   258   176   267 0.69 -
80377at50557_456900_0:000374|STRG.10678.2:98-1102|+   -            335 27737at50557         -            506    0.0017   15.9   0.0   4   4      0.49        38    1.5   0.0   176   208   272   304   264   314 0.82 -
43553at50557_319348_0:003bc4|STRG.10646.2:527-1252|+  -            242 27737at50557         -            506    0.0018   15.8   0.0   1   4       9.1   7.1e+02   -2.7   0.0    80   101    11    32     8    40 0.83 -
43553at50557_319348_0:003bc4|STRG.10646.2:527-1252|+  -            242 27737at50557         -            506    0.0018   15.8   0.0   2   4      0.14        11    3.3   0.0   174   215    81   122    72   130 0.78 -
43553at50557_319348_0:003bc4|STRG.10646.2:527-1252|+  -            242 27737at50557         -            506    0.0018   15.8   0.0   3   4      0.26        20    2.4   0.0   184   214   133   163   118   169 0.85 -
43553at50557_319348_0:003bc4|STRG.10646.2:527-1252|+  -            242 27737at50557         -            506    0.0018   15.8   0.0   4   4     0.047       3.6    4.9   0.0   181   206   216   241   187   242 0.91 -
31374at50557_133901_0:001035|STRG.11576.1:443-1987|+  -            515 27737at50557         -            506    0.0018   15.8   0.0   1   3      0.11       8.6    3.7   0.0   185   218   360   393   354   401 0.88 -
31374at50557_133901_0:001035|STRG.11576.1:443-1987|+  -            515 27737at50557         -            506    0.0018   15.8   0.0   2   3      0.06       4.6    4.5   0.0   185   215   402   432   379   436 0.80 -
31374at50557_133901_0:001035|STRG.11576.1:443-1987|+  -            515 27737at50557         -            506    0.0018   15.8   0.0   3   3      0.08       6.3    4.1   0.0    31    65   438   473   435   485 0.86 -
31374at50557_133901_0:001035|STRG.11576.2:539-2083|+  -            515 27737at50557         -            506    0.0018   15.8   0.0   1   3      0.11       8.6    3.7   0.0   185   218   360   393   354   401 0.88 -
31374at50557_133901_0:001035|STRG.11576.2:539-2083|+  -            515 27737at50557         -            506    0.0018   15.8   0.0   2   3      0.06       4.6    4.5   0.0   185   215   402   432   379   436 0.80 -
31374at50557_133901_0:001035|STRG.11576.2:539-2083|+  -            515 27737at50557         -            506    0.0018   15.8   0.0   3   3      0.08       6.3    4.1   0.0    31    65   438   473   435   485 0.86 -
31374at50557_133901_0:001035|STRG.11576.3:443-1987|+  -            515 27737at50557         -            506    0.0018   15.8   0.0   1   3      0.11       8.6    3.7   0.0   185   218   360   393   354   401 0.88 -
31374at50557_133901_0:001035|STRG.11576.3:443-1987|+  -            515 27737at50557         -            506    0.0018   15.8   0.0   2   3      0.06       4.6    4.5   0.0   185   215   402   432   379   436 0.80 -
31374at50557_133901_0:001035|STRG.11576.3:443-1987|+  -            515 27737at50557         -            506    0.0018   15.8   0.0   3   3      0.08       6.3    4.1   0.0    31    65   438   473   435   485 0.86 -
31374at50557_217634_0:002f47|STRG.21444.1:33-227|+    -             65 27737at50557         -            506    0.0021   15.6   0.3   1   1   2.7e-05    0.0021   15.5   0.3    47   102     1    62     1    65 0.79 -
40115at50557_29031_0:00277e|STRG.10782.1:1463-2248|+  -            262 27737at50557         -            506    0.0023   15.4   0.2   1   4       1.9   1.5e+02   -0.4   0.0   194   220    61    88    48   109 0.69 -
40115at50557_29031_0:00277e|STRG.10782.1:1463-2248|+  -            262 27737at50557         -            506    0.0023   15.4   0.2   2   4    0.0012     0.091   10.2   0.0   189   222   152   185   139   193 0.78 -
40115at50557_29031_0:00277e|STRG.10782.1:1463-2248|+  -            262 27737at50557         -            506    0.0023   15.4   0.2   3   4       3.3   2.6e+02   -1.2   0.0   190   214   198   222   189   235 0.69 -
40115at50557_29031_0:00277e|STRG.10782.1:1463-2248|+  -            262 27737at50557         -            506    0.0023   15.4   0.2   4   4       3.4   2.6e+02   -1.2   0.0   183   207   233   257   225   259 0.80 -
40115at50557_29031_0:00277e|STRG.10782.2:1463-2248|+  -            262 27737at50557         -            506    0.0023   15.4   0.2   1   4       1.9   1.5e+02   -0.4   0.0   194   220    61    88    48   109 0.69 -
40115at50557_29031_0:00277e|STRG.10782.2:1463-2248|+  -            262 27737at50557         -            506    0.0023   15.4   0.2   2   4    0.0012     0.091   10.2   0.0   189   222   152   185   139   193 0.78 -
40115at50557_29031_0:00277e|STRG.10782.2:1463-2248|+  -            262 27737at50557         -            506    0.0023   15.4   0.2   3   4       3.3   2.6e+02   -1.2   0.0   190   214   198   222   189   235 0.69 -
40115at50557_29031_0:00277e|STRG.10782.2:1463-2248|+  -            262 27737at50557         -            506    0.0023   15.4   0.2   4   4       3.4   2.6e+02   -1.2   0.0   183   207   233   257   225   259 0.80 -
56099at50557_34720_0:001a91|STRG.22631.1:0-1331|+     -            444 27737at50557         -            506     0.003   15.1   0.4   1   3      0.16        12    3.1   0.0    31    97    65   139    35   144 0.66 -
56099at50557_34720_0:001a91|STRG.22631.1:0-1331|+     -            444 27737at50557         -            506     0.003   15.1   0.4   2   3    0.0036      0.28    8.6   0.1   117   219   219   320   198   330 0.73 -
56099at50557_34720_0:001a91|STRG.22631.1:0-1331|+     -            444 27737at50557         -            506     0.003   15.1   0.4   3   3       1.1        84    0.4   0.0    23    61   317   354   314   359 0.78 -
80377at50557_38123_0:002ff9|STRG.11460.1:102-1643|+   -            514 27737at50557         -            506     0.012   13.0   4.8   1   2      0.66        51    1.1   0.0   184   218    35    69    30   102 0.86 -
80377at50557_38123_0:002ff9|STRG.11460.1:102-1643|+   -            514 27737at50557         -            506     0.012   13.0   4.8   2   2     0.001     0.082   10.3   2.8    31   101   114   191   109   207 0.65 -
22030at50557_7536_0:0040ec|STRG.21442.1:813-1154|+    -            114 27737at50557         -            506     0.014   12.9   0.2   1   2     0.065       5.1    4.4   0.1    79    98    54    73    17    81 0.63 -
22030at50557_7536_0:0040ec|STRG.21442.1:813-1154|+    -            114 27737at50557         -            506     0.014   12.9   0.2   2   2      0.02       1.6    6.1   0.0   182   208    86   112    78   114 0.87 -
40115at50557_103372_0:0021d6|STRG.21207.1:4323-5300|+ -            326 27737at50557         -            506     0.015   12.8   0.8   1   3     0.048       3.8    4.8   0.1    35    79    28    70    16   105 0.69 -
40115at50557_103372_0:0021d6|STRG.21207.1:4323-5300|+ -            326 27737at50557         -            506     0.015   12.8   0.8   2   3       2.7   2.1e+02   -0.9   0.0   100   139   134   173    61   186 0.61 -
40115at50557_103372_0:0021d6|STRG.21207.1:4323-5300|+ -            326 27737at50557         -            506     0.015   12.8   0.8   3   3     0.031       2.4    5.5   0.1    38    58   306   326   297   326 0.84 -
40115at50557_108931_0:001d6b|STRG.22478.1:942-1979|+  -            346 27737at50557         -            506     0.018   12.5   0.0   1   2       2.1   1.7e+02   -0.6   0.0    67    96   184   220   158   242 0.57 -
40115at50557_108931_0:001d6b|STRG.22478.1:942-1979|+  -            346 27737at50557         -            506     0.018   12.5   0.0   2   2    0.0029      0.23    8.9   0.0   185   218   289   322   277   330 0.89 -
40115at50557_108931_0:001d6b|STRG.22478.2:438-1475|+  -            346 27737at50557         -            506     0.018   12.5   0.0   1   2       2.1   1.7e+02   -0.6   0.0    67    96   184   220   158   242 0.57 -
40115at50557_108931_0:001d6b|STRG.22478.2:438-1475|+  -            346 27737at50557         -            506     0.018   12.5   0.0   2   2    0.0029      0.23    8.9   0.0   185   218   289   322   277   330 0.89 -
55830at50557_168631_0:000573|STRG.14598.1:1003-1902|+ -            300 27737at50557         -            506     0.018   12.5   0.2   1   2     0.021       1.6    6.1   0.0    42   104    14    83     6   146 0.65 -
55830at50557_168631_0:000573|STRG.14598.1:1003-1902|+ -            300 27737at50557         -            506     0.018   12.5   0.2   2   2     0.054       4.2    4.7   0.0    42    66   198   222   183   264 0.71 -
70122at50557_56086_0:00188d|STRG.4541.1:0-347|+       -            116 27737at50557         -            506      0.02   12.3   0.0   1   1   0.00028     0.022   12.2   0.0   311   377    19    85     7   108 0.84 -
70122at50557_56086_0:00188d|STRG.4541.2:0-347|+       -            116 27737at50557         -            506      0.02   12.3   0.0   1   1   0.00028     0.022   12.2   0.0   311   377    19    85     7   108 0.84 -
70122at50557_56086_0:00188d|STRG.4541.3:609-956|+     -            116 27737at50557         -            506      0.02   12.3   0.0   1   1   0.00028     0.022   12.2   0.0   311   377    19    85     7   108 0.84 -
70122at50557_56086_0:00188d|STRG.4541.4:661-1008|+    -            116 27737at50557         -            506      0.02   12.3   0.0   1   1   0.00028     0.022   12.2   0.0   311   377    19    85     7   108 0.84 -
57752at50557_103372_0:000c5a|STRG.2014.2:0-1361|+     -            454 27737at50557         -            506     0.021   12.3   0.1   1   4     0.087       6.8    4.0   0.0   188   217   152   181   147   198 0.83 -
57752at50557_103372_0:000c5a|STRG.2014.2:0-1361|+     -            454 27737at50557         -            506     0.021   12.3   0.1   2   4      0.62        48    1.2   0.0    45    95   200   256   185   267 0.62 -
57752at50557_103372_0:000c5a|STRG.2014.2:0-1361|+     -            454 27737at50557         -            506     0.021   12.3   0.1   3   4      0.59        46    1.2   0.0    31    59   269   298   263   314 0.86 -
57752at50557_103372_0:000c5a|STRG.2014.2:0-1361|+     -            454 27737at50557         -            506     0.021   12.3   0.1   4   4       1.9   1.5e+02   -0.4   0.0   145   207   368   429   323   434 0.62 -
57752at50557_103372_0:000c5a|STRG.2014.1:555-1919|+   -            455 27737at50557         -            506     0.021   12.3   0.1   1   4      0.09         7    3.9   0.0   188   217   153   182   148   198 0.83 -
57752at50557_103372_0:000c5a|STRG.2014.1:555-1919|+   -            455 27737at50557         -            506     0.021   12.3   0.1   2   4      0.62        48    1.2   0.0    45    95   201   257   186   268 0.62 -
57752at50557_103372_0:000c5a|STRG.2014.1:555-1919|+   -            455 27737at50557         -            506     0.021   12.3   0.1   3   4      0.61        47    1.2   0.0    31    59   270   299   265   315 0.86 -
57752at50557_103372_0:000c5a|STRG.2014.1:555-1919|+   -            455 27737at50557         -            506     0.021   12.3   0.1   4   4       1.8   1.4e+02   -0.4   0.0   145   207   369   430   318   435 0.63 -
40115at50557_103372_0:0021d6|STRG.21207.3:4656-5666|+ -            337 27737at50557         -            506     0.022   12.2   0.2   1   3     0.051       3.9    4.8   0.1    35    79    28    70    16   106 0.69 -
40115at50557_103372_0:0021d6|STRG.21207.3:4656-5666|+ -            337 27737at50557         -            506     0.022   12.2   0.2   2   3       2.8   2.2e+02   -1.0   0.0   100   139   134   173    61   186 0.61 -
40115at50557_103372_0:0021d6|STRG.21207.3:4656-5666|+ -            337 27737at50557         -            506     0.022   12.2   0.2   3   3     0.068       5.3    4.4   0.0    38    59   306   327   297   332 0.82 -
40115at50557_103372_0:0021d6|STRG.21207.4:3363-4373|+ -            337 27737at50557         -            506     0.022   12.2   0.2   1   3     0.051       3.9    4.8   0.1    35    79    28    70    16   106 0.69 -
40115at50557_103372_0:0021d6|STRG.21207.4:3363-4373|+ -            337 27737at50557         -            506     0.022   12.2   0.2   2   3       2.8   2.2e+02   -1.0   0.0   100   139   134   173    61   186 0.61 -
40115at50557_103372_0:0021d6|STRG.21207.4:3363-4373|+ -            337 27737at50557         -            506     0.022   12.2   0.2   3   3     0.068       5.3    4.4   0.0    38    59   306   327   297   332 0.82 -
48053at50557_13249_0:0016bb|STRG.8571.1:698-1672|+    -            325 27737at50557         -            506     0.022   12.2   0.1   1   4       1.4   1.1e+02   -0.0   0.0    44    75    84   115    69   119 0.81 -
48053at50557_13249_0:0016bb|STRG.8571.1:698-1672|+    -            325 27737at50557         -            506     0.022   12.2   0.1   2   4     0.018       1.4    6.3   0.0   184   215   118   149   109   164 0.85 -
48053at50557_13249_0:0016bb|STRG.8571.1:698-1672|+    -            325 27737at50557         -            506     0.022   12.2   0.1   3   4       7.2   5.6e+02   -2.3   0.0   195   223   173   201   162   211 0.79 -
48053at50557_13249_0:0016bb|STRG.8571.1:698-1672|+    -            325 27737at50557         -            506     0.022   12.2   0.1   4   4      0.71        55    1.0   0.0   185   210   205   230   192   256 0.79 -
48053at50557_13249_0:0016bb|STRG.8571.2:606-1580|+    -            325 27737at50557         -            506     0.022   12.2   0.1   1   4       1.4   1.1e+02   -0.0   0.0    44    75    84   115    69   119 0.81 -
48053at50557_13249_0:0016bb|STRG.8571.2:606-1580|+    -            325 27737at50557         -            506     0.022   12.2   0.1   2   4     0.018       1.4    6.3   0.0   184   215   118   149   109   164 0.85 -
48053at50557_13249_0:0016bb|STRG.8571.2:606-1580|+    -            325 27737at50557         -            506     0.022   12.2   0.1   3   4       7.2   5.6e+02   -2.3   0.0   195   223   173   201   162   211 0.79 -
48053at50557_13249_0:0016bb|STRG.8571.2:606-1580|+    -            325 27737at50557         -            506     0.022   12.2   0.1   4   4      0.71        55    1.0   0.0   185   210   205   230   192   256 0.79 -
69548at50557_378494_0:000ec9|STRG.13704.1:101-673|-   -            125 27737at50557         -            506     0.023   12.2   1.1   1   2    0.0093      0.72    7.2   0.3    31    60     9    38     3    48 0.89 -
69548at50557_378494_0:000ec9|STRG.13704.1:101-673|-   -            125 27737at50557         -            506     0.023   12.2   1.1   2   2     0.084       6.5    4.1   0.0    44    85    63   105    56   124 0.74 -
80377at50557_454923_0:001015|STRG.19738.1:30-809|+    -            260 27737at50557         -            506      0.03   11.7   0.1   1   3     0.085       6.6    4.0   0.0   176   220    49    93    46   100 0.83 -
80377at50557_454923_0:001015|STRG.19738.1:30-809|+    -            260 27737at50557         -            506      0.03   11.7   0.1   2   3      0.21        17    2.7   0.1    33    98    97   171    94   181 0.60 -
80377at50557_454923_0:001015|STRG.19738.1:30-809|+    -            260 27737at50557         -            506      0.03   11.7   0.1   3   3      0.79        61    0.8   0.0   185   220   187   222   181   229 0.91 -
14512at50557_29053_0:0002b6|STRG.9710.1:49-759|+      -            237 27737at50557         -            506     0.031   11.7   0.4   1   2      0.03       2.3    5.5   0.2    40    98    59   123    31   130 0.68 -
14512at50557_29053_0:0002b6|STRG.9710.1:49-759|+      -            237 27737at50557         -            506     0.031   11.7   0.4   2   2     0.061       4.7    4.5   0.0    45    96   178   237   165   237 0.80 -
76755at50557_315563_0:0012ae|STRG.9463.2:625-3362|+   -            237 27737at50557         -            506     0.039   11.4   0.0   1   3       1.6   1.2e+02   -0.2   0.0   185   216    86   115    71   135 0.74 -
76755at50557_315563_0:0012ae|STRG.9463.2:625-3362|+   -            237 27737at50557         -            506     0.039   11.4   0.0   2   3     0.054       4.2    4.7   0.0    73    96   154   177   142   191 0.86 -
76755at50557_315563_0:0012ae|STRG.9463.2:625-3362|+   -            237 27737at50557         -            506     0.039   11.4   0.0   3   3      0.26        20    2.4   0.0   183   208   198   223   184   229 0.84 -
80377at50557_121845_0:0030d4|STRG.16431.1:249-917|+   -            223 27737at50557         -            506      0.05   11.0   0.0   1   2     0.065         5    4.4   0.0   187   217     3    33     1    39 0.92 -
80377at50557_121845_0:0030d4|STRG.16431.1:249-917|+   -            223 27737at50557         -            506      0.05   11.0   0.0   2   2     0.065       5.1    4.4   0.0    31   102   110   185   101   209 0.74 -
80377at50557_121845_0:0030d4|STRG.16431.2:15-683|+    -            223 27737at50557         -            506      0.05   11.0   0.0   1   2     0.065         5    4.4   0.0   187   217     3    33     1    39 0.92 -
80377at50557_121845_0:0030d4|STRG.16431.2:15-683|+    -            223 27737at50557         -            506      0.05   11.0   0.0   2   2     0.065       5.1    4.4   0.0    31   102   110   185   101   209 0.74 -
37475at50557_29031_0:002211|STRG.12431.4:1379-1804|+  -            142 27737at50557         -            506     0.095   10.1   0.0   1   2      0.31        24    2.2   0.0   193   230    16    53     8    58 0.83 -
37475at50557_29031_0:002211|STRG.12431.4:1379-1804|+  -            142 27737at50557         -            506     0.095   10.1   0.0   2   2     0.024       1.9    5.8   0.0   189   215   104   130    98   138 0.86 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/27737at50557.hmm
# Target file:     annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/27737at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/27737at50557.hmm annotation_analysis/annotation_gca/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 22:16:34 2024
# [ok]
