#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
34006at50557_520822_0:000571|STRG.14919.1:0-1982|+     -            661 34006at50557         -            414  5.1e-229  758.9   4.9   1   1  4.7e-230  1.9e-228  757.0   4.9     1   414   180   645   180   645 0.93 -
74508at50557_7394_0:0023c7|STRG.14008.3:0-980|+        -            327 34006at50557         -            414   2.5e-09   35.3   0.3   2   2     0.028       1.1    6.8   0.0   120   172   269   321   262   326 0.84 -
49370at50557_79782_0:001886|STRG.18791.1:930-1919|+    -            330 34006at50557         -            414     3e-09   35.0   1.3   1   2   3.7e-07   1.5e-05   22.8   0.3   128   274    60   222    41   254 0.76 -
49370at50557_79782_0:001886|STRG.18791.1:930-1919|+    -            330 34006at50557         -            414     3e-09   35.0   1.3   2   2     0.001     0.041   11.5   0.1   110   182   251   326   230   330 0.79 -
57752at50557_69319_0:000ee5|STRG.11571.1:79-882|+      -            268 34006at50557         -            414   5.9e-09   34.1   0.8   1   2   0.00056     0.023   12.3   0.3   128   218    88   191    66   196 0.56 -
57752at50557_69319_0:000ee5|STRG.11571.1:79-882|+      -            268 34006at50557         -            414   5.9e-09   34.1   0.8   2   2   7.1e-07   2.9e-05   21.9   0.0    62   177   160   268   155   268 0.75 -
78072at50557_7038_0:0021a3|STRG.3821.1:789-1637|+      -            283 34006at50557         -            414   9.8e-09   33.3   0.1   1   2   7.6e-10   3.1e-08   31.7   0.0   110   260    44   212    17   231 0.69 -
78072at50557_7038_0:0021a3|STRG.3821.1:789-1637|+      -            283 34006at50557         -            414   9.8e-09   33.3   0.1   2   2       6.9   2.8e+02   -1.1   0.0   126   150   244   269   232   279 0.58 -
78072at50557_7038_0:0021a3|STRG.3821.3:789-1637|+      -            283 34006at50557         -            414   9.8e-09   33.3   0.1   1   2   7.6e-10   3.1e-08   31.7   0.0   110   260    44   212    17   231 0.69 -
78072at50557_7038_0:0021a3|STRG.3821.3:789-1637|+      -            283 34006at50557         -            414   9.8e-09   33.3   0.1   2   2       6.9   2.8e+02   -1.1   0.0   126   150   244   269   232   279 0.58 -
78072at50557_7038_0:0021a3|STRG.3821.4:180-1028|+      -            283 34006at50557         -            414   9.8e-09   33.3   0.1   1   2   7.6e-10   3.1e-08   31.7   0.0   110   260    44   212    17   231 0.69 -
78072at50557_7038_0:0021a3|STRG.3821.4:180-1028|+      -            283 34006at50557         -            414   9.8e-09   33.3   0.1   2   2       6.9   2.8e+02   -1.1   0.0   126   150   244   269   232   279 0.58 -
57752at50557_103372_0:000c5a|STRG.2014.2:0-1361|+      -            454 34006at50557         -            414   1.2e-08   33.0   1.4   1   2   0.00073     0.029   12.0   0.1   123   218   155   259   138   267 0.54 -
57752at50557_103372_0:000c5a|STRG.2014.2:0-1361|+      -            454 34006at50557         -            414   1.2e-08   33.0   1.4   2   2   8.5e-06   0.00034   18.4   0.2   110   263   267   435   260   448 0.67 -
57752at50557_103372_0:000c5a|STRG.2014.1:555-1919|+    -            455 34006at50557         -            414   1.2e-08   33.0   1.4   1   2   0.00073      0.03   12.0   0.1   123   218   156   260   139   268 0.54 -
57752at50557_103372_0:000c5a|STRG.2014.1:555-1919|+    -            455 34006at50557         -            414   1.2e-08   33.0   1.4   2   2   8.5e-06   0.00034   18.3   0.2   110   263   268   436   261   449 0.67 -
40115at50557_123851_0:00295a|STRG.18638.1:136-1104|+   -            323 34006at50557         -            414   1.3e-08   32.9   0.5   1   2   9.7e-09   3.9e-07   28.0   0.1    10   217    63   280    55   289 0.75 -
40115at50557_123851_0:00295a|STRG.18638.1:136-1104|+   -            323 34006at50557         -            414   1.3e-08   32.9   0.5   2   2    0.0018     0.073   10.7   0.0    15    87   210   276   200   323 0.61 -
40115at50557_123851_0:00295a|STRG.18638.2:1782-2750|+  -            323 34006at50557         -            414   1.3e-08   32.9   0.5   1   2   9.7e-09   3.9e-07   28.0   0.1    10   217    63   280    55   289 0.75 -
40115at50557_123851_0:00295a|STRG.18638.2:1782-2750|+  -            323 34006at50557         -            414   1.3e-08   32.9   0.5   2   2    0.0018     0.073   10.7   0.0    15    87   210   276   200   323 0.61 -
48053at50557_13249_0:0016bb|STRG.8571.1:698-1672|+     -            325 34006at50557         -            414   1.4e-08   32.8   2.9   1   2   8.8e-06   0.00035   18.3   0.4   110   184    67   145    60   189 0.83 -
48053at50557_13249_0:0016bb|STRG.8571.1:698-1672|+     -            325 34006at50557         -            414   1.4e-08   32.8   2.9   2   2   0.00013    0.0051   14.5   0.2   123   188   211   278   172   323 0.81 -
48053at50557_13249_0:0016bb|STRG.8571.2:606-1580|+     -            325 34006at50557         -            414   1.4e-08   32.8   2.9   1   2   8.8e-06   0.00035   18.3   0.4   110   184    67   145    60   189 0.83 -
48053at50557_13249_0:0016bb|STRG.8571.2:606-1580|+     -            325 34006at50557         -            414   1.4e-08   32.8   2.9   2   2   0.00013    0.0051   14.5   0.2   123   188   211   278   172   323 0.81 -
22030at50557_411798_0:00363d|STRG.12469.1:597-2746|+   -            691 34006at50557         -            414   1.8e-08   32.5   3.8   1   3     0.098       3.9    5.0   0.0   190   233    31    76     5    84 0.80 -
22030at50557_411798_0:00363d|STRG.12469.1:597-2746|+   -            691 34006at50557         -            414   1.8e-08   32.5   3.8   2   3   1.9e-05   0.00076   17.2   0.5   126   198    88   161    83   177 0.81 -
22030at50557_411798_0:00363d|STRG.12469.1:597-2746|+   -            691 34006at50557         -            414   1.8e-08   32.5   3.8   3   3      0.01      0.42    8.2   0.1   130   184   185   240   180   250 0.80 -
22030at50557_286306_0:001c8f|STRG.12469.3:229-2330|+   -            681 34006at50557         -            414     2e-08   32.3   3.6   1   3      0.12       4.9    4.7   0.0   191   233    20    64     6    73 0.80 -
22030at50557_286306_0:001c8f|STRG.12469.3:229-2330|+   -            681 34006at50557         -            414     2e-08   32.3   3.6   2   3     2e-05    0.0008   17.2   0.4   126   198    76   149    68   155 0.80 -
22030at50557_286306_0:001c8f|STRG.12469.3:229-2330|+   -            681 34006at50557         -            414     2e-08   32.3   3.6   3   3    0.0078      0.32    8.6   0.1   129   184   172   228   159   239 0.76 -
22030at50557_286306_0:001c8f|STRG.12469.5:229-2510|+   -            695 34006at50557         -            414   2.2e-08   32.2   3.6   1   3      0.12         5    4.6   0.0   191   233    20    64     6    73 0.80 -
22030at50557_286306_0:001c8f|STRG.12469.5:229-2510|+   -            695 34006at50557         -            414   2.2e-08   32.2   3.6   2   3     2e-05   0.00082   17.1   0.4   126   198    76   149    68   155 0.80 -
22030at50557_286306_0:001c8f|STRG.12469.5:229-2510|+   -            695 34006at50557         -            414   2.2e-08   32.2   3.6   3   3     0.008      0.32    8.6   0.1   129   184   172   228   159   239 0.76 -
22030at50557_286306_0:001c8f|STRG.12469.4:229-2435|+   -            704 34006at50557         -            414   2.5e-08   32.0   3.7   1   3      0.12         5    4.7   0.0   191   233    20    64     6    74 0.80 -
22030at50557_286306_0:001c8f|STRG.12469.4:229-2435|+   -            704 34006at50557         -            414   2.5e-08   32.0   3.7   2   3   2.1e-05   0.00084   17.1   0.4   126   198    76   149    68   155 0.80 -
22030at50557_286306_0:001c8f|STRG.12469.4:229-2435|+   -            704 34006at50557         -            414   2.5e-08   32.0   3.7   3   3     0.009      0.36    8.4   0.1   129   184   172   228   163   239 0.79 -
22030at50557_286306_0:001c8f|STRG.12469.2:229-2436|+   -            724 34006at50557         -            414   2.5e-08   32.0   3.6   1   3      0.13       5.3    4.6   0.0   191   233    20    64     6    73 0.80 -
22030at50557_286306_0:001c8f|STRG.12469.2:229-2436|+   -            724 34006at50557         -            414   2.5e-08   32.0   3.6   2   3   2.1e-05   0.00085   17.1   0.5   126   198    76   149    68   156 0.81 -
22030at50557_286306_0:001c8f|STRG.12469.2:229-2436|+   -            724 34006at50557         -            414   2.5e-08   32.0   3.6   3   3    0.0085      0.34    8.5   0.1   129   184   172   228   159   239 0.76 -
12735at50557_34720_0:000d5c|STRG.14437.1:197-3208|+    -           1004 34006at50557         -            414   3.1e-08   31.7   1.6   1   3      0.84        34    1.9   0.0   193   250   591   652   584   668 0.78 -
12735at50557_34720_0:000d5c|STRG.14437.1:197-3208|+    -           1004 34006at50557         -            414   3.1e-08   31.7   1.6   2   3      0.27        11    3.5   0.1   110   142   679   711   662   718 0.81 -
12735at50557_34720_0:000d5c|STRG.14437.1:197-3208|+    -           1004 34006at50557         -            414   3.1e-08   31.7   1.6   3   3   4.9e-07     2e-05   22.4   0.1   118   247   729   881   720   902 0.73 -
77772at50557_103372_0:001ea3|STRG.22449.2:0-944|+      -            315 34006at50557         -            414   3.2e-08   31.6   0.0   1   4     0.027       1.1    6.8   0.1    46   107     5    69     2    90 0.77 -
77772at50557_103372_0:001ea3|STRG.22449.2:0-944|+      -            315 34006at50557         -            414   3.2e-08   31.6   0.0   2   4   8.2e-05    0.0033   15.1   0.0   121   184   117   178    93   190 0.85 -
77772at50557_103372_0:001ea3|STRG.22449.2:0-944|+      -            315 34006at50557         -            414   3.2e-08   31.6   0.0   3   4       9.5   3.8e+02   -1.6   0.0   157   182   198   223   187   233 0.78 -
77772at50557_103372_0:001ea3|STRG.22449.2:0-944|+      -            315 34006at50557         -            414   3.2e-08   31.6   0.0   4   4     0.093       3.8    5.0   0.0   153   204   239   299   207   309 0.68 -
12735at50557_34720_0:000d5c|STRG.14437.2:197-3085|+    -            963 34006at50557         -            414   3.2e-08   31.6   1.8   1   3       0.8        32    2.0   0.0   193   250   550   611   543   627 0.78 -
12735at50557_34720_0:000d5c|STRG.14437.2:197-3085|+    -            963 34006at50557         -            414   3.2e-08   31.6   1.8   2   3      0.25        10    3.6   0.1   110   142   638   670   621   679 0.82 -
12735at50557_34720_0:000d5c|STRG.14437.2:197-3085|+    -            963 34006at50557         -            414   3.2e-08   31.6   1.8   3   3   4.7e-07   1.9e-05   22.5   0.1   118   247   688   840   679   860 0.73 -
31374at50557_133901_0:001035|STRG.11576.4:1018-1998|+  -            327 34006at50557         -            414   3.8e-08   31.4   0.2   1   3       2.7   1.1e+02    0.2   0.0   131   160   102   131    76   162 0.50 -
31374at50557_133901_0:001035|STRG.11576.4:1018-1998|+  -            327 34006at50557         -            414   3.8e-08   31.4   0.2   2   3   3.7e-08   1.5e-06   26.1   0.0   111   222   165   286   159   288 0.78 -
31374at50557_133901_0:001035|STRG.11576.4:1018-1998|+  -            327 34006at50557         -            414   3.8e-08   31.4   0.2   3   3     0.071       2.9    5.4   0.0   151   186   249   284   244   314 0.76 -
71739at50557_30019_0:000544|STRG.17058.1:21-878|+      -            286 34006at50557         -            414   4.2e-08   31.2   0.3   1   1   1.7e-08     7e-07   27.2   0.3    14   195    54   224    46   280 0.74 -
76755at50557_64793_0:0021c2|STRG.20869.1:0-959|+       -            320 34006at50557         -            414   4.5e-08   31.1   1.3   1   3      0.35        14    3.2   0.0   126   184    13    71     3    79 0.74 -
76755at50557_64793_0:0021c2|STRG.20869.1:0-959|+       -            320 34006at50557         -            414   4.5e-08   31.1   1.3   2   3   0.00039     0.016   12.9   0.0   150   222    81   162    73   188 0.73 -
76755at50557_64793_0:0021c2|STRG.20869.1:0-959|+       -            320 34006at50557         -            414   4.5e-08   31.1   1.3   3   3    0.0005      0.02   12.5   0.2   124   186   231   295   214   314 0.78 -
43121at50557_103372_0:001d6c|STRG.22490.1:761-2358|+   -            510 34006at50557         -            414   5.7e-08   30.8   0.4   1   1   2.8e-05    0.0011   16.6   0.1   155   245   266   367   247   369 0.71 -
43121at50557_103372_0:001d6c|STRG.22490.2:0-1529|+     -            510 34006at50557         -            414   5.8e-08   30.8   0.4   1   1   5.8e-06   0.00023   18.9   0.1   126   219   227   339   212   342 0.68 -
43553at50557_103372_0:0013d1|STRG.16625.1:0-1127|+     -            376 34006at50557         -            414     6e-08   30.7   0.9   1   2      0.15       5.9    4.4   0.0   128   195    60   128    40   144 0.81 -
43553at50557_103372_0:0013d1|STRG.16625.1:0-1127|+     -            376 34006at50557         -            414     6e-08   30.7   0.9   2   2   8.5e-08   3.4e-06   24.9   0.2   123   239   179   304   161   326 0.76 -
43553at50557_103372_0:0013d1|STRG.16625.2:2-1177|+     -            392 34006at50557         -            414   6.8e-08   30.5   0.9   1   2      0.16       6.3    4.3   0.0   128   195   102   170    82   186 0.81 -
43553at50557_103372_0:0013d1|STRG.16625.2:2-1177|+     -            392 34006at50557         -            414   6.8e-08   30.5   0.9   2   2   9.3e-08   3.7e-06   24.8   0.2   123   239   221   346   203   368 0.76 -
80377at50557_39758_0:001a6c|STRG.11948.1:950-1720|+    -            257 34006at50557         -            414   8.2e-08   30.3   1.1   1   2   6.5e-07   2.6e-05   22.0   0.1   132   221    39   139    31   152 0.75 -
80377at50557_39758_0:001a6c|STRG.11948.1:950-1720|+    -            257 34006at50557         -            414   8.2e-08   30.3   1.1   2   2   0.00015    0.0059   14.3   0.2   110   250   102   251    99   256 0.81 -
80377at50557_39758_0:001a6c|STRG.1371.1:753-1514|+     -            254 34006at50557         -            414   9.7e-08   30.0   1.5   1   2   7.2e-07   2.9e-05   21.9   0.1   133   221    37   136    28   149 0.75 -
80377at50557_39758_0:001a6c|STRG.1371.1:753-1514|+     -            254 34006at50557         -            414   9.7e-08   30.0   1.5   2   2   0.00013    0.0052   14.5   0.2   110   250    99   248    97   253 0.81 -
80377at50557_39758_0:001a6c|STRG.1371.2:534-1295|+     -            254 34006at50557         -            414   9.7e-08   30.0   1.5   1   2   7.2e-07   2.9e-05   21.9   0.1   133   221    37   136    28   149 0.75 -
80377at50557_39758_0:001a6c|STRG.1371.2:534-1295|+     -            254 34006at50557         -            414   9.7e-08   30.0   1.5   2   2   0.00013    0.0052   14.5   0.2   110   250    99   248    97   253 0.81 -
80377at50557_39758_0:001a6c|STRG.1371.3:561-1322|+     -            254 34006at50557         -            414   9.7e-08   30.0   1.5   1   2   7.2e-07   2.9e-05   21.9   0.1   133   221    37   136    28   149 0.75 -
80377at50557_39758_0:001a6c|STRG.1371.3:561-1322|+     -            254 34006at50557         -            414   9.7e-08   30.0   1.5   2   2   0.00013    0.0052   14.5   0.2   110   250    99   248    97   253 0.81 -
25500at50557_13686_0:0020f5|STRG.18788.1:208-2013|+    -            602 34006at50557         -            414   9.8e-08   30.0   0.5   1   5   4.7e-06   0.00019   19.2   0.0    16   218    61   264    48   280 0.70 -
25500at50557_13686_0:0020f5|STRG.18788.1:208-2013|+    -            602 34006at50557         -            414   9.8e-08   30.0   0.5   2   5      0.26        11    3.6   0.0   118   142   240   263   227   305 0.74 -
25500at50557_13686_0:0020f5|STRG.18788.1:208-2013|+    -            602 34006at50557         -            414   9.8e-08   30.0   0.5   3   5       2.7   1.1e+02    0.2   0.0   153   216   319   389   302   396 0.65 -
25500at50557_13686_0:0020f5|STRG.18788.1:208-2013|+    -            602 34006at50557         -            414   9.8e-08   30.0   0.5   4   5      0.33        13    3.3   0.2   224   266   480   519   353   564 0.56 -
25500at50557_13686_0:0020f5|STRG.18788.1:208-2013|+    -            602 34006at50557         -            414   9.8e-08   30.0   0.5   5   5      0.76        31    2.0   0.1   156   183   530   557   517   602 0.57 -
80377at50557_454923_0:001015|STRG.19738.1:30-809|+     -            260 34006at50557         -            414   1.1e-07   29.8   2.8   1   2   3.7e-06   0.00015   19.5   0.7   118   223    12   132     2   151 0.71 -
80377at50557_454923_0:001015|STRG.19738.1:30-809|+     -            260 34006at50557         -            414   1.1e-07   29.8   2.8   2   2     0.001     0.042   11.5   0.2   110   217   135   252   128   257 0.71 -
80377at50557_133901_0:00057f|STRG.18791.2:57-986|+     -            310 34006at50557         -            414   1.3e-07   29.7   3.3   1   3      0.12         5    4.6   0.0   164   222     5    71     1   100 0.51 -
80377at50557_133901_0:00057f|STRG.18791.2:57-986|+     -            310 34006at50557         -            414   1.3e-07   29.7   3.3   2   3      0.27        11    3.5   0.1   117   170   105   161    98   163 0.71 -
80377at50557_133901_0:00057f|STRG.18791.2:57-986|+     -            310 34006at50557         -            414   1.3e-07   29.7   3.3   3   3   5.9e-07   2.4e-05   22.2   0.2   111   193   154   238   146   247 0.87 -
43719at50557_456900_0:000a8d|STRG.5392.1:505-2589|+    -            695 34006at50557         -            414   1.9e-07   29.1   0.1   1   1   1.2e-08   4.8e-07   27.8   0.1   160   274    64   187    55   231 0.64 -
31374at50557_133901_0:001035|STRG.11576.1:443-1987|+   -            515 34006at50557         -            414   1.9e-07   29.0   0.1   1   2   8.7e-08   3.5e-06   24.9   0.0   111   222   353   474   347   476 0.78 -
31374at50557_133901_0:001035|STRG.11576.1:443-1987|+   -            515 34006at50557         -            414   1.9e-07   29.0   0.1   2   2      0.13       5.1    4.6   0.0   151   186   437   472   427   498 0.77 -
31374at50557_133901_0:001035|STRG.11576.2:539-2083|+   -            515 34006at50557         -            414   1.9e-07   29.0   0.1   1   2   8.7e-08   3.5e-06   24.9   0.0   111   222   353   474   347   476 0.78 -
31374at50557_133901_0:001035|STRG.11576.2:539-2083|+   -            515 34006at50557         -            414   1.9e-07   29.0   0.1   2   2      0.13       5.1    4.6   0.0   151   186   437   472   427   498 0.77 -
31374at50557_133901_0:001035|STRG.11576.3:443-1987|+   -            515 34006at50557         -            414   1.9e-07   29.0   0.1   1   2   8.7e-08   3.5e-06   24.9   0.0   111   222   353   474   347   476 0.78 -
31374at50557_133901_0:001035|STRG.11576.3:443-1987|+   -            515 34006at50557         -            414   1.9e-07   29.0   0.1   2   2      0.13       5.1    4.6   0.0   151   186   437   472   427   498 0.77 -
69548at50557_116153_0:002191|STRG.8782.1:477-1175|+    -            233 34006at50557         -            414   2.2e-07   28.9   0.0   1   1   7.3e-09     3e-07   28.4   0.0   110   249    62   227    56   233 0.65 -
69548at50557_116153_0:002191|STRG.8782.2:504-1202|+    -            233 34006at50557         -            414   2.2e-07   28.9   0.0   1   1   7.3e-09     3e-07   28.4   0.0   110   249    62   227    56   233 0.65 -
69548at50557_116153_0:002191|STRG.8782.3:648-1346|+    -            233 34006at50557         -            414   2.2e-07   28.9   0.0   1   1   7.3e-09     3e-07   28.4   0.0   110   249    62   227    56   233 0.65 -
69548at50557_116153_0:002191|STRG.8782.4:1005-1703|+   -            233 34006at50557         -            414   2.2e-07   28.9   0.0   1   1   7.3e-09     3e-07   28.4   0.0   110   249    62   227    56   233 0.65 -
69548at50557_116153_0:002191|STRG.8782.5:555-1253|+    -            233 34006at50557         -            414   2.2e-07   28.9   0.0   1   1   7.3e-09     3e-07   28.4   0.0   110   249    62   227    56   233 0.65 -
33043at50557_136037_0:0027b0|STRG.17540.1:51-1817|+    -            589 34006at50557         -            414   2.7e-07   28.6   7.2   1   4       0.3        12    3.3   0.1    63   148    89   169    29   210 0.45 -
33043at50557_136037_0:0027b0|STRG.17540.1:51-1817|+    -            589 34006at50557         -            414   2.7e-07   28.6   7.2   2   4   6.6e-05    0.0027   15.4   0.2   120   219   357   466   336   473 0.73 -
33043at50557_136037_0:0027b0|STRG.17540.1:51-1817|+    -            589 34006at50557         -            414   2.7e-07   28.6   7.2   3   4   3.6e-06   0.00015   19.6   0.5   153   249   435   541   428   552 0.75 -
33043at50557_136037_0:0027b0|STRG.17540.1:51-1817|+    -            589 34006at50557         -            414   2.7e-07   28.6   7.2   4   4    0.0011     0.045   11.4   0.3   110   214   475   589   465   589 0.64 -
80377at50557_319348_0:0016a3|STRG.11953.1:1691-2449|+  -            253 34006at50557         -            414   3.5e-07   28.2   1.3   1   2   8.8e-07   3.6e-05   21.6   0.1   133   220    36   134    27   147 0.77 -
80377at50557_319348_0:0016a3|STRG.11953.1:1691-2449|+  -            253 34006at50557         -            414   3.5e-07   28.2   1.3   2   2    0.0004     0.016   12.9   0.2   110   250    98   247    94   252 0.80 -
80377at50557_319348_0:0016a3|STRG.11953.2:1434-2192|+  -            253 34006at50557         -            414   3.5e-07   28.2   1.3   1   2   8.8e-07   3.6e-05   21.6   0.1   133   220    36   134    27   147 0.77 -
80377at50557_319348_0:0016a3|STRG.11953.2:1434-2192|+  -            253 34006at50557         -            414   3.5e-07   28.2   1.3   2   2    0.0004     0.016   12.9   0.2   110   250    98   247    94   252 0.80 -
80377at50557_319348_0:0016a3|STRG.11953.3:1688-2446|+  -            253 34006at50557         -            414   3.5e-07   28.2   1.3   1   2   8.8e-07   3.6e-05   21.6   0.1   133   220    36   134    27   147 0.77 -
80377at50557_319348_0:0016a3|STRG.11953.3:1688-2446|+  -            253 34006at50557         -            414   3.5e-07   28.2   1.3   2   2    0.0004     0.016   12.9   0.2   110   250    98   247    94   252 0.80 -
80377at50557_7237_0:001b62|STRG.10128.1:716-1573|+     -            286 34006at50557         -            414   4.8e-07   27.8   1.2   1   3   4.3e-07   1.7e-05   22.6   0.1   158   216     1    67     1    71 0.77 -
80377at50557_7237_0:001b62|STRG.10128.1:716-1573|+     -            286 34006at50557         -            414   4.8e-07   27.8   1.2   2   3     0.019      0.78    7.3   0.1    14    47    39    73    30   207 0.82 -
80377at50557_7237_0:001b62|STRG.10128.1:716-1573|+     -            286 34006at50557         -            414   4.8e-07   27.8   1.2   3   3      0.69        28    2.2   0.2   157   182   173   198   109   260 0.56 -
78072at50557_34720_0:000cf9|STRG.17034.1:162-1169|+    -            336 34006at50557         -            414   5.6e-07   27.5   8.1   1   2   4.6e-06   0.00019   19.2   0.8    98   215    48   179    37   184 0.72 -
78072at50557_34720_0:000cf9|STRG.17034.1:162-1169|+    -            336 34006at50557         -            414   5.6e-07   27.5   8.1   2   2    0.0017     0.068   10.8   0.8     8   139   192   334   186   336 0.79 -
78072at50557_34720_0:000cf9|STRG.17034.2:9-1019|+      -            337 34006at50557         -            414   5.7e-07   27.5   8.6   1   4   1.8e-05   0.00072   17.3   0.6   118   216    24   135    13   138 0.58 -
78072at50557_34720_0:000cf9|STRG.17034.2:9-1019|+      -            337 34006at50557         -            414   5.7e-07   27.5   8.6   2   4   5.5e-06   0.00022   19.0   1.0    98   215    47   178    43   185 0.71 -
78072at50557_34720_0:000cf9|STRG.17034.2:9-1019|+      -            337 34006at50557         -            414   5.7e-07   27.5   8.6   3   4     0.011      0.45    8.1   1.0   109   220   146   264   135   278 0.60 -
78072at50557_34720_0:000cf9|STRG.17034.2:9-1019|+      -            337 34006at50557         -            414   5.7e-07   27.5   8.6   4   4    0.0013     0.052   11.2   0.8     8   140   191   334   185   336 0.79 -
71739at50557_103372_0:00145d|STRG.16633.2:104-1069|+   -            322 34006at50557         -            414   6.3e-07   27.4   0.3   1   3   0.00025      0.01   13.5   0.0   153   263    10   131     1   142 0.72 -
71739at50557_103372_0:00145d|STRG.16633.2:104-1069|+   -            322 34006at50557         -            414   6.3e-07   27.4   0.3   2   3    0.0013     0.053   11.1   0.1   125   183   160   219   137   279 0.65 -
71739at50557_103372_0:00145d|STRG.16633.2:104-1069|+   -            322 34006at50557         -            414   6.3e-07   27.4   0.3   3   3       9.1   3.7e+02   -1.5   0.0   105   138   278   312   272   316 0.76 -
25500at50557_121845_0:000041|STRG.2667.1:325-1038|+    -            238 34006at50557         -            414   7.6e-07   27.1   1.0   1   3   0.00099      0.04   11.5   0.1   163   239     7    97     2   105 0.64 -
25500at50557_121845_0:000041|STRG.2667.1:325-1038|+    -            238 34006at50557         -            414   7.6e-07   27.1   1.0   2   3    0.0014     0.056   11.1   0.0   166   216    99   158    95   166 0.75 -
25500at50557_121845_0:000041|STRG.2667.1:325-1038|+    -            238 34006at50557         -            414   7.6e-07   27.1   1.0   3   3    0.0082      0.33    8.5   0.1   119   187   137   208   136   230 0.72 -
71739at50557_103372_0:00145d|STRG.16633.1:0-965|+      -            322 34006at50557         -            414   8.2e-07   27.0   0.3   1   3   0.00034     0.014   13.1   0.0   155   263     8   127     2   137 0.72 -
71739at50557_103372_0:00145d|STRG.16633.1:0-965|+      -            322 34006at50557         -            414   8.2e-07   27.0   0.3   2   3    0.0018     0.074   10.7   0.1   125   183   156   215   129   235 0.62 -
71739at50557_103372_0:00145d|STRG.16633.1:0-965|+      -            322 34006at50557         -            414   8.2e-07   27.0   0.3   3   3       6.6   2.7e+02   -1.1   0.0   105   138   274   308   220   312 0.83 -
69548at50557_378494_0:000ec9|STRG.13704.1:101-673|-    -            125 34006at50557         -            414   8.9e-07   26.9   0.7   1   1   2.5e-08   9.9e-07   26.7   0.7   108   217     5   125     1   125 0.81 -
77772at50557_88501_0:001deb|STRG.22449.1:697-1374|+    -            226 34006at50557         -            414   9.6e-07   26.8   0.0   1   2     0.012      0.47    8.0   0.2    45   107    25    90    20   112 0.75 -
77772at50557_88501_0:001deb|STRG.22449.1:697-1374|+    -            226 34006at50557         -            414   9.6e-07   26.8   0.0   2   2   4.5e-05    0.0018   16.0   0.0   121   184   138   199   115   211 0.85 -
33043at50557_103372_0:000263|STRG.20912.1:0-1922|+     -            641 34006at50557         -            414   1.4e-06   26.2   3.0   1   4       2.2        87    0.6   0.0   190   235    40    87     9   132 0.61 -
33043at50557_103372_0:000263|STRG.20912.1:0-1922|+     -            641 34006at50557         -            414   1.4e-06   26.2   3.0   2   4      0.66        27    2.3   0.1   161   267   152   268   139   278 0.61 -
33043at50557_103372_0:000263|STRG.20912.1:0-1922|+     -            641 34006at50557         -            414   1.4e-06   26.2   3.0   3   4    0.0031      0.13    9.9   0.2   182   255   268   355   234   362 0.58 -
33043at50557_103372_0:000263|STRG.20912.1:0-1922|+     -            641 34006at50557         -            414   1.4e-06   26.2   3.0   4   4   1.6e-05   0.00063   17.5   0.1   186   292   325   440   312   468 0.74 -
71739at50557_66420_0:0008cd|STRG.3829.1:663-1250|+     -            196 34006at50557         -            414   1.4e-06   26.2   0.1   1   2      0.35        14    3.1   0.0   201   218    18    35     4    43 0.67 -
71739at50557_66420_0:0008cd|STRG.3829.1:663-1250|+     -            196 34006at50557         -            414   1.4e-06   26.2   0.1   2   2   3.8e-06   0.00016   19.5   0.0   118   229    53   174    48   195 0.75 -
58729at50557_103372_0:00194e|STRG.1410.1:158-1806|+    -            524 34006at50557         -            414   2.5e-06   25.4   0.7   1   2   0.00045     0.018   12.7   0.1   144   232    71   165    45   231 0.69 -
58729at50557_103372_0:00194e|STRG.1410.1:158-1806|+    -            524 34006at50557         -            414   2.5e-06   25.4   0.7   2   2     0.002     0.082   10.5   0.1     8    50   243   284   238   372 0.82 -
58729at50557_103372_0:00194e|STRG.1410.2:0-1571|+      -            524 34006at50557         -            414   2.5e-06   25.4   0.7   1   2   0.00045     0.018   12.7   0.1   144   232    71   165    45   231 0.69 -
58729at50557_103372_0:00194e|STRG.1410.2:0-1571|+      -            524 34006at50557         -            414   2.5e-06   25.4   0.7   2   2     0.002     0.082   10.5   0.1     8    50   243   284   238   372 0.82 -
56099at50557_34720_0:001a91|STRG.22631.1:0-1331|+      -            444 34006at50557         -            414   3.5e-06   24.9   3.2   1   3      0.01       0.4    8.2   0.1   111   183    64   139    47   152 0.83 -
56099at50557_34720_0:001a91|STRG.22631.1:0-1331|+      -            444 34006at50557         -            414   3.5e-06   24.9   3.2   2   3      0.14       5.8    4.4   0.0   261   294   150   183   147   197 0.82 -
56099at50557_34720_0:001a91|STRG.22631.1:0-1331|+      -            444 34006at50557         -            414   3.5e-06   24.9   3.2   3   3    0.0028      0.11   10.1   0.1   119   246   203   343   195   364 0.70 -
80377at50557_441921_0:001bfd|STRG.11953.4:1676-2401|+  -            242 34006at50557         -            414   3.8e-06   24.8   0.3   1   2   4.8e-07     2e-05   22.4   0.0   133   221    32   131    23   174 0.76 -
