#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
84764at50557_13686_0:002310|STRG.5549.1:161-1174|+     -            338 84764at50557         -            287  2.2e-159  528.1   4.2   1   1  1.2e-159  2.1e-158  524.9   4.2     1   286     7   324     7   325 0.93 -
57980at50557_456900_0:001387|STRG.14688.1:194-1201|+   -            336 84764at50557         -            287   1.4e-22   79.2   0.1   1   1   9.7e-24   1.6e-22   79.0   0.1     1   225    22   257    22   296 0.81 -
17813at50557_378494_0:006207|STRG.15747.1:174-794|+    -            207 84764at50557         -            287   1.7e-22   78.9   0.1   1   1   1.1e-23   1.9e-22   78.7   0.1     4   191     8   200     5   205 0.86 -
17813at50557_378494_0:006207|STRG.15747.3:174-794|+    -            207 84764at50557         -            287   1.7e-22   78.9   0.1   1   1   1.1e-23   1.9e-22   78.7   0.1     4   191     8   200     5   205 0.86 -
57980at50557_56086_0:004c1e|STRG.7002.1:729-1568|+     -            280 84764at50557         -            287   1.8e-22   78.8   0.0   1   1   1.5e-23   2.5e-22   78.4   0.0     2   191     2   204     1   212 0.85 -
57980at50557_456900_0:001387|STRG.14688.2:0-1091|+     -            364 84764at50557         -            287   1.8e-22   78.8   0.0   1   1   1.4e-23   2.4e-22   78.4   0.0     1   224    22   256    22   266 0.78 -
65033at50557_34740_0:001a5d|STRG.19144.1:2816-3655|+   -            280 84764at50557         -            287   2.6e-22   78.3   0.0   1   1   2.3e-23   3.9e-22   77.7   0.0     8   192     2   191     1   203 0.81 -
65033at50557_34740_0:001a5d|STRG.19144.2:2673-3512|+   -            280 84764at50557         -            287   2.6e-22   78.3   0.0   1   1   2.3e-23   3.9e-22   77.7   0.0     8   192     2   191     1   203 0.81 -
65033at50557_34740_0:001a5d|STRG.19144.3:2745-3584|+   -            280 84764at50557         -            287   2.6e-22   78.3   0.0   1   1   2.3e-23   3.9e-22   77.7   0.0     8   192     2   191     1   203 0.81 -
57980at50557_7536_0:003723|STRG.8167.1:296-1072|+      -            259 84764at50557         -            287   2.9e-22   78.2   0.0   1   1     2e-23   3.3e-22   77.9   0.0     4   213     4   215     1   248 0.80 -
57980at50557_7536_0:003723|STRG.8167.3:376-1152|+      -            259 84764at50557         -            287   2.9e-22   78.2   0.0   1   1     2e-23   3.3e-22   77.9   0.0     4   213     4   215     1   248 0.80 -
57980at50557_286706_0:000fec|STRG.8266.1:1248-2015|+   -            256 84764at50557         -            287   3.9e-22   77.7   0.0   1   1   2.7e-23   4.6e-22   77.5   0.0     6   211     5   213     1   222 0.85 -
65033at50557_69319_0:0000f1|STRG.11529.1:741-1502|+    -            254 84764at50557         -            287   9.3e-22   76.5   0.0   1   1   7.6e-23   1.3e-21   76.0   0.0     8   203     7   205     2   248 0.82 -
65033at50557_136037_0:0017d6|STRG.10222.1:1889-2707|+  -            273 84764at50557         -            287   9.8e-22   76.4   0.0   1   1   7.1e-23   1.2e-21   76.1   0.0    46   193    54   205    18   221 0.84 -
65033at50557_136037_0:0017d6|STRG.10222.2:1983-2801|+  -            273 84764at50557         -            287   9.8e-22   76.4   0.0   1   1   7.1e-23   1.2e-21   76.1   0.0    46   193    54   205    18   221 0.84 -
65033at50557_136037_0:0017d6|STRG.10222.3:1890-2708|+  -            273 84764at50557         -            287   9.8e-22   76.4   0.0   1   1   7.1e-23   1.2e-21   76.1   0.0    46   193    54   205    18   221 0.84 -
65033at50557_136037_0:0017d6|STRG.10222.4:1348-2166|+  -            273 84764at50557         -            287   9.8e-22   76.4   0.0   1   1   7.1e-23   1.2e-21   76.1   0.0    46   193    54   205    18   221 0.84 -
65033at50557_13686_0:0008e0|STRG.18877.1:91-1380|+     -            430 84764at50557         -            287   9.9e-22   76.4   0.0   1   1   8.4e-23   1.4e-21   75.9   0.0     2   190    67   265    66   288 0.82 -
65033at50557_13686_0:0008e0|STRG.18877.2:0-1292|+      -            431 84764at50557         -            287   9.9e-22   76.4   0.0   1   1   8.4e-23   1.4e-21   75.9   0.0     2   190    67   265    66   288 0.82 -
57980at50557_7038_0:000334|STRG.11828.1:1361-2134|+    -            258 84764at50557         -            287   2.9e-21   74.9   0.0   1   1   1.9e-22   3.2e-21   74.7   0.0     7   211     6   213     1   250 0.78 -
57980at50557_7038_0:000334|STRG.11828.2:1192-1965|+    -            258 84764at50557         -            287   2.9e-21   74.9   0.0   1   1   1.9e-22   3.2e-21   74.7   0.0     7   211     6   213     1   250 0.78 -
57980at50557_7038_0:000334|STRG.11828.3:1192-1965|+    -            258 84764at50557         -            287   2.9e-21   74.9   0.0   1   1   1.9e-22   3.2e-21   74.7   0.0     7   211     6   213     1   250 0.78 -
57980at50557_28588_0:000968|STRG.11075.2:709-1554|+    -            282 84764at50557         -            287   3.7e-21   74.5   0.0   1   1   2.7e-22   4.6e-21   74.2   0.0    11   206    18   224    10   265 0.80 -
65033at50557_35570_0:001139|STRG.7102.2:348-1169|+     -            274 84764at50557         -            287     6e-21   73.8   0.1   1   1   4.6e-22   7.7e-21   73.5   0.1     8   193    28   215    21   225 0.80 -
65033at50557_35570_0:001139|STRG.7102.4:345-1166|+     -            274 84764at50557         -            287     6e-21   73.8   0.1   1   1   4.6e-22   7.7e-21   73.5   0.1     8   193    28   215    21   225 0.80 -
65033at50557_35570_0:001139|STRG.7102.3:297-1127|+     -            277 84764at50557         -            287   6.1e-21   73.8   0.1   1   1   4.7e-22     8e-21   73.4   0.1     8   193    31   218    24   228 0.80 -
65033at50557_39758_0:002fd0|STRG.7102.6:297-1127|+     -            277 84764at50557         -            287   6.1e-21   73.8   0.1   1   1   4.7e-22     8e-21   73.4   0.1     8   193    32   219    25   229 0.80 -
65033at50557_35570_0:001139|STRG.7102.5:495-1334|+     -            280 84764at50557         -            287   6.3e-21   73.8   0.1   1   1   4.9e-22   8.2e-21   73.4   0.1     8   193    34   221    27   231 0.80 -
65033at50557_35570_0:001139|STRG.7102.1:495-1337|+     -            281 84764at50557         -            287   6.4e-21   73.7   0.1   1   1   4.9e-22   8.3e-21   73.4   0.1     8   193    35   222    28   232 0.80 -
125117at50557_54969_0:0029cc|STRG.12398.1:431-1669|+   -            413 84764at50557         -            287     1e-20   73.0   0.0   1   1   8.4e-22   1.4e-20   72.6   0.0     4   211    42   255    39   264 0.84 -
125117at50557_54969_0:0029cc|STRG.12398.2:298-1572|+   -            425 84764at50557         -            287   1.1e-20   72.9   0.0   1   1   9.1e-22   1.5e-20   72.5   0.0     4   211    54   267    51   276 0.84 -
17813at50557_7397_0:001703|STRG.6383.1:1745-2644|+     -            300 84764at50557         -            287   1.4e-20   72.6   0.0   1   1     1e-21   1.8e-20   72.3   0.0     1   230    27   256    27   282 0.80 -
17813at50557_7397_0:001703|STRG.6383.2:1898-2797|+     -            300 84764at50557         -            287   1.4e-20   72.6   0.0   1   1     1e-21   1.8e-20   72.3   0.0     1   230    27   256    27   282 0.80 -
57980at50557_28588_0:000968|STRG.11075.3:700-1440|+    -            247 84764at50557         -            287   1.7e-20   72.4   0.0   1   1   1.2e-21     2e-20   72.1   0.0    48   206    23   189     7   230 0.84 -
63962at50557_441921_0:002083|STRG.7511.1:1467-2636|+   -            390 84764at50557         -            287   2.7e-20   71.7   0.0   1   1   2.2e-21   3.7e-20   71.2   0.0     7   198    10   207     5   238 0.81 -
63962at50557_441921_0:002083|STRG.7511.2:1533-2702|+   -            390 84764at50557         -            287   2.7e-20   71.7   0.0   1   1   2.2e-21   3.7e-20   71.2   0.0     7   198    10   207     5   238 0.81 -
63962at50557_116153_0:001347|STRG.12055.2:557-1303|+   -            249 84764at50557         -            287     5e-20   70.8   0.0   1   1     4e-21   6.9e-20   70.4   0.0     8   200    14   209     9   236 0.83 -
57980at50557_286706_0:000fec|STRG.18887.1:404-1255|+   -            284 84764at50557         -            287   5.6e-20   70.6   0.0   1   1   3.9e-21   6.6e-20   70.4   0.0    20   193    19   188     1   207 0.83 -
57980at50557_286706_0:000fec|STRG.18887.2:176-1027|+   -            284 84764at50557         -            287   5.6e-20   70.6   0.0   1   1   3.9e-21   6.6e-20   70.4   0.0    20   193    19   188     1   207 0.83 -
57980at50557_286706_0:000fec|STRG.18887.3:253-1104|+   -            284 84764at50557         -            287   5.6e-20   70.6   0.0   1   1   3.9e-21   6.6e-20   70.4   0.0    20   193    19   188     1   207 0.83 -
125117at50557_54969_0:0029cc|STRG.8079.1:678-1580|+    -            301 84764at50557         -            287   6.8e-20   70.4   0.0   1   1   5.1e-21   8.6e-20   70.0   0.0     6   191    24   218    19   242 0.82 -
125117at50557_54969_0:0029cc|STRG.8079.2:513-1415|+    -            301 84764at50557         -            287   6.8e-20   70.4   0.0   1   1   5.1e-21   8.6e-20   70.0   0.0     6   191    24   218    19   242 0.82 -
57980at50557_286706_0:000fec|STRG.20585.1:115-873|+    -            253 84764at50557         -            287   7.7e-20   70.2   0.0   1   1   5.7e-21   9.6e-20   69.9   0.0     6   192     5   192     1   214 0.88 -
57980at50557_286706_0:000fec|STRG.20585.2:115-873|+    -            253 84764at50557         -            287   7.7e-20   70.2   0.0   1   1   5.7e-21   9.6e-20   69.9   0.0     6   192     5   192     1   214 0.88 -
125117at50557_54969_0:0029cc|STRG.18137.1:376-1308|+   -            311 84764at50557         -            287     9e-20   70.0   0.0   1   1   6.6e-21   1.1e-19   69.7   0.0     2   221    10   233     9   254 0.82 -
125117at50557_54969_0:0029cc|STRG.14495.1:2542-3534|+  -            331 84764at50557         -            287   1.5e-19   69.2   0.0   1   1   1.2e-20     2e-19   68.8   0.0     5   204     9   212     5   221 0.78 -
125117at50557_54969_0:0029cc|STRG.14495.2:2341-3333|+  -            331 84764at50557         -            287   1.5e-19   69.2   0.0   1   1   1.2e-20     2e-19   68.8   0.0     5   204     9   212     5   221 0.78 -
47at50557_39758_0:003710|STRG.10953.10:6769-22002|+    -           5078 84764at50557         -            287   8.5e-19   66.8   0.0   1   1   7.9e-20   1.3e-18   66.1   0.0     1   225  4550  4775  4548  4799 0.84 -
47at50557_39758_0:003710|STRG.10953.11:6107-21340|+    -           5078 84764at50557         -            287   8.5e-19   66.8   0.0   1   1   7.9e-20   1.3e-18   66.1   0.0     1   225  4550  4775  4548  4799 0.84 -
47at50557_39758_0:003710|STRG.10953.1:9648-24881|+     -           5078 84764at50557         -            287   8.5e-19   66.8   0.0   1   1   7.9e-20   1.3e-18   66.1   0.0     1   225  4550  4775  4548  4799 0.84 -
47at50557_39758_0:003710|STRG.10953.2:9933-25166|+     -           5078 84764at50557         -            287   8.5e-19   66.8   0.0   1   1   7.9e-20   1.3e-18   66.1   0.0     1   225  4550  4775  4548  4799 0.84 -
47at50557_39758_0:003710|STRG.10953.3:10425-25658|+    -           5078 84764at50557         -            287   8.5e-19   66.8   0.0   1   1   7.9e-20   1.3e-18   66.1   0.0     1   225  4550  4775  4548  4799 0.84 -
47at50557_39758_0:003710|STRG.10953.5:10095-25328|+    -           5078 84764at50557         -            287   8.5e-19   66.8   0.0   1   1   7.9e-20   1.3e-18   66.1   0.0     1   225  4550  4775  4548  4799 0.84 -
47at50557_39758_0:003710|STRG.10953.6:10140-25373|+    -           5078 84764at50557         -            287   8.5e-19   66.8   0.0   1   1   7.9e-20   1.3e-18   66.1   0.0     1   225  4550  4775  4548  4799 0.84 -
47at50557_39758_0:003710|STRG.10953.7:12225-27458|+    -           5078 84764at50557         -            287   8.5e-19   66.8   0.0   1   1   7.9e-20   1.3e-18   66.1   0.0     1   225  4550  4775  4548  4799 0.84 -
47at50557_39758_0:003710|STRG.10953.8:10610-25843|+    -           5078 84764at50557         -            287   8.5e-19   66.8   0.0   1   1   7.9e-20   1.3e-18   66.1   0.0     1   225  4550  4775  4548  4799 0.84 -
47at50557_39758_0:003710|STRG.10953.9:6526-21759|+     -           5078 84764at50557         -            287   8.5e-19   66.8   0.0   1   1   7.9e-20   1.3e-18   66.1   0.0     1   225  4550  4775  4548  4799 0.84 -
125117at50557_54969_0:0029cc|STRG.16910.1:369-1427|+   -            353 84764at50557         -            287   9.4e-19   66.6   0.0   1   1   7.7e-20   1.3e-18   66.2   0.0     5   211    47   259    43   276 0.82 -
57980at50557_28612_0:0052c4|STRG.15438.1:491-1237|+    -            249 84764at50557         -            287   9.4e-19   66.6   0.0   1   1   9.3e-20   1.6e-18   65.9   0.0     7   192     6   192     1   208 0.87 -
57980at50557_28612_0:0052c4|STRG.15438.2:460-1206|+    -            249 84764at50557         -            287   9.4e-19   66.6   0.0   1   1   9.3e-20   1.6e-18   65.9   0.0     7   192     6   192     1   208 0.87 -
125117at50557_54969_0:0029cc|STRG.1455.1:463-1548|+    -            362 84764at50557         -            287   1.4e-18   66.1   0.0   1   1   1.1e-19   1.9e-18   65.6   0.0     2   200    38   239    37   248 0.85 -
8547at50557_74869_0:0028a5|STRG.11700.2:2256-3017|+    -            254 84764at50557         -            287   1.4e-18   66.1   0.0   1   1     1e-19   1.7e-18   65.7   0.0     6   192    11   198     8   217 0.85 -
8547at50557_74869_0:0028a5|STRG.11700.3:2427-3188|+    -            254 84764at50557         -            287   1.4e-18   66.1   0.0   1   1     1e-19   1.7e-18   65.7   0.0     6   192    11   198     8   217 0.85 -
84269at50557_7217_0:001194|STRG.11700.1:2229-2999|+    -            257 84764at50557         -            287   1.4e-18   66.0   0.0   1   1   1.1e-19   1.8e-18   65.7   0.0     6   192    20   207    17   226 0.85 -
84269at50557_7217_0:001194|STRG.11700.2:2229-2999|+    -            257 84764at50557         -            287   1.4e-18   66.0   0.0   1   1   1.1e-19   1.8e-18   65.7   0.0     6   192    20   207    17   226 0.85 -
84269at50557_7217_0:001194|STRG.11700.3:2400-3170|+    -            257 84764at50557         -            287   1.4e-18   66.0   0.0   1   1   1.1e-19   1.8e-18   65.7   0.0     6   192    20   207    17   226 0.85 -
8547at50557_74869_0:0028a5|STRG.11700.1:2256-3038|+    -            261 84764at50557         -            287   1.5e-18   66.0   0.0   1   1   1.1e-19   1.9e-18   65.6   0.0     6   192    11   198     8   218 0.85 -
57980at50557_108931_0:000186|STRG.11144.1:120-875|+    -            252 84764at50557         -            287   2.5e-18   65.2   0.0   1   1   1.7e-19   2.8e-18   65.1   0.0     7   208     6   208     1   238 0.80 -
8547at50557_74869_0:0028a5|STRG.16301.1:1330-2124|+    -            265 84764at50557         -            287   3.1e-18   64.9   0.2   1   2   2.5e-15   4.2e-14   51.4   0.3     8   150     2   144     1   161 0.85 -
8547at50557_74869_0:0028a5|STRG.16301.1:1330-2124|+    -            265 84764at50557         -            287   3.1e-18   64.9   0.2   2   2    0.0027     0.046   11.8   0.0   152   212   168   232   156   246 0.75 -
8547at50557_74869_0:0028a5|STRG.16301.2:1181-1975|+    -            265 84764at50557         -            287   3.1e-18   64.9   0.2   1   2   2.5e-15   4.2e-14   51.4   0.3     8   150     2   144     1   161 0.85 -
8547at50557_74869_0:0028a5|STRG.16301.2:1181-1975|+    -            265 84764at50557         -            287   3.1e-18   64.9   0.2   2   2    0.0027     0.046   11.8   0.0   152   212   168   232   156   246 0.75 -
8547at50557_74869_0:0028a5|STRG.16301.3:1195-1989|+    -            265 84764at50557         -            287   3.1e-18   64.9   0.2   1   2   2.5e-15   4.2e-14   51.4   0.3     8   150     2   144     1   161 0.85 -
8547at50557_74869_0:0028a5|STRG.16301.3:1195-1989|+    -            265 84764at50557         -            287   3.1e-18   64.9   0.2   2   2    0.0027     0.046   11.8   0.0   152   212   168   232   156   246 0.75 -
125117at50557_54969_0:0029cc|STRG.2366.1:1028-2152|+   -            375 84764at50557         -            287   4.3e-18   64.5   0.0   1   1   3.2e-19   5.4e-18   64.1   0.0     2   201    52   256    51   276 0.82 -
125117at50557_54969_0:0029cc|STRG.2366.2:905-2029|+    -            375 84764at50557         -            287   4.3e-18   64.5   0.0   1   1   3.2e-19   5.4e-18   64.1   0.0     2   201    52   256    51   276 0.82 -
125117at50557_54969_0:0029cc|STRG.2366.3:448-1572|+    -            375 84764at50557         -            287   4.3e-18   64.5   0.0   1   1   3.2e-19   5.4e-18   64.1   0.0     2   201    52   256    51   276 0.82 -
125117at50557_54969_0:0029cc|STRG.2366.4:693-1817|+    -            375 84764at50557         -            287   4.3e-18   64.5   0.0   1   1   3.2e-19   5.4e-18   64.1   0.0     2   201    52   256    51   276 0.82 -
17813at50557_103372_0:00172b|STRG.5363.1:697-3387|+    -            897 84764at50557         -            287   4.9e-18   64.3   0.0   1   1   5.1e-19   8.6e-18   63.5   0.0     4   232    30   260    27   269 0.85 -
17813at50557_103372_0:00172b|STRG.5363.2:306-2996|+    -            897 84764at50557         -            287   4.9e-18   64.3   0.0   1   1   5.1e-19   8.6e-18   63.5   0.0     4   232    30   260    27   269 0.85 -
63962at50557_286706_0:0004e9|STRG.2566.1:291-1139|+    -            283 84764at50557         -            287     6e-18   64.0   0.0   1   1   4.5e-19   7.6e-18   63.6   0.0     2   196    10   203     9   238 0.82 -
84764at50557_286706_0:000034|STRG.11097.2:1069-2031|+  -            321 84764at50557         -            287   1.1e-17   63.1   0.3   1   1     1e-17   1.8e-16   59.2   0.3     1   220     1   241     1   256 0.72 -
84764at50557_286706_0:000034|STRG.11097.4:945-1907|+   -            321 84764at50557         -            287   1.1e-17   63.1   0.3   1   1     1e-17   1.8e-16   59.2   0.3     1   220     1   241     1   256 0.72 -
84764at50557_286706_0:000034|STRG.11097.5:3864-4826|+  -            321 84764at50557         -            287   1.1e-17   63.1   0.3   1   1     1e-17   1.8e-16   59.2   0.3     1   220     1   241     1   256 0.72 -
84764at50557_286706_0:000034|STRG.11097.7:564-1526|+   -            321 84764at50557         -            287   1.1e-17   63.1   0.3   1   1     1e-17   1.8e-16   59.2   0.3     1   220     1   241     1   256 0.72 -
84764at50557_286706_0:000034|STRG.11097.1:1179-2156|+  -            326 84764at50557         -            287   1.2e-17   63.0   0.3   1   2   1.6e-08   2.7e-07   29.0   0.2     1   131     1   136     1   147 0.77 -
84764at50557_286706_0:000034|STRG.11097.1:1179-2156|+  -            326 84764at50557         -            287   1.2e-17   63.0   0.3   2   2     2e-09   3.4e-08   32.0   0.0   137   220   166   246   156   261 0.84 -
57980at50557_7130_0:001f07|STRG.3931.1:5-787|+         -            261 84764at50557         -            287   1.8e-17   62.4   0.0   1   1   1.4e-18   2.4e-17   62.0   0.0    34   199     7   178     1   184 0.86 -
57980at50557_7130_0:001f07|STRG.3931.2:5-787|+         -            261 84764at50557         -            287   1.8e-17   62.4   0.0   1   1   1.4e-18   2.4e-17   62.0   0.0    34   199     7   178     1   184 0.86 -
57980at50557_7493_0:0030d1|STRG.13736.1:344-1069|+     -            242 84764at50557         -            287   2.2e-17   62.2   0.0   1   1   1.6e-18   2.7e-17   61.8   0.0    28   194    23   192     5   210 0.79 -
57980at50557_7493_0:0030d1|STRG.13736.2:410-1135|+     -            242 84764at50557         -            287   2.2e-17   62.2   0.0   1   1   1.6e-18   2.7e-17   61.8   0.0    28   194    23   192     5   210 0.79 -
57980at50557_7493_0:0030d1|STRG.13736.3:410-1135|+     -            242 84764at50557         -            287   2.2e-17   62.2   0.0   1   1   1.6e-18   2.7e-17   61.8   0.0    28   194    23   192     5   210 0.79 -
57980at50557_7493_0:0030d1|STRG.13736.4:203-928|+      -            242 84764at50557         -            287   2.2e-17   62.2   0.0   1   1   1.6e-18   2.7e-17   61.8   0.0    28   194    23   192     5   210 0.79 -
57980at50557_7493_0:0030d1|STRG.13736.5:410-1135|+     -            242 84764at50557         -            287   2.2e-17   62.2   0.0   1   1   1.6e-18   2.7e-17   61.8   0.0    28   194    23   192     5   210 0.79 -
57980at50557_7493_0:0030d1|STRG.13736.6:410-1135|+     -            242 84764at50557         -            287   2.2e-17   62.2   0.0   1   1   1.6e-18   2.7e-17   61.8   0.0    28   194    23   192     5   210 0.79 -
57980at50557_7493_0:0030d1|STRG.13736.7:344-1069|+     -            242 84764at50557         -            287   2.2e-17   62.2   0.0   1   1   1.6e-18   2.7e-17   61.8   0.0    28   194    23   192     5   210 0.79 -
57980at50557_7237_0:0026c2|STRG.6982.10:1783-2604|+    -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
57980at50557_7237_0:0026c2|STRG.6982.11:1843-2664|+    -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
57980at50557_7237_0:0026c2|STRG.6982.1:4411-5232|+     -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
57980at50557_7237_0:0026c2|STRG.6982.2:2837-3658|+     -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
57980at50557_7237_0:0026c2|STRG.6982.3:2833-3654|+     -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
57980at50557_7237_0:0026c2|STRG.6982.4:1796-2617|+     -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
57980at50557_7237_0:0026c2|STRG.6982.5:1412-2233|+     -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
57980at50557_7237_0:0026c2|STRG.6982.6:1475-2296|+     -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
57980at50557_7237_0:0026c2|STRG.6982.7:1382-2203|+     -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
57980at50557_7237_0:0026c2|STRG.6982.8:1452-2273|+     -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
57980at50557_7237_0:0026c2|STRG.6982.9:1709-2530|+     -            274 84764at50557         -            287   3.5e-17   61.5   0.0   1   1   2.5e-18   4.2e-17   61.2   0.0     8   192     2   209     1   244 0.76 -
84269at50557_108931_0:00068a|STRG.8167.2:278-1141|+    -            288 84764at50557         -            287   3.8e-17   61.4   0.0   1   1   6.3e-18   1.1e-16   59.9   0.0    56   213    86   245    82   278 0.82 -
84269at50557_108931_0:00068a|STRG.8167.4:358-1221|+    -            288 84764at50557         -            287   3.8e-17   61.4   0.0   1   1   6.3e-18   1.1e-16   59.9   0.0    56   213    86   245    82   278 0.82 -
84764at50557_286706_0:000034|STRG.11097.9:1084-2058|+  -            325 84764at50557         -            287     4e-17   61.3   0.3   1   1   7.6e-16   1.3e-14   53.1   0.3     2   220     1   245     1   260 0.70 -
125117at50557_54969_0:0029cc|STRG.19241.3:2320-3306|+  -            329 84764at50557         -            287   4.7e-17   61.1   0.0   1   1   3.5e-18     6e-17   60.7   0.0     3   206    12   220    10   234 0.80 -
125117at50557_54969_0:0029cc|STRG.19241.4:2337-3323|+  -            329 84764at50557         -            287   4.7e-17   61.1   0.0   1   1   3.5e-18     6e-17   60.7   0.0     3   206    12   220    10   234 0.80 -
57980at50557_28612_0:0052c4|STRG.20093.1:29-937|+      -            303 84764at50557         -            287   6.2e-17   60.6   0.0   1   1   4.9e-18   8.3e-17   60.2   0.0     6   196     9   203     4   218 0.76 -
57980at50557_28612_0:0052c4|STRG.20093.2:29-937|+      -            303 84764at50557         -            287   6.2e-17   60.6   0.0   1   1   4.9e-18   8.3e-17   60.2   0.0     6   196     9   203     4   218 0.76 -
57980at50557_28612_0:0052c4|STRG.20093.3:29-937|+      -            303 84764at50557         -            287   6.2e-17   60.6   0.0   1   1   4.9e-18   8.3e-17   60.2   0.0     6   196     9   203     4   218 0.76 -
57980at50557_28612_0:0052c4|STRG.20093.4:27-935|+      -            303 84764at50557         -            287   6.2e-17   60.6   0.0   1   1   4.9e-18   8.3e-17   60.2   0.0     6   196     9   203     4   218 0.76 -
57980at50557_34740_0:00324b|STRG.15434.5:469-1236|+    -            256 84764at50557         -            287   6.4e-17   60.6   0.0   1   1   4.6e-18   7.8e-17   60.3   0.0     8   192     1   195     1   216 0.85 -
57980at50557_28612_0:0052c4|STRG.20093.5:27-953|+      -            309 84764at50557         -            287   6.6e-17   60.6   0.0   1   1   5.2e-18   8.8e-17   60.2   0.0     6   196     9   203     4   218 0.76 -
125117at50557_54969_0:0029cc|STRG.4381.1:2108-3031|+   -            308 84764at50557         -            287   9.2e-17   60.1   0.1   1   1   1.7e-17     3e-16   58.4   0.1     2   200     2   217     1   243 0.74 -
8547at50557_45779_0:000864|STRG.6110.1:1570-2400|+     -            277 84764at50557         -            287   1.2e-16   59.7   0.0   1   1     3e-17   5.2e-16   57.6   0.0     7   191    14   218     9   221 0.72 -
8547at50557_45779_0:000864|STRG.6110.2:1555-2385|+     -            277 84764at50557         -            287   1.2e-16   59.7   0.0   1   1     3e-17   5.2e-16   57.6   0.0     7   191    14   218     9   221 0.72 -
125117at50557_54969_0:0029cc|STRG.8584.1:494-1567|+    -            358 84764at50557         -            287   1.5e-16   59.4   0.0   1   1   1.2e-17     2e-16   59.0   0.0     6   204    48   249    43   268 0.83 -
125117at50557_54969_0:0029cc|STRG.8584.3:2247-3320|+   -            358 84764at50557         -            287   1.5e-16   59.4   0.0   1   1   1.2e-17     2e-16   59.0   0.0     6   204    48   249    43   268 0.83 -
125117at50557_54969_0:0029cc|STRG.12118.2:1230-2159|+  -            310 84764at50557         -            287   1.9e-16   59.1   0.0   1   1   1.7e-17   2.9e-16   58.5   0.0    47   196    47   195     5   211 0.83 -
57980at50557_224129_0:002c37|STRG.6384.1:409-975|+     -            189 84764at50557         -            287   2.2e-16   58.8   0.0   1   1   2.1e-17   3.6e-16   58.2   0.0    11   192     7   187     1   188 0.72 -
17813at50557_378494_0:006207|STRG.14579.1:452-1033|+   -            194 84764at50557         -            287   2.6e-16   58.6   0.0   1   1   5.6e-17   9.4e-16   56.8   0.0     4   192    12   189     9   193 0.88 -
17813at50557_378494_0:006207|STRG.14579.2:461-1042|+   -            194 84764at50557         -            287   2.6e-16   58.6   0.0   1   1   5.6e-17   9.4e-16   56.8   0.0     4   192    12   189     9   193 0.88 -
17813at50557_378494_0:006207|STRG.14579.3:452-1033|+   -            194 84764at50557         -            287   2.6e-16   58.6   0.0   1   1   5.6e-17   9.4e-16   56.8   0.0     4   192    12   189     9   193 0.88 -
84764at50557_286706_0:000034|STRG.11097.6:2546-3487|+  -            314 84764at50557         -            287   2.7e-16   58.6   0.2   1   1   2.6e-16   4.4e-15   54.6   0.2     8   220     1   234     1   249 0.72 -
84764at50557_286706_0:000034|STRG.11097.8:844-1785|+   -            314 84764at50557         -            287   2.7e-16   58.6   0.2   1   1   2.6e-16   4.4e-15   54.6   0.2     8   220     1   234     1   249 0.72 -
84764at50557_286706_0:000034|STRG.11097.3:1289-2245|+  -            319 84764at50557         -            287   2.8e-16   58.5   0.2   1   1   5.5e-15   9.3e-14   50.2   0.2     8   220     1   239     1   254 0.70 -
8547at50557_74869_0:0028a5|STRG.10980.1:2486-3331|+    -            282 84764at50557         -            287     3e-16   58.4   0.0   1   2      0.23         4    5.5   0.0     8    80     9    85     4    92 0.68 -
