#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
56099at50557_34720_0:001a91|STRG.19375.1:86-1417|+    -            444 56099at50557         -            397  4.7e-204  676.6   1.9   1   1  1.6e-205  5.6e-204  676.3   1.9     1   397     1   440     1   440 0.95 -
40115at50557_123851_0:00295a|STRG.15993.3:1936-2904|+ -            323 56099at50557         -            397     2e-13   48.9   0.0   5   5       1.3        46    1.6   0.0   236   267   288   319   282   322 0.86 -
40115at50557_123851_0:00295a|STRG.15993.4:874-1842|+  -            323 56099at50557         -            397     2e-13   48.9   0.0   1   5   2.5e-05   0.00087   17.1   0.0   241   315     8    98     2   106 0.72 -
40115at50557_123851_0:00295a|STRG.15993.4:874-1842|+  -            323 56099at50557         -            397     2e-13   48.9   0.0   2   5       1.3        45    1.6   0.0    95   112   108   125   102   134 0.83 -
40115at50557_123851_0:00295a|STRG.15993.4:874-1842|+  -            323 56099at50557         -            397     2e-13   48.9   0.0   3   5   0.00056      0.02   12.7   0.0   223   270   137   185   126   192 0.84 -
40115at50557_123851_0:00295a|STRG.15993.4:874-1842|+  -            323 56099at50557         -            397     2e-13   48.9   0.0   4   5     0.014      0.49    8.1   0.0   221   268   225   274   212   283 0.87 -
40115at50557_123851_0:00295a|STRG.15993.4:874-1842|+  -            323 56099at50557         -            397     2e-13   48.9   0.0   5   5       1.3        46    1.6   0.0   236   267   288   319   282   322 0.86 -
40115at50557_123851_0:00295a|STRG.15993.5:1781-2749|+ -            323 56099at50557         -            397     2e-13   48.9   0.0   1   5   2.5e-05   0.00087   17.1   0.0   241   315     8    98     2   106 0.72 -
40115at50557_123851_0:00295a|STRG.15993.5:1781-2749|+ -            323 56099at50557         -            397     2e-13   48.9   0.0   2   5       1.3        45    1.6   0.0    95   112   108   125   102   134 0.83 -
40115at50557_123851_0:00295a|STRG.15993.5:1781-2749|+ -            323 56099at50557         -            397     2e-13   48.9   0.0   3   5   0.00056      0.02   12.7   0.0   223   270   137   185   126   192 0.84 -
40115at50557_123851_0:00295a|STRG.15993.5:1781-2749|+ -            323 56099at50557         -            397     2e-13   48.9   0.0   4   5     0.014      0.49    8.1   0.0   221   268   225   274   212   283 0.87 -
40115at50557_123851_0:00295a|STRG.15993.5:1781-2749|+ -            323 56099at50557         -            397     2e-13   48.9   0.0   5   5       1.3        46    1.6   0.0   236   267   288   319   282   322 0.86 -
40115at50557_123851_0:00295a|STRG.15993.6:96-1064|+   -            323 56099at50557         -            397     2e-13   48.9   0.0   1   5   2.5e-05   0.00087   17.1   0.0   241   315     8    98     2   106 0.72 -
40115at50557_123851_0:00295a|STRG.15993.6:96-1064|+   -            323 56099at50557         -            397     2e-13   48.9   0.0   2   5       1.3        45    1.6   0.0    95   112   108   125   102   134 0.83 -
40115at50557_123851_0:00295a|STRG.15993.6:96-1064|+   -            323 56099at50557         -            397     2e-13   48.9   0.0   3   5   0.00056      0.02   12.7   0.0   223   270   137   185   126   192 0.84 -
40115at50557_123851_0:00295a|STRG.15993.6:96-1064|+   -            323 56099at50557         -            397     2e-13   48.9   0.0   4   5     0.014      0.49    8.1   0.0   221   268   225   274   212   283 0.87 -
40115at50557_123851_0:00295a|STRG.15993.6:96-1064|+   -            323 56099at50557         -            397     2e-13   48.9   0.0   5   5       1.3        46    1.6   0.0   236   267   288   319   282   322 0.86 -
40115at50557_123851_0:00295a|STRG.15993.7:846-1814|+  -            323 56099at50557         -            397     2e-13   48.9   0.0   1   5   2.5e-05   0.00087   17.1   0.0   241   315     8    98     2   106 0.72 -
40115at50557_123851_0:00295a|STRG.15993.7:846-1814|+  -            323 56099at50557         -            397     2e-13   48.9   0.0   2   5       1.3        45    1.6   0.0    95   112   108   125   102   134 0.83 -
40115at50557_123851_0:00295a|STRG.15993.7:846-1814|+  -            323 56099at50557         -            397     2e-13   48.9   0.0   3   5   0.00056      0.02   12.7   0.0   223   270   137   185   126   192 0.84 -
40115at50557_123851_0:00295a|STRG.15993.7:846-1814|+  -            323 56099at50557         -            397     2e-13   48.9   0.0   4   5     0.014      0.49    8.1   0.0   221   268   225   274   212   283 0.87 -
40115at50557_123851_0:00295a|STRG.15993.7:846-1814|+  -            323 56099at50557         -            397     2e-13   48.9   0.0   5   5       1.3        46    1.6   0.0   236   267   288   319   282   322 0.86 -
40115at50557_144034_0:000898|STRG.12872.1:741-1610|+  -            290 56099at50557         -            397   5.1e-13   47.5   0.3   1   5    0.0082      0.29    8.8   0.1   284   324     7    47     3    55 0.89 -
40115at50557_144034_0:000898|STRG.12872.1:741-1610|+  -            290 56099at50557         -            397   5.1e-13   47.5   0.3   2   5      0.68        24    2.5   0.0   247   314    51   124    47   129 0.64 -
40115at50557_144034_0:000898|STRG.12872.1:741-1610|+  -            290 56099at50557         -            397   5.1e-13   47.5   0.3   3   5     0.016      0.58    7.8   0.0   222   269   111   160   100   166 0.73 -
40115at50557_144034_0:000898|STRG.12872.1:741-1610|+  -            290 56099at50557         -            397   5.1e-13   47.5   0.3   4   5   3.9e-08   1.4e-06   26.4   0.0   218   323   149   261   140   266 0.80 -
40115at50557_144034_0:000898|STRG.12872.1:741-1610|+  -            290 56099at50557         -            397   5.1e-13   47.5   0.3   5   5      0.55        19    2.8   0.0    60    94   257   290   255   290 0.81 -
78072at50557_7070_0:002a52|STRG.18902.1:1098-1940|+   -            281 56099at50557         -            397   5.7e-13   47.4   0.2   1   5       6.5   2.3e+02   -0.7   0.0    71    95     3    26     1    48 0.57 -
78072at50557_7070_0:002a52|STRG.18902.1:1098-1940|+   -            281 56099at50557         -            397   5.7e-13   47.4   0.2   2   5   3.9e-09   1.4e-07   29.6   0.0   208   327    45   169    41   176 0.85 -
78072at50557_7070_0:002a52|STRG.18902.1:1098-1940|+   -            281 56099at50557         -            397   5.7e-13   47.4   0.2   3   5      0.46        16    3.0   0.0   237   269   160   192   155   205 0.81 -
78072at50557_7070_0:002a52|STRG.18902.1:1098-1940|+   -            281 56099at50557         -            397   5.7e-13   47.4   0.2   4   5    0.0018     0.065   11.0   0.1    60    99   204   243   201   250 0.90 -
78072at50557_7070_0:002a52|STRG.18902.1:1098-1940|+   -            281 56099at50557         -            397   5.7e-13   47.4   0.2   5   5       2.2        79    0.8   0.0   239   267   249   277   244   280 0.86 -
78072at50557_7070_0:002a52|STRG.18902.2:1048-1890|+   -            281 56099at50557         -            397   5.7e-13   47.4   0.2   1   5       6.5   2.3e+02   -0.7   0.0    71    95     3    26     1    48 0.57 -
78072at50557_7070_0:002a52|STRG.18902.2:1048-1890|+   -            281 56099at50557         -            397   5.7e-13   47.4   0.2   2   5   3.9e-09   1.4e-07   29.6   0.0   208   327    45   169    41   176 0.85 -
78072at50557_7070_0:002a52|STRG.18902.2:1048-1890|+   -            281 56099at50557         -            397   5.7e-13   47.4   0.2   3   5      0.46        16    3.0   0.0   237   269   160   192   155   205 0.81 -
78072at50557_7070_0:002a52|STRG.18902.2:1048-1890|+   -            281 56099at50557         -            397   5.7e-13   47.4   0.2   4   5    0.0018     0.065   11.0   0.1    60    99   204   243   201   250 0.90 -
78072at50557_7070_0:002a52|STRG.18902.2:1048-1890|+   -            281 56099at50557         -            397   5.7e-13   47.4   0.2   5   5       2.2        79    0.8   0.0   239   267   249   277   244   280 0.86 -
33043at50557_103372_0:000263|STRG.17910.1:73-2469|+   -            799 56099at50557         -            397   6.8e-13   47.1   3.7   1   2    0.0023      0.08   10.7   0.3   145   267    89   217    57   287 0.73 -
33043at50557_103372_0:000263|STRG.17910.1:73-2469|+   -            799 56099at50557         -            397   6.8e-13   47.1   3.7   2   2   7.7e-09   2.7e-07   28.7   0.2    62   318   379   644   371   690 0.72 -
80377at50557_37344_0:0017d3|STRG.8067.1:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   1   4     0.013      0.44    8.2   0.0   235   310     2    96     1   103 0.73 -
80377at50557_37344_0:0017d3|STRG.8067.1:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   2   4      0.11         4    5.1   0.0    63   272   111   142   104   157 0.58 -
80377at50557_37344_0:0017d3|STRG.8067.1:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   3   4   0.00017    0.0059   14.4   0.1   280   322   169   211   165   212 0.92 -
80377at50557_37344_0:0017d3|STRG.8067.1:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   4   4     2e-05    0.0007   17.4   0.0    61   102   209   250   205   259 0.90 -
80377at50557_37344_0:0017d3|STRG.8067.2:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   1   4     0.013      0.44    8.2   0.0   235   310     2    96     1   103 0.73 -
80377at50557_37344_0:0017d3|STRG.8067.2:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   2   4      0.11         4    5.1   0.0    63   272   111   142   104   157 0.58 -
80377at50557_37344_0:0017d3|STRG.8067.2:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   3   4   0.00017    0.0059   14.4   0.1   280   322   169   211   165   212 0.92 -
80377at50557_37344_0:0017d3|STRG.8067.2:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   4   4     2e-05    0.0007   17.4   0.0    61   102   209   250   205   259 0.90 -
80377at50557_37344_0:0017d3|STRG.8067.3:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   1   4     0.013      0.44    8.2   0.0   235   310     2    96     1   103 0.73 -
80377at50557_37344_0:0017d3|STRG.8067.3:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   2   4      0.11         4    5.1   0.0    63   272   111   142   104   157 0.58 -
80377at50557_37344_0:0017d3|STRG.8067.3:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   3   4   0.00017    0.0059   14.4   0.1   280   322   169   211   165   212 0.92 -
80377at50557_37344_0:0017d3|STRG.8067.3:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   4   4     2e-05    0.0007   17.4   0.0    61   102   209   250   205   259 0.90 -
80377at50557_37344_0:0017d3|STRG.8067.4:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   1   4     0.013      0.44    8.2   0.0   235   310     2    96     1   103 0.73 -
80377at50557_37344_0:0017d3|STRG.8067.4:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   2   4      0.11         4    5.1   0.0    63   272   111   142   104   157 0.58 -
80377at50557_37344_0:0017d3|STRG.8067.4:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   3   4   0.00017    0.0059   14.4   0.1   280   322   169   211   165   212 0.92 -
80377at50557_37344_0:0017d3|STRG.8067.4:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   4   4     2e-05    0.0007   17.4   0.0    61   102   209   250   205   259 0.90 -
80377at50557_37344_0:0017d3|STRG.8067.5:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   1   4     0.013      0.44    8.2   0.0   235   310     2    96     1   103 0.73 -
80377at50557_37344_0:0017d3|STRG.8067.5:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   2   4      0.11         4    5.1   0.0    63   272   111   142   104   157 0.58 -
80377at50557_37344_0:0017d3|STRG.8067.5:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   3   4   0.00017    0.0059   14.4   0.1   280   322   169   211   165   212 0.92 -
80377at50557_37344_0:0017d3|STRG.8067.5:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   4   4     2e-05    0.0007   17.4   0.0    61   102   209   250   205   259 0.90 -
80377at50557_37344_0:0017d3|STRG.8067.6:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   1   4     0.013      0.44    8.2   0.0   235   310     2    96     1   103 0.73 -
80377at50557_37344_0:0017d3|STRG.8067.6:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   2   4      0.11         4    5.1   0.0    63   272   111   142   104   157 0.58 -
80377at50557_37344_0:0017d3|STRG.8067.6:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   3   4   0.00017    0.0059   14.4   0.1   280   322   169   211   165   212 0.92 -
80377at50557_37344_0:0017d3|STRG.8067.6:893-1852|+    -            320 56099at50557         -            397   9.9e-13   46.6   2.5   4   4     2e-05    0.0007   17.4   0.0    61   102   209   250   205   259 0.90 -
31374at50557_103372_0:0017b9|STRG.4407.1:91-2046|+    -            652 56099at50557         -            397   1.1e-12   46.4   1.7   1   4     0.066       2.3    5.8   0.0    61   102   392   432   389   435 0.84 -
31374at50557_103372_0:0017b9|STRG.4407.1:91-2046|+    -            652 56099at50557         -            397   1.1e-12   46.4   1.7   2   4   1.5e-09   5.2e-08   31.0   0.1   222   319   415   517   403   523 0.79 -
31374at50557_103372_0:0017b9|STRG.4407.1:91-2046|+    -            652 56099at50557         -            397   1.1e-12   46.4   1.7   3   4      0.57        20    2.7   0.0    61   101   518   556   511   562 0.82 -
31374at50557_103372_0:0017b9|STRG.4407.1:91-2046|+    -            652 56099at50557         -            397   1.1e-12   46.4   1.7   4   4     0.021      0.76    7.4   0.1    59    96   558   594   554   606 0.83 -
14512at50557_56086_0:000590|STRG.8436.1:627-1094|+    -            156 56099at50557         -            397   1.3e-12   46.2   0.3   1   3    0.0002    0.0072   14.1   0.0   248   320     5    80     2    83 0.84 -
14512at50557_56086_0:000590|STRG.8436.1:627-1094|+    -            156 56099at50557         -            397   1.3e-12   46.2   0.3   2   3   9.3e-08   3.3e-06   25.1   0.0   205   283    46   125    27   127 0.78 -
14512at50557_56086_0:000590|STRG.8436.1:627-1094|+    -            156 56099at50557         -            397   1.3e-12   46.2   0.3   3   3   5.3e-05    0.0019   16.0   0.1   144   191   108   156   107   156 0.93 -
14512at50557_56086_0:000590|STRG.8436.2:745-1212|+    -            156 56099at50557         -            397   1.3e-12   46.2   0.3   1   3    0.0002    0.0072   14.1   0.0   248   320     5    80     2    83 0.84 -
14512at50557_56086_0:000590|STRG.8436.2:745-1212|+    -            156 56099at50557         -            397   1.3e-12   46.2   0.3   2   3   9.3e-08   3.3e-06   25.1   0.0   205   283    46   125    27   127 0.78 -
14512at50557_56086_0:000590|STRG.8436.2:745-1212|+    -            156 56099at50557         -            397   1.3e-12   46.2   0.3   3   3   5.3e-05    0.0019   16.0   0.1   144   191   108   156   107   156 0.93 -
48053at50557_13249_0:0016bb|STRG.7472.1:758-1732|+    -            325 56099at50557         -            397   2.3e-12   45.4   3.1   1   4   0.00011    0.0037   15.0   0.0    56   104    60   108    54   109 0.90 -
48053at50557_13249_0:0016bb|STRG.7472.1:758-1732|+    -            325 56099at50557         -            397   2.3e-12   45.4   3.1   2   4   0.00063     0.022   12.5   0.0   231   270   101   140   100   151 0.91 -
48053at50557_13249_0:0016bb|STRG.7472.1:758-1732|+    -            325 56099at50557         -            397   2.3e-12   45.4   3.1   3   4   2.4e-05   0.00087   17.1   0.2   217   317   171   277   161   287 0.81 -
48053at50557_13249_0:0016bb|STRG.7472.1:758-1732|+    -            325 56099at50557         -            397   2.3e-12   45.4   3.1   4   4       1.4        51    1.4   0.0    76    97   299   320   271   323 0.66 -
33043at50557_568069_0:003d26|STRG.16130.1:395-2533|+  -            713 56099at50557         -            397   3.5e-12   44.8   5.0   1   7      0.01      0.36    8.5   0.0    60    99    43    81    36   154 0.74 -
33043at50557_568069_0:003d26|STRG.16130.1:395-2533|+  -            713 56099at50557         -            397   3.5e-12   44.8   5.0   2   7       3.8   1.3e+02    0.1   0.0   106   126   211   231   164   248 0.73 -
33043at50557_568069_0:003d26|STRG.16130.1:395-2533|+  -            713 56099at50557         -            397   3.5e-12   44.8   5.0   3   7     0.025      0.88    7.2   0.0   238   310   248   323   240   331 0.75 -
33043at50557_568069_0:003d26|STRG.16130.1:395-2533|+  -            713 56099at50557         -            397   3.5e-12   44.8   5.0   4   7     0.048       1.7    6.3   0.0    86   125   364   409   351   421 0.65 -
33043at50557_568069_0:003d26|STRG.16130.1:395-2533|+  -            713 56099at50557         -            397   3.5e-12   44.8   5.0   5   7     0.034       1.2    6.8   0.0   242   320   431   513   424   517 0.72 -
33043at50557_568069_0:003d26|STRG.16130.1:395-2533|+  -            713 56099at50557         -            397   3.5e-12   44.8   5.0   6   7      0.16       5.5    4.6   0.0   250   311   482   546   470   556 0.73 -
33043at50557_568069_0:003d26|STRG.16130.1:395-2533|+  -            713 56099at50557         -            397   3.5e-12   44.8   5.0   7   7      0.17       6.1    4.5   0.0   240   310   639   713   632   713 0.67 -
57752at50557_103372_0:000c5a|STRG.1783.1:490-1854|+   -            455 56099at50557         -            397   3.9e-12   44.6   3.7   1   4    0.0016     0.058   11.1   0.0    62   124   141   217   137   224 0.78 -
57752at50557_103372_0:000c5a|STRG.1783.1:490-1854|+   -            455 56099at50557         -            397   3.9e-12   44.6   3.7   2   4       3.5   1.2e+02    0.2   0.0    61    95   308   340   305   343 0.78 -
57752at50557_103372_0:000c5a|STRG.1783.1:490-1854|+   -            455 56099at50557         -            397   3.9e-12   44.6   3.7   3   4    0.0022     0.076   10.7   0.0    58    96   346   382   343   390 0.92 -
57752at50557_103372_0:000c5a|STRG.1783.1:490-1854|+   -            455 56099at50557         -            397   3.9e-12   44.6   3.7   4   4      0.82        29    2.2   0.0   240   272   399   431   383   439 0.79 -
57752at50557_103372_0:000c5a|STRG.1783.2:483-1847|+   -            455 56099at50557         -            397   3.9e-12   44.6   3.7   1   4    0.0016     0.058   11.1   0.0    62   124   141   217   137   224 0.78 -
57752at50557_103372_0:000c5a|STRG.1783.2:483-1847|+   -            455 56099at50557         -            397   3.9e-12   44.6   3.7   2   4       3.5   1.2e+02    0.2   0.0    61    95   308   340   305   343 0.78 -
57752at50557_103372_0:000c5a|STRG.1783.2:483-1847|+   -            455 56099at50557         -            397   3.9e-12   44.6   3.7   3   4    0.0022     0.076   10.7   0.0    58    96   346   382   343   390 0.92 -
57752at50557_103372_0:000c5a|STRG.1783.2:483-1847|+   -            455 56099at50557         -            397   3.9e-12   44.6   3.7   4   4      0.82        29    2.2   0.0   240   272   399   431   383   439 0.79 -
57752at50557_103372_0:000c5a|STRG.1783.3:68-1432|+    -            455 56099at50557         -            397   3.9e-12   44.6   3.7   1   4    0.0016     0.058   11.1   0.0    62   124   141   217   137   224 0.78 -
57752at50557_103372_0:000c5a|STRG.1783.3:68-1432|+    -            455 56099at50557         -            397   3.9e-12   44.6   3.7   2   4       3.5   1.2e+02    0.2   0.0    61    95   308   340   305   343 0.78 -
57752at50557_103372_0:000c5a|STRG.1783.3:68-1432|+    -            455 56099at50557         -            397   3.9e-12   44.6   3.7   3   4    0.0022     0.076   10.7   0.0    58    96   346   382   343   390 0.92 -
57752at50557_103372_0:000c5a|STRG.1783.3:68-1432|+    -            455 56099at50557         -            397   3.9e-12   44.6   3.7   4   4      0.82        29    2.2   0.0   240   272   399   431   383   439 0.79 -
43121at50557_103372_0:001d6c|STRG.19264.1:0-1529|+    -            510 56099at50557         -            397     1e-11   43.3   0.3   1   3   0.00022    0.0079   14.0   0.0   225   321   195   302   184   308 0.72 -
43121at50557_103372_0:001d6c|STRG.19264.1:0-1529|+    -            510 56099at50557         -            397     1e-11   43.3   0.3   2   3   1.1e-07   3.8e-06   24.9   0.0   240   323   303   389   300   400 0.85 -
43121at50557_103372_0:001d6c|STRG.19264.1:0-1529|+    -            510 56099at50557         -            397     1e-11   43.3   0.3   3   3       2.3        82    0.7   0.0    61    94   476   508   474   509 0.93 -
49370at50557_456900_0:00265d|STRG.20700.1:113-1681|+  -            523 56099at50557         -            397   1.8e-11   42.5   0.1   1   3         8   2.8e+02   -1.0   0.0    79    94   292   307   256   311 0.60 -
49370at50557_456900_0:00265d|STRG.20700.1:113-1681|+  -            523 56099at50557         -            397   1.8e-11   42.5   0.1   2   3     0.013      0.44    8.2   0.0   246   317   326   400   313   408 0.79 -
49370at50557_456900_0:00265d|STRG.20700.1:113-1681|+  -            523 56099at50557         -            397   1.8e-11   42.5   0.1   3   3   4.6e-09   1.6e-07   29.4   0.1   211   311   416   521   408   523 0.81 -
49370at50557_456900_0:00265d|STRG.20700.2:142-1710|+  -            523 56099at50557         -            397   1.8e-11   42.5   0.1   1   3         8   2.8e+02   -1.0   0.0    79    94   292   307   256   311 0.60 -
49370at50557_456900_0:00265d|STRG.20700.2:142-1710|+  -            523 56099at50557         -            397   1.8e-11   42.5   0.1   2   3     0.013      0.44    8.2   0.0   246   317   326   400   313   408 0.79 -
49370at50557_456900_0:00265d|STRG.20700.2:142-1710|+  -            523 56099at50557         -            397   1.8e-11   42.5   0.1   3   3   4.6e-09   1.6e-07   29.4   0.1   211   311   416   521   408   523 0.81 -
49370at50557_456900_0:00265d|STRG.20700.3:215-1783|+  -            523 56099at50557         -            397   1.8e-11   42.5   0.1   1   3         8   2.8e+02   -1.0   0.0    79    94   292   307   256   311 0.60 -
49370at50557_456900_0:00265d|STRG.20700.3:215-1783|+  -            523 56099at50557         -            397   1.8e-11   42.5   0.1   2   3     0.013      0.44    8.2   0.0   246   317   326   400   313   408 0.79 -
49370at50557_456900_0:00265d|STRG.20700.3:215-1783|+  -            523 56099at50557         -            397   1.8e-11   42.5   0.1   3   3   4.6e-09   1.6e-07   29.4   0.1   211   311   416   521   408   523 0.81 -
80377at50557_166361_0:002fc1|STRG.18956.1:453-1166|+  -            238 56099at50557         -            397   2.2e-11   42.1   0.1   1   3       5.6     2e+02   -0.5   0.0   252   271    13    32     4    40 0.68 -
80377at50557_166361_0:002fc1|STRG.18956.1:453-1166|+  -            238 56099at50557         -            397   2.2e-11   42.1   0.1   2   3   0.00044     0.016   13.0   0.0    56   119    55   113    50   120 0.79 -
80377at50557_166361_0:002fc1|STRG.18956.1:453-1166|+  -            238 56099at50557         -            397   2.2e-11   42.1   0.1   3   3     7e-08   2.5e-06   25.5   0.0   240   318   150   233   113   237 0.77 -
80377at50557_7375_0:002fbf|STRG.10128.1:91-762|+      -            224 56099at50557         -            397   3.9e-11   41.3   1.2   1   4      0.82        29    2.2   0.0    62    97    17    51    13    72 0.84 -
80377at50557_7375_0:002fbf|STRG.10128.1:91-762|+      -            224 56099at50557         -            397   3.9e-11   41.3   1.2   2   4    0.0051      0.18    9.5   0.0    59    96    98   134    91   138 0.84 -
80377at50557_7375_0:002fbf|STRG.10128.1:91-762|+      -            224 56099at50557         -            397   3.9e-11   41.3   1.2   3   4    0.0034      0.12   10.1   0.0    62    98   144   180   134   184 0.86 -
80377at50557_7375_0:002fbf|STRG.10128.1:91-762|+      -            224 56099at50557         -            397   3.9e-11   41.3   1.2   4   4    0.0038      0.13    9.9   0.0    61    96   186   222   184   224 0.90 -
78072at50557_34720_0:000cf9|STRG.14617.2:29-1042|+    -            338 56099at50557         -            397   4.4e-11   41.2   3.6   1   4   9.6e-05    0.0034   15.2   0.0   241   314    15    94     9   101 0.80 -
78072at50557_34720_0:000cf9|STRG.14617.2:29-1042|+    -            338 56099at50557         -            397   4.4e-11   41.2   3.6   2   4   1.4e-07   5.1e-06   24.5   0.3   178   316    33   184    33   190 0.83 -
78072at50557_34720_0:000cf9|STRG.14617.2:29-1042|+    -            338 56099at50557         -            397   4.4e-11   41.2   3.6   3   4     8e-05    0.0028   15.4   0.6   239   320   146   235   138   250 0.71 -
78072at50557_34720_0:000cf9|STRG.14617.2:29-1042|+    -            338 56099at50557         -            397   4.4e-11   41.2   3.6   4   4      0.43        15    3.2   0.0    63    94   303   334   294   337 0.78 -
40115at50557_77166_0:00051d|STRG.18369.2:518-931|+    -            138 56099at50557         -            397   1.7e-10   39.2   0.3   1   2   5.7e-06    0.0002   19.2   0.0   237   270    21    54     1    65 0.80 -
40115at50557_77166_0:00051d|STRG.18369.2:518-931|+    -            138 56099at50557         -            397   1.7e-10   39.2   0.3   2   2   1.3e-05   0.00044   18.1   0.1   216   269    82   137    73   138 0.82 -
40115at50557_597456_0:00265e|STRG.2953.1:2366-3235|+  -            290 56099at50557         -            397   2.5e-10   38.7   2.9   1   2      0.16       5.6    4.6   0.0    65    98     1    34     1    52 0.88 -
40115at50557_597456_0:00265e|STRG.2953.1:2366-3235|+  -            290 56099at50557         -            397   2.5e-10   38.7   2.9   2   2   1.1e-08     4e-07   28.1   1.1    59   240    83   256    81   288 0.71 -
40115at50557_597456_0:00265e|STRG.2953.2:1895-2764|+  -            290 56099at50557         -            397   2.5e-10   38.7   2.9   1   2      0.16       5.6    4.6   0.0    65    98     1    34     1    52 0.88 -
40115at50557_597456_0:00265e|STRG.2953.2:1895-2764|+  -            290 56099at50557         -            397   2.5e-10   38.7   2.9   2   2   1.1e-08     4e-07   28.1   1.1    59   240    83   256    81   288 0.71 -
40115at50557_597456_0:00265e|STRG.2953.3:775-1644|+   -            290 56099at50557         -            397   2.5e-10   38.7   2.9   1   2      0.16       5.6    4.6   0.0    65    98     1    34     1    52 0.88 -
40115at50557_597456_0:00265e|STRG.2953.3:775-1644|+   -            290 56099at50557         -            397   2.5e-10   38.7   2.9   2   2   1.1e-08     4e-07   28.1   1.1    59   240    83   256    81   288 0.71 -
14512at50557_103372_0:0005b9|STRG.3349.1:363-2942|+   -            860 56099at50557         -            397   4.4e-10   37.9   0.1   1   4       3.9   1.4e+02   -0.0   0.0    64    96    16    48    11    54 0.78 -
14512at50557_103372_0:0005b9|STRG.3349.1:363-2942|+   -            860 56099at50557         -            397   4.4e-10   37.9   0.1   2   4      0.33        12    3.6   0.0    59    99    54    92    48   100 0.84 -
14512at50557_103372_0:0005b9|STRG.3349.1:363-2942|+   -            860 56099at50557         -            397   4.4e-10   37.9   0.1   3   4   3.2e-07   1.1e-05   23.3   0.0   240   321    99   183    96   192 0.83 -
14512at50557_103372_0:0005b9|STRG.3349.1:363-2942|+   -            860 56099at50557         -            397   4.4e-10   37.9   0.1   4   4      0.09       3.2    5.4   0.0    62   100   183   220   179   225 0.88 -
48053at50557_104421_0:0017a2|STRG.5225.2:58-1565|+    -            489 56099at50557         -            397   4.5e-10   37.8   0.2   1   2     0.028         1    7.0   0.2    87   128   244   283   212   296 0.62 -
48053at50557_104421_0:0017a2|STRG.5225.2:58-1565|+    -            489 56099at50557         -            397   4.5e-10   37.8   0.2   2   2   1.2e-08   4.1e-07   28.1   0.0   140   271   353   486   339   489 0.85 -
48053at50557_104421_0:0017a2|STRG.5225.1:1-1532|+     -            497 56099at50557         -            397   4.8e-10   37.7   0.2   1   2     0.029         1    7.0   0.2    87   128   252   291   220   304 0.62 -
48053at50557_104421_0:0017a2|STRG.5225.1:1-1532|+     -            497 56099at50557         -            397   4.8e-10   37.7   0.2   2   2   1.2e-08   4.2e-07   28.0   0.0   140   271   361   494   347   497 0.85 -
14512at50557_103372_0:0005b9|STRG.3349.2:363-2999|+   -            879 56099at50557         -            397   4.9e-10   37.7   0.1   1   4       3.2   1.1e+02    0.3   0.0    64    97    16    49    11    56 0.77 -
14512at50557_103372_0:0005b9|STRG.3349.2:363-2999|+   -            879 56099at50557         -            397   4.9e-10   37.7   0.1   2   4      0.33        12    3.5   0.0    59    99    54    92    48   100 0.84 -
14512at50557_103372_0:0005b9|STRG.3349.2:363-2999|+   -            879 56099at50557         -            397   4.9e-10   37.7   0.1   3   4   2.9e-07     1e-05   23.5   0.0   240   321    99   183    94   192 0.83 -
