#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
109797at50557_83485_0:000ec1|STRG.16352.1:452-1357|+    -            302 109797at50557        -            227  4.1e-140  463.7   0.0   1   1  7.8e-142  5.1e-140  463.4   0.0     1   222    21   246    21   251 0.98 -
108271at50557_13249_0:001644|STRG.13897.1:120-599|+     -            160 109797at50557        -            227   0.00092   17.7   0.0   1   1   2.2e-05    0.0015   17.0   0.0    75   146    64   143    58   157 0.74 -
118237at50557_7070_0:00080a|STRG.17676.1:1509-1985|+    -            159 109797at50557        -            227    0.0014   17.0   0.0   1   1   2.8e-05    0.0018   16.7   0.0    10    98     4    90     1   104 0.78 -
118237at50557_13164_0:001264|STRG.8704.1:113-586|+      -            158 109797at50557        -            227    0.0017   16.8   0.0   1   1   3.3e-05    0.0021   16.5   0.0     4   121     2   118     1   129 0.85 -
118237at50557_13164_0:001264|STRG.8704.2:182-655|+      -            158 109797at50557        -            227    0.0017   16.8   0.0   1   1   3.3e-05    0.0021   16.5   0.0     4   121     2   118     1   129 0.85 -
108271at50557_166361_0:003235|STRG.10751.1:386-877|+    -            164 109797at50557        -            227    0.0022   16.4   0.0   1   1   4.2e-05    0.0027   16.1   0.0     8   147     2   146     1   159 0.77 -
104262at50557_83485_0:001dc3|STRG.7782.2:230-682|+      -            151 109797at50557        -            227    0.0028   16.1   0.1   1   1   4.5e-05    0.0029   16.0   0.1     8   118     2   120     1   149 0.73 -
118237at50557_121845_0:0047c3|STRG.7793.1:296-796|+     -            167 109797at50557        -            227    0.0064   14.9   0.1   1   1   0.00012    0.0076   14.7   0.1     8   122    13   126    10   154 0.68 -
118237at50557_121845_0:0047c3|STRG.7793.2:143-667|+     -            175 109797at50557        -            227     0.007   14.8   0.1   1   1   0.00013    0.0085   14.5   0.1     8   122    13   126    10   155 0.67 -
118237at50557_113334_0:00122f|STRG.11767.1:46-588|+     -            181 109797at50557        -            227      0.01   14.3   0.0   1   1    0.0002     0.013   13.9   0.0     8   119    19   133    15   140 0.72 -
108271at50557_103372_0:0020f5|STRG.5326.2:108-764|+     -            219 109797at50557        -            227      0.01   14.3   0.0   1   1    0.0003     0.019   13.3   0.0    71   119    87   138    11   193 0.69 -
108271at50557_34740_0:0010fd|STRG.5326.1:1037-1675|+    -            213 109797at50557        -            227     0.012   14.1   0.0   1   1   0.00036     0.023   13.1   0.0    71   119   111   162    36   211 0.71 -
105221at50557_121845_0:0034ac|STRG.3989.1:764-1240|+    -            159 109797at50557        -            227     0.013   13.9   0.0   1   1    0.0014     0.089   11.2   0.0   107   159   105   158     5   159 0.75 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/109797at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/109797at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/109797at50557.hmm annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 20:02:21 2024
# [ok]
