#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
108755at50557_178035_0:0020de|STRG.861.2:280-906|+      -            209 108755at50557        -            150   2.4e-95  315.3   2.5   1   1   4.5e-97   2.9e-95  315.0   2.5     1   150    11   165    11   165 0.98 -
118237at50557_56086_0:002463|STRG.11561.1:1625-2134|+   -            170 108755at50557        -            150   5.4e-05   22.1   0.0   1   1   1.1e-06   7.1e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.11561.2:266-775|+     -            170 108755at50557        -            150   5.4e-05   22.1   0.0   1   1   1.1e-06   7.1e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.11561.3:508-1017|+    -            170 108755at50557        -            150   5.4e-05   22.1   0.0   1   1   1.1e-06   7.1e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
118237at50557_56086_0:002463|STRG.11561.4:271-780|+     -            170 108755at50557        -            150   5.4e-05   22.1   0.0   1   1   1.1e-06   7.1e-05   21.7   0.0     4   119    18   134    15   164 0.70 -
109573at50557_121225_0:000482|STRG.3112.1:151-669|+     -            173 108755at50557        -            150    0.0003   19.6   0.8   1   1   2.6e-05    0.0017   17.2   0.8     6    72     2    70     1   154 0.73 -
104262at50557_83485_0:001dc3|STRG.7782.2:230-682|+      -            151 108755at50557        -            150   0.00046   19.1   0.1   1   1   1.1e-05   0.00069   18.5   0.1     4    89     1    91     1    99 0.72 -
118237at50557_7070_0:00080a|STRG.5716.1:524-1069|+      -            182 108755at50557        -            150   0.00054   18.8   0.0   1   1   1.2e-05   0.00079   18.3   0.0     4    99    20   108    17   135 0.82 -
118237at50557_7070_0:00080a|STRG.5716.2:212-757|+       -            182 108755at50557        -            150   0.00054   18.8   0.0   1   1   1.2e-05   0.00079   18.3   0.0     4    99    20   108    17   135 0.82 -
118237at50557_7070_0:00080a|STRG.5716.3:460-1005|+      -            182 108755at50557        -            150   0.00054   18.8   0.0   1   1   1.2e-05   0.00079   18.3   0.0     4    99    20   108    17   135 0.82 -
118237at50557_28612_0:004a80|STRG.6143.1:522-1010|+     -            163 108755at50557        -            150    0.0012   17.7   0.0   1   1   2.4e-05    0.0016   17.3   0.0     6   118     3   116     1   129 0.74 -
118237at50557_121845_0:0047c3|STRG.11499.1:129-647|+    -            173 108755at50557        -            150    0.0014   17.5   0.0   1   1     3e-05    0.0019   17.0   0.0     4   120    18   135    15   166 0.68 -
118237at50557_121845_0:0047c3|STRG.11499.2:324-842|+    -            173 108755at50557        -            150    0.0014   17.5   0.0   1   1     3e-05    0.0019   17.0   0.0     4   120    18   135    15   166 0.68 -
129498at50557_7004_0:000522|STRG.11375.1:186-542|+      -            119 108755at50557        -            150     0.002   16.9   0.0   1   1   3.7e-05    0.0024   16.7   0.0     4    90     3    96     1   104 0.68 -
129498at50557_7004_0:000522|STRG.11375.2:186-542|+      -            119 108755at50557        -            150     0.002   16.9   0.0   1   1   3.7e-05    0.0024   16.7   0.0     4    90     3    96     1   104 0.68 -
107216at50557_7394_0:0010f2|STRG.4846.3:541-1137|+      -            199 108755at50557        -            150    0.0075   15.1   0.0   1   2     0.017       1.1    8.1   0.0     5   116     9   138     6   145 0.51 -
107216at50557_7394_0:0010f2|STRG.4846.3:541-1137|+      -            199 108755at50557        -            150    0.0075   15.1   0.0   2   2       1.2        78    2.1   0.0   121   148   166   193   159   195 0.81 -
107216at50557_7394_0:0010f2|STRG.4846.4:541-1137|+      -            199 108755at50557        -            150    0.0075   15.1   0.0   1   2     0.017       1.1    8.1   0.0     5   116     9   138     6   145 0.51 -
107216at50557_7394_0:0010f2|STRG.4846.4:541-1137|+      -            199 108755at50557        -            150    0.0075   15.1   0.0   2   2       1.2        78    2.1   0.0   121   148   166   193   159   195 0.81 -
117348at50557_103372_0:000852|STRG.2948.1:0-614|+       -            205 108755at50557        -            150     0.037   12.9   0.1   1   1    0.0025      0.16   10.8   0.1    49   116    66   139    16   149 0.61 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/108755at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/108755at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/108755at50557.hmm annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 20:02:13 2024
# [ok]
