#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96662at50557_286306_0:0043a3|STRG.14947.2:250-1760|+    -            401 96662at50557         -            445  1.2e-168  560.7   1.0   1   1  3.2e-170  1.3e-168  560.6   1.0    38   411     1   400     1   401 0.99 -
2648at50557_7539_0:00235a|STRG.11395.4:329-2563|+       -            745 96662at50557         -            445   1.4e-62  211.1  17.9   4  10   6.6e-09   2.7e-07   28.9   0.1   358   444   243   330   237   331 0.87 -
2648at50557_7539_0:00235a|STRG.11395.4:329-2563|+       -            745 96662at50557         -            445   1.4e-62  211.1  17.9   5  10   1.9e-05   0.00076   17.5   0.0   368   441   319   393   312   396 0.84 -
2648at50557_7539_0:00235a|STRG.11395.4:329-2563|+       -            745 96662at50557         -            445   1.4e-62  211.1  17.9   6  10   4.3e-07   1.7e-05   22.9   0.1   372   444   389   462   378   463 0.88 -
2648at50557_7539_0:00235a|STRG.11395.4:329-2563|+       -            745 96662at50557         -            445   1.4e-62  211.1  17.9   7  10   2.2e-10     9e-09   33.7   0.2   341   444   457   561   449   562 0.90 -
2648at50557_7539_0:00235a|STRG.11395.4:329-2563|+       -            745 96662at50557         -            445   1.4e-62  211.1  17.9   8  10   4.2e-08   1.7e-06   26.2   0.0   354   430   536   612   533   615 0.92 -
2648at50557_7539_0:00235a|STRG.11395.4:329-2563|+       -            745 96662at50557         -            445   1.4e-62  211.1  17.9   9  10   3.7e-09   1.5e-07   29.7   0.0   366   444   614   693   612   694 0.95 -
2648at50557_7539_0:00235a|STRG.11395.4:329-2563|+       -            745 96662at50557         -            445   1.4e-62  211.1  17.9  10  10     0.023      0.92    7.4   0.1   370   424   684   738   680   741 0.87 -
96662at50557_104452_0:001c4a|STRG.14947.1:21-737|+      -            239 96662at50557         -            445   5.3e-62  209.2   0.1   1   1   1.6e-63   6.3e-62  208.9   0.1   230   444    13   231     3   232 0.95 -
2648at50557_39758_0:0013ea|STRG.6579.3:1012-3117|+      -            702 96662at50557         -            445   1.4e-59  201.3  17.5   1  10   1.4e-12   5.7e-11   41.0   0.1   340   444    18   122     9   123 0.92 -
2648at50557_39758_0:0013ea|STRG.6579.3:1012-3117|+      -            702 96662at50557         -            445   1.4e-59  201.3  17.5   2  10     2e-05   0.00083   17.4   0.0   387   444    97   155    96   156 0.94 -
2648at50557_39758_0:0013ea|STRG.6579.3:1012-3117|+      -            702 96662at50557         -            445   1.4e-59  201.3  17.5   3  10   8.1e-07   3.3e-05   22.0   0.1   352   444   161   250   146   251 0.85 -
2648at50557_39758_0:0013ea|STRG.6579.3:1012-3117|+      -            702 96662at50557         -            445   1.4e-59  201.3  17.5   4  10   1.1e-06   4.5e-05   21.6   0.0   372   431   243   302   237   307 0.93 -
2648at50557_39758_0:0013ea|STRG.6579.3:1012-3117|+      -            702 96662at50557         -            445   1.4e-59  201.3  17.5   5  10   6.1e-09   2.5e-07   29.0   0.1   368   444   305   382   301   383 0.92 -
2648at50557_39758_0:0013ea|STRG.6579.3:1012-3117|+      -            702 96662at50557         -            445   1.4e-59  201.3  17.5   6  10   2.3e-05   0.00093   17.2   0.0   370   429   373   432   367   438 0.91 -
2648at50557_39758_0:0013ea|STRG.6579.3:1012-3117|+      -            702 96662at50557         -            445   1.4e-59  201.3  17.5   7  10   8.3e-08   3.3e-06   25.3   0.0   372   444   441   514   438   515 0.92 -
2648at50557_39758_0:0013ea|STRG.6579.3:1012-3117|+      -            702 96662at50557         -            445   1.4e-59  201.3  17.5   8  10   5.2e-10   2.1e-08   32.5   0.0   345   444   514   613   509   614 0.87 -
2648at50557_39758_0:0013ea|STRG.6579.3:1012-3117|+      -            702 96662at50557         -            445   1.4e-59  201.3  17.5   9  10   3.2e-08   1.3e-06   26.6   0.0   369   444   603   679   598   680 0.94 -
2648at50557_39758_0:0013ea|STRG.6579.3:1012-3117|+      -            702 96662at50557         -            445   1.4e-59  201.3  17.5  10  10    0.0027      0.11   10.4   0.1   358   400   658   700   656   702 0.61 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7   1  13   1.1e-09   4.5e-08   31.4   0.1   342   444     2   104     1   105 0.92 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7   2  13   3.1e-07   1.2e-05   23.4   0.1   366   433    91   158    89   165 0.90 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7   3  13     2e-09   8.1e-08   30.6   0.1   366   444   157   236   155   237 0.93 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7   4  13   0.00012    0.0048   14.9   0.0   387   444   244   303   239   304 0.88 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7   5  13   4.8e-05    0.0019   16.2   0.0   368   444   292   369   289   370 0.91 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7   6  13   6.1e-09   2.5e-07   29.0   0.0   352   444   376   469   369   471 0.93 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7   7  13    0.0014     0.055   11.4   0.0   366   428   456   523   455   528 0.79 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7   8  13   0.00092     0.037   11.9   0.0   372   442   545   617   528   621 0.86 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7   9  13     0.091       3.7    5.4   0.1   376   441   616   685   613   689 0.79 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7  10  13   4.2e-06   0.00017   19.7   0.1   386   442   696   754   685   757 0.85 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7  11  13   0.00063     0.025   12.5   0.0   356   427   733   803   727   826 0.83 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7  12  13      0.11       4.4    5.1   0.0   363   427   772   840   758   849 0.79 -
2648at50557_454923_0:001379|STRG.15053.1:547-3270|+     -            908 96662at50557         -            445   6.1e-57  192.5  18.7  13  13   0.00043     0.017   13.0   0.1   368   424   851   907   838   908 0.89 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0   1  11     0.022      0.88    7.4   0.0   371   426   112   167   105   173 0.91 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0   2  11   9.3e-10   3.8e-08   31.7   0.0   341   444   222   327   208   328 0.88 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0   3  11   0.00019    0.0078   14.2   0.0   341   443   356   460   342   462 0.82 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0   4  11     0.006      0.24    9.3   0.0   388   444   471   528   456   529 0.81 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0   5  11      0.68        28    2.5   0.1   365   425   557   627   533   637 0.67 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0   6  11   4.5e-08   1.8e-06   26.1   0.1   342   430   650   738   644   747 0.89 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0   7  11   9.9e-07     4e-05   21.7   0.2   374   442   748   818   744   821 0.86 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0   8  11     0.001     0.042   11.8   0.2   370   444   811   889   807   890 0.82 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0   9  11      0.39        16    3.3   0.0   369   427   879   937   874   953 0.82 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0  10  11   0.00043     0.017   13.0   0.0   369   436   958  1027   951  1029 0.90 -
2648at50557_103372_0:001fc5|STRG.18448.3:653-5710|+     -           1686 96662at50557         -            445   3.9e-50  170.1  12.0  11  11   2.8e-10   1.1e-08   33.4   0.0   355   441  1013  1100  1008  1104 0.90 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0   1  11     0.022      0.88    7.4   0.0   371   426   112   167   105   173 0.91 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0   2  11   9.5e-10   3.8e-08   31.7   0.0   341   444   222   327   210   328 0.88 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0   3  11    0.0079      0.32    8.9   0.0   348   431   329   413   326   420 0.85 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0   4  11    0.0018     0.073   11.0   0.0   368   444   416   495   409   496 0.85 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0   5  11      0.56        23    2.8   0.0   364   425   551   622   519   633 0.67 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0   6  11     1e-08     4e-07   28.3   0.1   342   444   645   748   636   749 0.88 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0   7  11   9.9e-07     4e-05   21.7   0.2   374   442   743   813   739   816 0.86 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0   8  11   3.9e-05    0.0016   16.5   0.7   346   444   782   884   780   885 0.82 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0   9  11      0.42        17    3.2   0.0   369   427   874   932   870   947 0.82 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0  10  11   0.00041     0.017   13.1   0.0   369   436   953  1022   943  1024 0.90 -
2648at50557_103372_0:001fc5|STRG.18448.5:283-5323|+     -           1677 96662at50557         -            445   1.9e-48  164.5  12.0  11  11   3.2e-10   1.3e-08   33.2   0.0   356   441  1009  1095  1005  1099 0.90 -
2648at50557_64793_0:001655|STRG.1572.1:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   1   8   4.7e-06   0.00019   19.5   0.1   365   430     8    75     2    80 0.86 -
2648at50557_64793_0:001655|STRG.1572.1:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   2   8   2.5e-07     1e-05   23.7   0.9   366   440    77   152    74   153 0.92 -
2648at50557_64793_0:001655|STRG.1572.1:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   3   8   2.9e-09   1.2e-07   30.1   0.1   366   444   143   227   141   228 0.94 -
2648at50557_64793_0:001655|STRG.1572.1:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   4   8   2.5e-05     0.001   17.1   0.0   367   438   215   287   214   288 0.92 -
2648at50557_64793_0:001655|STRG.1572.1:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   5   8   3.9e-10   1.6e-08   33.0   0.2   367   441   281   356   277   359 0.91 -
2648at50557_64793_0:001655|STRG.1572.1:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   6   8   9.8e-07     4e-05   21.7   0.5   339   426   353   440   349   444 0.81 -
2648at50557_64793_0:001655|STRG.1572.1:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   7   8   1.9e-08   7.6e-07   27.4   0.1   345   430   426   512   420   515 0.90 -
2648at50557_64793_0:001655|STRG.1572.1:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   8   8   0.00065     0.026   12.4   0.2   369   424   517   572   512   574 0.93 -
2648at50557_64793_0:001655|STRG.1572.2:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   1   8   4.7e-06   0.00019   19.5   0.1   365   430     8    75     2    80 0.86 -
2648at50557_64793_0:001655|STRG.1572.2:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   2   8   2.5e-07     1e-05   23.7   0.9   366   440    77   152    74   153 0.92 -
2648at50557_64793_0:001655|STRG.1572.2:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   3   8   2.9e-09   1.2e-07   30.1   0.1   366   444   143   227   141   228 0.94 -
2648at50557_64793_0:001655|STRG.1572.2:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   4   8   2.5e-05     0.001   17.1   0.0   367   438   215   287   214   288 0.92 -
2648at50557_64793_0:001655|STRG.1572.2:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   5   8   3.9e-10   1.6e-08   33.0   0.2   367   441   281   356   277   359 0.91 -
2648at50557_64793_0:001655|STRG.1572.2:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   6   8   9.8e-07     4e-05   21.7   0.5   339   426   353   440   349   444 0.81 -
2648at50557_64793_0:001655|STRG.1572.2:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   7   8   1.9e-08   7.6e-07   27.4   0.1   345   430   426   512   420   515 0.90 -
2648at50557_64793_0:001655|STRG.1572.2:1146-2867|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   8   8   0.00065     0.026   12.4   0.2   369   424   517   572   512   574 0.93 -
2648at50557_64793_0:001655|STRG.1572.3:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   1   8   4.7e-06   0.00019   19.5   0.1   365   430     8    75     2    80 0.86 -
2648at50557_64793_0:001655|STRG.1572.3:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   2   8   2.5e-07     1e-05   23.7   0.9   366   440    77   152    74   153 0.92 -
2648at50557_64793_0:001655|STRG.1572.3:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   3   8   2.9e-09   1.2e-07   30.1   0.1   366   444   143   227   141   228 0.94 -
2648at50557_64793_0:001655|STRG.1572.3:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   4   8   2.5e-05     0.001   17.1   0.0   367   438   215   287   214   288 0.92 -
2648at50557_64793_0:001655|STRG.1572.3:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   5   8   3.9e-10   1.6e-08   33.0   0.2   367   441   281   356   277   359 0.91 -
2648at50557_64793_0:001655|STRG.1572.3:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   6   8   9.8e-07     4e-05   21.7   0.5   339   426   353   440   349   444 0.81 -
2648at50557_64793_0:001655|STRG.1572.3:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   7   8   1.9e-08   7.6e-07   27.4   0.1   345   430   426   512   420   515 0.90 -
2648at50557_64793_0:001655|STRG.1572.3:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   8   8   0.00065     0.026   12.4   0.2   369   424   517   572   512   574 0.93 -
2648at50557_64793_0:001655|STRG.1572.4:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   1   8   4.7e-06   0.00019   19.5   0.1   365   430     8    75     2    80 0.86 -
2648at50557_64793_0:001655|STRG.1572.4:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   2   8   2.5e-07     1e-05   23.7   0.9   366   440    77   152    74   153 0.92 -
2648at50557_64793_0:001655|STRG.1572.4:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   3   8   2.9e-09   1.2e-07   30.1   0.1   366   444   143   227   141   228 0.94 -
2648at50557_64793_0:001655|STRG.1572.4:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   4   8   2.5e-05     0.001   17.1   0.0   367   438   215   287   214   288 0.92 -
2648at50557_64793_0:001655|STRG.1572.4:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   5   8   3.9e-10   1.6e-08   33.0   0.2   367   441   281   356   277   359 0.91 -
2648at50557_64793_0:001655|STRG.1572.4:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   6   8   9.8e-07     4e-05   21.7   0.5   339   426   353   440   349   444 0.81 -
2648at50557_64793_0:001655|STRG.1572.4:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   7   8   1.9e-08   7.6e-07   27.4   0.1   345   430   426   512   420   515 0.90 -
2648at50557_64793_0:001655|STRG.1572.4:1017-2738|+      -            574 96662at50557         -            445   1.1e-44  152.1  25.5   8   8   0.00065     0.026   12.4   0.2   369   424   517   572   512   574 0.93 -
2648at50557_64793_0:001655|STRG.1572.5:897-2618|+       -            574 96662at50557         -            445   1.1e-44  152.1  25.5   1   8   4.7e-06   0.00019   19.5   0.1   365   430     8    75     2    80 0.86 -
2648at50557_64793_0:001655|STRG.1572.5:897-2618|+       -            574 96662at50557         -            445   1.1e-44  152.1  25.5   2   8   2.5e-07     1e-05   23.7   0.9   366   440    77   152    74   153 0.92 -
2648at50557_64793_0:001655|STRG.1572.5:897-2618|+       -            574 96662at50557         -            445   1.1e-44  152.1  25.5   3   8   2.9e-09   1.2e-07   30.1   0.1   366   444   143   227   141   228 0.94 -
2648at50557_64793_0:001655|STRG.1572.5:897-2618|+       -            574 96662at50557         -            445   1.1e-44  152.1  25.5   4   8   2.5e-05     0.001   17.1   0.0   367   438   215   287   214   288 0.92 -
2648at50557_64793_0:001655|STRG.1572.5:897-2618|+       -            574 96662at50557         -            445   1.1e-44  152.1  25.5   5   8   3.9e-10   1.6e-08   33.0   0.2   367   441   281   356   277   359 0.91 -
2648at50557_64793_0:001655|STRG.1572.5:897-2618|+       -            574 96662at50557         -            445   1.1e-44  152.1  25.5   6   8   9.8e-07     4e-05   21.7   0.5   339   426   353   440   349   444 0.81 -
2648at50557_64793_0:001655|STRG.1572.5:897-2618|+       -            574 96662at50557         -            445   1.1e-44  152.1  25.5   7   8   1.9e-08   7.6e-07   27.4   0.1   345   430   426   512   420   515 0.90 -
2648at50557_64793_0:001655|STRG.1572.5:897-2618|+       -            574 96662at50557         -            445   1.1e-44  152.1  25.5   8   8   0.00065     0.026   12.4   0.2   369   424   517   572   512   574 0.93 -
2648at50557_7536_0:00180e|STRG.11395.5:631-2091|+       -            487 96662at50557         -            445   2.5e-40  137.8   8.1   1   6   2.3e-10   9.3e-09   33.7   0.1   345   444     4   103     1   104 0.81 -
2648at50557_7536_0:00180e|STRG.11395.5:631-2091|+       -            487 96662at50557         -            445   2.5e-40  137.8   8.1   2   6   3.1e-07   1.3e-05   23.4   0.1   365   444   118   198   102   199 0.84 -
2648at50557_7536_0:00180e|STRG.11395.5:631-2091|+       -            487 96662at50557         -            445   2.5e-40  137.8   8.1   3   6   3.8e-05    0.0015   16.5   0.0   370   429   189   248   184   252 0.91 -
2648at50557_7536_0:00180e|STRG.11395.5:631-2091|+       -            487 96662at50557         -            445   2.5e-40  137.8   8.1   4   6     3e-09   1.2e-07   30.1   0.1   355   444   240   330   236   331 0.87 -
2648at50557_7536_0:00180e|STRG.11395.5:631-2091|+       -            487 96662at50557         -            445   2.5e-40  137.8   8.1   5   6   2.5e-05     0.001   17.1   0.0   369   429   320   380   313   392 0.90 -
2648at50557_7536_0:00180e|STRG.11395.5:631-2091|+       -            487 96662at50557         -            445   2.5e-40  137.8   8.1   6   6   2.5e-07     1e-05   23.7   0.1   372   444   389   462   382   464 0.89 -
12555at50557_51655_0:003c27|STRG.12665.1:381-1400|+     -            340 96662at50557         -            445     3e-38  130.9   9.9   1   4   5.4e-16   2.2e-14   52.3   0.2   344   433     3    91     1   102 0.89 -
12555at50557_51655_0:003c27|STRG.12665.1:381-1400|+     -            340 96662at50557         -            445     3e-38  130.9   9.9   2   4     0.018      0.71    7.7   0.2   378   426   102   152    91   160 0.71 -
12555at50557_51655_0:003c27|STRG.12665.1:381-1400|+     -            340 96662at50557         -            445     3e-38  130.9   9.9   3   4   4.1e-13   1.7e-11   42.8   0.2   362   444   155   238   145   239 0.91 -
12555at50557_51655_0:003c27|STRG.12665.1:381-1400|+     -            340 96662at50557         -            445     3e-38  130.9   9.9   4   4   1.5e-10   6.2e-09   34.3   0.1   360   444   252   337   238   338 0.89 -
12555at50557_51655_0:003c27|STRG.12665.2:374-1393|+     -            340 96662at50557         -            445     3e-38  130.9   9.9   1   4   5.4e-16   2.2e-14   52.3   0.2   344   433     3    91     1   102 0.89 -
12555at50557_51655_0:003c27|STRG.12665.2:374-1393|+     -            340 96662at50557         -            445     3e-38  130.9   9.9   2   4     0.018      0.71    7.7   0.2   378   426   102   152    91   160 0.71 -
12555at50557_51655_0:003c27|STRG.12665.2:374-1393|+     -            340 96662at50557         -            445     3e-38  130.9   9.9   3   4   4.1e-13   1.7e-11   42.8   0.2   362   444   155   238   145   239 0.91 -
12555at50557_51655_0:003c27|STRG.12665.2:374-1393|+     -            340 96662at50557         -            445     3e-38  130.9   9.9   4   4   1.5e-10   6.2e-09   34.3   0.1   360   444   252   337   238   338 0.89 -
2648at50557_7536_0:00180e|STRG.11395.6:351-1691|+       -            447 96662at50557         -            445   3.5e-36  124.1   5.3   1   6   1.4e-05   0.00055   18.0   0.0   386   444     4    63     1    64 0.93 -
2648at50557_7536_0:00180e|STRG.11395.6:351-1691|+       -            447 96662at50557         -            445   3.5e-36  124.1   5.3   2   6   5.4e-07   2.2e-05   22.6   0.0   366   443    79   157    65   158 0.84 -
2648at50557_7536_0:00180e|STRG.11395.6:351-1691|+       -            447 96662at50557         -            445   3.5e-36  124.1   5.3   3   6     3e-05    0.0012   16.8   0.0   370   430   149   209   144   214 0.91 -
2648at50557_7536_0:00180e|STRG.11395.6:351-1691|+       -            447 96662at50557         -            445   3.5e-36  124.1   5.3   4   6   6.3e-09   2.5e-07   29.0   0.1   365   444   210   290   201   291 0.89 -
2648at50557_7536_0:00180e|STRG.11395.6:351-1691|+       -            447 96662at50557         -            445   3.5e-36  124.1   5.3   5   6   2.5e-05     0.001   17.1   0.0   369   429   280   340   273   345 0.90 -
2648at50557_7536_0:00180e|STRG.11395.6:351-1691|+       -            447 96662at50557         -            445   3.5e-36  124.1   5.3   6   6   2.5e-07     1e-05   23.7   0.1   372   444   349   422   346   423 0.89 -
2648at50557_67767_0:000c37|STRG.10799.1:864-2513|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   1   6   3.7e-08   1.5e-06   26.4   0.0   319   441    48   171    34   175 0.87 -
2648at50557_67767_0:000c37|STRG.10799.1:864-2513|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   2   6   6.6e-06   0.00027   19.0   0.0   371   434   166   229   161   241 0.85 -
2648at50557_67767_0:000c37|STRG.10799.1:864-2513|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   3   6     8e-08   3.2e-06   25.3   0.0   345   442   241   338   231   341 0.84 -
2648at50557_67767_0:000c37|STRG.10799.1:864-2513|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   4   6   1.4e-06   5.8e-05   21.2   0.0   357   431   318   393   309   402 0.88 -
2648at50557_67767_0:000c37|STRG.10799.1:864-2513|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   5   6   3.4e-08   1.4e-06   26.6   0.1   376   441   401   467   396   471 0.88 -
2648at50557_67767_0:000c37|STRG.10799.1:864-2513|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   6   6     0.067       2.7    5.8   0.0   369   435   460   530   457   537 0.76 -
2648at50557_67767_0:000c37|STRG.10799.2:302-1951|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   1   6   3.7e-08   1.5e-06   26.4   0.0   319   441    48   171    34   175 0.87 -
2648at50557_67767_0:000c37|STRG.10799.2:302-1951|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   2   6   6.6e-06   0.00027   19.0   0.0   371   434   166   229   161   241 0.85 -
2648at50557_67767_0:000c37|STRG.10799.2:302-1951|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   3   6     8e-08   3.2e-06   25.3   0.0   345   442   241   338   231   341 0.84 -
2648at50557_67767_0:000c37|STRG.10799.2:302-1951|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   4   6   1.4e-06   5.8e-05   21.2   0.0   357   431   318   393   309   402 0.88 -
2648at50557_67767_0:000c37|STRG.10799.2:302-1951|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   5   6   3.4e-08   1.4e-06   26.6   0.1   376   441   401   467   396   471 0.88 -
2648at50557_67767_0:000c37|STRG.10799.2:302-1951|+      -            550 96662at50557         -            445   7.3e-33  113.2   8.4   6   6     0.067       2.7    5.8   0.0   369   435   460   530   457   537 0.76 -
12555at50557_51655_0:003c27|STRG.11395.5:1084-2028|+    -            315 96662at50557         -            445   3.4e-29  101.0   0.9   1   4   7.2e-08   2.9e-06   25.5   0.0   369   444     4    80     1    81 0.95 -
12555at50557_51655_0:003c27|STRG.11395.5:1084-2028|+    -            315 96662at50557         -            445   3.4e-29  101.0   0.9   2   4   5.2e-09   2.1e-07   29.2   0.1   350   429    85   163    79   165 0.85 -
12555at50557_51655_0:003c27|STRG.11395.5:1084-2028|+    -            315 96662at50557         -            445   3.4e-29  101.0   0.9   3   4   1.7e-05   0.00068   17.7   0.0   370   429   170   229   164   233 0.90 -
12555at50557_51655_0:003c27|STRG.11395.5:1084-2028|+    -            315 96662at50557         -            445   3.4e-29  101.0   0.9   4   4   1.1e-07   4.5e-06   24.9   0.1   372   444   238   311   225   312 0.88 -
12555at50557_51655_0:003c27|STRG.5455.1:124-1179|+      -            352 96662at50557         -            445   4.8e-29  100.6   5.3   1   6      0.59        24    2.7   0.0   405   433     5    33     2    45 0.83 -
12555at50557_51655_0:003c27|STRG.5455.1:124-1179|+      -            352 96662at50557         -            445   4.8e-29  100.6   5.3   2   6   1.2e-09   4.9e-08   31.3   0.0   366   441    44   120    36   124 0.90 -
12555at50557_51655_0:003c27|STRG.5455.1:124-1179|+      -            352 96662at50557         -            445   4.8e-29  100.6   5.3   3   6   1.6e-09   6.6e-08   30.9   0.0   368   441   112   186   109   190 0.94 -
12555at50557_51655_0:003c27|STRG.5455.1:124-1179|+      -            352 96662at50557         -            445   4.8e-29  100.6   5.3   4   6   1.4e-07   5.8e-06   24.5   0.1   371   437   181   247   179   253 0.89 -
12555at50557_51655_0:003c27|STRG.5455.1:124-1179|+      -            352 96662at50557         -            445   4.8e-29  100.6   5.3   5   6    0.0015     0.059   11.3   0.1   367   423   243   299   240   302 0.91 -
