#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
129498at50557_103372_0:001a9c|STRG.18542.1:112-810|+    -            233 129498at50557        -            154   3.8e-84  279.5   4.6   1   1   1.9e-84   1.1e-82  274.7   4.6     1   153    11   179    11   180 0.94 -
118237at50557_7539_0:0029ad|STRG.3376.1:389-844|+       -            152 129498at50557        -            154   8.4e-07   28.4   0.2   1   1   1.7e-08     1e-06   28.1   0.2     4   123     1   118     1   135 0.80 -
118237at50557_28612_0:004a80|STRG.6143.1:522-1010|+     -            163 129498at50557        -            154     1e-06   28.0   0.0   1   1   2.1e-08   1.3e-06   27.8   0.0     4   121     3   118     1   131 0.74 -
118237at50557_113334_0:00122f|STRG.11767.1:46-588|+     -            181 129498at50557        -            154   1.1e-06   27.9   0.0   1   1   2.3e-08   1.4e-06   27.6   0.0     4   119    20   137    17   152 0.82 -
117348at50557_103372_0:000852|STRG.2948.1:0-614|+       -            205 129498at50557        -            154   1.1e-05   24.7   0.0   1   1   2.3e-07   1.4e-05   24.4   0.0     4    94    20   115    17   160 0.66 -
108271at50557_13249_0:001644|STRG.13897.1:120-599|+     -            160 129498at50557        -            154   1.3e-05   24.5   0.0   1   2    0.0033       0.2   10.9   0.0     3    30     1    28     1    50 0.87 -
108271at50557_13249_0:001644|STRG.13897.1:120-599|+     -            160 129498at50557        -            154   1.3e-05   24.5   0.0   2   2    0.0015     0.092   12.0   0.0    70   118    64   115    56   154 0.72 -
108271at50557_166361_0:003235|STRG.10751.1:386-877|+    -            164 129498at50557        -            154   2.8e-05   23.4   0.0   1   1   5.8e-07   3.5e-05   23.1   0.0     2   120     1   123     1   157 0.82 -
108271at50557_13249_0:001644|STRG.11190.1:504-953|+     -            150 129498at50557        -            154   2.9e-05   23.4   0.0   1   1   5.9e-07   3.6e-05   23.1   0.0    16   120     2   107     1   118 0.82 -
118237at50557_7070_0:00080a|STRG.5716.1:524-1069|+      -            182 129498at50557        -            154   4.2e-05   22.8   0.0   1   1     9e-07   5.4e-05   22.5   0.0     2   116    20   132    19   159 0.80 -
118237at50557_7070_0:00080a|STRG.5716.2:212-757|+       -            182 129498at50557        -            154   4.2e-05   22.8   0.0   1   1     9e-07   5.4e-05   22.5   0.0     2   116    20   132    19   159 0.80 -
118237at50557_7070_0:00080a|STRG.5716.3:460-1005|+      -            182 129498at50557        -            154   4.2e-05   22.8   0.0   1   1     9e-07   5.4e-05   22.5   0.0     2   116    20   132    19   159 0.80 -
118237at50557_121845_0:0047c3|STRG.7793.1:296-796|+     -            167 129498at50557        -            154   5.7e-05   22.4   0.1   1   1   1.2e-06     7e-05   22.1   0.1     2   117    12   125    11   154 0.80 -
118237at50557_121845_0:0047c3|STRG.7793.2:143-667|+     -            175 129498at50557        -            154   6.1e-05   22.3   0.1   1   1   1.2e-06   7.4e-05   22.0   0.1     2   117    12   125    11   162 0.80 -
109573at50557_121225_0:000482|STRG.3112.1:151-669|+     -            173 129498at50557        -            154   9.7e-05   21.6   0.5   1   1   2.3e-06   0.00014   21.2   0.5     3   119     1   127     1   160 0.73 -
115559at50557_42026_0:0013f7|STRG.16028.1:1151-1642|+   -            164 129498at50557        -            154    0.0001   21.6   0.0   1   2      0.34        21    4.3   0.0     3    25    10    32     8    74 0.85 -
115559at50557_42026_0:0013f7|STRG.16028.1:1151-1642|+   -            164 129498at50557        -            154    0.0001   21.6   0.0   2   2   0.00012    0.0071   15.6   0.0    75   123    81   130    77   153 0.85 -
115559at50557_42026_0:0013f7|STRG.16028.3:1217-1708|+   -            164 129498at50557        -            154    0.0001   21.6   0.0   1   2      0.34        21    4.3   0.0     3    25    10    32     8    74 0.85 -
115559at50557_42026_0:0013f7|STRG.16028.3:1217-1708|+   -            164 129498at50557        -            154    0.0001   21.6   0.0   2   2   0.00012    0.0071   15.6   0.0    75   123    81   130    77   153 0.85 -
115559at50557_42026_0:0013f7|STRG.16028.4:1168-1659|+   -            164 129498at50557        -            154    0.0001   21.6   0.0   1   2      0.34        21    4.3   0.0     3    25    10    32     8    74 0.85 -
115559at50557_42026_0:0013f7|STRG.16028.4:1168-1659|+   -            164 129498at50557        -            154    0.0001   21.6   0.0   2   2   0.00012    0.0071   15.6   0.0    75   123    81   130    77   153 0.85 -
129498at50557_7004_0:000522|STRG.11375.1:186-542|+      -            119 129498at50557        -            154   0.00011   21.5   0.0   1   1   2.6e-06   0.00016   21.0   0.0     2    93     3   102     2   118 0.74 -
129498at50557_7004_0:000522|STRG.11375.2:186-542|+      -            119 129498at50557        -            154   0.00011   21.5   0.0   1   1   2.6e-06   0.00016   21.0   0.0     2    93     3   102     2   118 0.74 -
105221at50557_121845_0:0034ac|STRG.3989.1:764-1240|+    -            159 129498at50557        -            154   0.00044   19.5   0.0   1   1   0.00032     0.019   14.2   0.0    17   123     3   125     1   159 0.69 -
117348at50557_28612_0:0051eb|STRG.11350.1:2458-2682|+   -             75 129498at50557        -            154   0.00056   19.2   0.1   1   1   9.8e-06    0.0006   19.1   0.1    44    97    10    63     2    70 0.86 -
107216at50557_7394_0:0010f2|STRG.4846.3:541-1137|+      -            199 129498at50557        -            154     0.001   18.3   0.0   1   1   0.00023     0.014   14.7   0.0     3   117     9   138     7   152 0.67 -
107216at50557_7394_0:0010f2|STRG.4846.4:541-1137|+      -            199 129498at50557        -            154     0.001   18.3   0.0   1   1   0.00023     0.014   14.7   0.0     3   117     9   138     7   152 0.67 -
118237at50557_13164_0:001264|STRG.8704.1:113-586|+      -            158 129498at50557        -            154    0.0011   18.2   0.0   1   1   2.2e-05    0.0013   18.0   0.0     3   123     6   124     4   145 0.73 -
118237at50557_13164_0:001264|STRG.8704.2:182-655|+      -            158 129498at50557        -            154    0.0011   18.2   0.0   1   1   2.2e-05    0.0013   18.0   0.0     3   123     6   124     4   145 0.73 -
104262at50557_83485_0:001dc3|STRG.7782.2:230-682|+      -            151 129498at50557        -            154    0.0022   17.3   0.2   1   1   4.2e-05    0.0025   17.0   0.2     2   109     1   116     1   142 0.82 -
108271at50557_1049336_0:00042e|STRG.2600.1:429-665|+    -             79 129498at50557        -            154    0.0039   16.5   0.1   1   1   0.00058     0.035   13.3   0.1    98   146     6    69     1    76 0.66 -
81145at50557_104421_0:001dae|STRG.8991.1:458-1375|+     -            306 129498at50557        -            154     0.041   13.1   0.2   1   1    0.0013      0.08   12.2   0.0     3   116     4   126     2   145 0.63 -
81145at50557_104421_0:001dae|STRG.8991.2:362-1279|+     -            306 129498at50557        -            154     0.041   13.1   0.2   1   1    0.0013      0.08   12.2   0.0     3   116     4   126     2   145 0.63 -
81145at50557_104421_0:001dae|STRG.8991.3:374-1291|+     -            306 129498at50557        -            154     0.041   13.1   0.2   1   1    0.0013      0.08   12.2   0.0     3   116     4   126     2   145 0.63 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/129498at50557.hmm
# Target file:     annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas
# Option settings: hmmsearch --domtblout annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/hmmer_output/initial_run_results/129498at50557.out --cpu 1 /home/justine/projet_tutore/busco_downloads/lineages/insecta_odb10/hmms/129498at50557.hmm annotation_analysis/annotation_gcf/T_cornetzi/busco_output/run_insecta_odb10/metaeuk_output/initial_results/assembled_transcripts.fasta.modified.fas 
# Current dir:     /home/justine/projet_tutore
# Date:            Sun Dec  1 20:02:56 2024
# [ok]
